Samples	ID83A	ID83B	ID83C
CPCT02100174T	534	101	145
CPCT02120200T	307	16	59
CPCT02140070T	156	59	359
CPCT02040248T	497	24	184
CPCT02060149T	332	23	176
CPCT02020718T	444	35	253
CPCT02230096T	723	148	614
CPCT02180064T	545	22	128
CPCT02020764T	357	39	789
CPCT02440012T	734	23	259
CPCT02020752T	323	23	204
CPCT02140071T	590	16	193
CPCT02140074T	769	42	196
CPCT02140017TII	1245	75	433
CPCT02120143T	556	22	202
CPCT02030431T	349	28	213
CPCT02180067T	319	2	204
CPCT02160052T	935	31	120
CPCT02140080T	111	17	211
CPCT02170036T	0	250	655
CPCT02290045T	311	15	142
CPCT02060269T	515	38	144
CPCT02230113T	74	12	174
CPCT02050407T	370	29	280
CPCT02030543T	659	32	410
CPCT02190050T	689	36	283
CPCT02140087T	668	10	130
CPCT02100190T	461	46	554
CPCT02140094T	429	1	256
CPCT02130164T	573	22	71
CPCT02140093T	1009	44	164
CPCT02020592T	175	1	169
CPCT02180076T	278	17	92
CPCT02020865T	1386	33	66
CPCT02230059T	416	16	201
CPCT02180022T	277	103	487
CPCT02120014T	885	72	213
CPCT02180033T	255	15635	0
CPCT02140046T	334	85	235
CPCT02080111T	275	56	743
CPCT02120027T	528	111	348
CPCT02140042TII	205	26	83
CPCT02070169T	271	15	61
CPCT02160024T	790	59	257
CPCT02020566T	38	0	112
CPCT02230033T	325	20	222
CPCT02030356T	647	46	90
CPCT02090021T	797	23	224
CPCT02330047T	628	5	264
CPCT02100107T	801	50	439
CPCT02020580T	259	28	325
CPCT02180003T	129	0	169
CPCT02020414T	670	79	224
CPCT02050087T	312	31	207
CPCT02010458T	153	19	206
CPCT02020447T	320	52	326
CPCT02060067T	615	25	187
CPCT02020480T	644	47	87
CPCT02140042T	513	86	224
CPCT02120002T	618	23	125
CPCT02030332T	452	38	245
CPCT02230015T	529	49	126
CPCT02060138T	1090	25	345
CPCT02360007T	241	42239	0
CPCT02040181T	959	44	210
CPCT02300027T	810	53	148
CPCT02120090T	522	15	147
WIDE01010520T	1059	79	166
WIDE01010600T	315	9	32
WIDE01010710T	394	299	628
WIDE01010727T	230	11	102
