Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02070322T	75	50	21	116	16	37
WIDE01010262T	389	23	129	68	202	0
WIDE01010267T	5	185	172	63	22	100
WIDE01010293T	0	6	0	32	9	30
WIDE01010167T	72	36	5	48	6	47
CPCT02060211T	107	33	211	189	4	55
DRUP01080012T	664	77	164	565	358	0
WIDE01010356T	40	56	37	78	209	93
WIDE01010374T	160	30	22	16	121	0
WIDE01010393T	587	104	282	75	175	148
CPCT02090036T	0	288	276	86	18	0
CPCT02340018TII	284	53	148	292	411	62
CPCT02340088T	20	50	80	88	64	92
WIDE01010452T	85	199	7	44	12	64
CPCT02080227T	93	108	13	183	51	18
CPCT02060230T	100	307	0	89	0	19
CPCT02020750T	34	15	7	66	15	42
CPCT02060241T	5	37	91	92	30	20
CPCT02060245T	63	40	123	127	9	35
CPCT02070319T	122	45	48	126	27	68
CPCT02010856T	0	93	34	63	31	341
CPCT02090052T	97	37	199	69	0	92
CPCT02090053T	4	25	101	80	28	49
CPCT02070357T	501	220	704	141	401	286
CPCT02090057T	62	0	13	44	18	65
CPCT02270035T	45	142	42	96	12	64
CPCT02060254T	3	100	271	68	14	87
CPCT02070365T	39	44	57	49	23	47
CPCT02060258T	23	44	8	69	26	44
CPCT02080247T	66	114	71	187	41	101
CPCT02020794T	25	181	61	130	98	470
CPCT02020790T	86	47	32	69	11	89
CPCT02060253T	62	41	26	69	11	78
CPCT02020775T	39	72	50	65	1	73
CPCT02030513T	74	114	23	133	57	124
CPCT02380051T	9	25	62	83	24	19
CPCT02080248T	52	59	89	119	29	0
CPCT02070371T	123	1	98	97	76	0
CPCT02070366T	62	28	20	89	25	22
CPCT02050392T	96	40	43	131	25	25
CPCT02130147T	571	370	24	97	341	0
CPCT02020812T	0	96	59	63	34	24
CPCT02020820T	61	81	7	138	104	22
DRUP01090014T	46	257	254	107	21	10
CPCT02060240T	139	183	53	109	40	45
DRUP01060024T	276	447	26	110	243	0
CPCT02020848T	103	0	7	70	29	66
CPCT02010648T	61	4	96	97	162	61
CPCT02060130T	63	75	58	89	60	84
CPCT02010649T	31	320	5	171	11	42
CPCT02060127T	32	155	41	89	8	70
CPCT02340106T	72	76	19	124	43	66
CPCT02150034T	250	284	169	71	54	54
CPCT02030415T	976	40	199	423	7	60
CPCT02060235T	46	69	5	45	17	85
CPCT02010625T	82	185	0	108	0	15
CPCT02060275T	4	94	121	89	21	20
CPCT02340026T	53	19	66	121	9	64
CPCT02090063T	121	96	21	27	33	8
CPCT02010549T	102	24	68	222	18	0
CPCT02060066T	62	40	22	43	32	36
CPCT02020450T	22	38	2	17	17	46
CPCT02010406TII	95	7	37	41	21	35
CPCT02050167T	57	76	60	36	19	52
CPCT02110036T	66	8	29	79	20	42
CPCT02010599T	0	52	101	57	33	44
CPCT02010595T	3	70	66	20	21	44
CPCT02100091T	787	72	26	79	437	261
CPCT02060104T	38	2	1	30	12	29
CPCT02010600T	28	195	15	79	26	92
CPCT02110040T	197	294	251	237	21	261
CPCT02340018T	236	47	143	202	539	45
CPCT02050225T	9	116	56	90	31	100
CPCT02040141T	93	100	0	231	33	0
CPCT02340020T	57	35	98	113	34	7
CPCT02080139T	43	1	0	128	17	0
CPCT02060061T	0	178	570	52	5	0
CPCT02070051T	152	71	2	97	26	0
CPCT02010408TII	22	83	10	76	64	113
CPCT02010429T	84	68	0	53	20	32
CPCT02020438T	50	44	77	48	150	180
CPCT02040072T	133	50	94	53	18	99
CPCT02020428T	39	248	0	21	0	23
CPCT02010494T	32	69	43	52	38	192
CPCT02070095T	75	109	90	47	35	73
DRUP01070006T	3	16	8	46	9	15
DRUP01070005T	76	127	94	84	45	137
CPCT02020465T	51	11	4	32	13	69
CPCT02030325T	61	147	55	55	0	115
CPCT02090011T	0	102	170	87	68	53
CPCT02060071T	129	264	28	80	113	42
DRUP01070010T	58	142	28	77	35	75
CPCT02070111T	7	13	16	68	25	55
CPCT02070098T	50	123	123	28	14	51
CPCT02090012T	29	59	125	25	21	290
DRUP01090001T	24	139	62	49	14	57
CPCT02070108T	111	17	69	62	21	43
CPCT02010548T	36	63	13	48	12	55
CPCT02090014T	28	205	85	49	38	101
CPCT02010559T	38	155	0	96	49	51
CPCT02080102T	77	155	157	105	72	123
CPCT02030422T	59	45	12	91	12	16
CPCT02070249T	653	162	5	88	219	0
DRUP01070029T	23	149	53	166	35	0
CPCT02070247T	66	22	0	122	18	35
DRUP01010053T	80	138	19	95	15	45
DRUP01100003T	971	86	5	729	643	54
CPCT02070257T	17	283	174	148	13	29
CPCT02340046T	98	11	11	152	10	8
DRUP01080008T	179	149	146	439	60	129
DRUP01340002T	90	10	57	130	20	29
CPCT02010715T	83	49	3	225	23	2
WIDE01010465T	0	111	6	66	12	90
WIDE01010487T	62	40	41	70	29	92
WIDE01010492T	41	22	114	71	2	104
WIDE01010497T	87	26	11	53	56	46
WIDE01010521T	295	341	262	60	158	93
WIDE01010519T	429	74	7	68	218	0
WIDE01010527T	15	0	3	25	9	26
WIDE01010517T	110	0	57	40	25	71
WIDE01010699T	64	74	7	22	48	34
WIDE01010713T	25	410	170	88	105	80
