Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP116469	7.98E+00	8.42E-01	1.48E+00	0.00E+00	8.31E+00	1.87E+00
SP116578	1.78E+01	1.23E+00	1.95E+00	2.00E-02	1.60E+01	2.46E+00
SP116531	1.31E+00	6.49E-01	9.01E-01	0.00E+00	2.06E-01	1.17E+00
SP116593	1.78E+00	2.89E-01	1.79E+00	1.77E-01	2.24E-01	1.39E+00
SP116487	3.51E-01	3.56E-01	3.03E-01	2.43E-02	4.31E-01	4.99E-01
SP116456	9.76E-01	2.96E-01	5.98E-01	5.38E-01	4.73E-02	9.06E-01
SP116472	1.31E+00	1.33E+00	1.87E+00	3.21E-01	1.17E+00	1.41E+00
SP116518	4.85E+00	3.20E+00	3.21E+00	4.25E-01	1.20E+00	3.24E+00
SP116412	1.16E+00	9.72E-01	1.25E+00	0.00E+00	2.30E-01	8.27E-01
SP116534	8.13E-01	6.80E-01	9.73E-01	5.62E-02	6.91E-01	7.25E-01
SP116596	3.20E+00	8.32E-01	2.68E+00	1.36E-01	4.36E+00	3.77E+00
SP116490	1.51E+00	1.33E+00	1.66E+00	0.00E+00	9.38E-01	1.20E+00
SP116459	1.57E+00	9.71E-01	1.58E+00	0.00E+00	1.15E+00	1.47E+00
SP116475	1.17E+00	8.94E-01	1.25E+00	5.57E-02	3.94E-01	1.10E+00
SP116520	3.97E+00	9.23E-01	3.37E+00	0.00E+00	1.29E+00	3.40E+00
SP116431	3.77E+00	1.16E+00	3.16E+00	3.38E-01	1.01E+00	2.84E+00
SP116582	1.93E+00	1.54E+00	2.09E+00	0.00E+00	1.78E+00	2.39E+00
SP116599	1.35E+00	1.43E+00	1.08E+00	0.00E+00	4.43E-01	9.32E-01
SP116478	3.20E+00	1.19E+00	2.56E+00	2.12E-01	5.00E-01	2.09E+00
SP116462	8.62E-01	7.93E-01	8.37E-01	5.18E-02	5.46E-01	9.04E-01
SP116523	8.86E-01	8.09E-01	6.89E-01	0.00E+00	7.24E-01	3.91E-01
SP116434	6.31E-01	3.30E-01	2.19E-01	2.00E-02	6.07E-01	3.41E-01
SP122725	1.54E+00	1.68E+00	1.70E+00	0.00E+00	1.65E+00	1.63E+00
SP122476	3.99E+00	8.40E-01	3.36E+00	6.10E-01	1.37E+00	3.28E+00
SP122372	6.27E+00	4.64E-02	9.56E-01	0.00E+00	6.58E+00	1.39E+00
