Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02050264T	112	369	8	206	5
CPCT02060143T	573	613	1258	272	67
CPCT02010988T	14	92	30	147	20
CPCT02010993T	81	132	101	370	96
CPCT02450003T	40	346	59	133	30
CPCT02230049T	22	280	299	1020	63
CPCT02010995T	35	211	90	149	62
CPCT02010878TII	31	258	152	140	54
CPCT02010656T	2	14	0	129	0
CPCT02010645T	12	80	15	143	4
DRUP01330016T	561	1239	203	638	107
DRUP01080005T	95	17	3315	767	40
CPCT02020879T	74	130	47	161	30
DRUP01090004T	30	35	124	347	281
CPCT02020613T	27	205	127	240	22
DRUP01110006T	132	559	42	66	28
CPCT02010993TII	80	136	88	375	77
CPCT02060125T	75	318	14	376	45
CPCT02010647T	68	381	0	257	25
CPCT02170013T	1100	314	34	282	58
CPCT02170009T	20	53	32	285	0
CPCT02170012T	47	288	72	233	0
CPCT02020608T	3	24	0	234	4
CPCT02010653T	9	36	23	223	0
CPCT02230061T	340	558	16	198	82
CPCT02050282T	282	587	86	281	46
CPCT02010560T	13	28	23	65	10
CPCT02380007T	15	112	13	63	17
CPCT02380006T	139	116	1154	153	53
CPCT02080105T	278	407	2809	104	118
CPCT02340010T	253	33	0	0	2494
CPCT02010574T	21	130	45	85	22
CPCT02180026T	503	765	146	452	108
CPCT02100074T	9	296	28	123	54
CPCT02120018T	22	208	59	117	31
CPCT02380008T	0	572	18	21	11
CPCT02170003T	12	72	12	266	0
CPCT02020523T	81	134	35	223	32
CPCT02060081T	146	261	38	70	52
CPCT02110035T	12	39	27	140	29
CPCT02080118T	9	171	52	58	38
CPCT02010589T	1	31	19	105	20
CPCT02030349T	53572	1491	795	0	106
CPCT02110039T	73	303	0	132	11
CPCT02030353T	343	628	135	1174	88
CPCT02020540T	161	240	817	252	38
CPCT02010611T	1	9	10	70	12
CPCT02010608T	44	44	68	89	19
CPCT02330041T	794	1076	914	113	311
CPCT02380013T	16	29	8	86	22
CPCT02010613T	10	27	42	130	22
CPCT02010577T	5	55	15	211	27
CPCT02050202T	33	120	34	182	24
CPCT02020559T	104	147	69	172	622
CPCT02050213T	13	122	34	250	2
CPCT02020568T	13	162	51	105	10
CPCT02030364T	7	50	35	201	8
CPCT02050192T	9	15	0	301	6
CPCT02010596T	3	22	7	185	4
CPCT02030365T	10	21	2	174	3
DRUP01010036T	11	51	20	346	23
CPCT02230043T	155	365	59	92	74
CPCT02080135T	196	195	149	602	57
CPCT02050229T	1	93	0	124	2
CPCT02010632T	9	28	9	141	10
CPCT02020579T	34	63	34	171	1
CPCT02020587T	34	47	186	769	58
CPCT02070040T	596	726	0	264	79
CPCT02070050T	402	960	17	87	42
CPCT02300004T	30	198	52	126	34
CPCT02020424T	6	38	59	81	5
CPCT02020433T	7	33	67	87	12
CPCT02010466T	19	34	32	101	26
CPCT02010454T	16	44	31	74	14
CPCT02140036T	238	501	72	45	50
CPCT02010350T	11	148	19	65	18
CPCT02100039T	678	1156	104	181	128
CPCT02050106T	242	481	109	350	57
CPCT02020415T	11	88	21	82	3
CPCT02180014T	59	354	62	97	35
CPCT02090006T	16	70	47	115	17
CPCT02020444T	17	52	182	554	33
CPCT02030314T	24	35	78	65	29
CPCT02190010T	71	157	37	74	25
DRUP01010013T	21	201	51	72	9
CPCT02080086T	87	42	3518	26	99
CPCT02010438T	4	16	50	88	21
CPCT02190012T	59	348	228	278	42
CPCT02010486T	3	93	18	94	29
CPCT02060077T	56	256	67	115	36
CPCT02020491T	321	1419	5116	0	146
CPCT02010538T	19	10	53	168	13
CPCT02170001T	20	303	40	98	75
CPCT02170002T	55	148	42	94	16
CPCT02050142T	9	201	15	136	29
CPCT02080071T	550	1119	277	68	141
CPCT02020499T	9	172	14	159	14
CPCT02340008T	64	414	12	61	24
CPCT02020505T	40	80	166	438	72
CPCT02080158T	21	133	116	228	15
CPCT02010571T	10	18	21	302	6
CPCT02380010T	407	836	0	49	48
CPCT02110047T	1121	1252	0	53	78
CPCT02030425T	138	460	261	151	58
CPCT02080168T	1	52	29	126	10
CPCT02020641T	12	45	21	248	12
CPCT02230065T	32	127	62	192	29
CPCT02330074T	513	979	27	690	88
CPCT02010697T	23	44	10	175	1
CPCT02090028T	684	1022	151	850	196
CPCT02450008T	178	341	37	249	66
CPCT02010688T	4	40	19	117	8
CPCT02020646T	13	106	44	173	14
CPCT02010704T	15	20	17	239	4
CPCT02010705T	11	96	27	174	6
CPCT02250003T	24	0	204	3190	1009
CPCT02010698T	10	150	12	175	18
WIDE01010622T	77	390	226	213	23
WIDE01010631T	211	534	22	35	141
WIDE01010635T	207	353	63	133	207
WIDE01010636T	122	452	582	79	43
WIDE01010658T	38	106	670	141	32
WIDE01010504T	19	100	39	67	19
WIDE01010493T	5	262	0	71	0
WIDE01010304T	4	42	35	57	14
WIDE01010568T	28	70	44	200	51
WIDE01010464T	87	590	310	163	46
WIDE01010467T	9	29	49	41	7
WIDE01010486T	18	26	59	60	13
WIDE01010516T	285	747	0	32	34
WIDE01010510T	251	513	91	141	28
WIDE01010583T	20	108	63	151	12
WIDE01010566T	633	397	16	72	194
WIDE01010578T	22892	358	136	107	655
WIDE01010599T	125	668	22	63	27
WIDE01010604T	126	641	67	119	77
WIDE01010614T	489	939	0	0	59
WIDE01010662T	64	446	43	128	23
WIDE01010672T	174	214	0	74	40
WIDE01010686T	3	17	26	84	7
WIDE01010532T	274	437	77	151	40
WIDE01010703T	15	22	58	98	15
WIDE01010712T	57	41	67	136	10
WIDE01010721T	52	209	92	145	48
WIDE01010663T	58	179	25	125	17
