Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02340090T	1.36E+00	1.92E+00	1.15E+00	1.49E+00	1.20E+00
CPCT02450013T	6.71E-01	1.52E+00	7.56E-01	1.51E+00	1.44E+00
CPCT02070347T	1.44E+00	2.89E+00	1.53E+00	2.48E+00	1.72E+00
CPCT02060140T	4.17E-01	1.19E+00	1.13E+00	1.64E+00	1.39E+00
CPCT02020720T	2.02E-01	8.75E-01	6.90E-01	9.28E-01	6.61E-01
CPCT02230109T	2.14E+00	3.17E+00	9.61E-01	2.55E+00	1.93E+00
DRUP01090019T	2.06E+00	3.01E+00	1.97E+00	2.66E+00	2.40E+00
CPCT02120144T	5.16E-01	9.39E-01	1.39E+00	1.53E+00	5.43E-01
CPCT02080240T	1.15E+00	2.60E+00	2.14E+00	2.14E+00	1.01E+00
CPCT02130125T	8.87E-01	1.58E+00	1.17E+00	1.69E+00	1.57E+00
CPCT02070355T	4.18E-01	9.13E-01	9.41E-01	1.13E+00	6.22E-01
CPCT02010872T	4.15E-01	8.75E-01	9.15E-01	1.13E+00	1.09E+00
CPCT02010878T	8.10E-01	2.06E+00	1.42E+00	1.73E+00	9.99E-01
CPCT02090054T	3.44E+00	1.02E+01	3.24E+00	5.16E+00	6.83E+00
CPCT02330117T	1.94E+00	2.73E+00	1.46E+00	2.72E+00	2.29E+00
CPCT02170031T	2.62E+00	3.38E+00	1.07E+00	2.65E+00	1.70E+00
CPCT02020765T	5.46E-01	1.72E+00	1.10E+00	2.00E+00	8.10E-01
CPCT02010851T	2.84E-01	9.75E-01	8.28E-01	1.27E+00	4.70E-01
CPCT02020756T	6.06E-01	1.09E+00	1.38E+00	1.68E+00	1.14E+00
DRUP01170001T	1.39E+00	3.16E+00	1.93E+00	2.27E+00	7.26E-01
WIDE01010617T	1.47E+00	2.09E+00	1.38E+00	2.06E+00	1.83E+00
WIDE01010627T	4.11E-01	1.25E+00	1.01E+00	1.51E+00	9.85E-01
CPCT02030502T	7.05E-01	1.53E+00	1.49E+00	1.53E+00	9.24E-01
CPCT02030507T	1.46E+00	2.13E+00	8.52E-01	1.42E+00	9.03E-01
WIDE01010595T	1.52E+00	2.96E+00	1.03E+00	2.74E+00	2.12E+00
CPCT02040273T	5.05E-01	1.75E+00	1.24E+00	1.46E+00	1.06E+00
CPCT02030520T	1.05E+00	2.42E+00	1.08E+00	1.88E+00	1.54E+00
CPCT02110075T	3.09E+00	3.89E+00	8.31E-01	2.87E+00	1.41E+00
CPCT02290050T	1.38E+00	2.36E+00	1.43E+00	1.96E+00	1.26E+00
CPCT02290053T	3.68E-01	1.15E+00	6.39E-01	1.22E+00	5.01E-01
CPCT02080257T	6.74E-01	1.52E+00	8.53E-01	1.22E+00	7.79E-01
CPCT02290054T	6.02E-01	1.65E+00	1.29E+00	1.51E+00	8.56E-01
CPCT02080256T	8.75E-01	1.98E+00	7.91E-01	1.87E+00	9.65E-01
CPCT02030497T	2.20E+00	2.63E+00	3.59E+00	3.10E+00	2.69E+00
DRUP01290001T	4.15E+00	5.84E+00	1.46E+00	4.02E+00	2.55E+00
CPCT02070372T	4.79E-01	9.79E-01	8.51E-01	1.19E+00	8.68E-01
CPCT02290051T	3.78E-01	1.05E+00	9.20E-01	1.23E+00	8.60E-01
CPCT02020815T	6.35E+00	1.64E+00	8.56E+00	3.16E+00	5.07E+00
CPCT02040271T	5.49E-01	1.09E+00	1.08E+00	1.43E+00	7.42E-01
CPCT02130154T	4.47E-01	1.35E+00	8.24E-01	1.44E+00	7.52E-01
CPCT02120164T	2.49E+00	4.32E+00	3.42E+00	3.19E+00	2.41E+00
CPCT02020797T	3.38E-01	9.55E-01	3.38E-01	9.45E-01	4.91E-01
DRUP01010099T	1.92E+00	2.95E+00	9.25E-01	2.74E+00	2.55E+00
CPCT02340104T	4.01E-01	1.02E+00	1.04E+00	1.77E+00	1.59E+00
CPCT02380018T	1.84E+00	4.20E+00	1.93E+00	3.95E+00	3.58E+00
CPCT02340010TIII	5.00E+00	2.28E+01	5.25E-01	5.20E+01	6.18E+01
CPCT02060033TII	1.11E+00	2.13E+00	1.24E+00	2.48E+00	2.19E+00
CPCT02020582T	3.62E-01	1.40E+00	8.57E-01	1.67E+00	1.25E+00
DRUP01050040T	2.27E+00	3.08E+00	1.45E+00	1.75E+00	1.01E+00
CPCT02180041T	1.19E+00	2.17E+00	1.38E+00	1.93E+00	1.08E+00
CPCT02060137T	3.32E-01	7.11E-01	8.06E-01	9.70E-01	5.67E-01
CPCT02070403T	1.90E-01	5.38E-01	5.83E-01	8.19E-01	6.25E-01
