MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:T:4	3.68E-04	3.71E-03	2.90E-03	3.22E-03	3.16E-03	2.78E-03	1.12E-03	4.05E-04	3.13E-03	3.89E-03	3.30E-03	1.25E-04	1.18E-03	1.15E-03	2.63E-03	1.12E-03	1.07E-03
1:Del:T:5	5.36E-03	6.39E-03	2.67E-03	2.03E-03	2.37E-03	2.60E-03	7.17E-04	1.72E-03	6.36E-03	1.67E-03	9.81E-04	7.81E-04	1.79E-03	1.70E-03	1.67E-03	1.18E-06	1.77E-03
1:Ins:C:0	4.02E-05	6.19E-08	2.11E-05	6.89E-08	1.08E-04	7.07E-11	1.70E-08	3.41E-09	2.20E-08	1.97E-47	2.87E-09	1.67E-09	1.61E-04	6.01E-09	1.02E-03	4.09E-08	3.97E-03
1:Ins:C:1	1.72E-05	8.44E-04	7.12E-04	7.00E-04	7.82E-04	1.11E-03	2.40E-04	1.11E-04	8.84E-04	1.14E-03	1.24E-03	4.38E-04	1.76E-04	2.16E-04	1.05E-03	5.08E-04	1.43E-03
1:Ins:C:2	2.26E-05	7.08E-04	7.05E-04	9.16E-04	1.14E-03	1.04E-03	5.23E-04	5.92E-06	6.58E-04	1.09E-03	1.64E-03	2.38E-04	3.50E-05	2.40E-04	7.88E-04	2.16E-05	6.92E-04
1:Ins:C:3	2.11E-05	3.11E-04	4.98E-04	8.30E-04	5.62E-04	2.95E-04	4.52E-04	1.28E-04	6.32E-04	5.56E-04	8.42E-04	2.80E-04	4.03E-04	1.20E-04	8.04E-04	4.33E-05	5.30E-04
1:Ins:C:4	8.22E-05	2.14E-04	1.70E-04	1.75E-04	1.90E-04	2.84E-04	0.00E+00	1.59E-04	5.46E-04	5.59E-04	2.57E-04	1.79E-04	2.84E-04	1.31E-04	4.65E-04	1.95E-04	6.42E-04
1:Ins:C:5	3.39E-04	8.96E-04	4.08E-04	6.48E-04	3.96E-04	2.27E-03	1.94E-04	6.08E-04	3.24E-03	8.93E-04	2.41E-03	1.96E-04	4.69E-04	6.46E-04	1.46E-03	4.07E-04	1.41E-03
1:Ins:T:0	5.17E-05	7.45E-04	7.38E-04	1.66E-03	1.40E-03	1.05E-03	6.78E-04	1.21E-04	1.88E-03	1.33E-03	2.24E-03	5.88E-04	1.08E-03	1.36E-03	2.95E-03	4.80E-04	2.01E-03
1:Ins:T:1	5.84E-05	1.94E-03	2.13E-03	3.56E-03	2.90E-03	3.35E-03	1.87E-03	2.36E-04	3.21E-03	4.68E-03	6.77E-03	5.76E-04	1.10E-03	8.52E-04	4.47E-03	2.83E-03	1.96E-03
1:Ins:T:2	1.55E-04	2.92E-03	2.90E-03	3.38E-03	3.69E-03	2.54E-03	1.15E-03	3.24E-04	1.76E-03	1.96E-03	5.30E-03	3.38E-04	3.20E-04	5.54E-04	1.79E-03	2.25E-04	1.21E-03
1:Ins:T:3	1.02E-04	2.08E-03	1.39E-03	1.59E-03	2.77E-03	2.37E-03	6.59E-04	4.30E-04	1.36E-03	2.23E-03	3.83E-03	2.10E-04	3.08E-04	1.27E-03	2.78E-03	1.03E-03	5.81E-04
1:Ins:T:4	1.18E-04	1.61E-03	9.39E-04	1.43E-03	1.74E-03	1.67E-03	4.17E-04	4.38E-04	1.22E-03	1.67E-03	1.93E-03	2.66E-04	3.84E-04	2.28E-04	1.52E-03	1.77E-04	8.00E-04
1:Ins:T:5	4.58E-03	6.17E-03	1.30E-03	1.73E-03	1.15E-03	4.03E-03	2.83E-04	2.73E-03	1.46E-02	2.40E-03	2.98E-03	1.64E-03	3.27E-03	1.64E-03	4.66E-03	1.45E-03	3.15E-03
2:Del:R:0	8.39E-05	2.17E-03	2.00E-03	2.57E-03	1.81E-03	2.51E-03	1.29E-03	0.00E+00	2.05E-03	1.84E-03	1.31E-03	3.36E-04	1.34E-03	2.17E-03	1.70E-03	7.94E-04	1.30E-03
2:Del:R:1	2.13E-04	2.09E-03	1.80E-03	1.61E-03	1.34E-03	1.52E-03	2.32E-03	4.98E-04	2.56E-03	2.72E-03	2.62E-03	3.70E-04	7.74E-04	6.03E-03	1.64E-03	2.22E-03	1.49E-03
2:Del:R:2	9.99E-05	3.84E-04	5.19E-04	5.72E-04	5.53E-04	3.22E-04	1.10E-03	1.43E-04	1.58E-03	8.64E-04	8.07E-04	3.10E-04	4.52E-04	3.25E-03	9.02E-04	4.93E-04	5.77E-04
2:Del:R:3	1.68E-04	4.03E-04	1.72E-04	2.35E-04	1.03E-04	2.84E-04	1.31E-04	9.16E-05	1.53E-03	4.73E-04	2.39E-04	2.56E-04	0.00E+00	1.21E-03	6.36E-04	3.03E-04	1.71E-04
2:Del:R:4	1.26E-04	2.93E-04	2.41E-05	1.32E-04	4.06E-05	7.99E-05	3.62E-05	1.02E-04	1.23E-03	2.37E-04	2.72E-04	2.34E-04	9.55E-05	2.13E-04	6.21E-04	2.55E-05	3.08E-04
2:Del:R:5	4.05E-04	7.34E-04	3.89E-06	4.26E-05	2.00E-08	3.43E-09	4.55E-06	9.13E-05	3.84E-03	8.54E-04	4.43E-04	5.51E-04	4.32E-05	6.20E-04	2.06E-03	1.28E-04	7.06E-04
3:Del:R:0	3.27E-05	1.46E-03	2.22E-03	2.48E-03	1.96E-03	2.74E-03	6.02E-04	5.64E-05	1.32E-03	1.78E-03	2.45E-03	1.07E-04	4.52E-04	4.97E-04	2.13E-03	4.62E-04	7.69E-04
3:Del:R:1	2.04E-04	1.28E-03	1.17E-03	2.09E-03	7.94E-04	1.04E-03	3.43E-04	3.55E-04	2.61E-03	2.40E-03	1.76E-03	2.34E-04	9.62E-04	1.18E-03	1.99E-03	1.98E-03	5.91E-04
3:Del:R:2	1.09E-04	1.41E-03	2.88E-04	1.24E-03	2.47E-04	1.65E-04	2.04E-04	1.65E-04	1.62E-03	8.32E-04	6.02E-04	3.29E-05	3.86E-04	9.57E-04	9.29E-04	1.29E-03	0.00E+00
3:Del:R:3	3.29E-05	2.23E-04	3.41E-06	3.21E-04	5.68E-05	2.02E-04	7.30E-05	8.06E-05	4.41E-04	1.46E-04	3.28E-04	6.74E-05	4.40E-05	3.09E-04	4.37E-04	4.45E-04	1.57E-04
3:Del:R:4	1.29E-05	3.13E-05	3.17E-05	1.56E-04	4.55E-05	5.49E-05	0.00E+00	2.37E-05	1.47E-04	1.22E-04	1.58E-04	1.21E-05	1.52E-04	1.69E-04	3.16E-04	1.90E-04	6.31E-05
3:Del:R:5	2.32E-05	1.51E-04	1.34E-05	3.79E-05	3.04E-05	2.92E-05	1.94E-06	1.58E-05	2.86E-04	8.02E-05	6.84E-05	4.58E-05	0.00E+00	1.23E-04	2.00E-04	1.33E-04	7.96E-05
4:Del:R:0	2.49E-05	1.14E-03	1.28E-03	9.15E-04	7.41E-04	1.50E-03	4.74E-04	4.76E-05	6.46E-04	1.17E-03	1.88E-03	3.91E-04	6.07E-04	4.09E-04	8.89E-04	7.75E-04	6.18E-04
4:Del:R:1	1.03E-04	8.69E-04	1.11E-03	1.73E-03	5.96E-04	8.67E-04	3.25E-04	1.44E-04	1.30E-03	1.39E-03	2.09E-03	4.35E-04	1.38E-03	9.01E-04	1.34E-03	2.84E-03	4.69E-04
4:Del:R:2	4.10E-05	1.14E-04	7.34E-05	7.60E-04	4.47E-05	2.82E-04	0.00E+00	1.62E-04	5.81E-04	4.91E-04	3.14E-04	2.02E-04	1.10E-04	1.34E-03	7.11E-04	1.26E-03	4.12E-04
4:Del:R:3	2.29E-05	4.78E-05	2.90E-04	4.66E-04	1.06E-04	1.45E-04	2.20E-10	5.06E-05	5.73E-04	2.14E-04	4.62E-04	1.16E-04	2.10E-04	3.59E-04	7.65E-04	6.30E-04	1.11E-04
4:Del:R:4	1.96E-05	5.49E-05	3.98E-05	1.45E-04	6.26E-06	5.01E-05	1.33E-09	4.34E-05	2.89E-04	2.25E-04	6.91E-05	4.68E-05	1.73E-04	3.36E-05	3.80E-04	2.99E-04	1.44E-04
4:Del:R:5	1.63E-05	5.36E-05	2.83E-06	3.44E-05	8.61E-06	2.08E-05	1.30E-05	2.48E-05	1.68E-04	1.71E-05	3.98E-05	5.17E-05	3.24E-05	4.81E-05	1.00E-04	2.89E-05	6.79E-05
5:Del:R:0	9.02E-07	5.04E-03	3.65E-03	3.92E-03	2.72E-03	5.66E-03	1.60E-03	6.63E-04	2.98E-03	3.32E-03	3.78E-03	1.91E-03	4.74E-03	2.00E-03	3.02E-03	1.74E-03	7.87E-04
5:Del:R:1	2.19E-05	1.08E-04	4.18E-04	8.76E-04	2.61E-04	1.94E-04	4.53E-05	1.05E-04	1.16E-03	7.04E-04	1.06E-03	4.40E-04	7.57E-04	1.19E-03	1.45E-03	1.16E-03	2.72E-04
5:Del:R:2	1.18E-05	2.57E-05	3.79E-06	1.96E-04	8.97E-06	1.77E-05	8.52E-06	2.42E-05	2.86E-04	1.68E-04	1.63E-04	9.27E-05	1.24E-05	1.52E-04	4.48E-04	3.53E-04	4.92E-05
5:Del:R:3	5.24E-06	9.73E-06	1.87E-05	6.87E-05	1.47E-05	6.01E-05	2.27E-10	1.27E-06	5.20E-05	5.84E-05	9.04E-05	6.50E-09	3.77E-05	1.36E-04	3.55E-05	2.42E-04	1.35E-09
5:Del:R:4	1.73E-06	2.62E-06	4.70E-08	3.61E-06	1.44E-07	4.79E-06	9.27E-07	1.91E-10	1.42E-05	2.44E-06	9.27E-06	3.50E-05	7.84E-09	9.75E-07	4.15E-05	2.16E-05	1.14E-05
5:Del:R:5	4.81E-06	4.17E-06	4.49E-09	2.13E-06	2.31E-06	1.30E-06	2.09E-09	1.44E-09	1.27E-05	4.67E-06	7.68E-06	2.00E-09	8.37E-09	1.24E-08	7.24E-06	3.26E-08	5.11E-10
2:Ins:R:0	6.59E-05	9.72E-04	4.36E-04	2.14E-03	1.99E-03	2.33E-03	1.92E-04	1.24E-04	1.73E-03	9.56E-04	2.48E-03	7.44E-04	1.72E-04	9.98E-04	4.19E-03	1.05E-04	3.30E-03
2:Ins:R:1	3.11E-05	2.11E-03	1.33E-03	1.61E-03	3.58E-03	1.55E-03	4.25E-04	2.25E-04	1.42E-03	2.14E-03	4.03E-03	2.31E-04	4.27E-04	7.22E-04	2.38E-03	1.87E-04	5.95E-04
2:Ins:R:2	2.54E-05	1.28E-03	7.77E-04	8.03E-04	1.75E-03	7.59E-04	5.62E-05	1.90E-04	1.01E-03	1.48E-03	2.06E-03	2.69E-04	1.93E-04	1.27E-04	1.37E-03	6.70E-05	5.30E-04
2:Ins:R:3	3.59E-05	3.41E-04	2.84E-04	3.61E-04	2.20E-04	2.79E-04	3.32E-05	1.74E-06	4.71E-04	6.55E-04	3.87E-04	2.10E-04	2.81E-05	1.43E-04	5.34E-04	9.06E-05	3.66E-04
2:Ins:R:4	1.34E-04	2.92E-04	4.17E-05	4.24E-04	6.69E-05	1.21E-04	5.17E-05	1.04E-04	1.23E-03	2.26E-04	8.21E-05	2.06E-04	1.30E-05	1.72E-04	7.42E-04	9.17E-05	2.47E-04
2:Ins:R:5	8.60E-04	2.03E-03	0.00E+00	4.53E-04	0.00E+00	0.00E+00	0.00E+00	1.32E-03	8.00E-03	1.41E-05	1.33E-06	3.60E-04	2.49E-05	1.14E-04	2.46E-03	4.56E-05	3.00E-04
3:Ins:R:0	1.75E-05	5.29E-04	8.34E-04	1.06E-03	9.22E-04	5.79E-04	1.00E-04	6.35E-05	1.03E-03	1.06E-03	1.56E-03	4.00E-04	3.07E-04	5.55E-04	2.18E-03	2.63E-08	1.02E-03
3:Ins:R:1	9.77E-06	1.15E-03	1.22E-03	1.01E-03	9.68E-04	1.06E-03	2.22E-04	9.24E-05	7.05E-04	1.09E-03	1.09E-03	2.68E-04	2.11E-04	2.95E-04	1.65E-03	2.20E-04	6.92E-04
3:Ins:R:2	6.64E-06	1.90E-04	3.13E-04	4.69E-04	4.10E-04	2.03E-04	1.18E-04	1.93E-08	2.73E-04	3.76E-04	4.69E-04	1.02E-05	4.60E-05	9.68E-10	3.88E-04	6.05E-05	2.79E-04
3:Ins:R:3	1.41E-06	1.96E-05	1.35E-05	4.91E-05	2.25E-05	2.10E-05	1.10E-05	3.13E-06	6.29E-05	5.17E-05	6.88E-05	2.42E-05	1.90E-05	2.20E-05	6.80E-05	8.56E-05	2.75E-05
3:Ins:R:4	5.96E-06	1.52E-05	1.89E-06	2.57E-05	6.27E-06	2.31E-06	1.14E-05	1.58E-05	7.67E-05	1.69E-05	7.50E-06	1.65E-05	9.56E-07	3.37E-05	5.16E-05	3.41E-05	2.35E-05
3:Ins:R:5	5.20E-05	1.37E-04	1.19E-05	1.00E-05	2.00E-08	1.89E-05	1.76E-10	8.00E-05	5.50E-04	1.00E-04	4.75E-06	5.06E-05	3.66E-05	1.41E-04	2.57E-04	1.26E-04	1.28E-04
4:Ins:R:0	2.20E-05	1.03E-04	1.86E-04	6.42E-04	1.58E-04	1.83E-05	1.94E-05	2.63E-05	3.11E-03	2.40E-03	3.82E-04	8.20E-04	1.40E-03	1.67E-03	5.50E-03	2.88E-04	2.08E-03
4:Ins:R:1	1.33E-05	4.98E-04	6.96E-04	1.30E-03	5.05E-04	8.94E-04	1.05E-04	1.04E-04	8.26E-04	1.31E-03	7.56E-04	2.75E-04	2.61E-04	3.74E-04	1.23E-03	5.03E-04	7.60E-05
4:Ins:R:2	8.39E-06	7.88E-05	7.78E-05	1.18E-04	1.43E-04	4.71E-05	9.14E-05	2.36E-05	2.87E-04	3.20E-04	1.99E-04	6.23E-05	3.76E-09	9.72E-05	1.99E-04	8.99E-05	9.49E-05
4:Ins:R:3	5.28E-06	8.44E-06	1.98E-08	4.48E-05	2.33E-10	6.97E-06	1.66E-09	3.39E-05	1.33E-04	7.16E-05	1.83E-05	2.26E-05	8.97E-06	5.68E-05	1.11E-04	6.10E-05	9.72E-05
4:Ins:R:4	1.43E-05	3.14E-05	5.08E-06	8.40E-05	6.98E-06	2.78E-06	3.01E-06	4.95E-05	1.25E-04	4.92E-05	1.15E-05	3.17E-06	1.54E-10	9.25E-05	9.06E-05	1.23E-04	3.16E-05
4:Ins:R:5	1.09E-05	4.44E-05	8.24E-05	2.69E-04	2.66E-05	7.17E-05	8.80E-06	4.78E-05	2.98E-04	1.51E-04	1.28E-04	4.27E-05	1.90E-04	1.42E-04	2.67E-04	3.61E-04	1.61E-04
5:Ins:R:0	4.04E-05	1.15E-04	2.19E-09	7.59E-09	4.27E-09	9.58E-10	1.57E-08	2.17E-08	9.63E-05	5.55E-08	1.12E-08	3.17E-03	1.48E-08	1.43E-08	4.44E-05	2.13E-08	1.38E-07
5:Ins:R:1	1.89E-06	1.20E-03	2.01E-03	2.62E-03	1.07E-03	1.78E-03	1.88E-04	4.40E-04	3.67E-03	2.52E-03	2.87E-03	5.87E-04	1.72E-03	4.66E-04	3.09E-03	1.20E-03	1.11E-03
5:Ins:R:2	2.93E-06	5.17E-05	3.52E-05	1.69E-04	5.22E-05	1.44E-04	9.56E-05	3.60E-05	2.87E-04	2.18E-04	2.67E-04	1.09E-04	1.47E-04	1.95E-04	3.92E-04	1.39E-04	9.58E-05
5:Ins:R:3	1.19E-06	9.27E-06	1.09E-07	6.72E-05	1.00E-05	2.78E-05	4.81E-07	1.64E-05	1.11E-04	5.94E-05	7.96E-05	4.44E-05	1.83E-05	9.17E-05	1.17E-04	1.57E-04	1.55E-04
5:Ins:R:4	1.27E-06	1.55E-05	9.95E-06	1.82E-05	1.47E-05	2.00E-05	5.75E-06	2.27E-05	9.05E-05	3.39E-05	6.67E-05	1.66E-05	6.73E-05	3.61E-05	4.80E-05	1.19E-04	5.74E-05
5:Ins:R:5	6.12E-07	8.36E-06	2.22E-05	2.40E-05	5.15E-06	1.32E-05	5.66E-10	1.88E-05	4.64E-05	2.90E-05	2.67E-05	5.38E-06	9.62E-06	5.22E-05	4.23E-05	5.65E-05	6.29E-10
2:Del:M:1	1.72E-04	1.63E-03	2.12E-03	2.58E-03	1.22E-03	2.51E-03	2.00E-03	4.76E-04	2.74E-03	2.33E-03	3.69E-03	3.30E-04	9.14E-04	5.39E-03	2.62E-03	2.93E-03	2.08E-03
3:Del:M:1	1.97E-05	1.65E-03	1.61E-03	1.96E-03	9.77E-04	1.33E-03	6.57E-04	6.38E-05	1.37E-03	1.40E-03	1.33E-03	2.62E-05	5.01E-04	4.49E-04	1.24E-03	5.22E-04	5.27E-04
3:Del:M:2	1.20E-04	1.56E-03	9.26E-04	1.19E-03	6.71E-04	1.14E-03	1.56E-04	1.08E-04	1.47E-03	2.45E-03	1.00E-03	2.59E-04	5.60E-04	1.48E-03	1.27E-03	1.70E-03	5.30E-04
4:Del:M:1	3.88E-05	9.64E-04	1.05E-03	9.29E-04	1.07E-03	1.12E-03	4.00E-04	1.55E-04	5.80E-04	1.37E-03	1.29E-03	2.83E-04	9.58E-04	6.61E-04	6.37E-04	5.70E-04	7.19E-04
4:Del:M:2	4.68E-05	9.71E-04	6.33E-04	1.24E-03	5.12E-04	1.25E-03	1.95E-04	1.99E-04	1.17E-03	1.32E-03	1.26E-03	9.56E-05	3.23E-04	1.81E-03	1.28E-03	1.36E-03	6.09E-04
4:Del:M:3	5.90E-05	9.27E-04	6.37E-04	1.16E-03	6.13E-04	9.65E-04	5.59E-04	9.68E-05	9.35E-04	1.55E-03	2.34E-03	2.18E-04	1.24E-03	7.07E-04	1.23E-03	2.08E-03	5.25E-04
5:Del:M:1	2.44E-05	4.37E-03	2.98E-03	3.72E-03	1.82E-03	5.09E-03	1.04E-03	3.41E-04	3.47E-03	4.37E-03	3.18E-03	1.35E-03	3.74E-03	1.92E-03	4.59E-03	5.36E-04	1.03E-03
5:Del:M:2	2.98E-05	2.24E-03	1.93E-03	2.22E-03	1.36E-03	3.31E-03	9.08E-04	2.22E-04	2.20E-03	2.35E-03	2.60E-03	8.83E-04	2.90E-03	1.14E-03	3.40E-03	2.61E-04	1.08E-03
5:Del:M:3	2.99E-05	1.21E-03	1.24E-03	1.41E-03	1.11E-03	1.28E-03	4.21E-04	3.15E-04	1.36E-03	1.26E-03	1.11E-03	4.19E-04	3.44E-03	1.31E-03	1.45E-03	1.02E-03	1.19E-03
5:Del:M:4	3.08E-05	5.90E-04	7.12E-04	9.27E-04	8.08E-04	7.85E-04	3.22E-04	9.41E-05	7.65E-04	8.38E-04	1.29E-03	2.46E-04	2.71E-03	3.71E-04	7.74E-04	1.02E-03	8.13E-04
5:Del:M:5	1.10E-06	3.41E-04	5.98E-04	1.12E-03	3.66E-04	4.75E-04	5.85E-05	3.09E-04	1.72E-03	1.61E-03	8.99E-04	6.77E-04	2.59E-03	2.63E-04	1.84E-03	7.11E-04	6.84E-04
