hdp.1	hdp.2
0.0157422464978898	0.00135142040971249
0.0021003554257664	0.000287933817095164
0.00858804106881495	0.00172557678501519
0.00786487173172995	0.00167762533619481
0.000560784247946595	0.000509005754849231
0.00712112126801144	0.0055488606127925
0.00450531152570876	0.000623819083010712
0.000156056392698598	0.000425034438370344
0.00487968221917233	0.0016947347733326
0.0014390323742151	2.58892798795496e-05
3.76120089227416e-05	0.000624719579702174
0.00122663514735727	0.000371004636882589
0.00214877252617173	4.57002070917266e-05
0.000283607925009784	5.04278147219052e-05
0.000642182603782132	0.000623819083010712
2.77330681386563e-05	1.80099338292519e-06
0.000202569738890334	2.02611755579084e-06
0.000217902678232299	0
0.000241365162594502	0.000501351532971799
0	0
5.09382884179401e-05	0.000530167427098602
0.000692040383051813	5.40298014877556e-06
4.03390082016819e-05	3.91716060786228e-05
0	0
0	0
0	0
0	0
0.00849933641302452	0.000681901119610049
3.20551047316936e-05	0.00124133468918119
0.00561432553435551	0.00042525956254321
0.00635540045161166	0.0017170220664463
0.00137168063730693	3.01666391639969e-05
0.00655514028558989	0.000119991184137391
0.00459458216248161	0.00153242024469647
0.00107273977295519	0.000242233610003438
0.00234645424748661	0.0020184633339134
0.00111755517619966	3.60198676585037e-06
0.000487875606847382	1.57586921005954e-06
0.00184720756817421	9.00496691462593e-07
0.000278977171517244	0.00110468431625174
0.000200048550877728	2.00360513850427e-05
0.000405911270029424	1.35074503719389e-06
0.000591810296346613	1.80099338292519e-06
0	0
0.000293126696077783	4.72760763017862e-06
5.96852672371824e-06	0
0.000154255544118166	0.00131472516953539
4.57930067595623e-06	0
2.64982005406456e-05	3.37686259298473e-06
0	0
2.91222941864183e-05	0.000561459687126927
0	0
0	0
0	0
0.0122531795525272	0.00312697476110386
0.00239543732887436	0.000283656457810717
0.0129966727521628	0.00113485095541573
0.0100795553159455	0.00167222235604604
0.000460965783774066	0.00125664313293605
0.0132773478666273	0.000849393504222091
0.00573024873011876	0.00853873475262118
0.00048607475826695	0.00114993427499773
0.00424357104774708	0.0024392204129993
0.00256934784892753	0.0018710070006864
0.000476144364666281	0.000438992137088014
0.00116401706957481	0.0032433639584754
0.00174702893428559	2.70149007438778e-06
0.000407094684810851	4.27735928444732e-06
0.000879637352316267	0.000345340481175905
0.000737936295444543	0.00164543257947502
0.000234727749255195	0.00136177612166431
0.000253096404775603	0.000471860266326399
4.05962722846008e-05	3.44439984484442e-05
0.000126831192879013	9.00496691462593e-07
5.96852672371824e-06	0
2.40799181612081e-05	0.000595228313056774
3.51422737267203e-05	3.37686259298473e-06
0.000125544872464418	2.25124172865648e-07
0	0
0	0
0	0
0.00857337701608857	0.00173458175192982
0.00221097898142152	0.00276790170538315
0.00557578737473426	0.00459095725724917
0.00439741496933258	0.00861144986045678
0.00294629118322029	0.000622018089627786
0.00435404024495245	0.00312314765016514
0.00348855241719672	0.00322062641701597
0.00256219590742239	0.00206461378935086
0.00331134891688219	0.00116929495386418
0.00332565279989248	0.00480482522147153
0.00258684180656602	0.00123660708155101
0.00223588214464807	0.00130932218938661
0.00419072900511554	0.00535795531420243
0.00240078842179908	0.000220171441062604
0.00085108103911227	1.57586921005954e-06
0.00168662332761624	0.000794012957697142
0.000842282607476444	0.00119113199863215
0.00155953487065431	0.00287483568749433
0.00206809450976837	0.00108734975494108
0.00221699896096182	0.00067717351197987
0.00170679283171708	0.00167987657792347
0.00234326417285841	0.00143674247122857
0.000319264726902342	0.00680415300069136
0.00104948309985932	0.00126542297567781
0	0
0	0
0	0
0.0065953763881584	0.000755966972482847
0.00626705596553731	0.000700586425957898
0.010084186069438	0.00865557419833845
0.0059489746534164	0.00157789532761533
0.00516956738780533	0.0039419242668775
0.0021970867209439	0.00129468911815034
0.00405376160736952	0.00220419077652756
0.00446101065063013	0.00135232090640395
0.00189619064956197	0.00186965625564921
0.00340977815500696	0.000425484686716075
0.00279898176934093	0.000269248510747315
0.00215474105289545	0.000475237128919384
0.00286674512878177	0.00173300588271976
0.00151065469489972	0.00296713659836925
0.00130016122225548	0.00149640037703796
0.00116808184208493	0.000891941972893699
0.000601534878680947	0.00100833117026524
0.00121294869814598	0.000290635307169552
0.000908502382419766	0.00182170480682883
0.00109913506786266	0.000284331830329314
0.000897028404321584	0.00043246353607491
0.000498937962412894	0.00435907935919755
0.000781979906440256	0.00322287765874462
0.000295905148173307	0.000979965524484167
0	0
0	0
0	0
0.00182014338665114	0.00308059918149353
0.00309318897456698	0.000532193544654393
0.00504927070263246	0.00108937587249687
0.00284672998313068	0.00166614400337866
0.00231362735050616	0.00204592848300301
0.0027435670858802	0.000550203478483645
0.00287374271183716	0.0017602459076365
0.00406425798195262	0.00176474839109382
0.00260191748182506	4.95273180304426e-06
0.00336197848840063	0.0007516896131984
0.00173478316393866	0.000709591392872524
0.00270482311499262	0.00110580993711606
0.0027816421701522	0.000804593793821827
0.00132146268832117	4.05223511158167e-06
0.00107407754618636	0.00088361237849767
0.0012224160163974	0.00228073299530188
0.00103322400981884	0.00131157343111527
0.00104408055411802	4.50248345731297e-06
0.00100626273392894	0.000933589944873844
0.00184828807732247	0.000288834313786627
0.000796180883817379	0.00136920521936887
0.00127031858863689	0.00312382302268374
0.00027007583424825	0.000371004636882589
0.000494667378636441	0.00043246353607491
