Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP124319	434	5	22	144	0	0	4	34	9	5
SP124305	92	0	139	91	3	56	0	33	23	18
SP124447	1171	95	45	1355	0	185	274	703	64	0
SP124344	3	10	57	30	0	51	18	16	8	32
SP124369	340	30	62	219	13	76	83	30	27	23
SP124348	4	1	87	35	0	47	18	2	4	15
SP124295	38	109	195	56	0	101	15	0	11	55
SP124444	65	31	180	57	10	0	4	23	3	16
SP124365	256	30	61	200	4	99	32	0	24	34
SP124420	145	26	86	148	0	42	0	139	14	19
SP124364	223	70	106	56	0	0	0	0	476	854
SP124307	333	30	69	78	0	27	0	155	29	24
SP82445	1020	7	60	100	0	206	331	0	14	0
SP83242	198	24	47	109	4	67	26	0	20	20
SP103894	397	84	15	318	0	29	1	56	3832	0
SP83382	155	20	37	187	0	18	0	138	26	31
SP82451	137	33	148	121	1	91	10	22	43	66
SP104330	9	0	3	58	2	0	0	0	4	5
SP83312	204	31	22	112	0	34	0	67	13	1
SP82614	192	27	14	179	2	11	22	63	10	23
SP82431	970	61	0	712	15	70	192	0	41	0
SP82459	167	5	57	76	0	81	22	13	7	16
SP113197	11	0	54	17	1	39	5	12	8	31
SP82532	427	5	99	214	0	121	93	0	11	36
SP82636	26	65	124	37	0	75	14	14	18	21
SP82796	155	17	74	40	0	54	41	4	4	27
SP83482	132	44	37	58	0	64	39	0	7	39
SP104530	178	91	563	233	8	118	53	0	20	20
SP82429	75	17	61	89	10	47	14	19	11	10
SP82644	573	13	80	212	0	50	0	192	11	11
SP82988	180	36	80	48	0	71	28	9	10	17
SP82461	196	7	85	269	0	39	10	100	19	17
SP82900	274	34	8	283	0	145	111	62	18	14
SP82399	239	14	97	280	12	79	51	2	16	15
SP82756	49	5	26	47	0	22	20	16	18	23
SP82836	85	15	154	69	1	61	13	0	13	15
SP82417	521	0	40	138	6	69	0	0	12	3
SP82471	20	6	287	41	8	56	9	0	20	18
SP82435	11	22	112	29	2	34	0	15	4	20
SP104056	1089	36	41	706	0	149	171	216	56	0
SP83083	263	15	53	137	1	64	9	27	3	22
SP82433	99	32	86	55	0	45	24	26	10	22
SP82780	91	22	67	84	0	70	21	29	6	0
SP83019	319	17	55	112	4	58	16	13	13	12
SP83099	72	10	53	51	0	20	7	5	8	19
SP83146	700	17	30	561	0	119	86	156	27	4
SP103866	286	32	50	117	0	76	58	11	26	17
SP83844	195	25	29	186	1	17	0	69	11	0
SP83027	9	21	91	51	1	18	0	0	6	33
CPCT02060044T	211	84	50	63	142	91	148	68	18	31
CPCT02030247T	83	24	69	62	54	14	23	89	12	20
CPCT02050043T	35	20	132	31	44	10	18	9	3	0
CPCT02020342T	241	25	71	35	124	27	56	63	5	0
CPCT02010371T	151	20	52	135	129	52	12	36	14	19
CPCT02030256T	72	18	23	18	31	40	18	8	18	18
CPCT02050045T	228	37	130	0	173	30	101	89	10	33
CPCT02050047T	19	7	339	50	61	29	40	0	21	33
CPCT02010393T	394	70	140	0	208	127	180	57	14	55
CPCT02020358T	74	25	50	41	42	14	7	10	19	29
CPCT02090002T	191	0	30	75	109	15	9	385	5	0
CPCT02010403T	8	0	13	31	54	7	4	0	0	31
CPCT02030272T	126	45	76	97	148	22	42	1	20	39
CPCT02020373T	73	46	125	133	83	32	14	46	19	19
CPCT02050052T	90	52	30	55	75	20	22	14	92	187
CPCT02030270T	1	11	57	46	104	20	16	15	11	13
CPCT02050056T	208	34	52	106	151	5	27	28	4	21
CPCT02050055T	115	197	101	76	84	90	51	79	29	51
CPCT02030279T	28	31	81	31	42	35	13	36	17	16
CPCT02020320T	241	44	141	47	127	44	38	88	14	27
CPCT02060037T	10	5	16	15	27	19	13	12	2	9
CPCT02100033T	108	7	32	58	27	14	3	23	6	0
CPCT02010436T	214	22	37	111	125	6	62	29	18	27
CPCT02010439T	131	13	46	53	45	17	10	54	6	26
CPCT02060043T	36	59	254	31	40	4	33	40	32	61
CPCT02030284T	242	27	137	27	79	29	25	102	18	20
CPCT02020410T	262	15	52	101	54	32	0	36	4	3
CPCT02020408T	163	52	29	78	89	22	47	59	21	36
CPCT02030291T	643	16	69	54	240	62	105	99	20	0
CPCT02050079T	4	0	24	16	72	16	7	11	7	20
CPCT02050073T	37	4	84	29	45	44	40	55	19	22
CPCT02220001T	7	1	10	69	140	20	0	0	7	26
CPCT02010440T	61	27	72	74	69	17	12	25	9	28
CPCT02011020T	312	48	42	210	67	19	95	295	66	105
CPCT02340050T	17	435	412	127	102	16	40	0	32	22
CPCT02080280T	270	21	38	147	100	4	141	40	18	10
CPCT02080282T	89	66	95	0	42	57	53	72	33	62
CPCT02060163T	3	5	15	24	86	10	0	27	10	6
CPCT02011025T	121	85	94	26	83	35	87	113	20	23
CPCT02010754TII	96	32	61	28	77	0	352	12	2	5
CPCT02010716T	596	12	113	15	191	63	87	234	18	0
CPCT02170039T	61	9	56	58	14	1	0	101	12	1
CPCT02080284T	41	0	18	15	37	5	14	0	3	11
CPCT02030555T	258	11	92	87	39	43	53	56	28	10
CPCT02011037T	530	44	93	32	92	54	136	118	16	14
CPCT02120180T	93	16	67	16	44	75	31	26	10	15
CPCT02050304T	584	40	65	1175	167	166	107	333	51	0
CPCT02020895T	11	25	147	73	40	5	24	80	4	11
CPCT02090032T	71	40	10	163	63	161	289	0	18	18
CPCT02020662T	113	8	8	28	97	33	54	30	9	20
DRUP01080025T	478	94	19	83	211	84	489	51	141	254
CPCT02020891T	238	32	37	15	52	44	34	59	25	33
CPCT02080266TII	7	19	75	0	77	38	224	45	26	65
CPCT02020901T	150	25	81	17	72	23	80	99	19	46
CPCT02080287T	140	27	71	24	63	37	56	44	5	15
CPCT02011045T	83	51	109	15	52	11	52	37	26	27
CPCT02020897T	78	32	27	45	22	27	52	7	1	37
CPCT02120101T	8	27	115	53	51	39	6	15	18	33
CPCT02020910T	288	22	75	21	59	36	57	92	17	26
CPCT02120095T	212	24	0	234	160	37	31	0	9	2
CPCT02080294T	3	29	105	0	72	58	69	42	13	20
CPCT02080292T	5	8	48	20	37	14	14	0	5	9
CPCT02120098T	191	9	8	121	73	16	29	40	7	18
CPCT02120105T	267	3948	0	0	206	0	0	188	1	0
CPCT02020914T	254	25	70	25	45	49	28	66	8	17
CPCT02160035T	345	11	89	74	195	30	27	0	12	0
CPCT02050310T	29	86	65	98	101	68	25	16	17	39
CPCT02290061T	363	30	73	138	146	112	73	44	28	37
CPCT02050308T	101	46	338	44	233	26	4	62	21	18
CPCT02090035T	179	11	148	3	84	17	39	43	9	13
CPCT02020933T	7	24	18	10	52	42	72	46	32	110
CPCT02020930T	173	16	56	239	53	19	44	28	9	16
CPCT02020934T	380	39	71	77	165	40	104	104	7	15
CPCT02020939T	50	8	85	37	43	20	30	51	12	12
CPCT02020670T	934	46	143	14	198	79	137	105	4	1
CPCT02020837TII	14	18	29	91	72	29	258	0	26	27
CPCT02030459T	0	40	270	8	81	13	14	15	115	255
CPCT02350019T	0	3	4	29	19	10	0	7	3	10
CPCT02050424T	2851	85	136	0	723	380	892	430	11	18
CPCT02340064T	85	38	68	52	92	22	26	10	0	16
CPCT02011045TII	88	55	121	23	53	7	43	34	20	21
CPCT02120189T	240	42	31	320	95	11	54	107	22	47
CPCT02010754T	91	24	92	83	109	34	20	30	9	12
CPCT02020868T	98	12	80	42	45	23	18	49	11	10
CPCT02060286T	397	32	74	71	118	107	158	135	14	25
CPCT02060288T	109	121	228	69	70	62	38	9	26	82
CPCT02120193T	79	19	104	63	60	31	63	32	15	20
CPCT02120187T	99	58	63	41	54	24	47	63	37	84
CPCT02120191T	120	23	182	31	64	69	36	119	10	22
CPCT02080304T	14	18	135	28	59	42	34	0	19	20
CPCT02080307T	158	35	60	134	58	19	102	100	12	20
CPCT02080303T	83	12	30	29	68	21	32	15	2	9
CPCT02340067T	13	221	352	84	105	117	50	77	10	67
CPCT02030461T	1828	52	219	433	219	18	171	1468	17	0
CPCT02020919T	124	119	0	59	45	0	93	16	105	144
CPCT02050432T	34	15	112	19	55	55	18	49	4	17
CPCT02120110T	24	27	260	69	85	27	0	13	3	0
CPCT02080308T	16	25	71	28	48	3	15	26	11	8
CPCT02020951T	6	5	43	15	27	15	10	28	3	23
DRUP01060009T	35	154	460	123	368	0	3	0	32	21
CPCT02020949T	523	32	55	68	78	0	275	30	17	5
CPCT02020960T	181	41	122	110	51	59	56	116	29	42
WIDE01010033T	0	3	64	0	22	0	33	13	4	17
CPCT02340115T	295	81	78	48	85	28	173	41	17	30
CPCT02050322T	220	23	66	207	116	28	27	88	25	55
CPCT02050046T	141	25	127	62	117	39	39	55	16	17
CPCT02050331T	0	27	60	37	41	13	2	3	6	0
WIDE01010071T	129	23	49	18	35	37	49	39	674	0
CPCT02020895TII	12	26	151	73	35	0	50	77	9	9
CPCT02030468T	80	59	99	75	119	16	11	0	132	0
CPCT02020959T	49	67	77	48	60	21	52	8	8	60
CPCT02080313T	80	21	50	38	4	27	33	88	18	22
CPCT02080311T	69	14	56	34	80	43	113	54	24	0
CPCT02011108T	162	652	82	73	83	55	93	133	63	138
CPCT02080314T	217	24	16	0	124	12	216	65	47	67
CPCT02020694T	230	53	24	150	124	31	19	34	12	19
CPCT02020672T	9	6	43	17	183	23	0	10	5	12
WIDE01010123T	121	12	53	1	47	8	62	42	12	0
CPCT02020665T	114	24	37	67	110	67	48	16	37	37
CPCT02080207T	103	10	95	46	121	53	14	0	22	16
CPCT02060291T	675	5	12	154	127	57	160	41	14	15
CPCT02050441T	0	60	100	21	28	45	46	28	5	28
CPCT02050440T	179	145	59	108	64	21	61	113	26	80
CPCT02050438T	338	37	49	53	90	25	72	163	12	6
DRUP01230001T	863	25595	7155	677	1227	1995	1071	0	564	136
CPCT02080205T	199	112	209	60	150	121	80	22	50	122
CPCT02020714T	52	23	43	63	209	21	4	11	21	1
WIDE01010172T	310	240	135	109	91	72	157	8	175	301
CPCT02340081T	3	7	28	19	259	0	0	0	7	3
CPCT02010801T	7	122	191	0	106	16	30	52	69	191
CPCT02010794T	476	82	164	356	150	308	53	0	510	0
CPCT02340083T	426	57	75	26	228	19	33	59	12	31
CPCT02050347T	25	2	8	75	154	0	0	0	6	0
CPCT02120198T	217	60	63	112	67	38	54	48	10	61
CPCT02120199T	42	64	104	48	55	12	32	129	78	124
WIDE01010255T	1025	18	161	113	294	177	267	159	7	35
CPCT02040241T	241	32	94	55	130	62	46	70	12	8
WIDE01010305T	501	29	135	52	136	36	87	109	20	0
WIDE01010314T	128	5	165	205	66	7	95	97	23	0
CPCT02060228T	107	41	168	296	100	51	10	60	16	22
WIDE01010328T	40	13	83	37	37	41	50	204	6	0
CPCT02030479T	471	21	8	291	214	70	53	70	14	0
CPCT02040246T	214	37	28	145	72	0	52	71	21	0
WIDE01010376T	66	22	93	50	47	12	12	11	4	14
WIDE01010381T	337	1445	377	27	90	0	122	46	158	370
WIDE01010392T	122	36	64	52	43	35	50	169	11	41
CPCT02080221T	17	6	2	77	141	8	5	0	11	20
CPCT02020723T	9	34	33	25	73	12	8	26	24	0
CPCT02020736T	135	12	227	84	193	23	20	39	24	28
CPCT02020743T	65	11	62	22	128	40	13	47	3	29
CPCT02020739T	388	5	203	78	321	93	99	338	17	29
CPCT02050365T	367	42	103	116	205	11	33	51	22	9
CPCT02020670TII	952	48	156	0	237	84	134	106	7	3
CPCT02030490T	125	55	130	195	171	63	23	45	27	6
CPCT02300042T	291	57	152	101	206	54	109	53	16	70
CPCT02020700T	152	30	68	53	102	22	43	62	7	23
CPCT02220050T	69	103	84	339	114	232	25	0	52	119
CPCT02050370T	733	123	92	167	128	151	124	141	31	10
CPCT02050373T	1	0	38	19	90	16	7	23	3	26
CPCT02080234T	773	77	115	1010	256	431	214	0	45	14
CPCT02030499T	127	46	22	70	85	32	20	66	10	40
CPCT02020770T	326	14	63	80	156	75	76	0	24	66
CPCT02050376T	19	0	205	0	122	7	38	29	22	30
CPCT02080239T	88	5	47	16	62	26	22	26	10	15
CPCT02050301T	125	10	30	84	119	15	30	29	15	19
CPCT02080242T	244	71	52	48	154	40	74	72	7	17
CPCT02020789T	337	76	51	33	107	64	43	72	1360	0
CPCT02020796T	72	45	255	0	179	177	170	110	14	49
CPCT02220057T	382	46	106	77	167	60	125	132	14	2
CPCT02340098T	166	52	47	68	175	57	35	17	0	31
CPCT02340097T	251	66	107	62	78	27	12	85	4	26
CPCT02170038T	129	41	99	41	143	5	38	28	11	6
CPCT02010920T	12	3	0	49	76	70	7	0	15	20
CPCT02050399T	3	13	104	80	154	39	0	0	17	26
CPCT02050404T	8	33	99	30	77	12	11	11	21	7
CPCT02050402T	48	42	35	85	221	4	3	0	7	25
CPCT02060256T	91	33	106	59	81	54	36	60	12	17
CPCT02080259T	129	42	50	114	88	44	36	0	34	70
CPCT02020813T	164	24	99	88	89	26	37	22	31	30
CPCT02020785T	1785	99	484	82	346	273	559	547	30	0
CPCT02020810T	83	15	5	76	88	45	85	9	8	12
CPCT02020821T	173	56	90	210	168	26	14	125	22	34
CPCT02340100T	1012	573	167	278	200	130	117	182	112	246
CPCT02080266T	8	15	80	47	104	65	42	47	21	59
CPCT02010941T	533	40	11	376	195	41	46	0	23	23
CPCT02020822T	356	18	12	152	160	109	92	302	44	19
CPCT02020819T	171	0	119	0	92	12	81	89	12	16
CPCT02050405T	186	23	46	81	117	83	55	13	7	1
CPCT02020837T	8	11	42	51	108	33	26	0	9	10
CPCT02340102T	81	24	61	49	57	26	12	33	10	10
DRUP01060021T	411	134	417	227	247	167	101	79	58	64
DRUP01060019T	11	238	178	230	113	110	46	56	22	136
DRUP01060018T	9	185	152	212	99	91	47	52	23	129
CPCT02070394T	33	375	604	0	225	987	130	0	40	0
CPCT02080269T	488	99	32	200	313	124	86	7	150	288
CPCT02030459TII	8	90	333	0	90	53	42	65	70	125
CPCT02050411T	330	49	77	157	104	36	92	66	16	30
CPCT02030547T	88	15	43	74	122	8	0	19	8	5
CPCT02020828T	44	12	29	57	80	7	5	5	6	10
CPCT02080270T	148	32	139	116	99	34	22	29	2	17
CPCT02060133T	6	9	4	47	47	11	0	2	2	17
CPCT02050276TII	90	37	40	55	58	43	18	38	12	19
CPCT02080271T	112	42	34	58	165	19	20	14	19	29
CPCT02050243T	27	13	125	27	125	65	13	29	2	27
CPCT02060126T	112	19	97	1	81	24	47	52	5	17
DRUP01010106T	150	132	0	0	85	2506	0	0	32	0
CPCT02050245T	127	41	385	86	142	31	54	18	5	7
CPCT02030548T	131	14	46	96	90	4	53	28	18	15
CPCT02050415T	196	22	27	126	101	23	44	61	16	62
CPCT02020853T	161	4	30	33	61	27	21	21	16	2
CPCT02020506TII	578	67	90	200	352	0	108	0	19	0
DRUP01080021T	205	137	238	27	133	133	121	93	52	154
CPCT02020854T	44	15	22	33	128	35	17	30	9	7
CPCT02010994T	181	20	77	60	58	0	13	64	11	0
DRUP01080022T	614	28	48	705	115	280	303	0	47	0
CPCT02020863T	385	67	48	145	164	76	105	163	20	29
CPCT02050276T	91	36	40	87	138	36	4	7	4	21
CPCT02030552T	195	18	37	31	100	9	28	72	15	9
CPCT02080275T	584	37	64	230	96	94	59	53	25	58
CPCT02030553T	802	8	110	117	248	38	214	411	4	0
CPCT02120062T	702	22	43	158	408	139	360	16	9	4
CPCT02020615T	77	133	74	109	215	77	0	160	62	88
CPCT02050421T	257	334	101	339	120	167	64	46	34	50
CPCT02120053T	217	44	54	98	159	66	44	81	20	2
CPCT02020626T	195	18	87	82	138	52	36	38	28	13
CPCT02120055T	63	90	81	73	263	10	0	0	12	1
CPCT02070422T	97	198	114	17	63	1732	0	177	31	4
CPCT02120058T	105	23	48	97	179	28	8	67	15	6
CPCT02170017T	133	110	127	103	110	49	11	11	51	119
CPCT02020609T	1321	122	171	351	310	183	83	329	22	16
CPCT02050249T	74	25	255	38	192	90	65	29	10	0
CPCT02060146T	13	126	143	135	154	71	24	0	14	77
CPCT02060049T	10	8	106	2	29	22	7	7	11	5
CPCT02050159T	569	58	163	89	97	60	139	61	11	27
CPCT02010550T	273	40	25	173	65	16	40	26	18	3
CPCT02010534T	6	0	6	56	18	12	10	2	3	15
CPCT02050079TII	4	1	22	2	85	27	12	9	7	32
CPCT02050170T	0	16346	2464	0	334	0	77	56	199	287
CPCT02050168T	127	73	137	127	63	22	33	50	21	16
CPCT02020509T	27	0	50	29	55	7	12	0	9	22
CPCT02050073TII	35	7	83	46	69	52	45	52	25	47
CPCT02020511T	629	16	102	15	196	72	156	112	9	24
CPCT02010565T	159	14	154	158	91	33	20	119	22	34
CPCT02020517T	253	4	77	54	45	40	39	115	18	13
CPCT02010393TII	391	48	123	0	158	118	148	29	11	60
CPCT02050181T	2	586	806	58	43	0	262	0	22	0
CPCT02020519T	402	23	136	141	96	53	77	48	15	18
CPCT02020520T	491	9	69	60	143	144	101	75	26	43
CPCT02060092T	33	29	38	97	32	0	0	66	7	0
CPCT02080116T	714	83	201	237	136	86	96	446	41	0
CPCT02080113T	179	15	58	94	42	37	20	25	11	15
CPCT02050194T	315	11	117	28	103	98	38	120	14	21
CPCT02050193T	256	40	131	59	94	37	94	155	10	3
CPCT02030350T	16	26	146	33	59	58	19	16	25	14
CPCT02080123T	731	85	142	8	210	70	157	136	32	55
CPCT02020542T	14	69	91	28	59	135	72	23	15	55
CPCT02010505T	0	14	40	6	143	8	9	69	12	12
CPCT02020553T	5	34	88	11	48	27	3	51	8	8
CPCT02170006T	123	13	29	13	101	17	39	37	18	0
CPCT02050212T	216	31	87	52	226	27	33	11	41	45
CPCT02050214T	79	9	97	10	57	25	9	29	6	13
CPCT02050217T	55	13	29	46	123	17	8	5	7	22
CPCT02020573T	85	18	70	52	101	14	18	4	8	8
CPCT02180032T	5	21	3	43	94	18	10	26	9	6
CPCT02010503TII	159	158	96	171	386	119	70	0	26	6
CPCT02010622T	178	45	33	168	80	1	72	83	10	0
CPCT02030370T	25	51	55	68	103	33	8	0	6	63
CPCT02030339TII	328	66	52	116	197	107	4	19	12	64
CPCT02040142T	5	12	95	36	210	40	0	18	20	7
CPCT02120050T	14	0	25	38	109	25	2	0	10	3
CPCT02120037T	372	23	83	215	193	72	31	53	20	27
CPCT02050235T	626	365	332	22	275	98	203	81	14	46
CPCT02050236T	523	23	103	112	359	89	70	77	16	5
CPCT02050232T	46	19	43	42	117	38	1	15	19	3
CPCT02050240T	544	719	441	764	296	86	191	0	110	134
CPCT02020574T	4	4	8	24	82	1	16	0	1	11
CPCT02020578T	891	54	84	309	311	125	180	135	32	46
CPCT02090005T	689	38	53	0	257	106	448	101	19	17
CPCT02020423T	471	13	105	223	145	31	89	167	14	0
CPCT02020426T	111	717	123	306	103	0	4	648	688	1200
CPCT02050092T	195	15	59	80	54	19	41	44	10	29
CPCT02010403TII	5	4	19	61	43	9	11	0	0	22
CPCT02020412T	318	28	42	112	78	66	13	0	0	0
CPCT02010469T	163	17	72	23	83	47	38	75	19	0
CPCT02180012T	60	15	30	55	49	4	27	9	6	7
CPCT02020445T	59	32	101	52	53	21	40	0	10	15
CPCT02050105T	300	129	88	401	87	107	71	38	52	70
CPCT02050055TII	145	252	119	92	60	111	93	120	35	81
CPCT02010493T	103	56	79	49	64	16	21	19	17	34
CPCT02010503T	153	115	88	140	182	119	84	5	16	26
CPCT02010501T	600	33	113	64	192	34	160	57	8	16
CPCT02020464T	32	9	22	77	29	25	8	22	10	19
CPCT02090009T	187	89	121	41	58	66	30	23	113	143
CPCT02020468T	4	0	20	32	32	7	3	0	4	8
CPCT02340001T	53	14	38	39	30	27	14	66	5	5
CPCT02080079T	4	8	36	19	32	37	23	24	12	9
CPCT02010526T	38	9	8	0	27	2	6	2	1	5
CPCT02010532T	437	31	66	111	146	55	125	69	12	1
CPCT02060051T	21	40	44	15	38	30	25	19	8	33
CPCT02050141T	110	12	91	25	57	62	16	47	127	0
CPCT02110024T	182	396	0	62	92	192	61	142	155	289
CPCT02120013T	66	43	165	145	79	13	59	111	27	3
CPCT02050158T	254	22	65	119	51	14	28	25	3	30
CPCT02050149T	2	21	163	0	26	47	22	116	14	29
CPCT02010557T	92	57	202	10	93	54	41	40	12	7
CPCT02220014T	20	43	145	62	28	86	33	51	23	55
CPCT02050052TII	87	83	23	41	46	44	6	0	132	237
CPCT02020506T	591	39	101	117	143	18	133	53	17	0
CPCT02030339T	295	35	41	81	60	67	21	9	4	25
CPCT02080163T	11	6	17	29	106	11	0	0	7	23
CPCT02050281T	151	21	27	34	133	44	32	56	18	30
CPCT02070243T	286	11	70	97	181	14	27	0	8	32
CPCT02340040T	0	16	79	15	38	10	20	21	11	8
CPCT02120077T	127	16	47	65	107	25	25	11	16	32
CPCT02030437T	75	38	58	31	158	6	10	42	11	0
CPCT02010641TII	11	101	107	59	125	27	0	0	27	57
CPCT02050291T	79	3	43	82	52	30	19	16	5	22
CPCT02020643T	177	58	107	156	97	67	94	32	22	18
CPCT02150006T	603	28	62	241	147	24	40	660	29	0
WIDE01010503T	197	27	27	136	50	16	41	0	12	17
WIDE01010567T	707	84	5	1464	174	290	113	0	57	0
WIDE01010459T	400	27	53	204	82	56	111	202	17	22
CPCT02060041T	825	5	28	0	348	146	459	0	27	3
WIDE01010561T	196	136	295	98	73	0	28	178	127	276
WIDE01010651T	5	3	101	55	40	42	36	29	14	18
