MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.15373879279941322	0.002152756719306126	0.00040498186135664584	0.009903749597724528	0.103321362757124	0.2383759182691574	0.0026850971282692624	0.010833514393053354	0.0878117092512548	0.015374290584004484	0.02560520261991769	0.02060299244875278	0.008208192418110131
1:Del:C:1	0.2372220653295517	5.674214371538255e-06	0.0008264422532920434	0.12414609821513295	0.02778216537088156	0.08231926497071981	0.01831258454825729	0.00365457386149501	0.01415761340467725	0.012967749625095166	0.005959619369250051	0.010827037050075887	0.011159113172034267
1:Del:C:2	0.22083085432648658	0.0009772579529089853	0.00044674471698499476	0.10010005676665105	0.0210498139745323	0.006012683494482189	0.001508662874402944	0.0022083514489801815	0.0035180462684905934	0.005219423945236485	0.004753275833791122	0.004834001494410814	1.2470813674667624e-05
1:Del:C:3	0.06503299871459603	0.004747626109747216	0.00040026774832426784	0.058059602146968245	0.004588455994968596	0.018475782019086184	0.01059577172389254	0.002313526591606205	0.012297023362189066	9.384396180394106e-05	0.0025468331572483295	0.005706271704402752	0.008545654318877495
1:Del:C:4	0.04252358462195843	0.012056016037240625	3.827475302387029e-06	0.05267753464984708	0.002919956242403714	0.002885527557446039	0.004155789677118946	0.0028999891729472437	0.008068492025631712	0.00023335003022111777	0.00038780380549724214	0.004055047030415153	0.0027401948607985106
1:Del:C:5	0.016383735907729714	0.03707086317241192	0.0019923336045485486	0.03772228931542486	0.006123329510737676	0.00017360571575409268	0.0005399553595634643	0.005285463638138026	0.013832850154021798	0.00021778412699859618	0.0008998656331459643	0.0018690003861411243	0.0017882942885989906
1:Del:T:0	0.03469585508108139	0.00020393287863043952	0.00376108714932343	0.04942670864984393	0.018342604977078736	0.0942323287576437	0.06688151493668557	0.006865249610273167	0.04744408524595201	0.012846198928964441	0.005908190063200891	0.029335523964837195	0.020954846784006803
1:Del:T:1	0.02830138772726059	0.0006392920950747794	0.0018786597238795366	0.03739984180778265	0.044291157834231855	0.05978256538510322	0.0560675535351038	0.0019608299019455446	0.006340022946242243	0.0019398449855361833	0.005904114721411133	0.030905496132327244	0.018071573515771888
1:Del:T:2	0.013395506617380306	0.0021832343298592606	0.001066085217167938	0.03348808095790446	0.01741263162344694	0.076044647321105	0.04731563542038202	0.01129957579774782	0.052601024061441425	0.0027195515106723297	0.003916601345117669	0.02325581802520901	0.01614739536307752
1:Del:T:3	0.010900959090672586	0.013387001268565655	0.004782929053108092	0.05935814820230007	0.022512815999798475	0.12204687632620334	0.015318809735472314	0.01258810116793029	0.01312788304442506	0.008553161768541031	0.006709384100795432	0.0036423935572383924	0.0182680585142225
1:Del:T:4	0.0061334540094381395	0.04094822876155377	0.004167590147699229	0.043856153525412084	0.0010627671406852703	0.08913637063466012	0.006249767949630041	0.01201506049488671	0.005839369214372709	0.0007754137513256864	0.004441422194431653	0.014808415214283742	0.0035288086481159555
1:Del:T:5	0.004061215340376076	0.7570719259977341	0.03673601723043248	0.011404236265626064	0.03042194992694477	0.02049669004824497	0.01857292825821787	0.06961931049823761	0.0027573864767327905	0.008578015448292717	0.032251208228990434	0.024436094730226614	0.018451776541187428
1:Ins:C:0	0.003996787742071319	0.0005609198966567419	8.780864969594404e-05	0.005451921973769345	0.00020466565787103264	0.0026741884052829336	0.00035519853743657846	0.003182893691338248	1.9464760553091763e-05	0.0	0.0005863007943088405	0.0008080199103164886	0.32230788707733155
1:Ins:C:1	0.0016085040632606252	0.0001281308773332057	1.3310651229403448e-05	0.006891050369013101	0.006526395230612252	0.0027620450175891167	0.011681073135696352	4.377933608793683e-05	0.008850108342412568	0.0026591137549257836	0.0012684917486694759	0.008701025845584808	0.04355969808995724
1:Ins:C:2	0.0012043678406917025	7.110731362971024e-05	0.00023288482899260998	0.006571577353752218	0.01062919692369178	0.002068946944491472	0.005058518647565506	0.00010673119246348506	0.004949965352425356	0.0012350596973556094	0.0006117726288721315	0.009009247352078092	0.007126735699712299
1:Ins:C:3	0.003271198069567932	0.0004540558933513239	0.00014850099159957608	0.01446656332060229	0.01061137839104049	0.0002451713832488167	0.0012598685671869703	0.0006633677002992045	0.006434304782305844	0.0022689807930146343	0.00017646826890995725	0.006010146992339287	0.007354486040421762
1:Ins:C:4	0.0037931687349919228	0.002225836155703291	0.0004489526634185381	0.011563787625054828	0.006518890256411396	0.0004950669102072424	0.002029750662230896	0.00014994082905104734	0.0038209940085653215	0.0038649517597514203	0.0002046574201540352	0.010070553840487264	0.0033547024909057655
1:Ins:C:5	0.004666432994854404	0.01130968970246613	0.024257817491889	0.01018662538670469	0.004553700221586041	0.0003294468449894339	0.004869692679785658	1.4949724791222252e-05	0.02399230720999185	0.004976907390519045	6.345883302856236e-05	0.02394839031941956	0.02574776063673198
1:Ins:T:0	0.015998663143254818	0.0009642128608538769	0.0037577124836388975	0.0065683371530030855	0.05579225320369005	0.006670908703308669	0.007707702585030347	0.004060826011263998	0.030109765641391277	0.007065398196282331	0.0032073903494892874	0.010240564159612404	0.08281187392771244
1:Ins:T:1	0.01510914492275333	3.5379392647882922e-06	0.0012439039280434372	0.047902153735049066	0.17250158086419107	0.004495210405948456	0.01406001028782839	0.0028186302365065786	0.008073649291181937	0.007021666124928743	0.005341746880876599	0.049761033153627066	0.017492507468996336
1:Ins:T:2	0.037947426438331607	0.0028828548383899033	6.183823687024415e-05	0.020809062875605376	0.1829089315980673	0.002602239478810264	0.00022729629810669394	0.0003175481203652453	0.005261807266515461	2.6101734838448466e-05	0.0012836780474916054	0.0011094721159628307	0.014120635697618128
1:Ins:T:3	0.017627671021036805	0.0013267058413475752	0.0032549278729129584	0.03447694574482739	0.07437075927853584	0.008358811910293298	0.0018981250226111502	0.002281326056981925	0.009007621317578015	0.002351973541044572	0.006515996760572307	0.005942144037690013	0.0043778379520517776
1:Ins:T:4	0.0036082244979888855	0.0014376292983070017	0.01588367630727589	0.016122955346945675	0.018701487267389894	0.0071764160878956314	0.003116426657915099	0.002051759553105512	0.001545205702423118	0.00031222451230860314	0.0015129754280496855	0.005287888858329097	4.882334265857935e-05
