MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
3:Del:R:1	6.50E-05	1.89E-04	1.19E-03	7.29E-05	5.91E-04	2.51E-04
3:Del:R:2	1.95E-05	3.03E-05	5.34E-04	1.71E-05	7.31E-05	1.64E-04
3:Del:R:3	5.27E-06	1.89E-05	1.31E-04	1.39E-05	3.83E-05	3.92E-05
3:Del:R:4	9.01E-06	2.32E-06	5.25E-04	7.44E-06	5.83E-04	7.68E-06
3:Del:R:5	1.73E-05	5.60E-08	1.09E-03	9.85E-07	1.33E-03	2.92E-10
4:Del:R:0	7.60E-06	2.81E-05	2.38E-04	3.88E-05	3.30E-04	1.60E-04
4:Del:R:1	4.72E-05	1.46E-04	1.31E-03	6.99E-05	3.93E-04	3.57E-04
4:Del:R:2	1.32E-05	4.66E-05	4.57E-04	1.85E-05	5.24E-05	1.90E-04
4:Del:R:3	1.50E-05	1.49E-05	5.94E-04	1.54E-05	3.52E-04	9.89E-05
4:Del:R:4	7.64E-06	3.18E-06	4.67E-04	3.31E-06	4.18E-04	3.35E-05
4:Del:R:5	5.84E-06	9.88E-06	1.88E-04	1.07E-06	9.57E-05	3.06E-05
5:Del:R:0	0.00E+00	1.14E-10	2.85E-03	2.09E-04	2.41E-03	1.41E-03
5:Del:R:1	9.95E-06	5.86E-05	6.14E-04	4.85E-05	9.73E-05	2.88E-04
5:Del:R:2	6.53E-06	1.58E-05	2.37E-04	1.75E-05	3.09E-05	1.05E-04
5:Del:R:3	3.54E-06	1.11E-05	1.07E-04	8.50E-06	1.44E-05	1.73E-05
5:Del:R:4	1.38E-06	4.48E-06	3.92E-05	1.63E-07	5.14E-06	1.51E-05
5:Del:R:5	1.84E-06	2.96E-07	2.85E-05	1.93E-06	8.72E-06	3.80E-06
2:Ins:R:0	1.90E-05	1.28E-04	1.64E-03	6.25E-05	2.76E-04	1.16E-03
2:Ins:R:1	7.43E-06	4.33E-05	3.14E-04	1.62E-05	1.01E-04	2.02E-04
2:Ins:R:2	3.14E-06	2.70E-05	1.25E-04	1.88E-05	5.86E-05	1.08E-04
2:Ins:R:3	4.20E-06	2.79E-05	1.35E-04	1.58E-05	2.93E-05	1.14E-04
2:Ins:R:4	8.12E-06	3.07E-05	4.95E-05	2.00E-05	7.57E-06	1.05E-04
2:Ins:R:5	3.06E-05	1.25E-04	7.25E-04	4.03E-05	9.66E-05	4.45E-04
3:Ins:R:0	8.03E-06	4.33E-05	8.82E-04	4.30E-05	2.62E-04	6.93E-04
3:Ins:R:1	8.72E-07	2.61E-05	1.78E-04	1.96E-05	1.08E-04	1.32E-04
3:Ins:R:2	1.78E-06	1.61E-05	1.07E-04	1.87E-05	1.83E-05	6.15E-05
3:Ins:R:3	1.08E-06	5.62E-06	1.15E-05	6.82E-06	1.42E-06	5.27E-06
3:Ins:R:4	1.52E-06	7.46E-06	2.54E-05	7.14E-06	8.76E-06	8.73E-06
3:Ins:R:5	3.89E-06	1.81E-05	7.03E-05	9.70E-06	5.14E-06	3.04E-05
4:Ins:R:0	1.41E-05	1.16E-04	1.02E-03	4.06E-05	1.24E-04	6.66E-04
4:Ins:R:1	2.84E-06	3.22E-05	1.84E-04	2.34E-05	1.43E-04	1.23E-04
4:Ins:R:2	1.84E-06	1.35E-05	4.48E-05	1.43E-05	8.47E-06	3.40E-05
4:Ins:R:3	2.33E-06	1.06E-05	5.16E-05	7.89E-06	1.41E-09	5.34E-05
4:Ins:R:4	2.70E-06	1.51E-05	7.28E-05	5.13E-06	1.70E-05	4.10E-05
4:Ins:R:5	2.69E-06	1.73E-05	8.67E-05	1.08E-05	8.06E-06	3.31E-05
5:Ins:R:0	6.91E-05	9.35E-11	4.36E-09	6.63E-06	5.35E-09	3.43E-03
5:Ins:R:1	1.18E-06	1.23E-04	8.83E-04	7.38E-05	4.95E-04	3.82E-04
5:Ins:R:2	2.37E-06	1.88E-05	1.04E-04	1.86E-05	5.16E-05	7.71E-05
5:Ins:R:3	1.10E-06	1.17E-05	4.37E-05	9.08E-06	2.16E-05	2.69E-05
5:Ins:R:4	9.58E-07	9.71E-06	3.93E-05	2.63E-06	7.05E-10	2.81E-05
5:Ins:R:5	4.63E-07	7.43E-06	2.83E-05	6.65E-07	7.35E-06	1.81E-05
2:Del:M:1	7.49E-05	1.34E-04	1.62E-03	1.10E-04	7.99E-04	6.15E-04
3:Del:M:1	9.27E-06	4.23E-05	4.54E-04	4.90E-05	5.18E-04	2.10E-04
3:Del:M:2	3.61E-05	1.07E-04	5.65E-04	5.24E-05	4.60E-04	2.26E-04
4:Del:M:1	9.21E-06	1.72E-05	1.91E-04	4.28E-05	3.66E-04	1.75E-04
4:Del:M:2	1.73E-05	4.12E-05	3.84E-04	5.22E-05	2.88E-04	2.01E-04
4:Del:M:3	2.48E-05	9.36E-05	6.29E-04	4.81E-05	3.11E-04	2.39E-04
5:Del:M:1	1.71E-05	5.21E-05	1.94E-03	2.93E-04	1.73E-03	9.32E-04
5:Del:M:2	1.49E-06	7.54E-05	3.64E-04	6.35E-04	2.06E-04	3.67E-04
5:Del:M:3	8.83E-06	1.24E-04	3.51E-04	4.70E-04	7.92E-05	2.15E-04
5:Del:M:4	4.15E-06	5.67E-05	1.42E-04	2.81E-04	1.69E-05	1.33E-05
5:Del:M:5	7.15E-06	1.03E-04	6.32E-04	2.23E-04	8.17E-05	3.16E-04
