Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02290031T	1.28E+00	2.49E+00	6.61E+00	9.04E-01	4.96E+00	3.20E+00
CPCT02150008T	1.28E+00	2.81E+00	1.04E+01	1.17E+00	8.14E+00	3.14E+00
CPCT02370013TII	1.30E+00	3.42E+00	7.60E+00	1.05E+00	4.27E+00	4.06E+00
CPCT02100202T	1.24E+00	1.98E+00	8.67E+00	9.27E-01	8.58E+00	8.45E-01
CPCT02100203T	1.36E+00	1.91E+00	5.65E+00	7.86E-01	5.22E+00	1.31E+00
CPCT02070466TII	1.20E+00	2.71E+00	1.37E+01	1.35E+00	1.34E+01	1.98E+00
WIDE01010214T	1.37E+00	2.42E+00	6.05E+00	6.09E-01	5.65E+00	1.56E+00
WIDE01010215T	1.66E+00	3.30E+00	6.82E+00	8.17E-01	5.72E+00	1.73E+00
WIDE01010234T	1.02E+00	2.42E+00	1.01E+01	1.09E+00	8.51E+00	1.83E+00
CPCT02110083T	1.19E+00	1.84E+00	5.54E+00	7.96E-01	5.16E+00	1.44E+00
CPCT02070315T	1.35E+00	2.69E+00	6.48E+00	7.46E-01	4.44E+00	2.53E+00
DRUP01070026TII	1.34E+02	1.44E+02	8.21E+01	1.69E+00	4.24E+01	2.14E+01
CPCT02020981T	1.38E+00	1.91E+00	4.30E+00	9.03E-01	3.42E+00	1.29E+00
CPCT02140067T	1.17E+00	2.46E+00	3.21E+00	3.09E-01	1.94E+00	2.19E+00
CPCT02350003T	1.43E+00	2.72E+00	5.85E+00	8.36E-01	2.98E+00	3.92E+00
CPCT02070490T	1.31E+00	1.87E+00	4.59E+00	6.55E-01	4.20E+00	1.36E+00
WIDE01010283T	7.76E-01	1.24E+00	3.28E+00	3.36E-01	3.61E+00	1.21E+00
CPCT02020982T	1.06E+00	1.96E+00	5.17E+00	1.07E+00	5.07E+00	1.28E+00
CPCT02020975T	1.25E+00	2.49E+00	5.83E+00	7.18E-01	5.25E+00	1.85E+00
WIDE01010323T	1.08E+00	2.19E+00	1.31E+01	1.73E+00	1.18E+01	1.98E+00
CPCT02070208T	1.54E+00	2.95E+00	7.32E+00	1.01E+00	5.16E+00	3.89E+00
CPCT02070064TII	1.76E+00	4.38E+00	8.82E+00	1.41E+00	5.80E+00	5.20E+00
CPCT02140041TIV	1.93E+00	2.70E+00	1.15E+01	8.12E-01	1.06E+01	1.74E+00
CPCT02020704T	8.46E+01	8.97E+01	5.48E+01	2.03E+00	2.32E+01	1.48E+01
CPCT02040249T	1.64E+00	2.46E+00	6.48E+00	8.68E-01	5.49E+00	1.97E+00
CPCT02020924TII	1.42E+00	2.63E+00	7.22E+00	1.30E+00	6.39E+00	1.64E+00
WIDE01010383T	1.43E+00	2.32E+00	1.79E+01	1.67E+00	1.72E+01	2.09E+00
CPCT02070335T	1.55E+00	2.27E+00	5.24E+00	6.80E-01	4.29E+00	1.68E+00
CPCT02230091T	1.02E+00	2.07E+00	7.79E+00	1.02E+00	6.95E+00	1.67E+00
CPCT02230102T	1.09E+00	1.84E+00	4.30E+00	8.23E-01	3.11E+00	1.98E+00
DRUP01050049T	9.27E+01	9.60E+01	5.67E+01	2.89E+00	3.08E+01	1.86E+01
CPCT02020715T	1.24E+00	2.42E+00	7.25E+00	8.90E-01	6.47E+00	2.08E+00
CPCT02340086T	1.46E+00	2.41E+00	5.82E+00	1.04E+00	4.76E+00	2.07E+00
CPCT02020731T	1.70E+00	3.55E+00	1.15E+01	1.32E+00	7.76E+00	4.48E+00
CPCT02370027T	1.74E+00	3.64E+00	1.36E+01	1.59E+00	9.04E+00	5.86E+00
WIDE01010246T	1.91E+00	2.85E+00	6.54E+00	4.72E+00	6.63E+00	3.02E+00
CPCT02070139T	1.84E+00	3.60E+00	8.03E+00	1.13E+00	4.05E+00	4.02E+00
CPCT02070318T	1.69E+00	2.76E+00	5.41E+00	9.38E-01	4.70E+00	2.31E+00
CPCT02290038T	1.59E+00	2.75E+00	5.76E+00	1.01E+00	3.93E+00	2.69E+00
CPCT02070147TII	2.13E+00	5.82E+00	1.21E+01	1.43E+00	5.91E+00	8.14E+00
WIDE01010453T	1.46E+00	1.98E+00	4.01E+00	6.76E-01	3.96E+00	1.35E+00
DRUP01070042T	5.67E+01	5.92E+01	3.98E+01	7.96E-01	1.90E+01	9.33E+00
CPCT02030488T	2.82E+00	3.34E+00	7.51E+00	6.52E-01	6.52E+00	1.30E+00
CPCT02010840T	1.70E+00	2.82E+00	7.12E+00	4.17E+00	5.88E+00	3.56E+00
CPCT02070339T	1.40E+00	2.36E+00	5.19E+00	8.52E-01	3.76E+00	1.90E+00
CPCT02070338T	2.40E+00	3.28E+00	3.65E+01	2.60E+00	3.30E+01	3.78E+00
CPCT02230108T	1.79E+00	2.78E+00	8.44E+00	1.11E+00	8.40E+00	1.88E+00
CPCT02030380TII	1.56E+00	2.06E+00	6.33E+00	3.98E+00	6.10E+00	3.42E+00
CPCT02070345T	9.47E-01	2.81E+00	8.49E+00	9.77E-01	6.75E+00	3.40E+00
CPCT02070350T	1.11E+00	2.46E+00	5.02E+00	8.32E-01	4.33E+00	1.91E+00
CPCT02010875T	1.70E+00	2.60E+00	2.81E+01	1.83E+00	2.54E+01	3.98E+00
CPCT02010877T	2.03E+00	2.73E+00	7.72E+00	1.24E+00	6.59E+00	1.79E+00
CPCT02070359T	1.56E+00	3.25E+00	2.41E+01	1.46E+00	2.20E+01	3.40E+00
CPCT02070307TII	1.82E+00	2.28E+00	8.81E+00	2.14E+00	7.72E+00	1.86E+00
CPCT02010885T	1.14E+00	1.90E+00	7.60E+00	3.07E+00	6.82E+00	2.19E+00
CPCT02010857T	1.91E+00	3.05E+00	9.35E+00	1.13E+00	8.82E+00	2.35E+00
CPCT02090058T	1.08E+00	1.86E+00	6.62E+00	8.62E-01	5.81E+00	1.73E+00
WIDE01010611T	1.82E+00	2.44E+00	8.02E+00	1.15E+00	4.85E+00	5.49E+00
CPCT02070364T	1.78E+00	2.41E+00	5.27E+00	6.98E-01	4.94E+00	1.45E+00
CPCT02140075T	1.03E+00	2.48E+00	6.47E+00	9.95E-01	5.24E+00	2.47E+00
CPCT02010889T	9.79E-01	1.90E+00	4.81E+00	1.26E+00	3.92E+00	1.80E+00
CPCT02060249T	1.39E+00	1.73E+00	7.20E+00	7.01E-01	6.52E+00	1.76E+00
CPCT02020760T	8.58E-01	1.90E+00	7.77E+00	7.35E-01	6.81E+00	1.95E+00
CPCT02020780T	1.19E+00	2.55E+00	9.90E+00	6.63E-01	7.74E+00	2.89E+00
CPCT02070367T	1.14E+00	1.58E+00	6.98E+00	8.78E-01	6.04E+00	1.73E+00
CPCT02050389T	1.26E+00	3.33E+00	8.82E+00	8.83E-01	6.63E+00	3.58E+00
CPCT02070368T	2.73E+00	3.68E+00	6.06E+00	1.15E+00	3.95E+00	2.32E+00
CPCT02150019T	2.04E+00	2.99E+00	7.50E+00	5.20E+00	6.38E+00	3.79E+00
CPCT02300046T	2.76E+00	3.89E+00	8.37E+00	1.25E+00	4.91E+00	3.98E+00
CPCT02070130T	1.23E+00	2.54E+00	6.20E+00	6.91E-01	4.65E+00	2.41E+00
CPCT02070362T	1.13E+00	2.40E+00	1.62E+01	1.26E+00	1.47E+01	2.42E+00
CPCT02070361T	9.65E-01	1.59E+00	5.98E+00	3.35E+00	6.42E+00	1.71E+00
CPCT02140041TIII	2.19E+00	3.57E+00	1.29E+01	1.15E+00	1.02E+01	3.70E+00
CPCT02140081T	2.66E+00	3.61E+00	1.07E+01	1.32E+00	8.72E+00	2.71E+00
CPCT02020804T	1.07E+00	1.98E+00	5.99E+00	6.80E-01	5.38E+00	1.49E+00
CPCT02040280T	1.48E+00	2.10E+00	6.92E+00	2.57E+00	6.53E+00	2.45E+00
CPCT02070370T	1.24E+00	2.82E+00	4.61E+00	3.94E+00	4.13E+00	3.08E+00
CPCT02040283T	2.75E-01	2.50E+00	5.56E+00	3.56E+00	4.78E+00	3.19E+00
CPCT02050108T	5.10E-01	1.36E+00	2.75E+00	2.14E+00	2.03E+00	2.74E+00
CPCT02050391T	2.04E+00	3.68E+00	7.83E+00	1.21E+00	6.20E+00	2.94E+00
CPCT02130146T	2.80E+01	3.76E+01	4.35E+01	8.23E+00	2.98E+00	1.87E+01
CPCT02070378T	1.86E+00	3.16E+00	2.42E+01	2.01E+00	2.21E+01	2.63E+00
CPCT02070383T	1.54E+00	2.82E+00	8.08E+00	7.89E-01	6.42E+00	2.32E+00
CPCT02070379T	1.35E+00	2.34E+00	7.18E+00	1.04E+00	5.21E+00	2.61E+00
CPCT02340099T	2.01E+00	2.56E+00	9.30E+00	8.12E-01	7.98E+00	2.10E+00
CPCT02070274T	1.68E+00	2.33E+00	2.31E+01	1.74E+00	2.13E+01	2.59E+00
CPCT02070388T	1.44E+00	2.87E+00	2.24E+01	1.91E+00	1.94E+01	3.61E+00
CPCT02010361T	1.74E+00	3.55E+00	2.61E+01	2.42E+00	2.36E+01	3.53E+00
CPCT02070389T	1.46E+00	3.14E+00	6.23E+00	1.04E+00	3.78E+00	2.85E+00
CPCT02330125T	1.10E+02	1.18E+02	9.05E+01	3.38E+00	3.91E+01	1.98E+01
CPCT02070391T	1.59E+00	2.95E+00	6.81E+00	8.24E-01	5.07E+00	2.46E+00
CPCT02020827T	1.12E+00	2.75E+00	7.84E+00	4.17E+00	8.15E+00	2.93E+00
CPCT02150031T	1.32E+00	1.97E+00	5.10E+00	6.23E-01	4.72E+00	1.71E+00
DRUP01070052T	1.35E+00	2.34E+00	7.74E+00	1.08E+00	7.09E+00	3.79E+00
CPCT02010947T	1.05E+00	2.18E+00	7.01E+00	7.62E-01	6.52E+00	2.07E+00
DRUP01070020TII	3.70E+01	3.84E+01	1.43E+00	2.10E+00	2.90E+00	9.51E+00
DRUP01010097T	1.78E+00	2.38E+00	7.47E+00	3.84E+00	6.41E+00	2.84E+00
CPCT02030545T	1.51E+00	2.62E+00	7.07E+00	2.45E+00	5.92E+00	3.06E+00
CPCT02140086T	1.03E+00	2.60E+00	8.75E+00	1.10E+00	6.61E+00	3.05E+00
CPCT02070395T	1.02E+00	2.02E+00	8.62E+00	9.38E-01	7.27E+00	2.54E+00
CPCT02440017T	1.79E+00	3.87E+00	9.69E+00	1.28E+00	6.69E+00	4.01E+00
CPCT02040294T	3.01E+00	5.68E+00	7.53E+00	8.74E+00	4.44E+00	6.02E+00
CPCT02070392T	2.62E+00	5.84E+00	6.09E+01	3.77E+00	4.99E+01	1.19E+01
CPCT02070107TII	1.86E+00	4.18E+00	7.35E+00	1.32E+00	4.23E+00	4.62E+00
CPCT02010958T	2.29E+00	2.98E+00	9.10E+00	8.81E-01	8.33E+00	2.54E+00
CPCT02100189T	1.12E+00	2.22E+00	6.34E+00	1.06E+00	5.18E+00	2.38E+00
CPCT02080078TII	1.24E+00	2.95E+00	6.95E+00	9.71E-01	5.03E+00	3.55E+00
CPCT02020847T	1.90E+00	3.22E+00	4.93E+00	2.05E+00	3.91E+00	2.58E+00
DRUP01070055T	9.27E-01	1.82E+00	6.68E+00	1.14E+00	5.24E+00	2.71E+00
CPCT02010654T	7.05E+01	7.46E+01	4.35E+01	1.70E+00	2.26E+01	9.81E+00
CPCT02010973T	1.21E+00	2.59E+00	5.67E+00	1.00E+00	4.77E+00	1.93E+00
CPCT02070130TII	1.63E+00	3.23E+00	7.96E+00	1.01E+00	6.45E+00	3.30E+00
CPCT02070064TIII	1.43E+00	2.42E+00	4.94E+00	9.47E-01	3.75E+00	3.03E+00
CPCT02070196T	1.54E+00	3.52E+00	8.36E+00	1.16E+00	5.90E+00	4.11E+00
CPCT02070398T	2.44E+00	3.10E+00	6.11E+00	1.27E+00	4.47E+00	2.37E+00
CPCT02010971T	1.22E+00	2.27E+00	7.77E+00	7.90E-01	6.64E+00	2.19E+00
DRUP01070057T	1.18E+00	2.73E+00	8.82E+00	1.29E+00	7.25E+00	2.38E+00
CPCT02050268T	1.75E+00	2.69E+00	1.26E+01	1.01E+00	1.12E+01	2.14E+00
CPCT02020678TII	1.38E+00	2.28E+00	5.44E+00	4.76E+00	5.81E+00	2.95E+00
CPCT02010978T	1.61E+00	2.85E+00	2.25E+01	1.76E+00	1.95E+01	3.63E+00
CPCT02210074T	9.88E-01	1.79E+00	3.53E+00	7.80E-01	2.92E+00	1.25E+00
CPCT02070402T	1.71E+00	2.07E+00	7.90E+00	3.20E+00	7.47E+00	2.08E+00
CPCT02070236T	1.69E+00	2.61E+00	1.10E+01	1.12E+00	9.62E+00	2.40E+00
CPCT02070217T	7.70E-01	1.70E+00	4.26E+00	5.21E-01	3.85E+00	1.55E+00
DRUP01010040T	2.54E+00	4.81E+00	2.25E+01	1.63E+00	1.94E+01	5.88E+00
CPCT02010692TII	1.56E+00	3.82E+00	1.05E+01	1.04E+00	3.66E+00	6.57E+00
CPCT02030380T	1.72E+00	2.22E+00	7.25E+00	3.86E+00	6.36E+00	3.68E+00
CPCT02220064T	1.35E+00	2.77E+00	1.17E+01	1.15E+00	1.05E+01	2.51E+00
CPCT02020596T	1.59E+00	3.39E+00	9.12E+00	8.15E-01	5.39E+00	3.97E+00
CPCT02011000T	1.62E+00	3.19E+00	2.04E+01	1.62E+00	1.90E+01	2.71E+00
CPCT02010998T	1.09E+00	1.99E+00	5.53E+00	7.46E-01	5.36E+00	1.68E+00
CPCT02070409T	1.19E+00	1.94E+00	5.41E+00	5.27E-01	4.69E+00	1.63E+00
CPCT02011002T	1.69E+00	2.38E+00	1.02E+01	1.16E+00	9.83E+00	2.12E+00
CPCT02040295T	1.23E+00	2.07E+00	7.73E+00	7.49E-01	7.18E+00	1.28E+00
CPCT02330129T	1.66E+00	2.58E+00	6.21E+00	5.75E+00	7.59E+00	2.31E+00
CPCT02040280TII	1.35E+01	2.12E+01	1.31E+01	3.46E+00	2.00E+01	4.06E+00
CPCT02020610T	1.32E+00	2.61E+00	5.53E+00	4.16E+00	5.98E+00	3.68E+00
CPCT02011003T	2.44E+00	3.83E+00	1.07E+01	5.49E+00	9.26E+00	4.84E+00
CPCT02070211T	2.08E+00	3.43E+00	8.06E+00	5.52E+00	7.23E+00	4.80E+00
CPCT02120057T	1.83E+00	1.89E+00	3.64E+00	4.19E+00	3.22E+00	2.10E+00
CPCT02070218T	2.58E+00	3.95E+00	2.14E+01	8.82E+00	2.12E+01	5.33E+00
CPCT02070416T	9.73E-01	1.76E+00	6.03E+00	8.68E-01	5.81E+00	1.63E+00
CPCT02210075T	7.17E-01	1.15E+00	4.05E+00	4.80E-01	3.97E+00	8.95E-01
CPCT02070415T	1.01E+00	1.74E+00	9.08E+00	1.04E+00	7.58E+00	2.13E+00
CPCT02011010T	2.47E+00	3.95E+00	3.27E+01	2.63E+00	3.02E+01	1.95E+00
CPCT02011012T	1.10E+00	1.94E+00	4.71E+00	7.54E-01	4.28E+00	1.44E+00
CPCT02070092T	1.81E+00	4.16E+00	1.05E+01	1.19E+00	7.58E+00	3.65E+00
CPCT02011005T	1.45E+00	2.78E+00	6.98E+00	1.32E+00	5.82E+00	2.51E+00
CPCT02140050T	1.44E+00	2.59E+00	7.92E+00	8.65E-01	6.00E+00	2.71E+00
CPCT02070235T	1.35E+00	2.40E+00	7.10E+00	7.52E-01	5.51E+00	2.18E+00
CPCT02340038T	1.78E+00	2.86E+00	1.03E+01	1.42E+00	9.38E+00	2.83E+00
CPCT02020620T	1.83E+00	2.59E+00	6.22E+00	2.03E+00	4.80E+00	2.52E+00
CPCT02140041TII	3.01E+00	9.52E+00	1.52E+01	1.64E+00	6.48E+00	1.23E+01
CPCT02070223T	1.57E+00	3.22E+00	1.08E+01	1.08E+00	7.79E+00	3.24E+00
CPCT02070229T	1.27E+00	2.36E+00	8.55E+00	8.90E-01	7.21E+00	2.34E+00
CPCT02070206T	1.79E+00	3.99E+00	1.14E+01	1.35E+00	8.31E+00	3.93E+00
CPCT02230052T	9.62E-01	2.12E+00	5.59E+00	6.70E-01	4.16E+00	1.87E+00
CPCT02140054T	2.75E+00	3.03E+00	7.04E+00	1.32E+00	6.37E+00	2.07E+00
CPCT02020628T	2.87E+00	3.79E+00	6.64E+00	1.02E+00	4.26E+00	3.13E+00
CPCT02140052T	1.63E+00	2.63E+00	1.31E+01	1.09E+00	1.16E+01	3.36E+00
CPCT02020560T	9.36E-01	2.10E+00	7.33E+00	8.84E-01	5.63E+00	2.37E+00
CPCT02070233T	8.77E-01	2.09E+00	6.65E+00	9.91E-01	4.96E+00	2.27E+00
CPCT02070234T	8.79E-01	2.15E+00	4.36E+00	9.33E-01	3.70E+00	1.69E+00
CPCT02070148T	1.16E+00	2.11E+00	4.71E+00	5.58E-01	3.80E+00	1.32E+00
CPCT02070142T	1.37E+00	2.40E+00	6.15E+00	9.23E-01	5.77E+00	1.30E+00
CPCT02070133T	1.26E+00	2.35E+00	8.79E+00	9.04E-01	7.28E+00	1.69E+00
CPCT02070145T	2.09E+00	2.94E+00	1.37E+01	3.87E+00	1.18E+01	4.08E+00
CPCT02070143T	1.57E+00	2.41E+00	1.32E+01	1.35E+00	1.18E+01	1.99E+00
CPCT02070141T	1.46E+00	3.08E+00	6.55E+00	9.98E-01	4.50E+00	1.83E+00
CPCT02010537T	1.25E+00	2.40E+00	2.77E+01	1.73E+00	2.54E+01	1.95E+00
CPCT02070140T	5.65E+01	5.76E+01	4.01E+01	6.03E-01	1.77E+01	1.02E+01
CPCT02330029T	1.65E+00	2.93E+00	6.71E+00	9.89E-01	6.36E+00	1.82E+00
CPCT02070158T	1.54E+00	2.63E+00	6.14E+00	8.14E-01	5.08E+00	1.58E+00
CPCT02010585T	1.69E+00	2.62E+00	1.19E+01	1.21E+00	1.19E+01	1.85E+00
CPCT02080110T	2.07E+00	3.31E+00	8.12E+00	9.82E-01	7.73E+00	1.21E+00
CPCT02070144T	8.89E-01	1.83E+00	5.82E+00	8.26E-01	4.96E+00	1.16E+00
CPCT02070107T	1.40E+00	1.94E+00	5.78E+00	9.12E-01	5.59E+00	1.19E+00
CPCT02380009T	1.21E+00	2.04E+00	1.15E+01	9.63E-01	1.10E+01	1.58E+00
CPCT02260001T	1.45E+00	2.36E+00	7.91E+00	9.26E-01	6.88E+00	1.96E+00
CPCT02070164T	3.94E+01	4.10E+01	1.38E+01	1.85E+00	6.98E+00	8.84E+00
CPCT02140045T	2.40E+00	2.66E+00	5.94E+00	8.89E-01	4.50E+00	1.90E+00
DRUP01070015T	9.46E+01	1.01E+02	6.47E+01	1.85E+00	2.52E+01	1.25E+00
CPCT02020525T	1.25E+00	2.11E+00	8.61E+00	1.07E+00	7.93E+00	1.82E+00
CPCT02070151T	1.27E+00	2.29E+00	6.57E+00	8.69E-01	5.75E+00	1.49E+00
CPCT02070174T	1.19E+00	1.69E+00	8.84E+00	4.80E-01	7.75E+00	1.77E+00
CPCT02020351TII	9.45E-01	2.10E+00	6.35E+00	8.75E-01	5.85E+00	1.76E+00
CPCT02070161T	1.04E+00	2.06E+00	5.82E+00	8.50E-01	4.65E+00	1.97E+00
CPCT02070105T	1.03E+00	1.27E+00	5.24E+00	6.93E-01	5.30E+00	1.74E+00
CPCT02070176T	2.67E+00	3.54E+00	1.16E+01	1.55E+00	1.06E+01	2.99E+00
CPCT02380014T	2.25E+00	3.50E+00	1.42E+01	1.55E+00	1.23E+01	3.08E+00
CPCT02070192T	7.04E+01	7.39E+01	2.63E+01	3.90E-01	1.42E+01	7.05E+00
CPCT02070193T	2.28E+00	3.21E+00	1.92E+01	1.24E+00	1.76E+01	2.91E+00
CPCT02020543T	1.69E+00	2.93E+00	7.07E+00	9.94E-01	5.01E+00	3.26E+00
CPCT02070181T	5.72E-01	1.81E+00	5.51E+00	7.30E-01	4.56E+00	1.91E+00
CPCT02070195T	1.90E+00	3.21E+00	7.59E+00	9.09E-01	5.49E+00	2.84E+00
CPCT02070027T	1.61E+00	3.34E+00	5.83E+00	1.02E+00	2.84E+00	3.61E+00
CPCT02330044T	1.64E+00	3.31E+00	9.62E+00	1.00E+00	6.36E+00	3.71E+00
CPCT02070153T	1.22E+00	3.32E+00	1.07E+01	1.26E+00	6.80E+00	5.15E+00
CPCT02210026T	1.24E+00	3.06E+00	7.62E+00	1.26E+00	5.80E+00	3.61E+00
CPCT02070200T	2.09E+00	3.67E+00	8.64E+00	1.04E+00	5.84E+00	3.26E+00
CPCT02070202T	3.94E+00	5.73E+00	1.28E+01	1.78E+00	1.00E+01	3.39E+00
CPCT02010629T	1.23E+00	3.01E+00	1.03E+01	1.34E+00	7.72E+00	3.71E+00
DRUP01070020T	3.98E+01	4.38E+01	6.91E+00	3.22E+00	4.75E+00	1.49E+01
CPCT02070049T	1.27E+00	3.00E+00	8.93E+00	9.10E-01	5.89E+00	3.76E+00
CPCT02070046T	1.05E+00	2.11E+00	6.89E+00	9.70E-01	5.83E+00	1.51E+00
DRUP01140001T	1.86E+01	1.86E+01	1.78E+01	2.17E+00	1.41E+01	6.64E+00
CPCT02020422T	1.96E+00	3.04E+00	5.78E+00	1.36E+00	3.44E+00	2.49E+00
CPCT02030300T	1.45E+00	2.04E+00	8.28E+00	9.16E-01	7.35E+00	1.72E+00
CPCT02070037T	1.18E+00	1.86E+00	3.97E+00	6.47E-01	3.23E+00	1.64E+00
CPCT02020380TII	1.73E+00	2.11E+00	7.79E+00	1.13E+00	6.86E+00	2.20E+00
CPCT02020409T	1.56E+00	3.59E+00	6.29E+00	7.96E+00	6.25E+00	3.63E+00
CPCT02100041T	1.33E+00	2.41E+00	7.12E+00	9.95E-01	5.85E+00	2.06E+00
CPCT02070055T	2.05E+00	2.73E+00	9.20E+00	5.94E+00	3.21E+00	4.86E+00
CPCT02070064T	1.19E+00	1.67E+00	4.69E+00	8.75E-01	4.65E+00	1.50E+00
CPCT02070074T	2.43E+00	4.25E+00	1.12E+01	1.07E+00	9.74E+00	2.43E+00
CPCT02020419T	1.34E+00	2.43E+00	7.64E+00	1.05E+00	6.98E+00	1.51E+00
CPCT02070068T	1.59E+00	2.03E+00	7.00E+00	8.54E-01	5.92E+00	2.07E+00
CPCT02020449T	2.30E+00	2.72E+00	4.39E+00	1.25E+00	2.61E+00	2.20E+00
CPCT02140038T	1.40E+00	2.26E+00	6.88E+00	8.18E-01	5.91E+00	1.35E+00
CPCT02010389T	1.24E+00	2.73E+00	6.70E+00	7.26E-01	5.23E+00	1.90E+00
CPCT02070080T	2.91E+00	3.93E+00	8.25E+00	1.23E+00	7.09E+00	1.88E+00
CPCT02290006T	1.61E+00	2.22E+00	4.29E+00	3.87E+00	3.67E+00	1.88E+00
CPCT02070069TII	1.18E+00	2.39E+00	9.95E+00	1.04E+00	8.99E+00	1.54E+00
CPCT02070069T	8.97E-01	1.92E+00	8.93E+00	7.97E-01	7.98E+00	1.50E+00
CPCT02070087T	1.09E+00	1.69E+00	9.79E+00	9.45E-01	9.20E+00	1.20E+00
CPCT02010490T	1.00E+00	2.10E+00	1.07E+01	1.04E+00	9.73E+00	1.90E+00
CPCT02080078T	1.26E+00	1.98E+00	5.46E+00	9.90E-01	4.92E+00	1.48E+00
CPCT02140040T	1.10E+00	1.76E+00	8.74E+00	9.80E-01	8.52E+00	1.04E+00
CPCT02070082T	1.67E+00	2.49E+00	2.68E+01	2.14E+00	2.47E+01	1.41E+00
DRUP01070008T	1.54E+02	1.65E+02	9.27E+01	2.23E+00	4.38E+01	2.65E+01
CPCT02070091T	1.01E+00	1.34E+00	2.68E+00	6.06E-01	2.03E+00	9.00E-01
CPCT02070075T	1.21E+00	1.61E+00	6.75E+00	1.05E+00	6.11E+00	1.38E+00
CPCT02070100T	1.07E+00	1.54E+00	9.57E+00	2.73E+00	9.03E+00	1.79E+00
DRUP01140002T	1.97E+00	2.99E+00	8.11E+00	1.07E+00	7.79E+00	1.98E+00
CPCT02020476T	4.03E+00	5.75E+00	1.42E+01	1.56E+00	1.20E+01	2.73E+00
CPCT02070117T	2.27E+00	2.74E+00	8.18E+00	8.15E-01	7.82E+00	1.82E+00
CPCT02140041T	1.81E+00	1.84E+00	1.01E+01	8.76E-01	9.78E+00	1.26E+00
CPCT02070101T	1.47E+00	2.97E+00	8.52E+00	1.17E+00	7.58E+00	2.40E+00
CPCT02070127T	9.61E-01	1.77E+00	6.78E+00	6.69E-01	6.16E+00	1.25E+00
CPCT02020494T	1.07E+00	1.74E+00	7.60E+00	9.58E-01	6.86E+00	1.52E+00
CPCT02020502T	1.16E+00	1.75E+00	5.41E+00	4.79E-01	4.99E+00	1.22E+00
CPCT02020500T	2.05E+00	3.02E+00	1.16E+01	1.21E+00	1.01E+01	2.59E+00
CPCT02040107T	1.39E+00	2.00E+00	3.98E+00	6.49E-01	3.50E+00	2.06E+00
CPCT02020313T	5.47E-01	2.96E+00	7.79E+00	1.17E+00	5.43E+00	3.72E+00
CPCT02070131T	2.67E+01	2.74E+01	1.44E+01	7.98E-01	8.24E+00	3.05E+00
CPCT02070135T	1.33E+00	2.25E+00	6.42E+00	8.32E-01	5.64E+00	1.90E+00
CPCT02140025T	1.27E+00	2.44E+00	1.74E+01	1.64E+00	1.45E+01	2.71E+00
CPCT02070134T	1.29E+00	1.57E+00	6.06E+00	6.36E-01	5.88E+00	8.21E-01
CPCT02020501T	1.43E+00	2.62E+00	6.80E+00	1.16E+00	4.72E+00	3.10E+00
CPCT02070085TII	1.79E+00	4.65E+00	1.59E+01	2.06E+00	1.15E+01	7.37E+00
DRUP01070026T	7.50E+01	7.85E+01	3.00E+01	2.00E-02	1.74E+01	6.90E+00
CPCT02070245T	1.38E+00	2.39E+00	7.07E+00	8.71E-01	5.49E+00	2.21E+00
CPCT02070241T	1.31E+00	2.53E+00	6.11E+00	1.03E+00	4.36E+00	2.79E+00
CPCT02070253T	1.18E+00	2.42E+00	5.80E+00	7.38E-01	3.71E+00	2.80E+00
CPCT02070250T	2.00E+00	2.05E+00	6.00E+00	9.92E-01	5.37E+00	1.50E+00
CPCT02070252T	8.63E-01	1.65E+00	6.23E+00	1.10E+00	5.72E+00	1.46E+00
CPCT02070220T	1.30E+00	3.20E+00	8.72E+00	9.85E-01	6.40E+00	3.11E+00
CPCT02120074T	1.37E+00	2.99E+00	5.66E+00	8.14E-01	3.68E+00	3.12E+00
CPCT02220030T	1.27E+02	1.29E+02	7.13E+01	8.40E-01	3.83E+01	1.73E+01
CPCT02010692T	1.47E+00	3.05E+00	8.44E+00	8.90E-01	6.32E+00	3.32E+00
CPCT02010695T	1.01E+00	2.73E+00	8.47E+00	1.16E+00	6.33E+00	2.35E+00
CPCT02010711T	1.27E+00	2.70E+00	6.98E+00	8.53E-01	5.92E+00	2.19E+00
CPCT02070266T	5.13E+00	3.16E+00	9.58E+00	2.24E+00	8.02E+00	3.16E+00
CPCT02070023TII	1.84E+02	1.99E+02	1.11E+02	2.80E+00	5.29E+01	3.08E+01
WIDE01010628T	2.26E+00	3.83E+00	9.21E+00	5.41E+00	9.85E+00	2.55E+00
CPCT02020938TII	1.40E+00	2.55E+00	1.01E+01	1.03E+00	9.51E+00	2.70E+00
WIDE01010484T	1.35E+00	2.15E+00	5.86E+00	9.81E-01	5.60E+00	1.48E+00
CPCT02070444T	6.53E-01	1.07E+00	2.00E+00	1.35E+00	2.34E+00	9.80E-01
CPCT02070444TII	1.54E+00	2.20E+00	4.14E+00	4.61E+00	3.98E+00	2.72E+00
WIDE01010585T	3.35E+00	3.89E+00	1.06E+01	1.81E+00	8.50E+00	2.56E+00
WIDE01010642T	9.73E-01	2.13E+00	6.77E+00	9.24E-01	6.31E+00	1.93E+00
WIDE01010668T	9.76E-01	1.66E+00	3.23E+00	6.52E-01	2.62E+00	1.53E+00
WIDE01010537T	1.82E+00	2.17E+00	9.75E+00	1.21E+00	9.86E+00	1.76E+00
