NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	30.682	78.927	6.895	61.141	209.425	0.759	1000000.0
2	29.903	78.158	6.702	61.532	264.899	0.749	1000000.0
3	30.247	77.759	6.735	59.606	306.839	0.759	1000000.0
4	29.167	75.113	6.45	58.392	84.613	0.775	1000000.0
5	29.784	76.499	6.399	59.632	140.944	0.768	1000000.0
6	30.71	77.496	6.873	60.401	126.755	0.777	1000000.0
7	29.238	77.05	6.307	58.6	99.588	0.781	1000000.0
8	30.06	77.321	6.693	59.759	154.062	0.758	1000000.0
9	30.062	79.288	6.643	60.019	167.625	0.752	1000000.0
10	30.165	76.124	6.664	59.74	195.709	0.775	1000000.0
11	30.665	76.56	6.914	59.823	140.467	0.771	1000000.0
12	29.492	77.715	6.613	61.625	126.275	0.761	1000000.0
13	29.281	77.375	6.408	59.079	223.191	0.759	1000000.0
14	29.292	77.226	6.473	58.038	167.529	0.763	1000000.0
15	29.77	77.115	6.559	58.729	292.552	0.771	1000000.0
16	29.949	77.047	6.56	59.456	84.7	0.777	1000000.0
17	29.163	77.826	6.48	60.058	195.834	0.762	1000000.0
18	29.248	77.197	6.499	58.856	182.048	0.76	1000000.0
19	29.334	77.162	6.48	59.778	251.074	0.764	1000000.0
20	30.35	77.733	6.907	58.948	224.556	0.757	1000000.0
21	28.906	74.472	6.333	58.095	140.247	0.774	1000000.0
22	30.236	75.888	7.042	59.674	127.187	0.77	1000000.0
23	29.127	75.148	6.379	57.343	167.65	0.774	1000000.0
24	29.131	76.288	6.426	58.498	195.716	0.77	1000000.0
25	29.53	77.371	6.392	59.697	112.561	0.767	1000000.0
26	30.401	78.554	6.755	60.461	126.649	0.755	1000000.0
27	30.394	78.13	6.836	60.682	126.484	0.753	1000000.0
28	30.245	77.533	6.836	60.361	140.214	0.757	1000000.0
29	29.652	76.065	6.848	57.878	112.902	0.768	1000000.0
30	30.022	76.019	6.559	58.887	126.474	0.771	1000000.0
31	29.916	76.427	6.642	59.728	236.877	0.761	1000000.0
32	29.37	77.016	6.354	58.963	113.155	0.762	1000000.0
33	29.879	77.459	6.592	60.402	210.104	0.758	1000000.0
34	29.322	76.741	6.392	59.206	223.304	0.759	1000000.0
35	29.376	75.807	6.517	57.821	43.271	0.782	1000000.0
36	29.27	74.508	6.699	58.405	292.387	0.779	1000000.0
37	29.703	77.452	6.321	58.181	237.596	0.762	1000000.0
38	30.176	77.975	6.721	59.545	265.417	0.756	1000000.0
39	29.969	77.964	6.616	60.487	237.42	0.747	1000000.0
40	29.466	76.79	6.508	59.492	167.868	0.764	1000000.0
41	28.835	74.381	6.399	58.259	56.9	0.782	1000000.0
42	30.188	77.431	6.691	59.041	251.007	0.77	1000000.0
43	29.714	77.695	6.547	58.924	98.729	0.757	1000000.0
44	30.7	79.187	6.681	60.692	181.74	0.75	1000000.0
45	30.315	78.004	6.689	60.498	140.627	0.755	1000000.0
46	29.673	78.022	6.625	60.946	168.293	0.752	1000000.0
47	29.529	76.425	6.411	58.801	112.391	0.766	1000000.0
48	28.466	75.624	6.348	58.573	209.263	0.767	1000000.0
49	30.036	77.435	6.512	58.447	237.544	0.761	1000000.0
50	29.509	77.261	6.321	59.354	70.944	0.774	1000000.0
51	28.844	75.693	6.142	56.236	292.48	0.773	1000000.0
52	30.375	78.464	6.997	61.596	140.276	0.754	1000000.0
53	27.859	75.496	6.204	58.469	223.447	0.768	1000000.0
54	29.312	77.091	6.366	59.623	168.021	0.765	1000000.0
55	30.231	78.359	6.87	61.288	127.052	0.761	1000000.0
56	29.599	77.239	6.769	61.529	154.169	0.752	1000000.0
57	29.957	78.886	6.548	60.26	70.97	0.756	1000000.0
58	30.275	77.992	6.824	60.2	209.441	0.757	1000000.0
59	29.786	77.308	6.699	60.632	196.258	0.761	1000000.0
60	29.979	78.994	6.59	60.947	112.783	0.753	1000000.0
61	30.751	77.378	6.821	59.83	181.837	0.768	1000000.0
62	31.346	78.184	7.075	60.372	237.283	0.755	1000000.0
63	30.466	78.747	6.887	60.84	140.443	0.743	1000000.0
64	29.611	76.298	6.597	58.975	278.722	0.764	1000000.0
65	29.099	77.603	6.344	57.403	223.165	0.77	1000000.0
66	30.843	79.369	7.039	60.212	223.929	0.753	1000000.0
67	29.178	76.437	6.333	58.865	209.838	0.76	1000000.0
68	29.495	78.189	6.438	60.455	140.775	0.747	1000000.0
69	29.519	75.8	6.541	57.684	251.529	0.765	1000000.0
70	30.133	78.689	6.808	61.107	223.48	0.753	1000000.0
71	30.441	78.529	6.862	60.058	251.203	0.749	1000000.0
72	30.372	79.689	6.626	60.236	168.062	0.739	1000000.0
73	29.878	77.121	6.455	58.076	223.307	0.775	1000000.0
74	30.049	77.055	6.718	60.136	140.073	0.759	1000000.0
75	29.38	79.215	6.595	61.317	251.615	0.74	1000000.0
76	29.179	77.273	6.47	57.706	168.321	0.762	1000000.0
77	30.237	78.067	6.667	58.722	126.381	0.764	1000000.0
78	29.737	75.449	6.485	58.049	168.21	0.774	1000000.0
79	29.415	76.04	6.525	58.738	168.179	0.766	1000000.0
80	29.957	75.564	6.649	59.473	85.686	0.761	1000000.0
81	29.595	76.41	6.589	58.599	140.312	0.769	1000000.0
82	30.302	78.348	6.771	60.444	195.489	0.757	1000000.0
83	29.855	79.061	6.585	60.731	85.315	0.753	1000000.0
84	30.227	78.015	6.848	59.679	264.719	0.753	1000000.0
85	29.606	77.668	6.824	60.613	347.924	0.754	1000000.0
86	30.178	79.152	6.614	59.519	85.159	0.762	1000000.0
87	29.417	76.708	6.435	59.369	71.241	0.765	1000000.0
88	30.247	78.334	6.522	60.402	224.273	0.752	1000000.0
89	29.225	76.995	6.42	57.787	112.529	0.762	1000000.0
90	29.635	76.048	6.47	58.572	140.449	0.772	1000000.0
91	30.565	76.89	6.67	59.333	182.579	0.767	1000000.0
92	29.489	79.235	6.513	61.953	223.527	0.749	1000000.0
93	30.601	78.673	6.787	59.072	154.188	0.76	1000000.0
94	29.544	77.873	6.444	59.931	195.884	0.761	1000000.0
95	30.103	78.144	6.559	59.551	182.018	0.758	1000000.0
96	29.121	76.592	6.438	58.213	251.474	0.766	1000000.0
97	29.425	76.983	6.541	59.65	195.786	0.756	1000000.0
98	30.307	79.188	6.719	62.177	127.228	0.747	1000000.0
99	29.755	76.923	6.479	59.658	98.636	0.766	1000000.0
100	29.592	77.171	6.574	58.321	195.842	0.771	1000000.0
