Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02330075T	222	61	336	4	163	14	334	121	91	48	55	56
CPCT02130134T	27	48	99	5	30	4	4	212	100	44	105	0
CPCT02130148T	0	48	107	8	22	0	352	105	29	41	126	26
CPCT02070381T	0	14	32	17	0	2	0	116	61	6	35	4
DRUP01070053T	44	28	52	0	16	7	185	163	73	8	34	17
DRUP01060025T	38	60	139	33	18	48	28	311	0	2153	73	84
DRUP01100007T	156	7	315	12	84	10	247	101	58	41	40	41
CPCT02380019T	19	70	133	8	12	32	0	237	46	111	225	38
CPCT02020598T	10	21	57	14	5	6	36	153	81	14	47	0
DRUP01070059T	0	0	0	22	67	5	0	73	71	13	44	54
CPCT02080152T	15685	0	1621	2091	907	1159	0	387	0	31	0	0
CPCT02070406T	0	64	0	0	0	35	47	83	110	0	179	191
CPCT02450002T	331	0	369	0	142	9	181	184	49	65	139	18
DRUP01070024T	13	23	133	5	11	4	24	87	137	35	106	28
DRUP01060027T	11	59	15	40	3	1	85	64	201	521	49	11
CPCT02030381T	0	32	78	0	46	5	60	116	246	117	0	0
DRUP01220005T	106	47	129	9	22	4	224	113	0	38	18	447
CPCT02370010T	31	53	146	52	11	20	17	306	0	2146	88	92
CPCT02020623T	211	19	192	0	71	4	13	93	0	48	266	22
CPCT02290023T	100	29	258	0	128	21	96	90	233	41	40	16
DRUP01010022T	41216	915	2423	4965	972	2243	0	285	0	6	384	0
CPCT02070159T	0	1	265	36	37	8	0	126	73	30	133	42
CPCT02030354T	47	24	27	0	8	8	99	40	20	40	17	34
CPCT02020565T	21	21	104	0	31	8	130	57	51	38	0	32
CPCT02060114T	19	30	25	22	0	1	4	74	316	29	0	0
CPCT02060118T	53	12	81	30	0	6	9	170	64	121	86	9
CPCT02220002T	23	13	55	6	13	7	70	55	70	13	24	12
DRUP01030002T	20	31	104	25	93	0	71	96	59	34	96	60
CPCT02070060T	100	43	127	3	29	10	215	104	277	316	107	30
CPCT02030320T	81	0	450	6	183	0	268	92	14	33	0	16
CPCT02060035T	75	3	143	12	64	0	89	39	39	30	13	33
CPCT02070110T	13	18	152	0	0	2	51	46	124	49	114	32
CPCT02020492T	15	0	46	21	3	7	71	59	207	111	193	33
CPCT02030327T	58	45	36	0	64	2	77	9	36	18	65	24
CPCT02020503T	91	18	66	15	20	10	237	46	532	118	86	21
CPCT02380029T	69861	1189	671	4038	0	9001	1245	287	0	0	0	0
CPCT02020636T	35	57	49	6	41	25	90	123	433	106	49	20
CPCT02130013T	84	53	43	22	47	6	0	119	635	104	64	64
DRUP01110002T	56592	571	6047	7253	5957	5078	0	1362	0	0	285	351
WIDE01010639T	142	0	184	14	71	5	82	42	11	12	31	32
DRUP01010167T	29775	1922	1903	4898	1369	2479	0	338	0	0	0	0
WIDE01010570T	207	56	135	44	66	0	0	52	59	35	276	112
