Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP135305	24	104	39	483	155	0	70	100	8	3	11	0	0	9
SP102581	2	3	0	1	15	0	0	0	0	3	2	1	0	4
SP106718	14	42	0	2	42	5	0	5	38	31	1	0	3	5
SP135451	0	0	2	3	19	3	11	5	17	23	0	5	0	1
SP135354	12	8	0	3	26	8	23	14	15	20	1	1	0	4
SP102611	8	379	54	46	228	26	0	37	52	4	6	0	2	15
SP135448	6	26	1	6	28	0	0	5	6	25	2	3	0	4
SP117758	8	40	13	12	70	5	24	29	2	31	8	7	0	12
SP135282	0	19	11	1	21	0	2	9	7	16	2	3	0	0
SP135288	0	31	7	6	39	4	4	19	10	41	1	2	5	8
SP135475	5	10	0	8	11	6	0	13	11	36	0	6	1	2
SP135416	0	18	10	4	41	2	0	8	13	19	2	9	1	0
SP117331	19	36	1	11	79	1	5	16	40	12	4	1	0	0
SP135468	4	0	0	0	14	0	5	10	17	7	0	3	0	0
SP135463	1	0	0	0	6	0	2	13	0	11	1	4	1	1
SP135422	11	19	0	15	29	2	17	21	37	12	0	10	0	0
SP135484	6	12	0	2	43	2	0	7	19	9	0	6	0	5
CPCT02030262T	41	103	0	16	20	12	33	25	0	28	36	5	1	24
CPCT02190001T	146	149	13	27	62	25	9	12	4	59	66	10	0	62
CPCT02160010T	84	315	28	33	62	21	0	17	43	20	72	3	10	46
CPCT02330006T	42	278	27	13	21	29	0	24	20	15	61	9	9	9
CPCT02030290T	0	133	142	907	183	27	38	9	104	38	160	1	0	14
CPCT02060058T	92	289	45	22	11	26	8	8	69	33	66	2	0	21
CPCT02130025T	244	381	49	16	44	66	0	42	0	66	65	15	0	19
CPCT02060167T	290	273	0	9	53	41	0	65	0	34	64	10	0	32
CPCT02090031T	24	109	17	512	55	4	0	38	40	23	54	0	0	9
CPCT02220061T	204	462	220	15	14	86	4	25	101	77	43	22	8	36
DRUP01020037T	62	235	43	790	116	45	0	134	10	59	68	18	3	57
CPCT02380033T	33	252	91	8	44	30	0	14	71	25	60	7	0	3
CPCT02100135T	106	217	11	5	22	27	0	42	47	18	42	12	0	8
CPCT02080286T	11	30	0	9	35	7	0	7	21	25	27	12	0	6
CPCT02380032T	278	167	0	22	35	38	32	31	22	31	79	13	0	7
CPCT02250006T	105	101	0	353	30	5	89	187	0	0	81	6	0	20
CPCT02050312T	71	185	13	4	19	15	12	28	44	27	54	13	0	14
CPCT02270017T	196	188	0	0	10	32	0	107	27	0	144	3	0	0
CPCT02060210T	75	193	15	18	32	35	35	50	0	32	104	3	0	15
CPCT02090039T	125	242	0	12	44	46	0	24	59	18	40	18	0	18
CPCT02110060T	98	371	34	28	20	29	3	31	16	21	84	0	0	16
CPCT02130044T	73	205	5	8	17	21	12	52	5	30	110	13	0	0
CPCT02130047T	444	341	0	44	30	35	27	56	45	73	134	1	4	32
WIDE01010068T	151	442	135	22	26	43	41	30	47	64	43	11	0	33
WIDE01010103T	10	54	1	8	6	12	0	27	20	4	18	4	2	10
CPCT02440009T	348	324	0	4	0	21	1	56	33	1	139	0	10	0
WIDE01010243T	44	144	3	7	28	21	0	48	28	27	30	10	3	9
CPCT02130079T	121	148	0	12	23	17	26	34	10	25	93	11	0	9
CPCT02130082T	20	319	59	20	30	27	0	26	78	29	105	21	1	13
CPCT02210054T	115	157	34	20	22	29	13	30	12	61	52	20	3	32
CPCT02120131T	223	187	0	2	19	16	0	56	0	14	110	0	11	0
CPCT02370030T	79	213	25	33	46	38	14	66	5	28	174	16	5	8
CPCT02090047T	59	338	22	1254	0	61	0	296	15	98	323	19	5	64
CPCT02130118T	172	269	18	8	12	36	0	28	30	24	62	4	0	28
CPCT02080238T	134	321	69	23	42	50	23	51	33	44	54	12	0	7
CPCT02130120T	107	424	46	30	75	56	0	55	17	35	119	15	1	0
CPCT02030501T	38	158	0	20	17	15	47	13	78	7	81	1	0	0
CPCT02190041T	460	388	0	39	116	88	0	6	38	32	60	9	6	33
CPCT02130133T	121	94	1	22	20	31	42	42	53	108	74	10	20	23
CPCT02130129T	75	133	3	6	20	14	4	4	27	39	51	3	6	1
CPCT02290049T	176	357	79	18	37	35	0	16	43	56	94	11	0	17
CPCT02380050T	70	136	0	5	25	36	0	56	58	26	128	1	0	16
CPCT02090060T	163	165	0	25	69	7	41	30	0	67	65	10	0	37
CPCT02210068T	45	166	25	274	50	24	37	160	23	27	101	16	7	47
CPCT02410012T	34	248	20	32	19	32	2	13	58	3	79	9	6	10
DRUP01090022T	90	240	50	686	48	38	10	130	75	29	123	10	0	43
CPCT02050246T	73	481	6	7	11	46	2	43	100	17	160	12	5	17
CPCT02050244T	214	369	13	4	0	40	22	44	0	24	123	13	3	190
CPCT02060111T	32	177	0	428	41	8	11	161	0	0	166	9	0	5
CPCT02050070T	22	44	21	9	0	22	15	37	25	21	100	3	7	9
CPCT02250001T	91	154	28	153	13	15	2	31	68	39	103	10	0	33
CPCT02070231T	110	257	0	15	85	14	6	40	4	26	70	14	0	9
CPCT02210016T	138755	5019	47717	0	0	1991	0	0	0	0	1133	0	3970	0
CPCT02070132T	133	237	16	12	26	16	5	0	0	35	35	21	0	65
CPCT02180029T	0	78	17	17	23	9	52	44	58	22	71	8	2	9
CPCT02050195T	49	105	7	22	55	20	16	83	7	43	35	0	0	31
CPCT02060107T	117	396	116	17	71	59	32	3	93	48	45	14	0	34
CPCT02070177T	13	94	48	0	30	22	39	16	0	33	46	11	1	13
CPCT02030366T	142	424	19	15	61	55	26	1	56	33	45	4	0	27
CPCT02050223T	129	216	0	5	27	0	51	27	21	28	110	2	0	7
CPCT02060116T	128	109	0	4	35	11	23	11	15	4	46	5	0	6
CPCT02050239T	197	187	0	12	20	41	0	75	84	48	98	14	0	34
CPCT02210031T	53	123	0	180	94	17	0	49	0	32	96	0	3	6
CPCT02230035T	175	386	11	11	36	44	4	57	0	36	128	11	15	4
CPCT02050089T	2513	1097	0	13	98	159	221	2	4	0	98	8	19	188
CPCT02180009T	99	29	64	1272	281	0	104	47	5	188	76	9	0	23
CPCT02330014T	21	91	22	2	6	4	0	15	48	0	16	12	1	1
CPCT02230001T	2	41	23	1	7	9	1	17	41	0	10	2	0	5
CPCT02040083T	55	180	0	8	48	43	9	36	26	33	66	17	7	11
CPCT02180020T	388	538	0	821	6	58	38	20	53	54	121	13	5	246
CPCT02050135T	150	421	6	1007	0	58	3	142	0	100	208	22	0	63
CPCT02020483T	278	255	0	13	33	41	57	19	38	30	54	12	0	27
CPCT02080091T	70	309	98	5	46	41	0	35	79	32	22	8	0	34
CPCT02260012T	93	251	16	13	0	85	0	93	139	0	172	13	0	1
CPCT02210036T	177	711	5	18	0	80	26	111	47	3	219	12	0	17
CPCT02130014T	150	150	0	7	79	14	0	36	13	31	37	5	0	25
CPCT02130010T	192	260	17	23	35	43	30	101	69	51	82	25	11	20
CPCT02250002T	114	136	0	12	26	24	4	34	21	7	92	7	0	3
CPCT02090027T	75	84	0	6	7	4	50	16	30	13	21	0	3	14
DRUP01070119T	6502	1125	492	0	88	274	0	0	43	20	289	24	0	43
CPCT02050447T	124	357	14	29	45	32	22	2	46	53	23	15	3	23
CPCT02330135T	51	112	52	13	45	13	0	15	50	41	28	8	0	13
