Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP117370	4	46	4	2	1	7	6	0	8	3	0	8	10	11	3	6	23	0	2
SP116991	12	32	5	0	22	10	5	1	13	11	2	7	8	14	4	5	5	11	6
SP117629	0	14	0	275	99	0	19	9	81	6	0	15	49	8	0	1	23	0	7
SP124199	18	51	0	3	8	3	15	0	21	7	0	4	3	11	19	7	13	3	0
SP124195	10	81	2	0	10	0	4	1	0	10	0	7	24	18	11	3	1	8	2
SP117850	9	21	5	0	11	0	10	2	11	17	0	5	3	0	6	5	18	3	0
SP117127	8	45	0	1	6	3	4	0	5	1	0	0	12	8	9	3	22	4	6
SP117614	7	7	8	0	10	5	24	0	0	33	2	17	12	11	17	13	0	8	5
SP116948	6	89	6	8	13	14	19	0	17	27	2	11	0	28	13	14	13	8	4
SP117409	5	32	15	293	109	6	60	7	50	26	0	23	0	35	26	4	0	28	9
SP117593	4	19	7	7	6	15	9	0	0	14	1	0	0	18	16	11	16	2	2
SP117372	6	19	0	1	8	0	15	0	0	17	6	28	14	14	3	3	9	0	0
SP118077	12	17	2	21	11	6	11	0	0	19	4	6	0	23	9	17	6	2	2
SP117840	9	73	0	0	15	0	13	0	5	12	0	2	17	2	20	7	20	0	6
SP117363	18	79	4	47	43	0	45	9	46	28	0	54	30	16	66	10	0	2	7
SP117887	0	23	0	361	147	0	40	21	121	0	1	26	82	24	4	14	0	31	6
SP116946	12	38	1	11	10	0	10	1	0	51	0	10	6	11	20	9	0	1	0
SP117901	7	25	0	84	92	3	15	2	38	15	0	39	17	13	5	0	0	9	0
SP117454	9	30	0	7	5	7	4	0	9	15	0	11	0	26	13	13	0	9	0
SP124197	18	40	0	383	187	0	78	21	102	0	0	98	82	10	25	16	3	13	19
SP117919	21	39	2	428	116	0	27	13	119	3	0	29	42	9	12	6	5	0	15
SP117250	2	41	1	0	11	0	8	0	0	17	0	22	4	19	9	8	0	9	2
SP117983	17	69	0	9	14	0	6	2	21	16	0	11	11	15	7	4	0	5	6
SP117676	2	10	0	1	1	0	5	0	7	0	0	5	0	15	9	10	11	8	0
SP117011	7	34	0	12	13	3	8	2	10	7	0	27	0	17	5	6	26	9	0
SP117057	9	20	0	2	2	4	7	0	6	9	0	11	0	10	11	4	0	3	2
SP117126	2	39	9	0	14	20	19	2	14	13	0	7	6	8	3	19	15	2	2
SP117728	3	61	2	7	10	0	9	0	16	8	5	3	10	5	7	9	4	0	0
SP117618	7	36	0	5	3	5	5	1	0	1	0	2	0	8	10	0	6	9	3
SP117257	2	13	6	5	2	0	6	0	0	17	3	7	0	17	0	0	2	10	0
SP116963	7	12	5	3	4	13	4	0	12	8	0	2	0	10	4	8	8	0	1
SP117078	14	121	0	15	4	12	18	0	29	18	0	8	0	11	36	20	5	9	1
SP117944	5	33	0	148	76	0	22	7	51	16	0	24	48	13	10	7	0	7	5
SP117639	49	62	13	18	19	0	33	1	22	21	6	15	14	40	15	20	28	10	3
SP117834	23	42	0	1	16	5	20	0	26	30	0	13	16	14	9	13	17	12	4
SP117105	22	64	2	2	18	0	11	0	20	6	1	8	0	16	11	9	27	6	2
SP117785	7	1	0	0	5	5	12	1	37	2	4	13	0	18	16	8	8	15	0
SP117882	4	33	5	0	1	0	3	2	11	0	0	2	5	5	0	18	4	14	1
SP117778	11	62	6	7	20	19	25	3	12	21	0	14	0	30	37	19	13	1	4
SP117032	3	36	0	12	9	10	6	1	0	19	0	4	0	30	7	0	0	27	2
SP117710	3	24	1	14	59	0	25	0	48	83	2	33	0	16	46	34	0	17	2
SP117538	20	57	0	492	170	0	61	20	88	49	0	37	99	0	3	10	3	3	14
SP124207	299	250	24	23	13	42	42	1	0	37	0	38	0	19	12	13	7	19	10
SP117800	13	41	3	0	9	4	12	2	13	0	0	14	6	16	12	9	0	18	0
SP117724	15	62	4	4	17	7	11	0	8	0	0	8	0	45	14	11	0	8	0
SP124193	6	11	0	0	4	5	2	0	0	11	4	7	3	14	8	0	0	7	0
SP2293	2	47	15	10	11	0	0	0	2	2	19	122	0	33	30	3	9	17	11
SP2357	35	16	1	150	78	25	38	3	45	34	0	51	4	9	23	6	0	0	10
SP2144	1	21	0	116	144	0	14	0	0	0	0	17	28	11	7	7	0	12	3
SP2145	13	43	8	369	122	0	13	0	0	40	7	21	97	0	14	20	0	5	7
SP2147	22	106	1	532	203	0	76	0	0	47	25	43	94	8	21	5	0	12	1
SP2146	5	9	1	104	84	0	14	1	0	28	2	17	28	3	0	0	19	0	1
SP2148	5	17	2	95	109	2	0	0	0	7	12	22	18	14	0	9	6	7	0
SP2150	7	31	0	10	1	0	4	0	2	18	1	6	0	32	16	6	0	6	1
SP2152	3	44	0	4	4	0	7	2	4	0	0	9	0	8	0	15	0	3	0
SP2349	37	44	15	18	21	8	12	2	33	21	0	16	0	29	10	29	14	0	5
SP2155	15	30	0	361	67	0	88	10	31	0	0	24	35	12	64	6	0	42	5
SP2154	10	27	3	534	182	0	109	21	3	21	18	28	83	49	54	16	0	45	15
SP2158	23	87	12	3	8	0	14	2	21	0	0	9	7	14	17	13	0	19	0
SP2156	2	11	0	5	13	0	0	0	0	15	1	5	0	0	1	14	22	1	2
SP2159	13	34	3	4	2	1	3	0	16	15	0	27	0	19	14	0	4	0	5
SP2153	100	243	4	33	15	72	20	0	6	24	5	42	0	67	23	31	4	6	8
SP2160	13	42	0	15	10	0	5	0	16	0	0	6	0	16	10	16	12	8	5
SP2151	4	14	0	6	8	0	4	3	8	5	0	8	6	5	0	4	8	6	0
SP116341	9	18	3	285	93	2	38	1	0	31	2	34	0	2	31	2	9	21	9
SP116331	30	162	10	19	23	41	12	4	17	30	0	24	0	14	5	9	7	11	4
SP116351	31	43	12	14	11	8	19	0	7	3	0	17	3	48	8	26	0	13	2
SP116371	1	78	4	0	57	0	7	0	61	18	5	14	9	15	15	158	41	3	10
SP116361	15	9	5	130	134	4	8	0	0	16	4	17	0	6	17	4	0	16	2
SP116343	45	67	0	10	18	24	33	5	10	16	0	21	1	20	14	24	55	41	2
SP116333	36	60	3	45	19	26	24	0	0	14	0	37	34	28	11	9	6	9	2
SP116373	17	8	0	223	126	5	32	6	68	8	0	34	0	11	31	0	0	0	14
SP116363	6	2	0	106	109	9	4	3	0	7	1	17	23	15	2	4	3	0	0
SP116353	76	272	8	24	17	79	61	5	33	61	0	42	26	34	25	34	7	20	20
SP116345	14	104	2	1	12	10	13	1	35	8	0	10	0	63	0	17	23	0	0
SP116365	0	5	11	202	314	10	6	4	0	27	1	17	41	18	0	9	0	1	2
SP116375	90	112	10	11	14	29	48	3	15	10	0	26	15	20	11	34	40	2	7
SP116335	52	31	8	52	34	0	18	1	22	10	0	9	0	155	0	109	0	2	6
SP116355	7	8	0	92	132	3	26	1	5	15	0	44	1	3	9	0	16	3	8
SP116347	4	34	1	4	8	9	10	0	0	13	0	9	7	9	13	13	8	10	4
SP116367	37	28	1	24	39	29	32	1	21	21	0	38	33	19	24	15	16	9	7
SP116339	26	170	11	3	18	14	10	1	6	19	2	18	23	26	23	16	0	5	2
SP116349	7	34	2	7	12	0	12	2	0	19	3	5	0	15	9	13	45	13	2
SP116357	9	0	0	102	106	4	16	0	0	30	1	18	10	13	15	1	0	7	0
SP116359	6	20	2	195	182	0	42	1	66	6	4	30	18	10	20	6	12	0	10
SP116369	43	108	4	576	198	11	69	23	128	28	0	25	0	25	62	3	0	22	18
SP116377	43	105	0	20	19	60	30	3	35	14	0	50	21	48	27	40	22	12	18
SP116379	23	98	2	2	17	0	16	0	24	11	0	7	41	15	0	16	1	18	1
SP7692	143	163	14	39	42	48	29	5	52	1	0	58	0	104	23	70	12	28	10
SP5052	11	17	9	456	575	0	100	16	41	30	0	96	81	0	10	22	14	25	13
SP7785	36	177	8	398	118	89	75	17	114	16	0	62	47	27	47	17	0	0	0
SP3415	8	21	1	118	97	0	33	3	16	26	0	27	58	6	14	13	9	0	11
SP2799	8	40	0	6	15	11	5	0	0	9	5	10	8	13	19	10	33	3	0
SP9979	5	5	2	4	13	1	3	1	40	19	0	10	9	12	6	8	0	16	4
SP5393	85	73	0	27	29	13	27	0	0	18	0	20	0	138	36	55	37	21	6
SP11292	0	6	0	56	41	0	7	0	2	13	0	12	0	4	6	3	0	3	4
SP13036	195	259	21	26	33	44	85	1	15	58	2	37	0	64	29	40	6	11	29
SP7421	46	65	2	29	37	30	38	0	18	14	5	29	13	23	10	20	25	24	16
SP4875	12	25	2	308	290	0	71	11	117	9	0	46	23	112	28	48	0	19	17
SP8795	84	221	7	19	19	146	28	4	18	19	0	18	27	90	27	42	5	20	12
SP4820	25	55	18	546	186	16	99	33	98	6	0	23	27	0	54	12	0	140	14
SP4593	13	11	0	3	16	14	6	2	0	28	0	10	5	8	10	7	30	1	0
SP8085	39	49	0	14	10	20	14	1	10	15	9	13	3	58	9	26	20	10	2
SP11235	27	61	10	14	1	0	29	0	14	10	9	5	15	15	4	5	20	0	3
SP6730	51	156	4	11	24	56	12	0	35	29	0	9	4	35	20	15	25	9	5
SP10635	5	31	0	7	4	0	4	2	18	23	0	11	0	2	13	2	21	0	2
SP5381	4	17	2	6	5	0	1	0	5	5	6	5	0	37	2	5	6	3	0
SP10084	63	26	13	29	28	0	99	1	46	30	2	79	9	120	34	31	32	23	13
SP9251	9	26	12	18	16	2	43	1	0	23	2	19	0	14	7	13	18	9	0
SP3016	78	49	1	113	55	24	31	6	16	21	0	22	52	95	41	56	0	26	27
SP11045	3	32	0	6	10	0	10	0	0	6	8	7	2	11	6	6	4	7	0
SP2826	11	19	0	29	89	6	10	3	124	0	0	7	10	3	0	0	7	6	3
SP11171	9	36	0	119	158	0	16	5	32	19	0	22	74	1	12	8	1	1	15
SP5784	59	78	3	30	25	12	53	2	6	42	1	43	0	32	18	26	0	19	6
SP8564	22	65	9	21	33	16	10	0	7	34	8	24	0	98	25	46	0	14	4
SP5844	69	38	14	9	33	43	16	0	33	14	3	26	6	131	15	45	63	14	11
SP6519	8	41	0	9	17	14	4	2	0	11	2	5	28	8	11	13	10	9	0
SP6766	4	32	6	19	13	4	8	5	0	14	0	11	10	8	4	3	42	0	3
SP5448	34	92	0	5	13	36	10	3	53	23	0	31	0	38	15	3	40	22	11
SP12049	28	19	3	473	516	0	57	1	15	46	6	66	47	39	27	29	7	2	10
SP2714	23	30	0	299	298	0	60	8	116	9	0	43	196	0	5	1	0	0	26
SP2801	23	88	16	19	38	0	28	2	5	55	0	19	15	41	38	38	44	4	1
SP8891	27	38	0	228	132	0	31	0	54	5	0	28	49	3	28	10	19	0	14
SP9481	9	16	0	2	14	16	3	1	18	14	0	4	0	17	7	8	13	2	0
SP5808	44	137	13	152	149	0	41	6	21	38	0	40	120	47	5	15	38	5	4
SP6429	53	32	0	201	137	19	59	21	45	47	0	26	116	24	0	19	2	0	16
SP5017	41	204	17	8	12	99	20	0	3	20	0	10	9	8	15	3	50	8	5
SP8229	17	41	0	10	15	23	15	0	13	31	0	13	8	13	12	6	11	15	6
SP8157	4	17	10	25	13	5	11	0	22	9	1	7	22	23	0	18	11	15	0
SP5279	199	167	4	32	26	72	33	3	12	37	0	38	0	121	29	53	11	29	1
SP8660	4	26	3	354	160	6	27	3	18	12	14	16	112	27	17	11	0	0	1
SP11878	9	28	3	17	19	8	24	1	42	30	0	34	4	34	14	5	25	28	5
SP9433	18	31	0	9	2	19	19	0	23	0	0	26	0	17	15	9	12	12	2
SP2881	93	146	24	24	27	51	69	13	28	35	0	93	67	19	26	29	0	20	20
SP7378	22	30	1	16	22	2	16	0	31	0	2	5	1	17	12	9	4	8	1
SP9816	11	18	0	144	256	0	28	1	23	58	16	32	69	0	31	6	0	37	6
SP4265	10	16	0	38	81	17	3	0	3	3	4	23	12	21	6	7	3	21	5
SP2793	134	169	4	654	508	8	30	19	22	23	29	41	218	2	0	30	12	5	15
SP6825	180	317	4	65	33	28	27	1	32	53	0	23	0	77	22	32	74	5	6
SP4523	18	85	11	17	8	25	13	2	25	25	0	17	0	9	23	0	18	17	0
SP9930	30	40	0	264	234	0	26	4	75	17	0	35	67	0	4	4	0	16	6
SP5820	15	125	0	1	5	14	7	0	39	25	2	16	0	22	20	14	0	32	4
SP10470	15	10	1	292	224	0	36	3	20	42	0	36	70	0	30	0	0	1	14
SP9648	30	28	7	274	266	0	35	7	0	48	69	53	78	0	38	13	24	0	59
SP4535	4	11	4	9	17	6	17	0	12	26	2	11	0	13	14	8	6	14	3
SP11808	42	98	0	0	16	9	19	4	27	5	8	14	8	20	8	16	37	4	5
SP96163	10	19	13	276	275	12	9	0	0	39	12	22	19	7	0	1	2	27	2
SP11948	2	30	8	311	386	45	7	1	48	11	0	7	1	0	11	26	0	10	3
SP4557	8	74	8	15	24	2	14	2	6	11	0	10	3	28	17	25	16	40	7
SP96147	11	27	8	12	12	17	23	3	0	45	3	17	2	20	40	8	0	8	0
SP10150	97	81	5	10	13	48	19	0	28	2	6	30	2	57	15	18	13	11	3
SP4472	14	52	7	312	245	4	4	4	72	8	0	14	33	4	6	10	11	11	7
SP6813	30	77	13	18	19	4	13	1	37	0	5	42	7	65	31	24	20	28	6
SP96511	23	18	0	547	220	0	86	12	0	9	0	56	152	0	24	19	21	9	15
SP5636	32	71	11	4	5	17	13	1	25	7	0	3	18	28	6	10	4	8	3
SP5559	25	59	10	25	85	0	3	0	103	32	18	38	40	8	5	785	12	18	7
SP3631	3	36	8	0	21	5	21	2	24	25	0	99	4	7	4	13	48	0	3
SP5473	75	22	27	28	33	44	23	1	21	28	0	41	10	45	27	17	0	29	11
SP8394	29	27	0	2	13	20	6	2	23	22	0	20	0	24	20	25	51	9	3
SP6115	10	34	5	2	12	46	30	4	0	17	0	7	18	12	10	2	12	19	4
SP7291	32	82	11	6	14	13	11	5	28	21	0	0	8	48	9	17	0	8	6
SP2997	8	54	3	0	31	4	8	2	0	14	8	22	32	15	1	20	0	22	0
SP8831	52	147	3	923	359	0	28	27	149	0	0	12	254	0	14	11	0	13	54
SP2731	12	56	4	6	16	0	6	1	12	9	0	22	0	15	4	11	4	12	1
SP6223	13	25	0	130	126	12	27	1	38	55	0	32	0	8	17	19	36	0	12
SP7171	29	67	4	18	14	13	14	2	1	48	0	13	1	30	29	24	30	12	6
SP10563	15	93	3	11	8	2	8	1	42	14	0	18	17	19	13	6	28	0	2
SP8987	30	61	0	459	189	43	45	3	125	4	0	30	27	60	29	0	0	0	15
SP5980	22	0	17	372	433	22	68	2	0	10	20	50	0	14	26	14	0	20	21
SP12186	45	48	3	6	13	17	2	1	0	34	0	31	4	28	9	19	0	13	2
SP10944	40	91	2	34	20	10	37	5	57	46	0	49	0	51	22	26	10	4	3
SP2766	22	34	0	244	266	0	44	2	0	0	11	36	77	0	26	14	0	0	10
SP6673	31	137	0	821	392	0	102	54	281	0	0	125	264	0	36	39	0	88	28
SP117698	14	56	3	7	25	3	7	0	0	23	3	13	0	23	12	10	0	9	3
SP124201	5	23	0	0	53	1	30	1	104	63	0	30	0	0	35	22	0	9	0
SP2143	3	14	1	0	4	0	2	3	41	17	0	3	0	9	5	2	0	7	1
SP124191	3	44	1	5	11	11	10	0	0	37	8	6	0	11	12	4	3	6	0
SP117247	2	60	3	13	14	0	8	3	0	33	0	9	0	16	13	2	12	13	0
SP117362	8	37	1	15	17	20	2	0	0	13	0	0	1	8	15	6	21	6	2
SP117470	17	29	0	349	116	0	45	5	83	6	0	14	38	7	15	9	10	4	5
SP117586	2	18	0	1	10	1	7	2	6	0	0	7	13	7	10	5	11	9	0
SP117709	9	22	4	4	8	5	5	0	2	31	6	12	4	15	1	3	25	0	0
SP2157	4	9	1	0	6	1	2	0	11	0	3	2	0	0	3	2	6	3	0
SP3368	28	85	3	10	12	0	19	2	29	0	0	2	32	2	13	14	16	8	2
SP5666	14	64	0	10	7	0	4	0	0	29	3	18	0	19	24	6	9	5	0
SP2781	7	32	14	13	3	2	15	1	9	32	0	7	2	7	8	10	6	9	0
SP8532	14	44	4	10	15	0	12	0	18	16	4	25	20	11	11	12	15	7	2
SP12856	3	30	10	7	14	2	8	0	0	8	8	64	0	9	13	0	18	29	3
SP7456	6	72	8	8	15	5	8	1	30	0	0	14	1	28	11	5	50	0	0
CPCT02100011T	6	91	0	2	9	27	4	46	48	22	12	11	0	2	10	19	8	16	9
CPCT02020314T	25	77	4	18	8	38	13	33	3	54	29	11	7	44	25	15	24	16	10
CPCT02080016T	18	113	14	25	10	28	18	20	0	34	24	7	2	39	8	20	4	22	8
CPCT02010359T	146	96	20	506	426	30	48	77	50	26	56	57	116	34	0	17	0	51	22
CPCT02020322T	27	25	12	16	7	49	6	17	9	13	10	25	0	21	20	10	0	10	0
CPCT02010351T	60	104	5	181	176	69	37	48	105	84	37	31	28	28	87	28	31	9	5
CPCT02110004T	9	70	2	26	26	21	12	44	53	11	26	13	0	13	20	15	6	8	4
CPCT02040031T	112	160	31	71	62	72	19	24	9	48	23	35	25	80	26	28	11	30	18
CPCT02020341T	24	56	4	12	18	7	9	24	8	19	23	11	0	40	2	8	39	0	11
CPCT02080025T	51	83	0	42	98	44	54	61	231	187	10	53	10	29	88	38	6	18	8
CPCT02080022T	2	27	0	2	1	0	3	28	30	17	2	17	35	22	16	4	25	7	7
CPCT02100017T	82	190	22	34	49	0	21	74	2	20	34	25	54	94	36	42	12	13	10
CPCT02100021T	67	107	19	6	39	8	19	69	23	48	66	18	7	42	22	20	0	21	6
CPCT02020345T	31	84	0	5	35	0	9	80	0	42	7	13	16	14	11	6	18	17	0
CPCT02020344T	24	80	16	21	14	42	27	84	0	1	43	116	18	19	30	40	23	26	5
CPCT02020347T	32	123	0	9	8	49	15	55	1	23	31	12	1	18	29	4	39	5	3
CPCT02100020T	27	66	0	158	222	38	18	96	0	4	87	22	72	16	20	9	0	37	11
CPCT02100024T	26	127	23	5	25	30	38	42	31	5	42	42	7	38	21	22	45	26	9
CPCT02100023T	39	69	5	10	41	61	18	75	30	24	29	49	0	23	32	16	35	0	12
CPCT02080027T	18	61	6	32	28	72	10	34	0	28	42	11	3	17	14	11	6	15	16
CPCT02160001T	23	80	9	17	14	33	15	23	17	28	35	50	0	6	17	6	24	24	11
CPCT02160003T	475	55	27	1036	521	60	84	95	97	61	121	134	307	0	44	37	0	12	44
CPCT02160004T	391	468	23	22	25	96	30	53	4	37	57	36	44	22	23	39	47	78	17
CPCT02030261T	68	90	17	21	95	9	27	39	24	93	16	39	10	43	21	33	14	37	8
CPCT02040035T	30	74	7	0	18	7	10	31	1	21	29	18	15	38	5	12	29	7	16
CPCT02160005T	24	66	15	21	52	0	23	37	102	32	17	38	2	15	29	12	0	21	14
CPCT02100027T	49	61	17	7	11	11	8	21	0	30	20	18	0	12	12	16	20	4	3
CPCT02010401T	19	19	1	17	24	52	9	43	0	10	20	7	0	24	9	15	38	22	3
CPCT02030265T	21	80	4	8	7	23	10	10	4	13	22	42	0	13	24	10	35	2	2
CPCT02080031T	0	27	0	0	29	8	13	82	9	10	2	11	10	11	4	6	24	10	5
CPCT02030264T	3	10	0	1	2	20	2	37	5	8	10	5	19	11	12	11	25	10	3
CPCT02100028T	22	49	6	25	0	18	19	27	0	28	17	12	0	11	14	8	48	2	4
CPCT02100029T	52	48	4	31	73	26	23	57	27	60	27	29	10	44	40	35	29	34	6
CPCT02020371T	20	46	6	20	32	23	29	24	38	29	28	32	7	19	28	22	0	16	6
CPCT02020369T	23	136	13	631	233	3	12	91	83	25	28	34	298	0	19	4	0	17	30
CPCT02040036T	10	145	7	51	47	13	40	26	20	64	57	52	56	2	49	29	0	5	16
CPCT02080036T	116	15	0	144	246	28	47	69	308	179	27	84	31	53	92	69	78	59	14
CPCT02030271T	175	260	13	42	22	91	30	130	48	15	21	13	20	22	12	7	54	33	50
CPCT02020377T	25	25	0	9	42	0	5	42	24	54	4	14	51	21	33	28	7	1	9
CPCT02030274T	33	78	8	7	4	45	4	43	41	6	24	20	16	40	10	19	19	10	6
CPCT02010419T	89	97	22	835	272	8	78	104	68	0	37	21	97	3	21	31	0	122	15
CPCT02050053T	152	181	32	26	30	98	22	57	10	34	46	53	46	33	35	31	4	42	19
CPCT02050060T	106	196	16	17	45	65	11	34	25	37	33	21	11	27	13	21	38	17	6
CPCT02030276T	20	84	0	29	54	68	22	46	63	24	30	20	0	42	13	31	80	15	8
CPCT02020382T	24	70	4	803	271	49	18	63	5	29	40	21	201	49	45	14	0	21	16
CPCT02020385T	263	266	23	179	107	91	58	41	99	35	29	72	75	61	34	53	0	16	89
CPCT02190002T	29	49	5	14	36	14	18	13	44	14	6	21	17	14	21	18	15	37	6
CPCT02080039T	15	131	8	29	74	71	36	36	78	36	19	28	0	11	14	24	12	44	7
CPCT02040047T	82	298	30	49	47	121	31	29	44	25	48	98	37	30	37	24	19	50	21
CPCT02080047T	47	184	18	41	58	65	22	38	23	72	14	10	4	43	28	25	0	39	119
CPCT02010422T	34	256	5	554	213	19	85	131	132	7	70	36	156	24	9	28	15	74	15
CPCT02060011T	115	106	20	12	19	44	5	35	0	32	34	26	31	21	17	44	23	23	2
CPCT02010434T	39	173	9	23	71	43	36	41	102	62	12	43	17	0	41	9	34	27	4
CPCT02080049T	247	132	12	27	19	109	44	38	7	22	54	23	17	73	9	26	8	15	6
CPCT02020401T	159	331	0	40	123	79	16	33	124	3	34	25	11	4	32	30	120	51	11
CPCT02160008T	10	18	1	1	7	3	2	18	0	0	8	3	10	8	9	5	18	6	0
CPCT02040055T	76	62	0	71	83	90	70	47	80	133	28	59	0	25	60	22	0	17	12
CPCT02160012T	123	52	15	31	25	22	36	97	44	25	18	58	73	67	25	31	8	29	9
CPCT02030289T	176	544	61	33	50	122	41	44	85	126	61	245	25	8	46	36	0	23	14
CPCT02050071T	35	58	7	18	10	32	1	31	22	44	50	26	7	44	0	29	33	20	1
CPCT02050074T	31	74	15	13	11	32	3	37	0	27	26	24	5	23	9	12	19	22	10
CPCT02050082T	15	73	12	0	32	13	11	41	0	18	21	8	3	9	8	19	13	11	8
CPCT02080053T	2	81	1	8	20	37	6	41	0	32	13	34	21	10	18	17	0	11	7
CPCT02300001T	11	79	11	8	16	71	10	13	27	22	22	5	2	11	13	17	20	18	2
CPCT02010382TII	9	35	2	1	1	5	5	10	5	8	20	10	9	7	7	12	3	17	0
CPCT02340049T	120	84	20	54	55	88	11	118	49	33	32	21	63	14	27	28	11	16	41
CPCT02160058T	43	107	50	17	28	33	82	19	0	98	56	72	9	62	40	37	0	41	31
CPCT02010720T	3	34	0	0	14	23	2	58	13	13	13	5	0	19	9	11	10	3	4
CPCT02470003T	20	25	1	5	4	39	11	15	22	6	17	10	34	2	8	8	16	2	8
CPCT02210076T	78	123	17	28	26	99	8	33	7	34	62	10	1	47	23	18	7	21	7
CPCT02120087T	109	89	22	23	23	8	26	51	27	23	20	16	60	66	6	45	25	14	20
CPCT02030447T	34	32	8	35	131	8	32	375	124	74	24	22	0	15	24	25	37	7	21
CPCT02011013T	52	68	14	23	49	10	26	25	0	42	83	55	7	29	45	39	0	32	28
DRUP01120002T	138	166	24	25	3	45	19	58	0	31	130	62	0	84	26	35	0	38	191
CPCT02230120T	16	72	14	15	9	41	6	14	0	20	10	11	0	15	8	21	9	45	14
CPCT02070424T	116	203	32	1	11	30	7	18	0	14	24	24	29	42	20	7	28	19	12
CPCT02011030T	30	82	22	7	5	30	23	14	18	20	29	14	16	24	6	10	0	10	6
CPCT02180050T	53	71	2	4	21	79	5	104	39	11	9	9	28	12	7	4	11	20	16
CPCT02460005T	20	20	2	290	271	36	11	42	60	12	43	25	59	14	5	6	0	0	20
CPCT02030448T	33	45	7	12	6	8	21	29	0	30	37	21	40	29	38	26	0	8	4
CPCT02010726T	7	40	0	10	9	57	11	31	19	10	10	14	4	14	8	8	39	15	4
CPCT02380034T	5	27	10	20	19	26	28	48	0	49	32	15	3	38	16	27	12	17	7
CPCT02080285T	9	67	12	18	26	16	21	17	37	15	12	44	3	23	14	21	47	19	18
CPCT02030337TII	53	29	1	5	31	54	9	40	67	32	124	54	6	11	13	9	88	21	214
CPCT02380035T	25229	2151	3685	0	0	1107	232	34	573	0	264	84	92	266	42	157	67	0	309
CPCT02010721T	14	71	17	0	12	17	2	28	0	18	17	15	10	26	13	22	27	20	6
CPCT02440021T	24	80	14	11	13	49	12	8	25	25	16	26	0	23	13	19	28	26	17
CPCT02080288T	4	58	4	7	12	32	4	15	0	29	15	6	11	10	11	5	0	8	7
CPCT02120179T	6	45	17	16	7	34	7	21	14	26	20	8	0	27	14	11	0	23	0
CPCT02060279T	58	13	5	31	18	4	14	19	0	47	0	12	37	96	37	24	28	2	15
CPCT02020898T	10	47	0	9	8	22	15	8	17	14	43	11	11	18	6	15	33	7	15
CPCT02040307T	81	101	11	22	90	12	10	29	52	30	40	17	49	93	10	34	0	3	20
DRUP01110007T	43	55	20	35	0	44	14	61	20	29	99	164	0	61	13	49	56	20	125
CPCT02080290T	41	66	20	24	36	24	8	26	0	39	75	44	15	0	11	28	72	15	122
CPCT02020664T	49	55	0	3	35	28	18	57	15	32	37	88	0	42	16	18	35	29	12
CPCT02210039T	98	178	16	71	70	37	46	87	0	21	0	23	0	0	34	17	0	33	445
CPCT02390038T	37	189	32	16	13	35	29	14	0	33	35	24	12	39	21	19	0	19	11
