Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02010811T	6.58E+00	1.29E+00	1.46E+00	8.23E+00	3.18E+00	3.06E+00	1.96E+00	2.05E+00	1.37E+00	1.68E+00	4.18E+00	1.45E+00	1.92E+00	9.63E-01
CPCT02010842T	9.32E-01	2.53E+00	1.18E+00	1.73E+00	9.20E-01	1.78E+00	2.36E+00	1.70E+00	1.39E+00	1.69E+00	1.62E+01	1.30E+01	1.23E+00	4.72E-01
CPCT02010836T	5.65E+00	1.15E+00	1.87E+00	5.87E+00	1.62E+00	2.91E+00	1.70E+00	2.48E+00	1.14E+00	1.34E+00	3.10E+00	1.06E+00	1.90E+00	1.03E+00
CPCT02010683T	1.93E+01	4.03E+00	4.75E+00	1.37E+01	1.55E+01	1.62E+01	2.31E+00	5.82E+00	1.59E+00	1.93E+00	3.19E+00	2.72E+00	3.03E+00	1.82E+00
CPCT02010852T	1.62E+01	2.93E+00	3.35E+00	2.37E+01	6.89E+00	6.74E+00	3.83E+00	5.02E+00	2.43E+00	2.15E+00	1.03E+01	2.22E+00	3.84E+00	1.37E+00
CPCT02040255T	3.82E+00	1.92E+00	2.45E+00	5.05E+00	2.63E+00	4.77E+00	5.07E+00	3.16E+00	2.67E+00	1.63E+00	3.14E+00	2.06E+00	3.27E+00	1.14E+00
CPCT02010858T	1.23E+00	4.40E-01	8.93E-01	1.53E+00	9.00E-01	9.81E-01	1.38E+00	1.25E+00	8.19E-01	7.79E-01	1.41E+00	7.75E-01	1.34E+00	3.36E-01
CPCT02010849T	1.10E+00	1.10E+00	1.11E+00	1.40E+00	6.04E-01	1.50E+00	2.42E+00	9.24E-01	1.37E+00	1.89E+00	4.03E+00	3.41E+00	1.85E+00	7.25E-01
CPCT02390026T	2.43E+01	1.97E+00	2.53E+00	3.49E+01	1.02E+01	9.59E+00	2.95E+00	4.85E+00	2.07E+00	2.19E+00	1.11E+01	2.33E+00	3.92E+00	1.82E+00
CPCT02010870T	3.52E+01	4.30E+00	5.17E+00	3.28E+01	7.50E+00	1.07E+01	2.57E+00	7.02E+00	2.06E+00	3.04E+00	1.75E+01	2.30E+00	7.28E+00	2.18E+00
CPCT02010847T	2.08E+01	2.86E+00	2.83E+00	2.49E+01	2.01E+01	1.74E+01	6.46E+00	7.83E+00	3.46E+00	3.28E+00	6.04E+00	3.77E+00	4.93E+00	2.17E+00
CPCT02190039T	1.32E+00	2.01E+00	2.90E+00	6.43E+00	1.47E+00	5.78E+00	2.46E+00	2.55E+00	1.30E+00	9.58E-01	4.60E+00	3.96E+00	2.27E+00	2.45E+00
CPCT02120147T	1.47E+01	1.50E+00	2.47E+00	2.29E+01	1.03E+01	1.06E+01	3.10E+00	3.90E+00	1.68E+00	1.95E+00	5.11E+00	2.16E+00	3.33E+00	9.16E-01
CPCT02010865T	6.39E-01	2.48E-01	1.22E+00	1.64E+00	9.58E-01	1.50E+00	7.58E-01	9.70E-01	6.04E-01	1.09E+00	1.25E+00	9.60E-01	1.52E+00	3.89E-01
CPCT02190040T	1.69E+00	9.31E-01	1.74E+00	1.06E+00	1.14E+00	1.88E+00	1.73E+00	2.27E+00	1.10E+00	1.49E+00	1.62E+00	8.36E-01	2.01E+00	6.93E-01
CPCT02120140T	2.62E+00	2.28E+00	2.38E+00	2.38E+00	1.63E+00	2.58E+00	1.98E+00	1.84E+00	1.28E+00	1.31E+00	2.24E+00	2.06E+00	1.91E+00	7.89E-01
CPCT02120138T	1.99E+00	8.16E-01	1.43E+00	2.34E+00	1.49E+00	2.16E+00	2.19E+00	1.57E+00	1.26E+00	1.21E+00	2.10E+00	1.80E+00	2.33E+00	9.05E-01
CPCT02370034T	2.22E+01	2.31E+00	2.86E+00	2.31E+01	5.51E+00	6.07E+00	2.99E+00	2.78E+00	1.77E+00	1.63E+00	7.74E+00	1.32E+00	2.91E+00	1.73E+00
CPCT02390028T	4.31E+00	7.37E-01	1.46E+00	5.22E+00	2.27E+00	2.65E+00	2.20E+00	2.39E+00	7.97E-01	1.17E+00	2.15E+00	1.28E+00	1.97E+00	1.08E+00
CPCT02010874T	8.05E+00	2.34E+00	2.43E+00	5.51E+00	5.66E+00	5.66E+00	2.79E+00	3.83E+00	1.63E+00	1.46E+00	2.34E+00	1.96E+00	3.62E+00	1.40E+00
CPCT02010867T	6.18E+01	4.49E+00	3.94E+00	9.72E+01	4.97E+01	4.57E+01	1.87E+00	1.81E+01	2.19E+00	3.34E+00	3.28E+01	6.76E+00	1.52E+01	4.01E+00
DRUP01010086T	1.96E+01	1.65E+00	1.94E+00	2.34E+01	5.51E+00	5.92E+00	2.55E+00	3.93E+00	1.42E+00	2.04E+00	8.31E+00	2.14E+00	2.05E+00	1.59E+00
CPCT02190043T	1.75E+01	1.92E+00	2.59E+00	2.47E+01	1.47E+01	1.36E+01	3.05E+00	5.62E+00	1.57E+00	1.95E+00	8.53E+00	2.72E+00	4.74E+00	1.61E+00
CPCT02270034T	8.93E+00	1.79E+00	3.24E+00	1.10E+01	4.12E+00	5.29E+00	3.17E+00	3.97E+00	2.39E+00	1.63E+00	5.45E+00	1.01E+00	3.18E+00	2.46E+00
CPCT02390030T	9.69E+00	1.03E+00	1.63E+00	1.32E+01	6.02E+00	4.54E+00	2.28E+00	2.46E+00	1.49E+00	1.24E+00	4.01E+00	1.44E+00	2.21E+00	1.16E+00
DRUP01270004T	6.65E+00	2.64E+00	2.91E+00	6.03E+00	5.62E+00	3.99E+00	2.51E+00	4.09E+00	1.44E+00	1.82E+00	2.99E+00	1.72E+00	5.05E+00	9.62E-01
WIDE01010591T	1.15E+00	7.49E-01	1.34E+00	2.17E+00	1.35E+00	1.69E+00	1.85E+00	2.01E+00	1.19E+00	1.08E+00	1.72E+00	1.32E+00	1.32E+00	8.13E-01
CPCT02390032T	2.17E+01	2.30E+00	5.60E-01	3.51E+01	1.80E+01	1.41E+01	2.02E+00	7.23E+00	1.63E+00	1.93E+00	9.65E+00	5.10E+00	2.58E+00	1.98E+00
CPCT02010853T	2.83E+00	7.27E-01	4.60E+00	3.42E+00	9.16E-01	5.45E+00	6.08E+00	4.00E+00	6.43E+00	1.81E+00	3.49E+00	2.03E+00	3.00E+00	1.48E+00
CPCT02190045T	1.74E+01	1.22E+00	1.79E+00	2.11E+01	5.24E+00	3.91E+00	2.88E+00	3.12E+00	1.47E+00	1.56E+00	5.24E+00	2.03E+00	2.93E+00	1.09E+00
CPCT02030508T	2.62E+01	2.11E+00	2.25E+00	2.79E+01	7.30E+00	9.31E+00	5.03E+00	4.65E+00	2.12E+00	1.76E+00	8.62E+00	3.33E+00	2.20E+00	2.00E+00
CPCT02010567TII	8.15E-01	5.68E-01	1.96E+00	3.98E+00	1.46E+00	1.40E+00	2.05E+00	3.61E+00	1.04E+00	1.92E+00	4.92E+00	1.35E+00	4.37E+00	8.66E-01
CPCT02040215TII	1.20E+00	9.02E-01	1.97E+00	9.37E-01	4.33E-01	1.87E+00	1.73E+00	2.11E+00	1.29E+00	1.16E+00	2.20E+00	1.52E+00	1.99E+00	7.20E-01
DRUP01010090T	2.18E+01	3.30E+00	3.48E+00	2.61E+01	7.60E+00	6.54E+00	2.98E+00	4.46E+00	1.67E+00	1.88E+00	7.50E+00	3.03E+00	2.99E+00	1.67E+00
CPCT02020784T	6.14E-01	7.03E-01	1.27E+00	1.66E+00	1.23E+00	1.86E+00	1.31E+00	1.37E+00	5.18E-01	1.13E+00	1.34E+00	1.14E+00	1.18E+00	3.55E-01
CPCT02010904T	6.57E+00	1.28E+00	2.41E+00	8.50E+00	2.42E+00	3.13E+00	1.97E+00	2.61E+00	1.38E+00	1.54E+00	2.84E+00	1.25E+00	2.07E+00	9.60E-01
CPCT02330122T	1.99E+00	5.72E+00	9.12E+00	5.64E+00	1.71E+00	4.36E+00	2.47E+00	7.70E+00	1.58E+00	2.52E+00	9.98E+00	3.05E+00	7.24E+00	2.03E+00
CPCT02270036T	1.29E+01	3.01E+00	7.56E+00	1.41E+01	2.95E+00	3.70E+00	3.05E+00	5.74E+00	1.66E+00	1.83E+00	9.17E+00	1.60E+00	5.56E+00	1.09E+00
CPCT02010894T	2.39E+00	1.11E+00	2.05E+00	1.11E+00	2.39E+00	2.16E+00	1.56E+00	1.34E+00	8.53E-01	1.42E+00	1.46E+00	1.04E+00	1.64E+00	7.86E-01
CPCT02010897T	1.55E+01	1.44E+00	2.13E+00	1.42E+01	3.49E+00	4.78E+00	3.13E+00	2.33E+00	1.40E+00	1.65E+00	6.49E+00	8.40E-01	3.03E+00	8.25E-01
DRUP01010092T	1.85E+00	1.06E+00	1.97E+00	2.49E+00	9.16E-01	1.99E+00	1.98E+00	2.27E+00	1.72E+00	1.82E+00	1.92E+00	1.79E+00	2.30E+00	1.32E+00
CPCT02010903T	1.79E+00	1.85E+00	2.37E+00	8.83E-01	1.25E+00	1.95E+00	1.66E+00	1.77E+00	9.27E-01	1.28E+00	2.42E+00	1.87E+00	1.62E+00	8.61E-01
CPCT02410006T	9.99E+00	1.91E+00	3.16E+00	1.17E+01	3.01E+00	3.21E+00	1.98E+00	2.42E+00	1.26E+00	1.29E+00	4.01E+00	1.19E+00	2.21E+00	9.63E-01
CPCT02190047T	7.00E+00	2.35E+00	3.32E+00	9.44E+00	5.02E+00	5.77E+00	1.16E+00	3.09E+00	1.76E+00	1.45E+00	2.58E+00	2.18E+00	2.26E+00	1.10E+00
DRUP01140006T	9.05E+00	2.57E+00	3.56E+00	1.07E+01	7.14E+00	1.02E+01	2.56E+00	4.75E+00	2.66E+00	2.52E+00	4.78E+00	1.99E+00	3.07E+00	1.82E+00
CPCT02120152T	1.36E+00	8.68E-01	1.24E+00	1.39E+00	9.77E-01	1.80E+00	2.06E+00	1.54E+00	7.01E-01	1.64E+00	1.71E+00	1.10E+00	1.57E+00	3.90E-01
CPCT02010895T	3.02E+01	3.06E+00	4.58E+00	2.90E+01	5.33E+00	7.34E+00	4.66E+00	3.64E+00	4.22E+00	1.95E+00	8.05E+00	3.45E+00	5.05E+00	1.58E+00
CPCT02040286T	1.23E+01	1.93E+00	3.83E+00	1.69E+01	1.10E+01	1.29E+01	2.80E+00	4.81E+00	2.11E+00	1.77E+00	3.67E+00	3.04E+00	3.53E+00	2.66E+00
CPCT02010913T	9.27E+00	2.17E+00	2.75E+00	1.26E+01	6.83E+00	5.74E+00	2.13E+00	3.65E+00	1.48E+00	1.63E+00	4.07E+00	3.51E+00	3.22E+00	1.70E+00
CPCT02010911T	2.86E+01	3.47E+00	3.88E+00	5.33E+01	2.46E+01	2.65E+01	3.94E+00	1.10E+01	2.11E+00	3.15E+00	1.52E+01	6.59E+00	6.71E+00	2.35E+00
CPCT02100184T	7.85E+00	1.83E+00	2.85E+00	8.31E+00	2.89E+00	3.42E+00	2.05E+00	3.21E+00	1.45E+00	1.87E+00	3.86E+00	1.68E+00	3.13E+00	1.25E+00
CPCT02330123T	1.89E+01	2.06E+00	3.55E+00	2.16E+01	5.66E+00	5.23E+00	2.77E+00	4.22E+00	1.46E+00	2.66E+00	7.87E+00	2.40E+00	4.96E+00	1.67E+00
CPCT02010919T	5.78E-01	2.46E-01	1.16E+00	3.75E-01	5.08E-01	3.93E-01	6.54E-01	1.66E+00	2.81E-01	1.30E+00	1.70E+00	1.22E+00	1.30E+00	4.05E-01
CPCT02410013T	9.74E+00	1.53E+00	2.47E+00	1.81E+01	8.91E+00	8.55E+00	2.02E+00	3.33E+00	1.12E+00	1.38E+00	2.65E+00	2.36E+00	2.17E+00	1.12E+00
CPCT02120161T	7.58E+00	1.27E+00	1.73E+00	1.12E+01	6.38E+00	4.89E+00	2.20E+00	3.47E+00	1.08E+00	1.40E+00	4.92E+00	1.54E+00	3.01E+00	1.08E+00
CPCT02010924T	5.61E+00	8.51E-01	1.35E+00	7.74E+00	4.11E+00	4.53E+00	1.79E+00	2.05E+00	5.87E-01	1.02E+00	1.92E+00	1.73E+00	1.90E+00	8.28E-01
CPCT02030531T	1.03E+01	1.58E+00	1.98E+00	1.05E+01	3.06E+00	4.28E+00	2.29E+00	2.64E+00	1.32E+00	1.68E+00	4.76E+00	8.34E-01	1.90E+00	1.40E+00
CPCT02060261T	2.15E+01	3.54E+00	9.09E+00	2.72E+01	7.73E+00	7.81E+00	1.09E+01	1.34E+01	5.84E+00	3.08E+00	1.15E+01	3.15E+00	1.92E+01	1.58E+00
CPCT02060265T	5.07E+00	1.92E+00	2.22E+00	6.48E+00	3.67E+00	4.10E+00	3.36E+00	1.46E+00	1.87E+00	1.31E+00	2.20E+00	1.80E+00	2.38E+00	1.04E+00
CPCT02010918T	1.84E+01	2.78E+00	4.62E+00	2.07E+01	6.12E+00	7.95E+00	3.11E+00	5.15E+00	2.24E+00	2.25E+00	6.43E+00	2.07E+00	2.66E+00	5.61E+00
CPCT02010925T	1.57E+01	2.11E+00	1.98E+00	2.19E+01	8.08E+00	7.98E+00	2.22E+00	3.19E+00	1.43E+00	1.54E+00	5.18E+00	2.08E+00	2.48E+00	1.42E+00
CPCT02070380T	2.16E+01	2.92E+00	3.93E+00	1.89E+01	4.72E+00	8.88E+00	4.57E+00	6.32E+00	2.11E+00	3.18E+00	1.23E+01	2.80E+00	6.14E+00	1.76E+00
CPCT02010931T	4.79E+00	1.40E+00	2.16E+00	5.02E+00	1.50E+00	2.74E+00	1.96E+00	2.57E+00	1.20E+00	1.48E+00	3.33E+00	2.87E+00	1.84E+00	6.35E-01
DRUP01010096T	2.28E+01	3.09E+00	3.03E+00	4.12E+01	2.06E+01	2.10E+01	3.67E+00	9.15E+00	2.67E+00	3.20E+00	8.83E+00	3.77E+00	5.24E+00	2.23E+00
CPCT02010938T	6.51E+00	1.24E+00	2.37E+00	7.41E+00	2.00E+00	3.27E+00	2.00E+00	2.25E+00	1.32E+00	1.80E+00	2.53E+00	2.23E+00	2.16E+00	1.19E+00
CPCT02010894TII	1.47E+00	2.11E+00	3.62E+00	1.47E+00	1.77E+00	1.93E+00	1.44E+00	3.03E+00	9.67E-01	1.22E+00	3.40E+00	5.17E-01	2.95E+00	1.17E+00
CPCT02010945T	1.08E+01	1.84E+00	2.12E+00	1.52E+01	6.68E+00	5.69E+00	3.15E+00	4.02E+00	1.42E+00	2.17E+00	6.52E+00	1.58E+00	2.71E+00	1.58E+00
CPCT02120167T	2.35E+01	2.32E+00	4.21E+00	2.54E+01	5.50E+00	4.72E+00	2.64E+00	4.60E+00	1.77E+00	2.30E+00	1.11E+01	1.53E+00	6.07E+00	9.11E-01
DRUP01190001T	4.11E+00	1.33E+00	1.88E+00	4.71E+00	1.34E+00	2.68E+00	2.05E+00	1.99E+00	1.15E+00	1.54E+00	1.86E+00	9.70E-01	1.70E+00	1.59E+00
CPCT02010776TII	1.45E+00	8.74E-01	1.75E+00	2.33E+00	1.27E+00	1.91E+00	2.25E+00	2.46E+00	1.16E+00	1.36E+00	2.36E+00	2.78E+00	1.53E+00	1.27E+00
CPCT02070393T	1.93E+01	2.73E+00	1.85E+00	2.72E+01	8.07E+00	7.96E+00	3.02E+00	3.31E+00	1.75E+00	2.34E+00	4.08E+00	3.85E+00	2.44E+00	1.58E+00
CPCT02070396T	9.96E-01	1.78E+00	1.93E+00	1.40E+00	5.23E-01	1.83E+00	1.91E+00	2.51E+00	7.36E-01	1.47E+00	2.29E+00	1.47E+00	1.92E+00	8.75E-01
DRUP01010101T	7.47E+00	1.66E+00	2.54E+00	5.92E+00	2.41E+00	4.18E+00	3.20E+00	2.79E+00	1.92E+00	1.87E+00	5.09E+00	1.37E+00	2.82E+00	1.69E+00
CPCT02030546T	8.92E+01	3.43E+02	3.56E+02	1.62E+02	3.66E+01	5.18E+01	2.92E+00	1.11E+02	5.59E+00	1.10E+01	2.14E+02	3.37E+01	6.64E+01	1.28E+01
CPCT02240013T	1.21E+00	1.33E+00	2.29E+00	2.17E+00	9.05E-01	2.45E+00	1.82E+00	2.37E+00	1.32E+00	1.09E+00	2.63E+00	1.95E+00	2.57E+00	6.82E-01
CPCT02010953T	1.83E+00	1.54E+00	4.43E+00	3.68E+00	1.32E+00	3.46E+00	1.93E+00	3.43E+00	9.67E-01	1.23E+00	4.72E+00	1.99E+00	3.13E+00	9.06E-01
DRUP01010102T	5.90E+00	2.04E+00	4.20E+00	5.90E+00	1.51E+00	3.28E+00	2.63E+00	4.89E+00	1.63E+00	1.88E+00	5.04E+00	4.04E+00	4.66E+00	1.01E+00
CPCT02010967T	1.14E+01	2.00E+00	1.79E+00	1.57E+01	8.88E+00	7.46E+00	2.25E+00	3.25E+00	1.22E+00	1.94E+00	3.49E+00	1.69E+00	2.00E+00	1.43E+00
CPCT02390005T	2.44E+00	6.40E-01	1.34E+00	2.79E+00	1.35E+00	2.17E+00	1.82E+00	1.16E+00	7.19E-01	1.51E+00	1.61E+00	1.10E+00	1.24E+00	6.28E-01
CPCT02010966T	1.08E+00	4.34E-01	1.66E+00	1.69E+00	1.07E+00	1.63E+00	2.47E+00	2.00E+00	1.22E+00	1.48E+00	2.57E+00	1.88E+00	2.44E+00	6.30E-01
DRUP01010038T	9.54E-01	1.07E+00	1.83E+00	1.94E+00	8.90E-01	2.00E+00	1.80E+00	1.79E+00	6.22E-01	1.36E+00	1.62E+00	1.05E+00	2.14E+00	5.11E-01
CPCT02050412T	1.18E+00	1.98E+00	3.33E+00	3.05E+00	9.73E-01	2.60E+00	2.15E+00	2.01E+00	1.07E+00	1.02E+00	3.27E+00	2.87E+00	1.90E+00	4.14E-01
DRUP01020006T	3.78E+00	1.04E+00	2.92E+00	4.04E+00	1.58E+00	2.65E+00	3.06E+00	2.35E+00	1.86E+00	1.59E+00	5.12E+00	4.56E+00	2.67E+00	9.75E-01
CPCT02010954T	2.36E+01	3.07E+00	4.04E+00	2.73E+01	7.69E+00	8.54E+00	5.34E+00	5.48E+00	4.54E+00	2.85E+00	7.75E+00	2.91E+00	3.67E+00	2.99E+00
DRUP01010104T	3.59E+00	2.10E+00	3.28E+00	4.41E+00	2.85E+00	3.01E+00	2.96E+00	2.39E+00	1.98E+00	1.30E+00	3.37E+00	1.45E+00	2.46E+00	1.01E+00
CPCT02070399T	1.64E+00	9.25E-01	2.20E+00	1.06E+00	1.23E+00	2.03E+00	1.53E+00	2.21E+00	1.51E+00	1.02E+00	2.55E+00	1.91E+00	2.65E+00	5.21E-01
DRUP01050038T	8.94E-01	1.04E+00	1.88E+00	1.24E+00	1.26E+00	1.53E+00	1.83E+00	1.83E+00	9.70E-01	1.33E+00	1.81E+00	1.07E+00	1.77E+00	3.94E-01
CPCT02390006T	4.89E+00	1.78E+00	2.76E+00	5.88E+00	2.17E+00	5.56E+00	3.51E+00	3.06E+00	3.07E+00	1.77E+00	5.01E+00	1.39E+00	2.03E+00	1.24E+00
CPCT02120172T	9.83E-01	9.02E-01	1.14E+00	8.75E-01	7.53E-01	1.24E+00	1.61E+00	1.36E+00	1.18E+00	1.15E+00	1.73E+00	1.63E+00	1.32E+00	5.23E-01
CPCT02010655T	9.20E-01	6.69E-01	1.55E+00	1.09E+00	2.75E-01	8.05E-01	1.58E+00	2.01E+00	1.04E+00	1.39E+00	1.53E+00	8.04E-01	1.85E+00	5.13E-01
CPCT02010869T	9.67E-01	7.16E-01	1.37E+00	1.74E+00	6.19E-01	1.14E+00	1.72E+00	1.85E+00	9.62E-01	1.17E+00	1.73E+00	1.15E+00	1.48E+00	0.00E+00
CPCT02040298T	3.10E-01	4.46E-01	5.63E-01	1.20E+00	8.27E-01	1.38E+00	1.14E+00	1.63E+00	4.02E-01	8.39E-01	1.03E+00	5.47E-01	1.36E+00	3.98E-01
CPCT02040299T	5.30E+00	2.39E+00	2.52E+00	5.43E+00	2.37E+00	4.69E+00	2.69E+00	2.34E+00	1.62E+00	1.25E+00	2.86E+00	2.50E+00	2.71E+00	8.54E-01
CPCT02010981T	9.27E-01	9.22E-01	1.61E+00	1.18E+00	3.04E-01	1.74E+00	1.94E+00	1.68E+00	1.30E+00	1.21E+00	1.59E+00	9.03E-01	1.92E+00	5.07E-01
CPCT02010979T	4.94E+00	1.98E+00	2.32E+00	7.12E+00	4.04E+00	4.84E+00	2.45E+00	3.71E+00	1.72E+00	1.64E+00	3.32E+00	1.87E+00	3.15E+00	1.48E+00
CPCT02010977T	1.07E+01	1.52E+00	1.61E+00	9.74E+00	2.70E+00	3.97E+00	1.96E+00	2.14E+00	9.77E-01	1.11E+00	3.24E+00	2.96E+00	2.29E+00	1.02E+00
CPCT02010982T	1.86E+00	8.75E-01	3.58E+00	1.15E+00	9.38E-01	2.16E+00	2.00E+00	3.49E+00	9.11E-01	1.88E+00	3.80E+00	1.77E+00	3.03E+00	6.05E-01
CPCT02040173T	1.38E+01	2.38E+00	2.65E+00	1.76E+01	4.57E+00	4.46E+00	1.98E+00	2.39E+00	1.30E+00	1.21E+00	3.25E+00	1.90E+00	2.05E+00	1.30E+00
CPCT02010926T	2.56E+00	2.99E+00	3.40E+00	2.43E+00	1.40E+00	3.17E+00	2.48E+00	3.07E+00	2.11E+00	1.60E+00	4.35E+00	3.29E+00	2.69E+00	9.16E-01
CPCT02010965T	2.79E+00	1.44E+00	3.04E+00	1.90E+00	2.25E+00	2.61E+00	2.18E+00	3.78E+00	1.26E+00	1.54E+00	5.65E+00	5.08E+00	3.17E+00	1.75E+00
CPCT02070404T	3.32E+00	4.20E-01	1.69E+00	4.08E+00	2.20E+00	1.86E+00	1.07E+00	2.70E+00	6.01E-01	1.14E+00	1.83E+00	1.50E+00	1.61E+00	3.09E+00
CPCT02010986T	1.74E+01	1.04E+01	3.80E-01	1.96E+01	4.12E+00	7.70E+00	2.02E+00	5.51E+00	2.81E+00	1.61E+00	6.64E+01	5.66E+01	2.47E+00	1.44E+00
CPCT02270041T	9.19E-01	1.10E+00	2.13E+00	1.23E+00	1.01E+00	9.64E-01	1.72E+00	2.06E+00	4.30E-01	8.19E-01	2.50E+00	1.53E+00	2.15E+00	7.01E-01
CPCT02010980T	1.35E+01	2.02E+00	3.30E+00	1.61E+01	3.22E+00	3.37E+00	2.58E+00	3.31E+00	1.61E+00	1.46E+00	6.03E+00	1.37E+00	3.55E+00	1.40E+00
CPCT02040174T	8.80E+00	1.52E+00	2.77E+00	1.24E+01	6.38E+00	4.76E+00	2.11E+00	3.17E+00	1.54E+00	1.64E+00	3.72E+00	1.94E+00	2.10E+00	8.00E-01
CPCT02010972T	2.72E+01	2.21E+00	3.20E+00	3.96E+01	1.41E+01	1.05E+01	3.70E+00	8.91E+00	2.11E+00	2.04E+00	1.65E+01	3.56E+00	5.57E+00	2.06E+00
CPCT02010990T	1.11E+00	4.92E-01	1.56E+00	1.34E+00	7.95E-01	1.43E+00	1.26E+00	2.02E+00	7.48E-01	7.73E-01	1.92E+00	1.71E+00	1.59E+00	7.63E-01
CPCT02010976T	1.09E+01	1.70E+00	2.61E+00	1.46E+01	4.84E+00	4.64E+00	1.72E+00	3.34E+00	1.23E+00	1.42E+00	3.55E+00	1.34E+00	2.20E+00	1.66E+00
CPCT02080156T	3.00E+00	1.10E+00	1.82E+00	2.52E+00	2.32E+00	2.10E+00	2.62E+00	2.00E+00	1.16E+00	1.75E+00	1.84E+00	1.02E+00	2.74E+00	8.81E-01
CPCT02010985T	6.10E+00	1.10E+00	2.12E+00	8.75E+00	4.97E+00	4.33E+00	2.12E+00	2.49E+00	1.27E+00	1.28E+00	3.50E+00	1.15E+00	2.34E+00	2.03E+00
CPCT02010984T	8.49E+00	7.84E-01	1.29E+00	1.21E+01	7.05E+00	7.49E+00	1.73E+00	3.11E+00	1.16E+00	9.73E-01	2.68E+00	1.76E+00	1.63E+00	1.19E+00
DRUP01060026T	9.89E-01	7.42E-01	1.25E+00	1.44E+00	3.23E-01	1.45E+00	1.63E+00	1.45E+00	1.33E+00	6.08E-01	1.41E+00	9.08E-01	1.63E+00	9.60E-01
CPCT02270043T	3.30E+00	1.05E+00	1.91E+00	3.75E+00	1.96E+00	3.00E+00	1.77E+00	2.24E+00	9.50E-01	1.25E+00	2.38E+00	1.23E+00	2.17E+00	9.09E-01
CPCT02010989T	1.38E+00	1.31E+00	1.20E+00	4.11E+00	6.12E-01	3.56E+00	2.88E+00	1.63E+00	1.48E+00	1.41E+00	1.87E+00	1.74E+00	8.45E-01	9.02E-01
CPCT02040301T	1.87E+01	1.32E+00	1.88E+00	2.07E+01	5.35E+00	5.34E+00	1.97E+00	3.85E+00	1.39E+00	1.64E+00	5.76E+00	1.45E+00	2.48E+00	1.80E+00
DRUP01010111T	4.74E+00	1.52E+00	2.28E+00	5.80E+00	3.94E+00	2.92E+00	2.44E+00	2.31E+00	1.49E+00	1.27E+00	2.70E+00	2.31E+00	1.43E+00	1.38E+00
DRUP01010110T	8.71E-01	4.25E-01	1.10E+00	1.30E+00	5.62E-01	1.53E+00	1.03E+00	1.19E+00	6.96E-01	6.71E-01	9.27E-01	6.61E-01	1.35E+00	5.76E-01
CPCT02011001T	1.20E+00	9.66E-01	1.71E+00	1.42E+00	1.21E+00	8.82E-01	1.47E+00	1.63E+00	7.89E-01	9.03E-01	4.10E+00	3.81E+00	1.47E+00	2.23E-01
CPCT02040305T	2.63E+01	1.95E+00	2.81E+00	3.22E+01	7.16E+00	6.28E+00	2.03E+00	3.53E+00	1.95E+00	1.94E+00	9.31E+00	2.52E+00	3.73E+00	1.49E+00
CPCT02011004T	1.02E+01	9.36E-02	1.53E+00	1.72E+01	9.79E+00	1.08E+01	1.60E+00	3.72E+00	8.50E-01	9.84E-01	3.31E+00	2.14E+00	1.95E+00	1.18E+00
DRUP01090005T	1.18E+01	2.30E+00	2.63E+00	1.41E+01	3.88E+00	4.56E+00	2.02E+00	3.45E+00	1.59E+00	2.31E+00	5.70E+00	1.82E+00	2.78E+00	1.99E+00
CPCT02020872T	6.68E+01	2.40E+00	2.13E+00	7.24E+01	1.17E+01	8.82E+00	2.79E+00	4.06E+00	1.52E+00	1.91E+00	1.29E+01	1.48E+00	4.89E+00	2.37E+00
CPCT02011009T	1.48E+00	1.57E+00	3.33E+00	2.62E+00	1.57E+00	2.14E+00	2.55E+00	2.70E+00	1.86E+00	1.42E+00	3.75E+00	3.01E+00	2.53E+00	9.31E-01
CPCT02120070T	1.08E+01	1.90E+00	2.58E+00	1.12E+01	3.35E+00	4.91E+00	2.60E+00	3.11E+00	1.16E+00	1.72E+00	5.33E+00	2.05E+00	2.28E+00	1.58E+00
CPCT02040309T	3.30E+00	1.18E+00	1.91E+00	4.79E+00	1.31E+00	2.60E+00	1.71E+00	1.94E+00	1.03E+00	1.04E+00	2.05E+00	1.11E+00	1.77E+00	1.03E+00
CPCT02040115TII	3.52E+00	1.08E+00	1.48E+00	5.08E+00	2.60E+00	1.06E+00	2.16E+00	2.98E+00	1.28E+00	1.38E+00	3.74E+00	1.28E+00	2.75E+00	3.63E+00
CPCT02190020T	5.30E+01	4.80E+00	6.50E+00	6.81E+01	1.64E+01	1.95E+01	3.83E+00	1.70E+01	3.15E+00	5.35E+00	3.40E+01	5.65E+00	9.97E+00	4.29E+00
CPCT02040172T	1.40E+01	1.22E+00	1.75E+00	1.68E+01	3.26E+00	3.91E+00	2.06E+00	2.59E+00	1.27E+00	1.64E+00	5.08E+00	1.08E+00	1.83E+00	1.02E+00
CPCT02020630T	3.48E+01	6.85E+00	4.43E+00	3.71E+01	7.47E+00	8.65E+00	7.21E+00	6.62E+00	5.57E+00	3.43E+00	4.54E+01	4.30E+01	5.03E+00	1.97E+00
CPCT02010667T	1.54E+01	1.24E+00	1.51E+00	1.95E+01	6.72E+00	5.89E+00	1.40E+00	4.28E+00	9.46E-01	1.25E+00	9.96E+00	1.82E+00	4.49E+00	1.22E+00
