Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP55509	1144	6	86	157	386	217	65	0	10	0	32	42	26	6
SP55309	6	1	1	0	6	6	1	0	6	1	34	0	7	0
SP52607	4	0	18	17	12	26	8	0	7	0	18	5	1	8
SP52667	621	14	17	0	123	147	78	0	35	3	26	58	58	0
SP51446	59	0	130	2	0	56	69	0	3	4	35	20	25	6
SP50592	0	3	102	22	12	35	38	2	10	4	77	19	17	0
SP53073	327	21	37	175	52	41	100	0	12	0	60	15	34	15
SP56638	530	26	159	313	169	60	87	0	51	7	6	54	0	47
SP56537	587	106	186	392	82	183	94	0	19	0	0	32	20	32
SP57586	355	68	161	291	88	82	90	0	31	10	18	69	25	21
SP56541	659	18	0	242	133	67	97	0	81	5	31	38	73	34
SP56553	1133	137	245	412	167	300	51	33	52	5	175	13	83	18
SP56771	95	34	244	88	23	87	87	0	36	8	26	19	41	0
SP57941	1071	57	95	357	389	545	58	0	40	9	0	134	67	9
SP57818	877	42	66	117	308	214	188	0	84	7	68	16	39	23
SP56460	190	74	478	128	7	147	123	0	133	14	21	21	31	20
SP56474	36	138	216	25	30	136	36	0	57	2	20	33	22	18
SP56704	893	54	67	817	173	0	42	0	25	9	27	0	54	19
SP56533	270	58	135	249	30	129	72	5	43	4	10	64	27	9
SP56730	599	91	220	334	72	131	131	0	23	8	6	30	0	51
SP59245	654	34	139	214	94	113	114	38	363	25	70	40	97	51
SP57024	288	21	135	159	51	73	43	0	28	3	40	35	44	19
SP57933	799	116	182	314	95	234	132	0	1321	23	67	37	76	19
SP56754	286	47	126	197	58	177	78	8	18	0	0	56	17	24
SP56827	625	25	24	170	128	80	48	0	10	0	19	8	22	4
SP57084	639	93	370	350	94	166	82	0	62	7	0	10	81	26
SP57538	415	111	76	535	36	98	146	0	39	1	75	22	47	30
SP57735	608	90	35	430	37	128	82	0	22	3	51	0	24	37
SP57669	796	69	106	362	101	166	121	38	64	0	48	30	23	20
SP56566	198	37	254	0	54	94	70	31	48	0	15	28	13	7
SP56569	422	64	101	281	72	125	54	0	33	0	0	24	0	41
SP58342	938	86	374	452	247	83	95	0	51	3	32	27	44	114
SP58349	502	60	63	311	143	231	118	0	211	15	9	42	47	82
SP56644	759	98	330	340	97	110	112	0	96	6	80	17	84	18
SP57629	170	195	830	223	29	248	55	44	89	0	51	68	25	15
SP56941	12	1	103	30	8	7	22	2	7	0	20	5	0	3
SP57619	567	29	31	331	137	146	83	0	100	3	5	16	9	16
SP58245	616	127	40	654	163	204	58	0	42	5	0	10	54	17
SP57251	377	74	201	607	75	327	74	0	57	15	0	16	33	24
SP56502	735	108	173	305	59	177	87	0	39	11	102	34	4	37
SP58668	849	85	161	582	246	101	23	0	67	10	6	52	65	47
SP58101	513	117	72	360	119	177	92	19	35	0	68	17	29	54
SP58991	347	108	328	181	99	87	75	40	38	0	61	51	48	5
SP56607	297	25	167	173	53	5	69	15	23	0	25	31	27	7
SP58326	1308	170	313	692	244	114	101	12	31	7	8	33	59	41
SP57267	863	101	197	388	157	116	77	0	92	23	0	36	64	119
SP57066	748	32	445	380	141	159	77	0	92	10	50	22	130	39
SP57901	341	37	355	147	32	178	75	26	51	0	16	21	63	15
SP57651	158	25	81	81	23	117	52	0	69	11	58	33	0	6
SP57450	116	66	252	69	13	89	49	0	57	4	12	50	24	41
SP57846	709	43	183	229	130	98	87	0	10	0	42	11	59	31
SP58612	461	64	202	308	66	32	98	4	99	4	64	33	11	37
SP56821	605	70	277	295	74	1	72	0	6	4	37	8	40	24
SP58882	128	84	205	180	39	113	144	0	30	3	46	0	17	38
SP57189	2121	299	355	1094	420	46	117	18	19	9	14	35	83	77
CPCT02020306T	560	0	31	163	210	115	46	29	0	37	12	12	12	21
CPCT02110002T	838	31	146	92	428	140	100	166	35	33	0	33	15	32
CPCT02020308T	0	56727	10072	0	0	0	0	1396	0	145	2033	1512	0	31
CPCT02020305T	319	48	124	95	27	65	65	37	23	68	16	28	47	17
CPCT02010356T	232	72	147	132	64	40	71	20	34	58	23	15	46	16
CPCT02020337T	1117	63	157	434	124	71	0	100	46	46	0	16	83	33
CPCT02010373T	2997	240	122	1073	630	0	149	291	13	71	26	115	153	90
CPCT02020343T	0	4	84	56	18	27	65	41	36	49	80	3	48	7
CPCT02020353T	547	185	210	59	146	176	49	149	50	103	75	14	19	26
CPCT02020334T	769	79	93	294	302	66	86	74	21	82	29	52	47	38
CPCT02140018T	10	75	147	0	16	70	52	0	33	126	47	49	70	20
CPCT02140021T	35	39	49	0	3	34	51	25	15	19	106	27	25	0
CPCT02040039T	329	46	169	0	93	72	32	61	3	31	63	22	41	10
CPCT02010409T	278	82	165	113	235	49	88	28	56	105	130	42	53	40
CPCT02110010T	109	44	131	87	23	22	20	66	24	41	26	18	37	8
CPCT02070025T	7	0	23	22	0	3	27	3	0	44	29	5	31	1
CPCT02040045T	1794	113	93	181	662	390	142	99	88	55	12	88	70	69
CPCT02040051T	591	232	117	72	298	189	69	88	27	30	8	72	27	44
CPCT02040054T	268	19	187	199	82	0	48	21	24	84	12	31	25	18
CPCT02140028T	693	69	194	262	134	88	95	85	75	122	97	70	18	34
CPCT02011006T	2005	69	125	460	910	212	0	288	92	99	0	146	4	278
CPCT02040302T	15	287	246	0	17	25	9	43	6	21	40	15	37	27
CPCT02011015T	3399	767	282	2092	1394	432	31	497	80	89	254	260	178	135
DRUP01040009T	388	9	611	229	150	45	68	202	24	85	15	30	52	246
CPCT02011018T	792	77	33	373	372	134	69	53	28	45	85	41	75	59
CPCT02270045T	138	36	163	68	91	25	81	52	19	18	89	16	55	20
CPCT02120088T	0	14	45	35	9	5	38	0	24	190	50	12	9	7
CPCT02011022T	9	25	61	0	14	38	24	29	44	41	142	25	3	7
CPCT02010722T	576	69	137	194	53	65	153	66	261	97	50	47	61	45
CPCT02011021T	28	161	437	0	38	43	41	80	85	50	131	77	20	27
CPCT02011019T	331	50	96	180	30	126	44	136	157	63	56	5	19	24
CPCT02011008T	102	80	69	16	55	34	3	43	32	5	69	25	12	17
CPCT02011017T	863	228	301	150	218	50	120	36	21	42	34	12	73	33
DRUP01010116T	1278	319	157	360	391	321	382	244	97	40	30	109	0	268
CPCT02011029T	52	224	224	62	20	40	70	75	22	13	95	0	0	50
CPCT02020887T	0	3	10	39	26	15	58	14	27	34	20	30	24	17
CPCT02040214T	622	167	170	181	193	95	31	72	24	117	23	41	5	17
CPCT02190052T	942	84	167	0	417	268	187	106	13	267	11	64	4	45
CPCT02010699T	1028	54	71	518	137	134	79	96	31	124	0	30	1	43
CPCT02040213T	516	103	165	272	84	0	104	62	31	100	35	31	0	30
CPCT02070276T	827	32	0	331	114	129	136	35	190	175	0	9	0	37
CPCT02040208T	8	40	73	9	0	37	16	12	14	149	15	4	9	1
DRUP01040010T	1875	65	143	719	632	63	10	107	28	63	16	51	58	62
CPCT02040315T	760	11	45	266	293	54	84	60	2	26	69	23	25	36
CPCT02040313T	123	113	29	274	16	83	63	109	6	29	52	17	0	9
CPCT02040312T	36	11	138	108	18	45	24	45	37	19	48	14	19	11
CPCT02010727T	842	141	1595	250	198	242	57	38	81	185	10	60	0	78
CPCT02010728T	91	35	39	48	2	107	360	89	63	111	29	56	21	13
CPCT02011031T	229	87	120	44	40	53	90	40	396	68	30	23	50	38
CPCT02011035T	299	20	141	62	155	95	97	18	49	42	26	25	23	43
CPCT02011038T	5	0	0	0	0	14	0	27	2	10	19	3	0	2
CPCT02010927T	255	73	260	120	52	98	110	127	112	19	97	22	52	9
CPCT02070447T	20	16	741	0	32	46	23	78	32	34	62	16	31	26
DRUP01020043T	11	7	17	0	7	43	36	5	28	22	43	9	39	3
DRUP01270007T	18	60	273	0	25	18	100	39	3	19	62	34	50	16
CPCT02011040T	0	0	40	34	16	23	22	38	3	28	51	6	20	15
CPCT02011032T	39	58	10	0	28	44	21	13	33	45	147	13	31	8
CPCT02010738T	709	342	418	293	273	30	122	116	14	119	10	78	29	43
CPCT02011044T	225	59	206	12	72	46	55	46	20	13	37	34	8	27
CPCT02011036T	217	144	466	72	53	105	212	108	99	27	222	53	118	15
CPCT02020906T	87	99	639	59	20	130	48	49	2210	135	105	70	0	81
CPCT02011046T	247	10	66	173	29	80	43	18	42	28	79	17	72	21
CPCT02011047T	69	123	107	0	10	52	50	34	71	38	73	7	3	30
CPCT02011050T	42	34755	5117	0	0	0	0	5	0	53	1960	1095	0	0
CPCT02390011T	120	18	55	0	17	75	416	33	107	101	0	8	0	10
CPCT02080188T	2471	237	367	1386	878	66	197	111	65	152	36	91	96	38
CPCT02020912T	145	72	125	0	99	37	74	0	20	25	74	11	38	31
CPCT02120100T	5	16	28	28	12	42	40	2	12	89	61	34	44	13
CPCT02011053T	303	87	279	162	134	90	98	42	40	33	41	54	5	37
CPCT02011055T	837	132	79	480	423	229	70	82	53	44	41	48	41	164
DRUP01010119T	10	14	95	55	26	22	84	0	66	38	108	37	52	42
DRUP01010116TII	1325	465	205	330	413	341	429	290	135	47	23	128	4	328
CPCT02040317T	1189	95	116	649	80	0	91	77	58	49	8	1	29	34
CPCT02040320T	845	73	344	473	138	5	52	147	100	44	5	30	144	60
CPCT02010955T	25	1041	383	1	15	228	74	39	84	49	35	52	43	60
CPCT02011057T	129	116	485	65	45	7	28	70	61	55	85	52	101	22
CPCT02011059T	16	2	31	62	12	0	45	60	25	20	43	20	38	7
CPCT02011052T	1647	66	128	1124	329	8	214	241	86	53	84	75	50	121
CPCT02011056T	83	85	332	21	5	75	19	121	157	39	171	45	62	22
CPCT02270046T	424	56	243	213	135	41	57	86	23	45	0	19	63	21
CPCT02011042T	16	15	42	4	10	32	23	40	44	22	91	19	10	6
CPCT02100145T	558	40	169	181	209	67	155	37	63	74	87	45	42	17
CPCT02130173T	20	436	157	0	35	44	40	112	75	55	226	88	34	13
CPCT02011067T	23	86	298	10	59	64	54	79	63	180	30	25	62	12
CPCT02190029T	59	254	324	0	25	129	51	90	103	129	48	44	76	5
CPCT02020925T	1237	111	249	414	520	123	32	112	50	36	148	62	0	31
CPCT02011051T	0	81	233	0	12	86	16	39	27	27	3	38	111	18
DRUP01010066T	276	120	83	270	48	76	75	4	21	223	6	36	7	11
CPCT02011065T	45	64	324	22	40	16	88	70	48	37	124	24	92	18
CPCT02011080T	17	30	101	0	4	15	9	54	13	13	7	4	22	18
CPCT02010741T	31	74	188	14	53	85	44	0	47	90	49	42	15	28
CPCT02011082T	424	445	186	119	85	60	16	68	68	46	126	75	65	44
CPCT02011079T	1509	718	271	390	628	105	54	97	26	73	169	178	0	56
CPCT02011077T	6	2	239	20	8	0	37	31	4	21	10	19	12	5
CPCT02270047T	724	79	108	573	82	58	80	175	38	37	0	16	20	17
CPCT02410018T	1243	61	50	586	227	147	35	78	31	66	30	0	44	52
CPCT02011074T	257	46	331	125	68	50	13	46	54	28	73	25	49	16
CPCT02011089T	24	74	318	15	7	86	98	25	63	51	92	35	78	23
CPCT02011086T	287	2	144	160	80	100	4	42	582	69	26	18	57	109
CPCT02011088T	922	151	353	554	500	108	230	142	77	50	10	76	40	66
CPCT02011087T	673	134	392	143	211	64	86	60	26	33	0	37	40	28
CPCT02020671T	4419	806	104	1588	1483	362	58	214	14	139	81	167	80	94
CPCT02011071T	11	23	289	24	36	34	33	28	13	18	51	9	54	11
CPCT02040216T	18	85	231	0	18	5	36	13	28	67	36	10	71	40
CPCT02140057T	758	169	86	104	182	615	22	143	197	91	21	38	49	50
CPCT02040221T	374	358	112	71	75	158	85	63	50	59	104	34	51	0
WIDE01010002T	481	66	319	74	190	148	143	51	84	59	16	89	55	170
CPCT02010500T	22	278	385	0	12	97	33	44	25	36	49	24	57	15
CPCT02010966TII	28	5	183	12	21	6	63	102	20	50	66	29	63	140
CPCT02010942TII	10	167	163	48	37	65	33	80	27	37	74	48	29	48
WIDE01010003T	0	115	63	14	3	0	9	76	32	27	75	35	22	5
CPCT02190031T	48	173	225	0	26	139	0	30	80	61	58	37	75	0
CPCT02011093T	0	31	88	43	10	22	31	12	42	20	25	14	21	14
CPCT02011097T	424	33	364	308	82	90	86	201	203	87	33	55	23	24
DRUP01060011T	10	59	126	33	38	23	27	19	30	53	0	42	58	0
CPCT02011069T	655	109	95	145	227	204	64	69	71	59	29	69	81	42
DRUP01060014T	9	20	150	0	25	12	55	34	19	139	69	18	9	5
DRUP01010064T	90	18	142	58	13	57	63	52	17	104	21	19	28	3
CPCT02120107T	415	63	52	278	64	96	29	20	42	64	49	71	14	21
CPCT02011102T	0	129	317	54	24	48	30	47	37	21	47	19	48	8
CPCT02040330T	716	48	131	387	141	68	33	85	76	42	21	21	37	31
CPCT02040299TII	287	311	232	174	139	199	99	107	133	50	86	45	92	174
WIDE01010034T	5	6	130	24	16	0	34	0	10	21	34	9	21	22
CPCT02040332T	470	16	62	410	172	104	82	80	99	55	0	0	0	33
CPCT02230086T	0	25567	6348	642	0	431	0	611	14	0	99	174	0	198
CPCT02011070T	39	77	273	0	13	76	56	99	54	50	44	37	54	31
WIDE01010026T	46	143	709	0	74	102	99	71	71	21	26	36	85	62
CPCT02390020T	387	128	248	279	35	174	11	98	32	83	5	23	0	13
CPCT02011106T	115	98	131	84	20	47	41	95	41	34	1	54	7	25
CPCT02410019T	1185	250	0	498	379	160	22	77	32	31	339	178	0	55
CPCT02270022T	215	153	288	76	72	84	38	33	80	127	40	41	38	29
CPCT02011040TII	0	0	48	39	8	24	25	37	12	28	50	22	8	15
CPCT02010760T	407	116	276	314	537	0	83	65	57	58	18	27	5	36
WIDE01010057T	0	18	133	45	4	28	73	5	31	6	71	22	18	15
WIDE01010065T	1414	115	333	615	347	97	238	157	56	35	36	75	39	46
CPCT02020964T	625	43	167	242	157	127	399	124	155	54	0	66	42	52
CPCT02050321T	166	86	222	150	5	23	107	88	21	105	87	42	41	9
CPCT02010779T	68	160	105	3	9	203	140	29	98	126	78	34	45	27
CPCT02011105T	278	171	149	0	139	109	30	76	28	53	30	39	148	38
CPCT02011107T	990	150	191	241	419	132	41	7	50	40	87	34	34	44
WIDE01010615T	6	53	274	33	15	39	25	34	35	39	30	35	47	32
WIDE01010130TII	3	7	27	20	11	22	23	0	18	28	0	13	51	0
WIDE01010041T	795	101	76	423	84	97	63	167	52	41	0	23	16	24
CPCT02040225T	1080	68	239	413	377	210	54	233	52	97	14	45	0	56
WIDE01010058T	40	111	366	40	3	83	19	38	15	26	114	29	56	22
WIDE01010083T	160	93	78	109	131	52	64	42	10	9	46	25	0	8
CPCT02040234T	777	89	100	310	86	116	156	104	48	113	21	18	0	20
CPCT02011089TII	14	38	209	24	21	91	87	0	49	56	70	19	59	34
CPCT02010781T	579	112	73	359	156	225	75	110	80	107	58	30	0	38
WIDE01010088T	464	64	81	0	235	137	159	74	53	32	15	19	25	23
WIDE01010081T	26	14	393	11	13	112	24	20	61	46	74	12	33	39
DRUP01010078T	3786	237	98	2363	1328	0	49	228	0	137	39	130	102	105
WIDE01010079T	17	59	60	0	4	37	21	1	10	29	40	7	60	14
WIDE01010089T	25	53	241	23	42	0	61	42	22	31	89	43	16	24
WIDE01010082T	215	233	139	60	26	99	77	35	29	31	122	37	49	22
WIDE01010075T	0	20457	1608	407	0	291	0	0	42	84	0	39	0	27
CPCT02270049T	131	175	292	39	32	99	224	68	119	39	17	47	74	24
WIDE01010099T	0	54	102	17	20	17	21	0	31	20	47	9	13	3
CPCT02040341T	3	15	109	0	26	87	22	8	20	17	52	0	12	11
WIDE01010104T	959	51	232	412	421	114	94	64	13	27	28	41	38	45
WIDE01010090T	1	27	197	18	15	20	12	17	67	21	67	8	29	15
CPCT02040338T	0	8	48	0	14	35	18	18	20	18	28	1	21	13
WIDE01010105T	552	65	219	92	173	51	79	35	26	28	0	37	20	30
CPCT02040340T	0	34	0	239	129	225	267	28	21	33	51	30	71	20
CPCT02100156T	479	77	349	257	123	0	102	12	37	139	44	18	0	0
WIDE01010115T	255	10	351	13	142	113	81	72	106	36	27	48	37	20
WIDE01010122T	1050	228	289	85	328	198	134	57	115	71	85	63	60	47
CPCT02100149T	968	75	146	170	367	160	155	29	49	96	7	53	43	8
WIDE01010121T	128	65	73	102	11	17	62	67	104	77	35	39	36	36
CPCT02010776T	9	10	71	0	10	38	27	0	36	141	23	23	0	10
CPCT02050339T	418	89	216	342	146	244	96	78	74	155	0	0	98	39
CPCT02050439T	0	181	3431	34	49	96	14	0	28	44	0	11	0	34
WIDE01010130T	0	29	97	46	29	32	31	13	47	46	25	26	79	9
WIDE01010134T	62	149	309	28	39	77	69	71	67	72	123	78	27	25
WIDE01010139T	2483	487	426	971	1387	0	0	254	44	139	136	66	77	155
CPCT02050344T	99	12	51	36	21	43	35	64	33	172	84	8	43	10
WIDE01010192T	16	27	26	18	7	25	30	12	14	11	31	5	14	11
WIDE01010005T	4	89	229	48	24	66	37	37	26	29	55	21	45	8
CPCT02011068T	13	94	536	0	10	66	48	47	13	26	51	23	23	15
WIDE01010151T	12	21	113	1	8	71	38	40	44	41	32	33	57	25
CPCT02050346T	897	32	76	400	114	27	123	60	36	151	4	14	21	0
CPCT02160045T	485	166	418	425	147	41	145	169	132	259	41	33	61	57
WIDE01010189T	451	108	324	279	140	161	108	122	70	56	22	13	113	4
CPCT02040215T	9	23	99	0	3	56	22	0	44	155	8	13	29	6
WIDE01010176T	31	32	138	15	20	89	33	80	48	37	17	32	79	14
WIDE01010175T	0	13	50	0	0	4	4	26	3	15	13	1	10	6
WIDE01010188T	330	258	445	114	163	31	75	53	17	20	48	19	59	47
CPCT02370019T	160	113	269	100	44	80	71	0	46	147	97	22	102	24
CPCT02010802T	70	37	191	39	36	39	142	25	31	116	19	37	39	22
CPCT02010807T	488	192	366	34	144	150	71	20	32	88	21	32	31	32
WIDE01010224T	1018	261	144	176	568	212	106	95	131	61	21	85	0	44
CPCT02070320T	894	67	78	612	144	302	35	168	113	76	34	22	0	29
WIDE01010217T	1999	85	64	789	429	97	162	119	32	66	181	52	98	66
CPCT02070321T	18	5	3	0	4	36	34	25	14	43	53	0	0	0
WIDE01010191T	0	5	50	33	12	9	34	25	3	21	10	7	17	10
WIDE01010256T	311	11	9	46	107	70	58	24	21	22	15	1	28	14
WIDE01010241T	47	634	391	0	21	65	54	58	36	29	148	100	45	12
WIDE01010253T	47	263	440	15	56	0	48	91	12	23	18	41	43	13
WIDE01010260T	838	36	42	32	246	77	51	119	61	40	0	29	48	150
CPCT02010797T	1100	172	227	844	232	0	11	137	142	200	75	0	166	75
WIDE01010276T	1276	108	178	644	564	114	88	234	25	36	78	48	0	45
WIDE01010019T	1203	57	88	129	488	252	46	118	62	74	25	62	10	55
WIDE01010263T	594	361	386	548	46	135	166	129	281	85	200	50	39	61
CPCT02270029T	3040	468	326	1179	870	228	28	167	52	272	100	207	56	41
WIDE01010287T	673	105	293	184	347	105	140	95	137	43	29	44	55	48
WIDE01010194T	0	60	214	30	56	33	78	56	15	19	23	28	71	14
WIDE01010193T	13	49	89	0	16	63	39	55	50	39	226	17	19	11
CPCT02010780T	2646	116	177	709	937	0	55	168	15	139	0	129	0	69
WIDE01010307T	622	109	597	161	181	55	40	104	45	51	157	50	91	16
CPCT02270026T	1619	936	1153	669	645	375	67	29	44	136	128	90	82	112
WIDE01010315T	54	57	94	55	0	220	107	129	129	49	66	52	99	3
WIDE01010316T	32	150	232	0	12	32	113	56	34	28	70	58	43	4
WIDE01010306T	377	8	47	160	180	21	56	70	6	20	19	50	0	14
CPCT02010722TII	495	61	145	240	36	96	95	11	207	165	65	47	51	38
WIDE01010313T	7	36	147	29	14	58	51	51	8	20	42	7	19	16
WIDE01010334T	361	7	88	123	116	2	75	4	8	22	3	5	39	24
WIDE01010333T	453	129	156	346	92	213	107	177	200	50	56	39	0	26
WIDE01010363T	753	246	120	87	308	249	125	67	195	74	169	65	19	39
WIDE01010343T	2	329	779	52	0	0	0	135	12	25	107	39	41	25
WIDE01010036T	447	32	124	175	70	38	80	95	32	35	0	32	28	23
CPCT02010782T	1527	44	91	723	324	0	111	42	38	54	0	13	61	73
DRUP01080030T	101	17	123	9	13	11	112	0	23	23	31	29	61	7
WIDE01010368T	11	257	618	46	17	48	51	61	26	43	27	13	43	17
WIDE01010242T	21	515	551	24	20	96	21	116	85	37	68	32	68	31
WIDE01010399T	9	44	195	9	4	26	47	21	15	23	68	50	27	17
WIDE01010395T	0	67	179	58	7	89	2	97	27	56	50	33	55	18
DRUP01230005T	1152	50	99	281	385	93	45	131	0	52	37	56	6	52
DRUP01340010T	17	25	197	0	27	19	51	66	27	157	73	36	62	26
WIDE01010419T	0	93	187	47	2	53	25	38	21	17	62	13	40	4
WIDE01010403T	122	161	298	49	67	101	51	29	8	43	101	34	2	41
WIDE01010398T	939	53	100	0	312	216	48	102	41	43	44	34	14	16
WIDE01010422T	1719	399	138	574	897	117	34	131	40	63	23	70	47	72
WIDE01010390T	1504	141	224	186	441	204	48	126	22	51	20	45	64	46
DRUP01010149T	0	5	136	9	15	24	43	14	26	11	59	13	23	12
WIDE01010449T	114	70	88	64	9	39	29	79	60	25	21	20	21	15
WIDE01010238TII	963	62	3	0	413	283	870	125	283	60	82	123	70	70
WIDE01010417T	17	10	210	15	19	20	52	32	6	18	85	43	50	31
CPCT02370031T	197	22	77	128	89	106	45	49	57	63	53	28	33	13
CPCT02010811T	324	53	123	176	155	48	33	26	59	164	45	39	11	27
CPCT02010842T	0	188	15	0	0	0	17	0	52	125	368	300	0	1
CPCT02010836T	196	56	126	134	25	93	47	74	31	59	19	21	26	23
CPCT02010683T	1171	717	401	0	619	425	44	133	49	83	1	144	3	44
CPCT02010852T	1116	343	358	436	276	200	224	98	170	112	22	60	19	25
CPCT02040255T	152	102	199	133	118	185	458	86	157	77	11	65	81	38
CPCT02010858T	20	6	71	27	17	7	56	10	9	32	28	4	22	2
CPCT02010849T	11	76	49	6	0	21	0	0	91	235	124	48	43	14
CPCT02390026T	1696	139	153	622	459	226	98	132	95	114	45	30	76	50
CPCT02010870T	1233	495	661	1007	375	119	63	314	55	74	95	64	40	48
CPCT02010847T	1682	250	67	324	1045	416	490	65	320	249	0	83	0	89
CPCT02190039T	0	211	243	70	14	146	69	0	29	37	141	32	37	179
CPCT02120147T	1267	64	205	255	398	99	138	94	49	123	59	23	60	7
CPCT02010865T	0	2	89	29	12	29	14	0	9	85	16	9	37	4
CPCT02190040T	47	47	136	0	11	55	45	44	47	71	17	9	25	13
CPCT02120140T	93	350	205	0	38	101	42	27	55	84	75	58	37	14
CPCT02120138T	72	25	101	0	23	117	81	0	48	68	56	29	73	31
CPCT02370034T	921	144	299	674	225	79	108	88	65	87	0	15	0	51
CPCT02390028T	254	26	116	138	64	64	82	50	6	34	22	42	46	14
CPCT02010874T	346	267	107	0	218	223	88	67	78	70	33	55	89	45
CPCT02010867T	5411	33	17	1325	3131	289	0	222	18	169	70	0	30	188
DRUP01010086T	1020	53	72	514	130	136	112	52	32	158	0	28	0	42
CPCT02190043T	1424	104	239	301	828	158	136	148	46	65	45	46	4	50
CPCT02270034T	546	59	330	268	175	280	29	77	208	121	33	7	61	218
CPCT02390030T	683	26	90	303	321	96	63	10	72	67	33	39	28	23
DRUP01270004T	29	181	331	81	556	2	10	15	56	92	32	4	251	26
WIDE01010591T	6	14	178	54	21	16	73	72	41	23	25	28	8	10
CPCT02390032T	2089	107	0	529	1011	179	0	88	64	78	0	80	0	45
CPCT02010853T	47	0	270	60	0	103	70	144	1026	81	53	46	50	23
CPCT02190045T	894	21	157	416	172	5	135	82	51	69	89	9	35	10
CPCT02030508T	1306	63	24	869	264	168	404	0	75	158	0	43	0	75
CPCT02010567TII	3	5	73	30	16	15	31	45	20	138	90	0	55	15
CPCT02040215TII	10	47	153	0	1	70	23	31	79	52	41	21	33	16
DRUP01010090T	1265	395	386	532	312	191	127	144	49	59	132	120	27	45
CPCT02020784T	0	14	87	38	38	43	13	26	7	69	20	30	17	3
CPCT02010904T	378	64	181	127	37	80	45	74	33	98	43	0	42	18
CPCT02330122T	0	915	1052	21	20	159	42	215	48	85	83	70	68	74
CPCT02270036T	530	241	699	300	108	53	144	177	66	73	64	38	69	19
CPCT02010894T	29	63	323	0	99	65	20	0	20	94	27	19	33	23
CPCT02010897T	515	51	204	419	77	21	185	47	48	95	9	0	28	5
DRUP01010092T	55	43	93	19	11	52	8	71	130	148	70	33	36	53
CPCT02010903T	28	157	436	0	17	59	20	15	26	85	65	11	16	26
CPCT02410006T	477	141	349	264	77	85	73	57	32	91	61	1	0	15
CPCT02190047T	484	272	198	180	182	253	0	79	128	89	35	58	0	19
DRUP01140006T	782	184	86	88	180	622	19	158	203	140	28	27	44	58
CPCT02120152T	21	34	70	0	19	55	65	26	3	161	55	0	0	4
CPCT02010895T	1018	148	580	693	10	0	119	74	495	107	140	31	65	36
CPCT02040286T	1173	120	335	0	382	239	38	34	92	148	0	45	56	263
CPCT02010913T	723	256	115	175	239	175	44	91	41	73	116	68	74	48
CPCT02010911T	3154	404	178	584	1044	584	101	325	129	129	0	187	46	56
CPCT02100184T	371	123	244	230	92	97	64	148	49	55	44	41	43	27
CPCT02330123T	954	115	210	530	183	13	63	181	37	103	0	43	71	42
CPCT02010919T	6	1	40	0	3	0	0	30	0	127	42	20	7	4
CPCT02410013T	1031	95	181	180	288	209	48	99	20	46	12	87	20	22
CPCT02120161T	616	83	91	257	356	147	82	51	12	87	20	45	37	18
CPCT02010924T	436	15	40	28	155	134	57	52	2	41	64	26	17	15
