Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP101845	824	0.996	112.529	13.656%	18.506	9.243%	0.04828	0.995
SP101682	423	0.983	96.546	22.824%	18.386	18.483%	0.06951	0.979
SP61553	270	0.994	73.501	27.223%	11.795	10.988%	0.12868	0.994
SP101724	665	0.991	133.442	20.066%	22.842	13.588%	0.06267	0.989
SP102103	298	0.959	84.676	28.415%	17.506	28.287%	0.1251	0.943
SP102174	442	0.982	107.057	24.221%	18.387	18.77%	0.0841	0.977
SP101622	942	0.996	124.151	13.18%	23.163	8.681%	0.04042	0.996
SP102161	398	0.983	91.367	22.957%	15.38	18.521%	0.07449	0.976
SP101654	615	0.993	117.875	19.167%	18.507	12.205%	0.05657	0.991
SP102074	233	0.976	61.398	26.351%	11.431	21.834%	0.11816	0.969
SP101694	495	0.984	110.5	22.323%	18.685	17.824%	0.07521	0.978
SP101616	601	0.993	112.362	18.696%	20.812	11.954%	0.05367	0.992
SP101666	515	0.981	142.974	27.762%	25.258	19.634%	0.10966	0.976
SP101558	533	0.983	119.16	22.356%	28.395	18.401%	0.085	0.98
SP102096	386	0.99	92.675	24.009%	14.428	14.305%	0.09194	0.988
SP102084	527	0.993	111.115	21.084%	17.851	11.989%	0.07513	0.992
SP101580	474	0.984	110.075	23.223%	20.26	17.852%	0.08184	0.98
SP102064	705	0.994	105.879	15.018%	22.32	11.362%	0.05582	0.992
SP101564	262	0.989	62.881	24.0%	9.465	14.807%	0.1065	0.987
SP101921	361	0.99	95.941	26.576%	14.653	15.061%	0.12187	0.989
SP101648	513	0.99	96.473	18.806%	18.875	14.296%	0.05381	0.988
SP101628	306	0.972	100.364	32.799%	18.413	23.599%	0.15383	0.966
SP101708	333	0.986	86.482	25.971%	13.892	16.725%	0.10332	0.983
SP102055	202	0.981	60.76	30.079%	10.767	19.464%	0.12816	0.978
SP101634	586	0.997	84.371	14.398%	13.632	8.073%	0.05661	0.996
SP101588	403	0.987	95.911	23.799%	15.413	16.116%	0.07839	0.983
SP101584	420	0.982	92.493	22.022%	15.722	18.638%	0.07959	0.975
SP101686	251	0.971	77.779	30.988%	14.0	23.964%	0.13863	0.962
SP101532	642	0.994	108.97	16.974%	20.535	11.562%	0.05637	0.993
SP101732	894	0.991	153.734	17.196%	29.706	13.277%	0.04618	0.989
SP101528	290	0.975	90.349	31.155%	15.527	22.648%	0.13785	0.968
SP101536	248	0.97	85.063	34.3%	12.564	24.621%	0.15051	0.958
SP101576	503	0.991	96.602	19.205%	14.954	13.332%	0.0641	0.988
SP102015	953	0.996	117.689	12.349%	21.848	8.403%	0.04261	0.996
SP102168	262	0.972	95.115	36.303%	15.197	23.676%	0.19217	0.964
SP101716	748	0.994	136.602	18.262%	23.245	11.425%	0.05272	0.992
SP101592	328	0.984	83.459	25.445%	13.779	18.13%	0.09672	0.979
SP101658	103	0.972	51.286	49.792%	7.973	24.807%	0.29551	0.968
SP102045	1997	0.999	163.899	8.207%	28.772	5.093%	0.01788	0.998
SP101552	1435	0.996	172.683	12.034%	34.868	8.577%	0.03	0.996
SP101519	408	0.991	116.623	28.584%	18.631	13.385%	0.1255	0.99
SP101690	566	0.982	122.698	21.678%	20.885	18.977%	0.06447	0.974
SP102123	337	0.989	83.929	24.905%	13.569	15.106%	0.11078	0.986
SP101662	587	0.992	104.462	17.796%	19.67	12.469%	0.05842	0.991
SP101600	208	0.989	72.691	34.948%	11.758	15.122%	0.18879	0.988
SP101544	414	0.991	85.482	20.648%	13.722	13.064%	0.07024	0.989
SP102133	20099	1.0	918.136	4.568%	301.234	2.335%	0.00486	1.0
SP101881	755	0.991	130.744	17.317%	27.223	13.52%	0.04704	0.989
SP102035	996	0.998	111.252	11.17%	19.525	6.46%	0.03288	0.998
SP101642	1490	0.996	191.076	12.824%	35.701	9.137%	0.03189	0.995
SP101596	395	0.987	90.51	22.914%	17.397	16.454%	0.08204	0.984
SP101670	1211	0.993	209.374	17.289%	39.927	11.88%	0.04749	0.992
SP101674	441	0.99	91.932	20.846%	16.944	14.071%	0.0796	0.988
SP101572	166	0.987	52.51	31.633%	7.866	16.445%	0.17237	0.985
SP101678	902	0.995	133.434	14.793%	24.339	10.356%	0.04426	0.994
