MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
4:Ins:R:1	1.27E-05	2.12E-04	2.05E-05	8.56E-04	1.48E-04	2.07E-04	3.06E-04	1.45E-09	2.02E-04	8.56E-04	8.42E-04	1.34E-03	1.20E-04	1.03E-04	2.53E-04
4:Ins:R:2	1.94E-05	8.92E-05	0.00E+00	6.87E-05	1.74E-05	3.57E-05	3.73E-05	2.05E-09	7.61E-05	7.26E-05	1.07E-04	3.01E-04	6.11E-05	0.00E+00	1.16E-04
4:Ins:R:3	3.39E-05	4.36E-05	1.89E-05	3.25E-05	3.48E-06	5.14E-10	2.14E-05	1.59E-09	7.80E-05	5.28E-06	1.77E-04	2.29E-04	1.06E-09	2.33E-05	2.15E-04
4:Ins:R:4	2.10E-05	9.71E-05	9.66E-06	1.86E-04	1.59E-05	1.61E-05	7.02E-05	6.60E-05	9.96E-05	1.20E-04	1.56E-04	3.62E-04	7.52E-05	4.49E-05	1.00E-04
4:Ins:R:5	2.16E-05	1.54E-04	1.70E-05	3.04E-04	3.67E-05	1.55E-05	1.90E-04	1.98E-09	1.06E-04	1.11E-04	3.05E-04	3.74E-04	4.50E-06	1.17E-04	1.33E-04
5:Ins:R:0	9.07E-05	7.74E-04	8.66E-06	3.74E-09	1.24E-08	9.43E-06	1.55E-08	1.18E-04	2.51E-03	5.51E-05	2.16E-07	3.58E-03	2.66E-04	2.92E-04	1.66E-03
5:Ins:R:1	4.56E-05	4.72E-04	8.77E-05	1.84E-03	3.90E-04	3.76E-04	9.97E-04	1.34E-04	6.58E-04	2.21E-03	1.97E-03	4.07E-03	2.25E-04	4.82E-04	1.14E-03
5:Ins:R:2	1.84E-05	1.05E-04	1.21E-05	1.09E-04	1.96E-05	1.47E-05	8.52E-05	9.96E-10	1.82E-04	9.43E-05	1.48E-04	2.88E-04	5.17E-05	0.00E+00	3.74E-04
5:Ins:R:3	6.02E-06	7.92E-05	2.56E-10	8.49E-05	2.05E-05	1.58E-09	1.20E-04	1.23E-05	2.56E-05	1.84E-04	1.27E-04	3.20E-04	2.60E-09	3.13E-05	1.46E-05
5:Ins:R:4	4.37E-06	1.57E-05	0.00E+00	2.83E-05	1.57E-05	4.80E-05	6.01E-05	1.99E-09	2.26E-09	3.98E-05	7.83E-05	1.12E-04	7.43E-06	1.06E-04	2.11E-04
5:Ins:R:5	0.00E+00	2.91E-05	1.25E-05	7.87E-05	3.57E-10	3.84E-05	4.58E-05	1.74E-08	5.71E-09	7.49E-05	1.10E-04	1.05E-04	2.54E-09	2.41E-05	6.65E-05
2:Del:M:1	1.30E-04	6.85E-04	2.49E-04	1.04E-03	7.26E-04	4.27E-04	9.66E-04	1.64E-04	8.36E-04	8.06E-04	1.61E-03	1.60E-03	2.24E-03	2.47E-03	6.91E-04
3:Del:M:1	1.06E-05	3.42E-04	6.71E-06	4.61E-04	6.02E-04	1.85E-04	4.30E-04	2.18E-04	2.71E-04	4.29E-04	7.67E-04	1.44E-03	1.55E-04	5.05E-04	7.08E-04
3:Del:M:2	6.05E-05	3.17E-04	4.91E-05	7.63E-04	4.20E-04	2.86E-04	4.05E-04	1.74E-04	1.56E-04	7.19E-04	1.39E-03	7.66E-04	3.96E-04	1.35E-03	7.20E-04
4:Del:M:1	4.89E-05	1.84E-04	3.63E-05	4.13E-04	4.50E-04	1.52E-04	3.83E-04	1.07E-04	4.06E-04	5.88E-04	7.75E-04	8.69E-04	7.25E-05	5.16E-04	5.19E-04
4:Del:M:2	3.13E-05	1.20E-04	2.13E-05	3.87E-04	3.14E-04	2.63E-04	4.09E-04	2.24E-04	1.77E-04	5.93E-04	5.76E-04	9.45E-04	2.83E-04	9.23E-04	5.06E-04
4:Del:M:3	3.03E-05	2.21E-04	2.22E-05	5.57E-04	2.18E-04	3.19E-04	2.85E-04	1.45E-04	2.07E-04	7.32E-04	9.15E-04	1.14E-03	4.30E-04	1.17E-03	5.71E-04
5:Del:M:1	1.50E-04	1.07E-03	1.43E-04	1.06E-03	1.89E-03	1.31E-03	1.27E-03	4.42E-04	1.07E-03	2.40E-03	2.05E-03	3.06E-03	5.32E-04	4.23E-04	2.01E-03
5:Del:M:2	7.62E-05	8.07E-04	2.06E-04	8.10E-04	1.28E-03	1.52E-03	1.10E-03	2.76E-04	7.04E-04	1.63E-03	1.85E-03	1.91E-03	4.57E-04	3.35E-04	1.43E-03
5:Del:M:3	7.63E-05	7.05E-04	1.43E-04	5.18E-04	8.33E-04	1.51E-03	9.25E-04	1.91E-04	5.15E-04	1.48E-03	8.59E-04	1.67E-03	2.09E-04	4.84E-04	1.20E-03
5:Del:M:4	2.12E-05	1.40E-04	8.44E-05	6.00E-04	4.37E-04	9.00E-04	4.46E-04	1.14E-04	3.30E-04	1.10E-03	1.07E-03	1.43E-03	2.79E-04	3.28E-04	7.24E-04
5:Del:M:5	4.63E-05	4.25E-04	1.10E-04	9.42E-04	2.21E-04	1.28E-03	1.37E-03	2.03E-04	1.95E-04	5.70E-04	1.40E-03	2.45E-03	2.01E-04	2.81E-04	1.19E-03
