NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	179.439	52.631	41.947	45.21	0.314	0.851	1000000.0
2	178.893	52.676	41.75	45.204	0.317	0.85	1000000.0
3	179.125	52.612	41.999	45.261	0.314	0.852	1000000.0
4	178.994	52.561	41.622	44.882	0.315	0.851	1000000.0
5	178.617	52.432	41.596	44.822	0.313	0.852	1000000.0
6	178.697	52.401	41.588	44.717	0.312	0.853	1000000.0
7	178.905	52.391	41.62	44.554	0.314	0.853	1000000.0
8	178.742	52.42	41.551	44.498	0.317	0.854	1000000.0
9	179.074	52.65	41.829	45.039	0.318	0.851	1000000.0
10	178.966	52.397	41.678	44.844	0.313	0.853	1000000.0
11	179.027	52.639	41.699	44.944	0.319	0.85	1000000.0
12	178.88	52.472	42.029	45.118	0.317	0.852	1000000.0
13	179.126	52.437	41.657	44.867	0.313	0.853	1000000.0
14	178.932	52.391	41.712	44.663	0.316	0.853	1000000.0
15	179.168	52.42	41.8	44.769	0.321	0.853	1000000.0
16	179.029	52.621	41.821	45.198	0.315	0.85	1000000.0
17	178.944	52.544	41.728	45.069	0.313	0.851	1000000.0
18	178.856	52.565	41.639	45.037	0.314	0.852	1000000.0
19	179.246	52.641	41.945	45.214	0.314	0.85	1000000.0
20	178.779	52.525	41.545	44.956	0.317	0.852	1000000.0
21	179.049	52.646	41.981	45.29	0.313	0.85	1000000.0
22	178.841	52.657	41.706	45.076	0.319	0.85	1000000.0
23	178.632	52.502	41.451	44.649	0.314	0.852	1000000.0
24	178.997	52.523	41.536	44.898	0.313	0.852	1000000.0
25	178.918	52.564	41.898	45.108	0.315	0.852	1000000.0
26	179.039	52.45	41.815	44.678	0.312	0.853	1000000.0
27	178.698	52.527	41.58	44.899	0.313	0.851	1000000.0
28	178.401	52.349	41.477	44.717	0.314	0.853	1000000.0
29	179.707	52.557	41.953	44.97	0.313	0.852	1000000.0
30	178.687	52.505	41.512	44.708	0.322	0.853	1000000.0
31	179.027	52.489	41.467	44.69	0.313	0.853	1000000.0
32	179.425	52.654	41.958	45.136	0.314	0.851	1000000.0
33	179.117	52.575	41.828	44.864	0.317	0.851	1000000.0
34	178.642	52.407	41.384	44.609	0.314	0.853	1000000.0
35	179.321	52.621	41.888	44.982	0.313	0.852	1000000.0
