Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP112241	60	222	12	122	21	82	35	0	0
SP112245	54	72	22	76	10	17	8	35	1
SP98991	21	47	21	93	54	24	26	0	3
SP112248	158	91	45	195	0	109	93	23	6
SP112051	164	124	47	152	54	151	69	0	10
SP98997	363	38	36	124	25	197	83	94	1
SP112252	155	270	73	134	90	77	6	116	0
SP99001	39	77	10	40	91	49	9	0	0
SP112257	11	2	0	15	17	0	0	3	0
SP99007	27	112	31	70	86	28	26	4	0
SP112261	40	20	14	118	66	4	7	39	2
SP50101	101	38	19	119	127	26	26	55	4
SP112265	10	123	26	89	63	117	32	90	3
SP112268	181	24	35	113	36	76	72	239	0
SP99011	329	42	36	142	55	65	67	106	14
SP112269	104	140	22	64	142	72	34	104	0
SP99013	0	156	10	111	77	109	246	0	117
SP112273	329	393	115	51	24	114	101	168	6
SP112274	37	14	7	41	42	2	2	16	1
SP50105	155	65	22	102	76	62	49	53	0
SP112276	33	51	2	20	63	36	0	0	0
SP99019	128	195	44	118	85	12	26	31	0
SP99021	171	84	26	23	53	62	99	6	7
SP112283	45	23	4	62	29	45	4	0	0
SP112288	96	119	27	105	83	69	6	100	0
SP99025	155	139	40	62	8	71	62	101	6
SP112290	424	126	26	191	42	126	95	0	6
SP99029	299	50	13	34	0	45	18	0	2
SP99033	350	80	42	27	59	56	24	28	0
SP99037	41	13	1	2	57	18	10	0	0
SP99041	199	98	20	48	69	48	43	24	4
SP99045	189	166	62	161	47	117	37	34	14
SP112300	57	143	13	5	101	5	54	3	1
SP99049	131	61	17	273	47	114	101	95	10
SP112304	111	135	12	64	147	46	84	0	0
SP50107	284	136	49	126	95	139	33	105	14
SP112310	169	55	34	243	28	61	0	143	3
SP99053	119	69	26	53	69	42	27	0	4
SP99057	29	0	0	0	41	32	27	0	0
SP99061	500	115	82	45	151	374	44	0	1
SP50109	36	85	10	147	105	104	29	44	0
SP99065	86	138	48	49	64	53	29	7	9
SP106993	417	132	57	126	42	66	21	151	4
SP50111	41	204	29	37	85	26	17	0	6
SP99069	142	119	13	212	0	119	184	12	9
SP99073	169	136	26	39	62	193	94	8	2
SP99077	97	77	1	105	149	32	12	0	0
SP99081	84	99	36	111	108	49	27	55	0
SP99085	142	196	25	233	104	58	0	43	0
SP99089	146	166	21	74	72	43	24	22	4
SP99093	323	44	23	107	52	31	0	44	0
SP99097	7	127	13	22	52	4	6	0	7
SP99101	22	354	25	36	48	23	17	0	4
SP106998	230	106	23	109	140	57	0	137	0
SP99105	71	77	15	29	71	27	25	0	10
SP99109	126	322	33	75	103	65	34	57	7
SP50113	244	142	72	186	139	197	36	131	8
SP50115	89	70	11	83	65	72	28	41	2
SP50117	47	140	31	116	64	94	25	73	5
SP107004	236	96	27	79	0	85	103	58	14
SP99117	172	115	40	34	91	18	28	83	1
SP99121	249	156	27	84	94	37	37	91	3
SP107007	200	130	32	158	107	74	35	80	0
SP99125	185	36	26	129	0	57	9	50	3
SP99129	126	201	21	90	80	105	128	0	7
SP99133	159	48	23	107	39	68	30	0	4
SP50119	174	89	71	130	41	15	71	19	6
SP99137	342	101	46	131	0	113	75	0	23
SP50121	106	56	2	21	40	82	22	0	0
SP50123	185	246	86	115	55	50	21	94	2
SP99141	80	194	85	100	100	22	0	20	10
SP50125	128	108	29	124	120	30	43	25	2
SP99145	39	207	59	22	67	30	11	11	0
SP99149	157	109	45	123	56	69	19	26	0
SP50129	144	148	27	86	93	45	4	26	8
SP99153	112	0	6	61	78	13	0	0	0
SP99157	78	122	39	82	78	31	20	31	13
SP99161	48	110	21	104	70	58	32	14	9
SP99165	115	92	42	74	102	41	35	0	7
SP50131	188	319	177	75	138	117	260	49	6
SP50133	106	103	12	65	23	39	10	3	0
SP99169	46	27	11	24	17	13	7	19	0
SP50135	66	64	30	119	56	71	27	15	10
SP50137	9	124	13	29	49	0	26	20	5
SP99173	151	94	8	126	24	90	21	52	6
SP99177	241	133	41	23	42	13	22	83	2
SP99181	85	62	8	64	74	60	4	50	0
SP50139	45	47	5	30	91	17	36	0	0
SP107010	112	79	32	91	57	46	40	160	14
SP99189	57	34	11	51	45	39	2	0	0
SP50141	6	0	0	8	8	2	6	0	0
SP99193	127	103	8	49	65	18	10	22	0
SP50145	92	47	17	71	109	20	14	46	8
SP50147	305	42	35	204	15	49	0	148	7
SP107012	0	2277	27375	0	0	121	0	0	0
SP50149	137	138	59	122	54	70	81	38	2
SP107017	35	122	23	109	70	33	15	25	0
SP107019	125	139	30	103	108	56	9	89	2
SP107023	150	62	18	115	29	31	5	45	3
SP50151	102	56	22	43	113	40	31	0	3
SP50153	323	125	44	71	39	75	86	49	0
SP99197	60	145	65	615	99	17	673	37	9
SP50155	343	121	50	230	135	90	0	0	14
SP99201	22	144	23	95	44	37	0	0	1
SP50157	70	72	12	132	140	56	26	0	3
SP99205	47	69	15	105	6	56	11	12	0
SP50159	123	133	34	148	76	58	76	82	3
SP50161	280	31	27	75	12	75	181	47	6
SP107025	100	19	20	176	79	106	96	11	7
SP107028	33	0	3	25	43	30	0	0	0
SP50163	114	94	24	82	71	121	29	1	0
SP99217	23	62	14	64	29	12	5	65	2
SP50165	231	22	43	33	55	69	80	70	8
SP107030	151	84	28	84	96	19	0	5	0
SP50167	170	64	29	148	23	85	73	16	8
SP99229	56	225	20	47	45	41	44	34	7
SP99233	10	95	18	146	26	98	5	55	2
SP107032	17	5	0	32	11	16	9	0	3
SP50169	259	73	24	122	113	128	25	31	4
SP50171	304	104	28	49	0	56	66	110	4
SP50173	118	59	14	70	45	26	15	0	0
SP50175	15	7	0	22	12	10	0	0	0
SP107034	163	20	9	33	41	30	25	0	0
SP50179	118	117	9	78	83	73	0	35	0
SP99237	55	59	48	66	78	28	44	60	8
SP107037	184	59	26	139	89	133	53	47	6
SP107041	103	130	18	33	55	11	31	2	3
SP50181	149	58	19	102	12	120	9	34	0
SP99249	89	121	60	45	96	29	39	0	2
SP99253	194	147	62	85	39	61	40	47	4
SP50183	322	94	35	76	99	23	61	0	0
SP99257	219	203	105	293	16	86	68	61	9
SP107044	47	20	8	63	65	11	1	26	0
SP50185	53	109	14	69	106	35	65	66	3
CPCT02020315T	164	88	74	37	39	53	54	209	93
CPCT02020321T	5	0	2	3	2	0	7	0	52
CPCT02020330T	90	147	75	88	54	55	25	208	35
CPCT02010372T	0	303	141	0	89	22	309	70	125
CPCT02020326T	95	223	41	118	82	21	22	86	100
CPCT02020403T	160	86	40	144	94	36	40	59	69
CPCT02040063T	387	111	178	102	187	55	69	145	89
CPCT02060054T	418	129	79	305	0	47	81	114	121
CPCT02060053T	8	213	10	8	63	19	10	6	35
CPCT02020886T	124	181	172	0	204	8	193	1	102
CPCT02130167T	44	102	70	24	131	40	9	153	61
CPCT02080186T	124	203	85	101	72	54	32	122	59
CPCT02130172T	39	189	29	35	31	23	183	86	66
CPCT02020413TII	87	0	4	819	32	49	62	0	283
CPCT02130180T	47	101	48	234	133	49	3	222	48
CPCT02130057T	196	133	74	101	99	60	12	0	141
CPCT02130186T	194	343	107	41	85	46	46	124	58
CPCT02130184T	41	157	67	112	0	386	58	272	67
CPCT02020690T	214	105	45	221	11	55	62	117	89
CPCT02080215T	30	249	30	124	49	31	20	90	121
CPCT02050360T	27	224	83	120	121	75	50	0	223
CPCT02130096T	212	193	67	189	99	64	53	0	195
CPCT02020759T	175	245	101	188	119	26	0	90	148
CPCT02130127T	69	116	54	72	111	40	64	97	66
CPCT02060242T	195	313	57	172	49	10	0	173	119
CPCT02050386T	76	113	57	122	26	54	0	130	134
CPCT02290055T	14	245	8	5	64	35	70	9	70
CPCT02130048T	63	203	33	94	55	17	30	49	98
CPCT02130155T	67	145	18	105	49	28	24	16	120
CPCT02130156T	111	195	61	126	88	89	16	0	150
CPCT02130157T	53	407	61	0	119	25	349	12	271
CPCT02130158T	51	267	21	88	67	9	261	0	201
CPCT02020852T	121	256	101	113	112	31	62	0	181
CPCT02020839T	27	5	7	52	16	17	0	0	53
CPCT02130159T	84	176	13	0	120	3	340	36	105
CPCT02020861T	197	209	53	179	23	37	32	0	179
CPCT02060276T	162	154	50	41	58	34	24	0	124
CPCT02350014T	0	148	18	0	0	0	10	663	130
CPCT02030315T	40	33	100	0	228	0	687	0	88
CPCT02090015T	271	50	122	0	80	85	40	164	67
CPCT02020533T	0	288	136	24	128	35	66	0	60
CPCT02020546T	26	55	8	42	14	9	42	45	29
CPCT02050224T	335	253	32	102	20	82	33	176	176
CPCT02180031T	351	147	43	152	0	42	60	0	277
CPCT02080057T	0	231	106	15	83	9	19	8	42
CPCT02020421T	185	147	66	195	0	22	58	33	120
CPCT02080054T	77	180	39	116	173	103	106	35	118
CPCT02020413T	145	24	8	1175	281	57	183	0	69
CPCT02020448T	2	14	0	100	0	33	23	0	75
CPCT02190014T	127	74	38	109	68	19	5	50	67
CPCT02080101T	46	124	22	73	35	41	96	17	87
CPCT02030336T	123	98	191	141	211	25	80	76	59
CPCT02050295T	123	155	27	23	7	38	36	240	126
