Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP99011	34	66	284	108	105	0	56	48	31	114	10
SP112269	19	88	69	133	25	188	59	39	61	0	1
SP99013	5	129	0	21	132	83	91	183	81	0	101
SP112273	111	334	262	112	40	251	96	88	0	0	7
SP112274	7	3	23	63	16	36	2	8	2	0	2
SP50105	22	62	113	159	53	48	55	56	0	15	1
SP112276	1	43	24	47	6	16	31	3	34	0	0
SP99019	41	158	100	100	69	99	7	22	43	0	0
SP99021	21	69	159	1	51	47	49	62	67	0	5
SP112283	4	21	34	58	33	0	39	7	0	16	0
SP112288	29	144	59	184	35	0	64	33	0	56	1
SP99025	39	159	136	41	57	0	62	46	7	92	5
SP112290	24	129	361	166	140	11	110	75	13	0	7
SP99029	12	53	276	32	40	0	41	4	0	0	3
SP99033	41	88	293	111	11	0	49	29	0	44	0
SP99037	1	13	31	40	0	0	15	11	25	6	0
SP99041	17	74	166	73	35	75	39	33	37	0	4
SP99045	58	168	170	68	116	0	98	17	78	43	11
SP112300	11	125	42	55	6	42	2	47	51	0	1
SP99049	13	14	113	122	199	178	95	67	41	0	7
SP112304	11	133	87	114	45	0	39	75	62	33	0
SP50107	47	86	219	195	57	195	121	46	0	0	15
SP112310	34	50	108	232	119	110	53	18	0	5	7
SP99053	25	70	96	84	30	0	36	28	34	0	6
SP99057	0	1	25	27	0	0	28	28	20	0	0
SP99061	77	113	438	142	30	0	322	40	58	92	0
SP50109	11	86	0	221	60	30	95	56	0	0	1
SP99065	43	117	81	7	46	45	41	9	87	0	7
SP106993	57	170	335	201	58	0	58	37	0	94	6
SP50111	28	188	23	85	11	34	22	23	24	0	7
SP99069	10	122	147	10	208	0	101	110	31	68	3
SP99073	22	135	154	37	52	14	165	65	83	0	2
SP99077	0	61	73	141	52	34	27	18	67	0	0
SP99081	37	76	45	183	43	95	44	46	0	0	0
SP99085	24	178	104	200	131	63	49	0	52	0	0
SP99089	19	164	123	74	47	0	36	20	50	36	3
SP99093	23	61	247	204	40	3	28	17	0	0	1
SP99097	12	122	4	29	9	0	3	7	36	10	6
SP99101	24	346	14	47	20	0	19	16	38	0	5
SP106998	25	127	136	349	28	77	56	2	0	0	2
SP99105	11	72	68	0	31	0	18	8	91	20	6
SP99109	28	319	118	30	62	0	51	12	119	80	3
SP50113	71	150	195	234	97	44	174	47	10	126	7
SP50115	10	44	65	101	45	91	63	30	9	0	3
SP50117	28	111	36	77	71	105	78	19	66	0	4
SP107004	24	111	216	14	92	0	72	65	21	73	10
SP99117	35	50	140	60	21	204	10	19	43	0	0
SP99121	26	126	190	165	36	135	31	47	17	0	5
SP107007	29	97	156	167	91	132	62	34	47	0	1
SP99125	25	38	147	112	73	34	49	12	0	0	5
SP99129	18	204	116	60	90	0	90	94	79	0	7
SP99133	20	49	144	44	82	0	56	13	67	0	3
SP50119	66	79	157	37	107	26	10	40	44	48	2
SP99137	41	80	317	19	127	59	96	32	42	0	18
SP50121	1	57	99	22	24	0	71	12	43	0	0
SP50123	85	220	137	147	53	109	43	33	0	24	3
SP99141	82	187	67	79	56	0	17	0	70	45	8
SP50125	30	106	81	214	51	30	28	63	0	0	6
SP99145	57	192	29	42	10	29	23	10	54	0	0
SP99149	44	87	121	130	67	72	60	23	0	0	0
SP50129	25	113	112	116	39	96	38	11	24	0	7
SP99153	7	1	71	149	10	0	13	17	0	0	2
SP99157	36	120	69	49	55	0	24	11	75	45	10
SP99161	19	107	42	59	71	0	48	20	62	32	6
SP99165	38	74	102	56	54	40	32	21	86	0	5
SP50131	172	284	154	103	99	133	98	206	74	0	6
SP50133	11	103	85	75	34	3	35	14	0	0	1
SP99169	12	32	34	41	10	0	12	12	0	11	0
SP50135	28	56	52	91	72	28	61	25	35	0	10
SP50137	12	124	4	36	18	0	0	24	32	21	4
SP99173	6	51	128	73	83	134	76	12	5	0	4
SP99177	37	80	209	20	26	175	6	6	41	0	0
SP99181	8	59	57	130	20	45	54	19	13	0	2
SP50139	3	46	38	40	24	0	12	27	77	4	0
SP107010	28	29	81	96	51	224	36	37	35	0	14
SP99189	11	33	45	66	26	3	35	7	13	0	0
SP50141	0	0	6	0	7	0	1	2	11	3	0
SP99193	9	101	93	118	13	25	17	24	2	0	0
SP50145	15	16	65	112	29	103	15	22	38	0	9
SP50147	33	33	233	211	100	126	42	16	0	0	11
SP107012	27337	2273	0	0	0	0	163	0	0	0	0
SP50149	52	104	131	8	114	100	54	37	101	0	0
SP107017	23	117	11	127	50	26	29	28	20	0	1
SP107019	30	100	82	182	34	149	49	30	0	0	5
SP107023	16	44	120	93	65	69	26	6	15	0	4
SP50151	18	31	92	34	36	55	30	15	94	4	1
SP50153	37	90	284	24	81	119	59	46	72	0	0
SP99197	55	121	70	131	582	143	7	469	137	0	5
SP50155	49	121	268	273	112	0	79	18	29	19	15
SP99201	23	143	4	104	45	0	33	8	3	0	3
SP50157	11	69	54	136	77	0	48	25	63	25	3
SP99205	14	71	38	58	68	0	49	7	16	0	0
SP50159	30	95	102	89	110	141	46	51	66	0	3
SP50161	22	0	247	22	101	131	61	128	19	0	3
SP107025	15	0	97	55	145	58	87	54	89	10	4
SP107028	2	0	31	21	15	0	25	0	40	0	0
SP50163	24	95	87	124	41	0	108	36	1	20	0
SP99217	14	75	12	67	31	0	11	11	9	43	3
SP50165	38	40	214	10	55	0	56	46	79	68	5
SP107030	28	64	112	137	32	51	16	13	12	0	2
SP50167	27	57	146	97	110	38	74	54	5	0	8
SP99229	18	225	50	29	40	0	34	31	46	41	5
SP99233	18	85	0	114	77	56	86	15	0	0	4
SP107032	0	5	17	16	24	0	14	5	10	0	2
SP50169	21	60	206	179	59	58	110	35	45	0	6
SP50171	25	127	279	0	68	0	47	33	38	103	1
SP50173	14	60	90	90	37	0	24	20	11	0	1
SP50175	0	7	11	21	12	0	9	0	6	0	0
SP107034	7	19	144	37	30	8	26	16	34	0	0
SP50179	10	112	79	166	30	45	67	4	0	0	0
SP99237	44	35	47	37	50	90	19	29	79	10	6
SP107037	22	69	165	85	101	0	112	32	98	48	4
SP107041	15	105	90	19	32	56	6	16	46	0	1
SP50181	18	69	111	125	42	0	105	26	0	7	0
SP99249	58	121	73	75	31	0	24	33	52	12	2
SP99253	60	119	160	93	54	98	52	35	4	0	4
SP50183	32	96	281	99	65	5	18	43	71	0	0
SP99257	102	216	192	141	203	0	74	44	29	52	7
SP107044	9	26	22	125	19	7	11	19	1	0	2
SP50185	12	93	34	97	43	83	28	60	66	0	4
CPCT02020315T	71	133	151	11	45	0	42	31	92	156	79
CPCT02020321T	1	1	5	0	5	0	0	3	7	0	49
CPCT02020330T	77	192	60	140	36	0	50	41	0	149	32
CPCT02010372T	133	287	0	0	5	82	18	285	134	0	115
CPCT02020326T	40	213	72	111	67	59	18	23	38	57	90
CPCT02020403T	37	63	124	121	89	95	28	34	75	0	62
CPCT02040063T	172	143	325	161	67	3	44	59	145	125	79
CPCT02060054T	76	91	367	139	228	170	40	44	0	32	107
CPCT02060053T	8	202	10	0	7	0	13	3	65	36	28
CPCT02020886T	170	145	78	150	0	107	5	186	50	0	94
CPCT02130167T	71	137	21	129	0	0	35	22	59	104	56
CPCT02080186T	80	145	102	67	69	208	41	17	72	0	51
CPCT02130172T	25	143	32	0	68	174	16	136	29	0	58
CPCT02020413TII	4	0	58	397	520	0	47	48	0	0	262
CPCT02130180T	49	108	13	244	113	102	42	26	47	96	45
CPCT02130057T	70	112	179	68	72	45	50	0	93	0	127
CPCT02130186T	103	357	168	52	34	0	37	33	68	144	48
CPCT02130184T	67	197	24	145	60	67	343	68	0	126	63
CPCT02020690T	44	126	188	95	162	0	48	37	1	143	75
CPCT02080215T	29	199	0	124	56	169	25	31	0	0	111
CPCT02050360T	80	167	13	95	76	129	63	40	58	0	202
CPCT02130096T	63	186	189	93	138	0	53	27	86	66	171
CPCT02020759T	98	192	128	174	100	171	20	0	47	29	133
CPCT02130127T	50	82	48	90	46	146	30	56	82	0	59
CPCT02060242T	58	348	125	222	63	0	9	32	0	122	109
CPCT02050386T	53	56	53	71	67	213	43	0	37	0	119
CPCT02290055T	5	238	12	0	24	0	25	45	78	34	59
CPCT02130048T	30	148	49	45	63	147	10	16	47	0	87
CPCT02130155T	18	113	42	97	57	86	24	26	0	0	109
CPCT02130156T	63	196	74	180	55	0	83	36	0	8	141
CPCT02130157T	58	405	44	20	10	2	24	326	78	86	244
CPCT02130158T	19	236	27	76	103	99	7	215	0	0	183
CPCT02020852T	99	208	87	120	69	112	26	54	39	0	163
CPCT02020839T	6	4	27	19	33	0	15	0	25	0	48
CPCT02130159T	11	185	72	27	11	0	4	315	64	94	94
CPCT02020861T	48	156	175	44	131	117	29	5	47	0	157
CPCT02060276T	48	146	143	25	35	0	28	13	47	54	108
CPCT02350014T	18	263	0	0	0	0	0	5	0	594	89
CPCT02030315T	99	31	0	164	103	94	0	599	0	0	86
CPCT02090015T	116	0	230	48	0	233	68	34	90	0	60
CPCT02020533T	128	278	2	0	41	0	24	32	166	16	50
CPCT02020546T	8	64	13	46	23	0	8	42	0	40	26
CPCT02050224T	30	288	290	81	75	0	71	21	37	160	156
CPCT02180031T	44	152	349	29	161	0	43	12	5	21	256
CPCT02080057T	100	220	0	0	18	0	3	5	99	35	33
CPCT02020421T	61	97	174	11	160	129	15	14	41	23	101
CPCT02080054T	33	181	74	63	99	0	83	70	164	80	100
CPCT02020413T	8	26	58	764	692	0	51	194	81	0	68
CPCT02020448T	0	14	17	9	90	0	32	3	12	0	70
CPCT02190014T	39	84	87	159	43	5	18	24	0	35	63
CPCT02080101T	20	95	37	33	67	87	34	72	20	0	76
CPCT02030336T	185	107	102	131	90	0	17	66	134	124	48
CPCT02050295T	24	87	80	76	0	319	30	44	0	0	115
