Samples	ID83A	ID83B	ID83C	ID83D
SP59950	478	670	10	0
SP59938	434	70	22	0
SP64976	66	251	53	0
SP64296	781	131	85	4
SP65807	936	75	93	16
SP59803	120	308	102	42
SP66159	947	206	57	49
SP63356	94	125	107	49
SP68348	628	266	150	56
SP62450	60	81	39	13
SP67428	613	121	50	35
SP61713	668	10	36	34
SP68725	318	36	43	20
SP67609	1309	128	36	34
SP62110	77	403	34	18
SP64546	476	18	55	19
SP63546	55	334	27	10
SP60322	285	104	13	0
SP60243	425	37	21	29
SP63966	49	286	175	11
SP60362	28	101	117	11
SP69077	1236	106	23	62
SP67346	130	483	39	2
SP66687	27	227	189	2
SP63716	39	101	98	10
SP65376	1146	117	41	26
SP61343	20	197	47	9
SP60001	822	171	31	0
SP59860	139	362	79	21
SP60610	27	111	69	7
SP64036	585	21	111	73
SP60842	314	197	35	31
CPCT02020307T	37	191	160	136
CPCT02020333T	880	161	31	220
CPCT02080024T	99	206	115	182
CPCT02030259TII	430	183	81	153
CPCT02040038T	929	0	96	161
CPCT02030250T	45	367	65	181
CPCT02050058T	114	630	113	194
CPCT02020393T	110	196	242	193
CPCT02030280T	956	349	322	146
CPCT02030278T	1284	76	124	27
CPCT02100030T	198	388	127	198
CPCT02060056T	342	109	111	188
CPCT02030296T	846	28	71	232
CPCT02060046T	20	17	151	92
CPCT02130056T	82	352	145	112
CPCT02180051T	52	95	112	174
CPCT02070434T	188	520	0	97
DRUP01210006T	1038	136	53	167
CPCT02020659T	198	0	133	168
CPCT02080191T	1157	242	68	335
CPCT02330084T	30	142	139	95
CPCT02360009T	4	853	436	98
CPCT02060196T	32	80	36	121
CPCT02290028T	21	183	144	231
CPCT02030455T	525	60	224	212
CPCT02080198T	4	17	57	187
CPCT02010679T	12	2	27	175
CPCT02100152T	727	411	2	239
CPCT02070465T	1528	148	73	210
CPCT02040224T	394	286	81	158
DRUP01060007T	4	0	55	232
CPCT02040223T	35	221	96	204
CPCT02270023T	541	145	258	151
CPCT02220079T	94	149	363	118
CPCT02230082T	233	144	20	187
CPCT02090043T	30	13	170	118
CPCT02130051T	323	17	32	554
CPCT02030259TIII	397	170	70	127
DRUP01020026T	62	196	313	445
CPCT02210046T	51	139	56	249
CPCT02120120T	7	160	51	115
WIDE01010205T	377	313	116	137
CPCT02340080T	18	29	72	209
WIDE01010216T	46	88	415	104
CPCT02130087T	105	402	81	290
WIDE01010264T	8	221	72	48
CPCT02130085T	45	109	648	228
WIDE01010292T	0	97	22	29
WIDE01010277T	0	155	260	39
CPCT02120118T	33	13	62	170
WIDE01010301T	213	115	50	113
CPCT02220045T	1788	395	98	209
CPCT02130093T	50	20	172	174
CPCT02030482T	90	381	143	124
CPCT02030477T	11	75	13	108
CPCT02370026T	21	110	23	26
WIDE01010385T	128	405	35	97
WIDE01010397T	34	55	167	93
WIDE01010414T	400	299	40	72
WIDE01010420T	2124	1244	58	138
CPCT02270031T	22	4	71	244
CPCT02120132T	24	0	110	259
DRUP01010084T	164	394	100	241
CPCT02020741T	49	297	56	221
CPCT02020740T	773	41	169	418
CPCT02030492T	118	861	298	154
CPCT02070349T	114	292	212	226
CPCT02070348T	30	203	96	396
CPCT02060226T	51	584	127	142
CPCT02230111T	44	155	56	231
CPCT02080236T	39	255	193	121
CPCT02030498T	14	329	7	139
DRUP01050029T	12	186	115	83
CPCT02030505T	419	104	28	177
CPCT02120149T	22	253	74	169
CPCT02070358T	23	144	86	213
CPCT02060168T	37	18	177	116
CPCT02030509T	459	68	29	109
CPCT02210066T	877	61	37	86
CPCT02030495T	31	70	71	162
CPCT02060251T	0	61	6	58
CPCT02380049T	20	91	86	128
CPCT02300049T	31	36	59	151
CPCT02140079T	14	13	47	208
CPCT02110074T	30	242	204	124
CPCT02210065T	12	842	221	49
CPCT02120153T	88	326	87	139
CPCT02110078T	78	490	103	186
CPCT02030517T	20	165	283	294
CPCT02020466T	448	187	86	226
CPCT02070397T	17	60	51	180
CPCT02050203T	1109	42	134	205
CPCT02020572T	602	27	219	483
CPCT02060142T	585	45	68	177
CPCT02230050T	1128	631	49	125
CPCT02070222T	37	60	15	177
CPCT02010646T	0	413	157	119
CPCT02070418T	43	167	132	58
CPCT02080160T	1176	0	214	348
CPCT02100112T	71	57	53	384
CPCT02100119T	103	541	179	118
CPCT02340032T	6	235	335	103
CPCT02020513T	13	0	225	87
CPCT02180025T	156	814	21	18
CPCT02120022T	49	214	64	65
CPCT02020516T	36	245	370	142
CPCT02060089T	9	244	217	42
CPCT02090018T	33	254	149	72
CPCT02060094T	40	72	109	84
CPCT02120028T	51	256	163	121
CPCT02090019T	1168	148	84	161
CPCT02060105T	448	133	20	175
CPCT02020544T	698	112	16	100
CPCT02060110T	11	44	13	62
CPCT02030355T	47	142	83	59
CPCT02040127T	53	372	146	132
CPCT02070190T	5	351	152	71
CPCT02090020T	0	0	94	94
DRUP01020004T	5	0	186	116
CPCT02060120T	269	1216	188	0
CPCT02070210T	0	861	358	183
CPCT02040144T	790	570	315	297
CPCT02040143T	28	153	90	146
CPCT02020593T	72	285	458	159
CPCT02180005T	23	248	337	140
CPCT02030299T	708	201	27	175
CPCT02020420T	41	39	149	159
CPCT02030303T	712	66	53	155
CPCT02070058T	757	61	73	178
CPCT02040050T	333	88	55	72
CPCT02020434T	71	327	152	110
CPCT02220006T	35	461	275	102
DRUP01140003T	32	5	239	88
CPCT02020459T	466	96	7	170
CPCT02330021T	18	165	214	54
CPCT02110016T	28	75	9	49
CPCT02330023T	50	86	61	67
CPCT02040095T	38	462	133	83
CPCT02160017T	1119	390	130	225
CPCT02080093T	15	98	166	54
CPCT02060088T	3	62	61	36
CPCT02290021T	175	274	102	192
CPCT02340042T	47	264	313	181
CPCT02040192T	361	163	49	118
CPCT02300026T	69	356	145	231
CPCT02450007T	993	61	192	95
CPCT02170020T	568	250	0	170
CPCT02030440T	58	374	88	194
CPCT02190003T	1261	557	279	5
WIDE01010536T	16	0	98	55
WIDE01010554T	34	75	96	71
