MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.0023328182130353523	0.0004386078194147558	0.1194026654213667	0.03182072913274169	0.01363524841151957	0.020128547339700164	0.050576205207034944	0.05658383920206688	0.0017691474297316745
1:Del:C:1	0.0005484019821597031	0.0010450941209637675	0.07311593379825354	0.01237643624190241	0.005520639204769395	0.011141076972126029	0.011296742468475713	0.02282216721680015	0.000533111894474132
1:Del:C:2	0.0006422627691790694	0.0012020307120110374	0.03193667873740196	0.009948623096570373	0.0036581256287536233	0.008764105277950875	0.00947535696439445	0.013650242705589335	0.0003836909263918642
1:Del:C:3	0.00320875579607673	0.0008210341584708658	0.020239802207797766	0.0041905497811967505	0.003223504856287036	0.0020986403083082905	0.01118007505771402	0.008626276864451938	2.1081240136888726e-09
1:Del:C:4	0.009754255637526512	0.00023366098408587278	0.011158164024818689	0.0031246227712836117	0.005071595313057742	0.0013336040461808807	0.001659188038922821	0.001470626306545455	1.6103374766984757e-09
1:Del:C:5	0.03244149843230844	0.001119052061367256	0.00338665859264653	0.0007459077311614237	0.0153135022396782	0.006295226593532845	0.010892403716763397	0.003636218431870475	0.0003438603667245843
1:Del:T:0	0.0015239365553861718	0.0014103598223300677	0.07650249749422074	0.011305506124626845	0.011946374150684278	0.01475280164682772	0.02794983282103203	0.0435421426105313	0.001139344873954542
1:Del:T:1	0.0015207562979776413	0.002502279008185724	0.04828740552067757	0.0035499394149155704	0.008041411059093662	0.010068425972312979	0.004759014065243718	0.02781772430142155	0.00047422607269254514
1:Del:T:2	0.0024775958636928407	0.0013529181101330323	0.05623513296246529	0.011514886924996972	0.008119439857182442	0.004774258663965156	0.011487846038653516	0.02727090050611878	0.0005571605041041038
1:Del:T:3	0.01343504506861791	0.00310763641311496	0.051374452989548444	0.019415812427178027	0.02257915897411294	0.000924336661119014	0.013615414525720553	0.028885155711323024	0.000703128768800525
1:Del:T:4	0.041384871557820585	0.002514910327736288	0.04028013906092383	0.01551173383370042	0.03353610889898846	1.401298464324817e-47	0.04063374125398696	0.009451721997465938	0.002497672322206199
1:Del:T:5	0.7484852540493011	0.027071572918038668	4.219706745800522e-08	0.0028245991742005573	0.2797964535887968	0.045793809303042964	0.0005131409848657853	0.017135090241430326	0.011400260562077165
1:Ins:C:0	0.0009944831774919294	0.0008671675012374181	0.0032392217291658375	0.004874887265282268	0.032121355948787594	0.003921781538748128	0.0019417003653724408	0.08799221522713196	0.000546109043752132
1:Ins:C:1	5.140753881376803e-05	3.317267193381213e-08	8.154671377269551e-08	0.00017923948959090553	1.1187065289774978e-05	1.3629245465551775e-08	4.495500892254256e-07	1.6261446825804883e-06	0.22061069771647454
1:Ins:C:2	6.40400718549472e-05	1.476251069107093e-05	3.412889243659123e-08	0.00032247770314711486	8.979764582818461e-05	0.0012786799714494634	0.0006846782677739327	8.661114126340407e-07	0.11286271646618844
1:Ins:C:3	0.0003348140425623569	0.0009685093748703366	0.0003418141204838321	0.0003157286963602246	0.0020640268627357726	0.0035481326939770953	0.0016471998997440096	0.0019983243522619888	0.042765940241515636
1:Ins:C:4	0.0029143873596331107	0.002435211887896003	0.0002086040025216107	0.00035711634553535986	0.012352146805205848	0.001067153423842484	0.004583041869311728	0.0032242910776608368	0.01433322560042143
1:Ins:C:5	0.008060610646239752	0.02337439917951997	0.00040057505932317383	0.0004588934727235028	0.08091002073098935	0.01649120956969	0.01582692254122776	0.018983551040291785	0.004126519205965451
1:Ins:T:0	0.00090769880280277	0.0030439239893166816	0.007914679000386969	0.004473960493924096	0.010997976185317384	0.029444392006844282	0.001583799297495716	0.028917026469134726	0.0005600147868972271
1:Ins:T:1	2.3099324516806517e-05	0.0013432064809603616	0.028266186146065592	0.00029386541122221387	0.005466678418524679	0.005370555107074324	0.005682454086781945	0.02239852406200953	0.23369343370199203
1:Ins:T:2	0.0020183801277016754	0.004782675222377293	0.011110937627963722	0.00030238919680414256	0.005382814172407962	0.002945040059312305	0.007513820196763845	0.00471298924072471	0.14154980078339577
1:Ins:T:3	0.0011960406754224096	0.007827277532778681	0.006272115085739643	0.0007094069218874211	0.004778005803145789	0.0008097382005325927	0.002787419733213028	0.009461991272401065	0.09359598875045777
1:Ins:T:4	0.002321177994017489	0.018072374798357486	0.0017160548928950449	0.0023654545610770584	0.012412162460386754	0.00012169579160399735	0.006203444352404403	0.006236508089514246	0.04619706876575947
1:Ins:T:5	0.068490848261863	0.8309783986210824	0.013984768358669157	0.015684132252354176	0.27702826688066123	0.06557221043103328	0.05653376927049294	0.12072996596631129	0.05402866564691067
2:Del:R:0	0.0019605295971268787	0.0004541919374241843	0.02307516827015206	0.004746732156490907	0.004417865365103353	0.012964908394496887	0.014243586192185376	0.02016287857259158	1.4672188797248964e-10
2:Del:R:1	0.0038707941173925066	0.002859139378851978	0.027991398308076895	0.00403604605293367	0.0066188275130662074	0.013563444975297899	0.023967666323078448	0.02939919086638838	0.0014949424494989216
2:Del:R:2	0.0019899251341121272	0.0006380952122663075	0.011713600214570762	0.001250067666405812	0.0015232442926935619	0.005906868778984062	0.008033278803195572	0.005212440762115875	0.0001889306825595316
2:Del:R:3	0.007465356774046086	3.1492596608586606e-05	0.00144282503249606	0.00039317044374200807	0.004519158633047482	0.004122058101693682	0.004322502057622941	0.0012825672669731425	3.1631939717557957e-09
2:Del:R:4	0.0031279292714066287	1.806141253837268e-05	0.0002398134974376376	6.977871800700086e-05	0.0019358583203234047	0.004085680942944236	0.0037201887493978347	0.0001662235079757579	4.0681363003280954e-09
2:Del:R:5	0.004770449106964137	0.0015394251048564912	2.2623297990520542e-09	1.7589222256475522e-08	0.0033892585170514165	0.004899447665320622	0.11678907476365566	0.0	8.870091494639354e-10
3:Del:R:0	0.0005679044475618866	0.00013688710634596646	0.009425894710911962	0.006095598724205047	0.0017902210337888392	0.004560196751262993	0.002338117098406656	0.006872080591565463	0.000170388146448143
3:Del:R:1	0.001799541515065357	0.002489984447747702	0.025874811643734574	0.00296129254718835	0.005769639818317955	0.004526094436150743	0.051144634326919916	0.029091141312383117	0.0005596675822744146
3:Del:R:2	0.0005507351472715527	0.0004996370951994323	0.006659856912010582	0.0003509763133808974	0.0014282143262425962	0.0020593990381166803	0.01035240967234131	0.006674613593131653	0.00019350073596270613
3:Del:R:3	9.509317549778019e-05	0.0004786878293211316	0.0004392746235111389	6.194814612172195e-05	0.0006659118070092518	0.0007267540739528755	0.011963834688067436	0.001980344188195886	0.00015578926722057852
3:Del:R:4	3.6726402186104677e-09	0.0008071527346250118	6.181993421705556e-07	1.941759155550393e-06	1.1049847719046823e-07	4.1198456748503535e-06	0.061472403550390596	4.418511884907161e-07	1.1816222662552888e-08
3:Del:R:5	1.522600921470385e-05	0.0009766135850246905	1.7795781485752115e-07	6.713874967090305e-10	2.5281213935528514e-05	1.4279190870070124e-06	0.0786121203081973	7.519294245561526e-06	1.0903041400278646e-08
4:Del:R:0	0.00019700625637581126	0.00011533028538224244	0.007708037341362797	0.004983147438615561	0.0013265530738772212	0.0038926950572931674	0.002582175369752804	0.005119438195797557	4.068110749932963e-09
4:Del:R:1	0.0008693488546668959	0.0007021568269237832	0.02135254940483719	0.001838883711025119	0.004289847343243309	0.0056079295647214165	0.03071152006275952	0.02098469358879811	0.00034353106869156047
4:Del:R:2	0.0003732833702088101	3.485339528765507e-05	0.003585228176532311	0.00013776823048829102	0.0010518418328138068	0.004351323033333756	0.004792480936496233	0.007583857567806262	5.389719746062838e-09
4:Del:R:3	0.0003017822994431185	0.00039784649983630514	0.0009170313481402559	0.0003550981593025426	0.0007420570486101496	0.002265099153473784	0.03143105695024133	0.0018730539834655247	6.490348160026471e-09
4:Del:R:4	3.371016152160816e-05	0.00047110405811817913	1.6632484008738403e-07	4.707739054367721e-05	2.5920778768586672e-05	1.5203364668181507e-05	0.0342729392496949	1.038098683625588e-07	1.2984735020538096e-08
4:Del:R:5	0.0001250293220022236	0.0001410819453278367	4.84879749307332e-05	7.290069755484296e-05	0.0003256226401058271	0.0004590301655383655	0.011471554305171595	0.0005070517780785622	1.0674103885222053e-08
5:Del:R:0	1.1689815710269614e-05	0.0013902464021066407	0.046367455823346976	0.08315874230116606	0.0036452250736329008	0.09979347323998809	0.004252886701017076	0.021206190779048485	0.0011125445809739177
5:Del:R:1	0.00017548003760566643	0.001311895164544694	0.005201121668219458	0.007602562257088721	0.0018503014904945304	0.011660594316199422	0.00746409247200063	0.008889735081174877	0.000575101655558683
5:Del:R:2	3.920995385087167e-05	0.000311491304601077	0.0009173022228966943	0.0007019868641509674	0.00040551540449087044	0.0015248468854042584	0.006618692849297076	0.0015322483104228013	7.480196437814613e-09
5:Del:R:3	9.039077872013745e-05	8.978141972193043e-05	0.0002043727549679053	9.697245363412322e-05	0.00016494071879449734	0.0004738270176360165	0.0046609431172691985	0.00040878781768064696	1.468542846438936e-08
5:Del:R:4	3.641489912435958e-05	6.018345516505264e-06	2.472190865448365e-05	1.6620484921503475e-05	8.385293855345922e-05	0.00039132096999709096	0.00045368047248295796	0.00018286846611726304	5.905445932610221e-06
5:Del:R:5	1.3541587834042801e-05	9.172985572831749e-06	0.00010730341298041957	4.644482453235455e-05	4.5532487874631045e-05	4.173358769676838e-10	0.0004377106388178831	0.00015534457167482252	1.810380228839392e-08
