MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:C:1	7.42E-06	2.74E-08	1.94E-08	3.78E-05	3.91E-06	4.62E-09	2.34E-07	8.17E-07	5.81E-04
1:Ins:C:2	8.71E-06	1.03E-05	1.60E-08	3.76E-05	3.69E-05	1.34E-04	1.46E-04	7.97E-07	4.65E-04
1:Ins:C:3	2.45E-05	5.91E-05	6.15E-05	3.20E-05	2.42E-04	1.32E-04	2.10E-04	2.25E-04	2.66E-04
1:Ins:C:4	1.94E-04	2.31E-04	9.74E-05	3.29E-05	1.34E-03	1.37E-04	5.13E-04	5.69E-04	1.36E-04
1:Ins:C:5	6.78E-04	1.91E-03	3.88E-04	8.99E-05	9.82E-03	1.10E-03	2.99E-03	4.61E-03	1.01E-04
1:Ins:T:0	4.46E-05	1.50E-04	4.02E-04	1.05E-04	1.51E-03	6.65E-04	2.99E-04	2.31E-03	2.91E-05
1:Ins:T:1	9.36E-06	9.83E-05	5.99E-04	5.05E-05	8.79E-04	3.72E-04	6.58E-04	1.27E-03	7.02E-04
1:Ins:T:2	7.08E-05	1.65E-04	2.67E-04	4.36E-05	4.96E-04	2.01E-04	6.04E-04	5.22E-04	4.97E-04
1:Ins:T:3	4.77E-05	1.04E-04	2.91E-04	5.52E-05	3.66E-04	1.36E-04	3.93E-04	6.31E-04	4.33E-04
1:Ins:T:4	1.51E-04	2.08E-04	1.95E-04	7.50E-05	1.15E-03	7.38E-05	6.64E-04	7.77E-04	2.69E-04
1:Ins:T:5	2.92E-03	5.70E-03	2.13E-03	1.65E-03	1.88E-02	9.98E-03	1.12E-02	1.62E-02	3.28E-04
2:Del:R:0	8.68E-05	1.06E-04	6.96E-04	1.09E-04	7.67E-04	3.74E-04	9.49E-04	1.40E-03	1.04E-10
2:Del:R:1	1.46E-04	2.63E-04	1.31E-03	1.45E-04	1.38E-03	5.23E-04	1.55E-03	2.78E-03	5.31E-05
2:Del:R:2	5.74E-05	8.06E-05	2.95E-04	6.17E-05	3.11E-04	2.13E-04	5.35E-04	6.77E-04	2.11E-05
2:Del:R:3	7.56E-04	2.39E-05	1.20E-04	2.96E-05	1.13E-03	2.35E-04	5.72E-04	2.12E-04	5.73E-10
2:Del:R:4	2.98E-04	1.60E-05	3.14E-05	1.19E-05	4.72E-04	1.61E-04	3.62E-04	4.91E-05	5.38E-10
2:Del:R:5	6.12E-04	1.09E-03	1.29E-09	9.91E-09	8.54E-04	3.03E-04	3.82E-03	0.00E+00	3.59E-10
3:Del:R:0	4.31E-05	4.05E-05	3.09E-04	7.60E-05	3.04E-04	1.65E-04	3.17E-04	6.09E-04	1.69E-05
3:Del:R:1	8.29E-05	4.03E-04	1.23E-03	1.21E-04	1.25E-03	4.31E-04	1.69E-03	2.82E-03	3.02E-05
3:Del:R:2	6.00E-05	9.05E-05	3.37E-04	3.61E-05	3.15E-04	1.54E-04	5.43E-04	7.49E-04	1.78E-05
3:Del:R:3	1.93E-05	1.03E-04	5.49E-05	1.13E-05	1.09E-04	5.94E-05	4.01E-04	1.93E-04	1.66E-05
3:Del:R:4	3.67E-09	5.78E-04	2.73E-08	1.73E-06	4.31E-08	2.97E-06	1.54E-03	5.25E-08	7.35E-10
3:Del:R:5	3.29E-06	6.90E-04	3.13E-08	6.71E-10	7.75E-06	1.43E-06	1.96E-03	7.44E-06	8.75E-10
4:Del:R:0	2.45E-05	2.63E-05	2.70E-04	7.34E-05	2.47E-04	1.89E-04	2.88E-04	4.86E-04	5.56E-10
4:Del:R:1	7.20E-05	1.81E-04	9.38E-04	9.15E-05	8.83E-04	3.18E-04	1.32E-03	1.98E-03	2.70E-05
4:Del:R:2	4.88E-05	2.73E-05	2.49E-04	2.20E-05	2.12E-04	1.73E-04	4.55E-04	5.55E-04	5.95E-10
4:Del:R:3	5.29E-05	2.61E-04	1.01E-04	2.39E-05	1.15E-04	1.09E-04	9.24E-04	2.20E-04	5.48E-10
4:Del:R:4	5.11E-06	3.35E-04	4.33E-08	8.32E-06	7.74E-06	1.22E-05	9.22E-04	4.60E-08	6.63E-10
4:Del:R:5	1.70E-05	8.36E-05	1.20E-05	9.86E-06	6.07E-05	4.22E-05	4.25E-04	8.34E-05	6.78E-10
5:Del:R:0	6.39E-06	1.33E-04	1.78E-03	5.19E-04	1.11E-03	1.95E-03	7.37E-04	4.49E-03	4.62E-05
5:Del:R:1	1.80E-05	7.42E-05	3.85E-04	7.14E-05	3.88E-04	3.28E-04	5.64E-04	7.78E-04	2.90E-05
5:Del:R:2	1.04E-05	5.82E-05	7.21E-05	2.69E-05	8.65E-05	8.29E-05	2.86E-04	1.45E-04	6.19E-10
5:Del:R:3	3.05E-05	5.49E-05	2.38E-05	1.09E-05	2.98E-05	4.32E-05	2.33E-04	5.50E-05	5.43E-10
5:Del:R:4	4.51E-06	3.10E-06	5.48E-06	3.63E-06	1.41E-05	3.21E-05	5.80E-05	3.15E-05	5.42E-06
5:Del:R:5	1.98E-06	6.83E-06	1.07E-05	4.84E-06	1.21E-05	3.71E-10	3.68E-05	2.86E-05	9.05E-10
2:Ins:R:0	1.36E-04	7.45E-05	1.83E-04	7.58E-05	7.44E-04	6.98E-04	1.88E-04	1.23E-03	1.82E-05
2:Ins:R:1	1.84E-05	9.31E-05	2.85E-04	6.54E-06	4.70E-04	2.16E-04	3.45E-04	6.03E-04	1.29E-10
2:Ins:R:2	2.80E-05	7.15E-05	1.66E-04	2.30E-05	3.48E-04	1.64E-04	1.71E-04	4.84E-04	1.74E-05
2:Ins:R:3	7.08E-05	4.16E-05	7.42E-05	3.03E-05	1.52E-04	1.27E-04	2.00E-04	1.69E-04	2.61E-05
2:Ins:R:4	1.98E-04	1.11E-04	1.93E-05	1.56E-05	3.75E-04	1.51E-04	1.05E-04	2.50E-04	3.39E-05
2:Ins:R:5	6.98E-04	6.24E-04	7.94E-05	6.35E-05	2.22E-03	6.10E-04	1.02E-03	1.23E-03	4.26E-05
3:Ins:R:0	1.01E-05	1.77E-05	1.10E-04	4.79E-05	6.20E-04	3.99E-04	1.84E-04	1.02E-03	1.25E-10
3:Ins:R:1	8.71E-06	5.47E-05	2.86E-04	0.00E+00	7.09E-04	1.76E-04	2.06E-04	9.95E-04	1.72E-05
3:Ins:R:2	4.31E-06	3.20E-05	6.94E-05	2.64E-05	9.07E-05	5.33E-05	1.65E-04	1.71E-04	1.90E-05
3:Ins:R:3	6.81E-06	1.29E-05	1.34E-05	1.15E-05	5.43E-05	4.42E-06	1.45E-05	5.46E-05	9.15E-10
3:Ins:R:4	2.03E-05	1.62E-05	1.41E-05	1.31E-05	6.35E-05	4.12E-05	6.99E-05	7.22E-05	7.35E-10
3:Ins:R:5	4.11E-05	1.14E-04	4.91E-05	1.66E-05	3.92E-04	3.09E-05	2.70E-04	2.35E-04	1.97E-05
4:Ins:R:0	7.84E-05	1.54E-05	1.18E-04	3.99E-05	4.88E-04	6.05E-04	1.51E-04	7.20E-04	1.62E-05
4:Ins:R:1	6.56E-06	9.82E-05	2.60E-04	1.59E-05	6.12E-04	1.60E-04	3.61E-04	9.51E-04	2.77E-05
4:Ins:R:2	1.42E-05	1.42E-05	5.62E-05	2.13E-05	9.95E-05	6.83E-05	1.40E-04	1.78E-04	6.78E-10
4:Ins:R:3	1.98E-05	1.47E-05	2.99E-05	1.63E-05	7.57E-05	4.72E-05	3.85E-05	1.50E-04	8.48E-10
4:Ins:R:4	1.62E-05	3.35E-05	4.50E-05	2.81E-06	9.11E-05	6.14E-05	1.40E-04	1.60E-04	6.75E-10
4:Ins:R:5	1.08E-05	7.73E-05	8.89E-05	2.30E-05	1.51E-04	4.42E-05	2.88E-04	1.66E-04	5.28E-10
5:Ins:R:0	3.85E-08	0.00E+00	4.81E-10	2.31E-09	5.08E-06	4.82E-03	4.80E-09	5.89E-10	3.04E-05
5:Ins:R:1	2.01E-06	2.47E-04	1.02E-03	1.42E-04	1.48E-03	4.59E-04	8.23E-04	2.19E-03	5.05E-05
5:Ins:R:2	5.52E-06	3.11E-05	3.54E-05	2.48E-05	9.67E-05	6.98E-05	1.03E-04	1.38E-04	2.57E-05
5:Ins:R:3	2.21E-06	1.84E-05	4.87E-05	6.48E-06	4.49E-05	4.34E-05	1.13E-04	7.14E-05	6.16E-10
5:Ins:R:4	3.56E-06	2.84E-05	3.86E-05	6.02E-06	8.46E-05	6.58E-06	1.34E-04	1.30E-04	6.59E-10
5:Ins:R:5	8.42E-07	1.06E-05	2.75E-05	5.37E-06	8.18E-05	4.65E-05	1.27E-04	1.34E-04	6.31E-10
2:Del:M:1	1.02E-04	1.92E-04	9.31E-04	9.19E-05	1.12E-03	4.48E-04	1.39E-03	2.31E-03	2.87E-05
3:Del:M:1	2.97E-05	5.45E-05	2.52E-04	6.71E-05	2.05E-04	1.51E-04	3.91E-04	4.34E-04	1.81E-05
3:Del:M:2	9.04E-05	1.59E-04	7.68E-04	7.19E-05	6.75E-04	2.66E-04	1.07E-03	1.71E-03	2.49E-05
4:Del:M:1	4.64E-05	1.92E-05	2.95E-04	5.97E-05	3.04E-04	2.17E-04	3.70E-04	6.12E-04	5.60E-10
4:Del:M:2	2.70E-05	9.61E-05	5.22E-04	7.57E-05	4.83E-04	1.88E-04	6.52E-04	1.15E-03	5.23E-10
4:Del:M:3	5.76E-05	7.93E-05	8.29E-04	7.34E-05	7.49E-04	2.63E-04	1.09E-03	1.72E-03	3.88E-05
5:Del:M:1	4.50E-05	1.99E-04	1.15E-03	4.55E-04	8.41E-04	9.34E-04	9.32E-04	2.62E-03	3.37E-05
5:Del:M:2	6.96E-06	1.37E-04	5.31E-04	8.17E-04	4.86E-04	3.61E-04	3.84E-04	1.16E-03	3.24E-05
5:Del:M:3	2.50E-05	4.54E-05	2.68E-04	7.33E-04	4.16E-04	3.56E-04	6.09E-04	7.51E-04	4.42E-05
5:Del:M:4	9.92E-06	3.77E-05	7.41E-05	4.17E-04	1.45E-04	2.11E-04	2.89E-04	3.24E-04	2.18E-05
5:Del:M:5	1.25E-05	2.32E-04	1.60E-04	4.14E-04	7.45E-04	4.12E-04	8.56E-04	1.17E-03	3.89E-05
