Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP78671	1.51E+00	1.58E+00	2.73E-01	5.56E-01	4.43E-01	4.71E-01	0.00E+00	2.49E-01	6.44E-01	8.62E-01	6.76E-01	5.78E-01
SP78817	6.80E-01	8.66E-01	3.24E-01	5.31E-01	3.28E-01	2.60E-01	0.00E+00	2.99E-01	2.49E-01	3.23E-01	2.66E-01	4.27E-01
SP107381	2.19E+00	3.31E+00	1.13E+00	2.23E+00	7.94E-01	7.44E-01	0.00E+00	7.49E-01	9.68E-01	1.38E+00	1.24E+00	8.92E-01
SP107463	2.93E+00	3.75E+00	1.06E+00	2.02E+00	5.98E-01	7.45E-01	0.00E+00	6.72E-01	1.07E+00	1.31E+00	9.90E-01	1.24E+00
SP107477	2.90E+00	2.93E+00	3.96E-01	9.24E-01	2.84E-01	3.63E-01	0.00E+00	5.27E-01	4.64E-01	3.46E-01	3.25E-01	7.73E-01
SP78661	2.08E+00	2.38E+00	7.24E-01	8.14E-01	5.26E-01	5.37E-01	4.20E-01	4.89E-01	7.42E-01	7.47E-01	7.32E-01	6.98E-01
SP78939	5.97E-01	8.92E-01	3.41E-01	6.70E-01	2.65E-01	2.20E-01	0.00E+00	3.69E-01	1.58E-01	2.59E-01	4.54E-01	5.36E-01
SP78674	3.04E+00	3.85E+00	6.08E-01	2.66E+00	6.12E-01	4.09E-01	0.00E+00	6.12E-01	4.40E-01	4.20E-01	3.26E-01	8.56E-01
SP107553	1.37E-01	3.96E-01	1.65E-01	3.63E-01	1.03E-01	2.76E-01	0.00E+00	1.64E-01	2.20E-01	1.74E-01	1.40E-01	5.69E-02
SP107555	2.11E+00	2.33E+00	4.72E-01	1.13E+00	4.12E-01	4.88E-01	1.14E-01	6.44E-01	4.06E-01	2.69E-01	5.05E-01	7.86E-01
SP107446	1.01E+00	1.27E+00	3.88E-01	8.08E-01	1.97E-01	3.34E-01	0.00E+00	3.65E-01	1.43E-01	2.89E-01	3.17E-01	4.22E-01
SP78713	3.30E+00	4.36E+00	1.01E+00	3.60E+00	3.42E-01	7.57E-01	1.68E-01	8.54E-01	5.09E-01	7.01E-01	5.35E-01	1.10E+00
SP78720	1.29E+00	1.46E+00	4.21E-01	5.83E-01	1.19E-01	3.03E-01	0.00E+00	5.97E-01	2.85E-01	3.24E-01	4.24E-01	3.99E-01
SP78947	1.83E+00	2.01E+00	2.80E-01	2.83E-01	1.60E-01	3.21E-01	1.29E-01	3.21E-01	3.31E-01	2.08E-01	3.77E-01	5.85E-01
SP78875	8.37E-01	9.76E-01	2.11E-01	3.32E-01	0.00E+00	2.69E-01	0.00E+00	3.43E-01	6.04E-02	6.77E-02	2.76E-01	3.57E-01
SP107554	4.08E+00	4.30E+00	4.86E-01	1.99E+00	4.03E-01	5.32E-01	0.00E+00	8.57E-01	6.92E-01	6.70E-01	8.50E-01	9.78E-01
SP107407	3.68E+00	4.19E+00	1.98E+00	2.54E+00	5.48E-01	1.07E+00	3.91E-01	9.85E-01	1.15E+00	1.48E+00	1.07E+00	1.03E+00
SP78820	1.76E+00	2.08E+00	3.29E-01	1.30E+00	2.46E-01	2.72E-01	1.47E-01	4.65E-01	4.56E-01	3.65E-01	3.44E-01	6.16E-01
SP78668	3.13E-01	2.87E-01	2.24E-01	2.22E-01	4.09E-01	9.40E-02	0.00E+00	2.47E-01	2.48E-01	3.31E-01	3.44E-01	4.18E-01
SP107547	1.12E+00	1.28E+00	1.24E-01	6.55E-01	3.43E-02	2.18E-01	0.00E+00	3.23E-01	8.04E-02	2.65E-01	3.77E-01	3.63E-01
SP79148	3.56E+00	5.95E+00	1.18E+00	4.35E+00	3.72E-01	5.62E-01	0.00E+00	5.29E-01	5.60E-01	4.31E-01	3.33E-01	5.31E-01
SP107386	4.73E+00	5.60E+00	1.13E+00	3.26E+00	4.12E-01	8.89E-01	2.80E-01	6.25E-01	9.61E-01	1.31E+00	8.94E-01	9.42E-01
SP78921	2.87E+00	3.21E+00	4.22E-01	1.73E+00	3.49E-01	5.26E-01	1.49E-01	2.35E-01	4.76E-01	6.92E-01	8.65E-01	1.05E+00
SP107545	6.35E-01	1.53E+00	2.55E-01	1.29E+00	5.99E-01	5.57E-02	0.00E+00	7.82E-02	1.04E-01	3.83E-01	2.82E-01	8.09E-01
SP107440	1.47E+00	1.63E+00	4.69E-01	5.52E-01	3.48E-01	3.97E-01	6.42E-02	3.40E-01	4.44E-01	4.46E-01	3.16E-01	5.88E-01
SP79066	8.04E-01	8.03E-01	3.77E-01	3.66E-01	2.40E-01	2.60E-01	2.35E-01	5.41E-01	1.29E-01	6.01E-02	2.21E-01	3.14E-01
SP107473	7.28E-01	1.22E+00	3.47E-01	1.02E+00	4.61E-01	3.30E-01	0.00E+00	4.42E-01	4.12E-01	3.82E-01	4.07E-01	7.63E-01
SP107362	2.21E+00	2.66E+00	8.91E-01	1.00E+00	8.98E-01	8.30E-01	1.98E-01	7.56E-01	7.46E-01	1.34E+00	1.34E+00	1.39E+00
SP78722	6.08E-01	5.22E-01	1.71E-01	7.64E-02	2.41E-01	0.00E+00	2.11E-01	1.46E-01	2.81E-02	1.09E-01	2.86E-01	9.11E-02
SP78729	2.66E+00	3.26E+00	3.30E-01	1.81E+00	2.18E-01	2.38E-01	0.00E+00	2.77E-01	1.81E-01	1.69E-01	4.73E-01	5.67E-01
SP107441	2.31E+00	2.67E+00	4.00E-01	1.68E+00	3.98E-01	1.20E-01	0.00E+00	7.63E-01	3.10E-01	4.12E-01	2.93E-01	7.03E-01
SP78873	2.00E+00	2.07E+00	1.59E-01	6.78E-01	4.22E-01	1.19E-01	3.73E-01	1.93E-01	1.28E-01	2.59E-01	5.39E-01	6.49E-01
SP47708	7.73E-01	1.26E+00	6.76E-01	1.10E+00	6.03E-01	1.08E+00	0.00E+00	9.48E-01	1.76E+00	1.37E+00	1.10E+00	1.13E+00
SP47990	4.23E-01	8.38E-01	5.30E-01	6.91E-01	8.53E-01	2.87E-01	2.41E-01	7.36E-01	1.08E+00	9.65E-01	6.29E-01	7.70E-01
SP48414	9.99E-01	1.13E+00	5.28E-01	6.61E-01	8.80E-01	5.70E-01	2.01E-01	1.01E+00	1.45E+00	1.05E+00	6.75E-01	8.25E-01
SP48135	1.89E+00	2.20E+00	1.16E+00	1.36E+00	6.64E-01	1.64E+00	0.00E+00	1.18E+00	2.07E+00	1.12E+00	7.68E-01	1.00E+00
SP47652	8.07E-01	1.06E+00	5.40E-01	1.02E+00	4.73E-01	5.16E-01	5.25E-02	6.90E-01	9.14E-01	6.88E-01	4.83E-01	6.63E-01
SP48888	4.99E-01	7.99E-01	6.77E-02	6.70E-01	6.44E-02	7.91E-01	0.00E+00	3.80E-01	9.27E-01	3.59E-01	4.78E-01	6.92E-01
SP48426	1.67E-01	2.13E-01	0.00E+00	1.53E-01	3.00E-02	2.62E-01	0.00E+00	3.10E-01	3.29E-01	1.23E-01	4.87E-01	2.42E-01
SP48480	1.38E+00	1.90E+00	8.48E-01	1.47E+00	7.50E-01	1.56E+00	0.00E+00	1.00E+00	1.94E+00	1.85E+00	1.14E+00	1.26E+00
SP48263	4.57E-01	5.18E-01	2.62E-01	5.19E-01	6.29E-01	4.54E-01	0.00E+00	7.02E-01	5.90E-01	6.84E-01	5.43E-01	6.40E-01
SP47628	3.43E-02	2.74E-01	2.55E-01	2.65E-01	2.62E-01	1.24E-01	0.00E+00	7.98E-01	9.46E-01	6.77E-01	6.70E-01	4.26E-01
SP47808	4.69E-01	9.90E-01	7.48E-01	9.90E-01	6.57E-01	8.67E-01	0.00E+00	9.28E-01	1.17E+00	1.08E+00	7.99E-01	8.91E-01
SP48850	1.29E+00	1.29E+00	1.15E+00	9.41E-01	1.19E+00	9.07E-01	0.00E+00	2.39E+00	1.50E+00	1.99E+00	1.86E+00	1.65E+00
SP48189	4.69E-01	1.14E+00	1.62E+00	1.02E+00	9.15E-01	2.90E+00	0.00E+00	9.17E-01	3.27E+00	1.09E+00	6.22E-01	6.61E-01
SP48073	1.03E+00	1.25E+00	5.87E-01	9.21E-01	4.36E-01	8.57E-01	0.00E+00	7.37E-01	1.10E+00	1.26E+00	1.20E+00	9.67E-01
SP48008	7.65E-01	8.25E-01	1.80E+00	5.58E-01	7.99E-01	4.17E+00	0.00E+00	9.82E-01	4.65E+00	1.39E+00	6.16E-01	5.73E-01
SP48504	1.07E+00	1.22E+00	1.36E+00	3.18E-01	5.50E-01	3.19E+00	0.00E+00	4.20E-01	3.57E+00	1.03E+00	4.27E-01	8.79E-01
SP48534	1.64E+00	1.94E+00	7.52E-01	1.22E+00	6.76E-01	1.09E+00	0.00E+00	9.28E-01	1.87E+00	1.08E+00	8.43E-01	8.06E-01
SP48010	1.10E+00	1.08E+00	5.13E-01	7.08E-01	5.54E-01	1.18E+00	0.00E+00	9.69E-01	1.75E+00	6.08E-01	3.69E-01	4.86E-01
SP79365	1.44E-01	2.26E-01	1.90E-01	4.19E-02	1.42E-01	9.39E-02	0.00E+00	2.43E-02	4.64E-02	8.25E-02	8.68E-02	1.53E-01
SP79237	5.86E-02	7.53E-02	2.09E-01	0.00E+00	1.00E-02	1.75E-01	0.00E+00	1.87E-01	1.47E-01	6.92E-02	7.52E-02	1.28E-01
SP79462	6.62E-02	1.91E-01	0.00E+00	1.50E-01	1.50E-01	0.00E+00	0.00E+00	2.92E-01	1.82E-01	4.32E-02	2.02E-01	2.33E-01
SP79201	1.33E-01	2.13E-01	0.00E+00	1.07E-01	1.77E-01	2.44E-01	9.00E-02	3.63E-01	2.56E-01	2.40E-01	3.06E-01	3.47E-01
SP79371	2.68E-01	2.87E-01	0.00E+00	0.00E+00	6.67E-02	2.81E-02	1.54E-01	1.18E-01	1.92E-01	8.51E-02	1.46E-01	7.25E-02
SP79439	0.00E+00	4.55E-02	0.00E+00	1.02E-01	4.19E-02	8.42E-02	0.00E+00	2.29E-01	1.02E-01	7.90E-02	1.78E-01	1.50E-01
SP79175	0.00E+00	1.71E-02	0.00E+00	0.00E+00	1.00E-02	9.53E-02	0.00E+00	1.32E-01	4.45E-02	3.30E-02	8.86E-02	1.53E-01
SP79354	6.62E-02	1.45E-01	0.00E+00	1.00E-02	1.18E-01	1.37E-01	1.78E-01	1.29E-01	2.00E-02	8.29E-02	1.47E-01	2.25E-01
SP79184	1.18E-01	1.49E-01	1.55E-01	0.00E+00	1.47E-01	1.93E-01	2.97E-02	1.10E-01	2.34E-01	6.09E-02	2.23E-02	2.93E-02
SP79312	1.11E-01	2.51E-01	2.41E-01	2.48E-01	6.47E-02	1.98E-01	0.00E+00	2.35E-01	1.55E-01	1.38E-01	2.52E-01	2.19E-01
SP79252	6.86E-02	7.13E-02	1.85E-01	0.00E+00	0.00E+00	1.22E-01	0.00E+00	1.69E-01	5.30E-02	1.25E-01	1.72E-01	5.69E-02
SP79294	2.20E-01	2.96E-01	2.16E-01	1.99E-01	2.39E-01	7.77E-02	1.31E-01	3.39E-01	8.69E-02	2.02E-01	2.35E-01	2.00E-01
SP79246	3.07E-01	1.77E-01	2.12E-01	1.66E-01	1.43E-01	1.44E-01	3.83E-02	2.60E-01	2.09E-01	9.97E-02	5.77E-02	7.11E-02
SP79458	4.58E-02	8.03E-02	1.85E-01	0.00E+00	1.43E-01	1.94E-01	1.69E-01	2.04E-01	3.05E-01	2.27E-01	2.44E-01	8.61E-02
SP79222	2.84E-01	3.64E-01	1.95E-01	2.75E-01	1.99E-01	2.78E-01	1.87E-01	4.30E-01	2.07E-01	1.69E-01	4.85E-01	2.07E-01
SP79178	0.00E+00	2.97E-02	1.11E-01	1.42E-01	0.00E+00	0.00E+00	9.73E-02	1.50E-01	1.36E-01	2.08E-01	2.09E-01	2.13E-01
SP79474	1.26E-01	2.14E-01	2.11E-01	6.31E-02	0.00E+00	1.07E-01	0.00E+00	1.30E-01	3.59E-02	6.61E-02	4.73E-02	1.52E-01
SP79387	0.00E+00	4.93E-02	0.00E+00	8.88E-02	0.00E+00	8.97E-02	0.00E+00	6.26E-02	5.14E-02	4.55E-02	4.61E-02	1.34E-01
SP79306	1.50E-01	1.27E-01	0.00E+00	0.00E+00	2.78E-01	3.12E-02	0.00E+00	3.03E-01	2.71E-01	1.05E-01	1.82E-01	1.19E-01
SP79270	5.39E-02	1.21E-01	9.95E-02	6.00E-02	2.38E-01	0.00E+00	1.79E-01	2.00E-01	3.59E-02	9.73E-02	1.44E-01	2.79E-01
SP79210	0.00E+00	2.23E-02	7.92E-02	9.59E-02	2.56E-02	0.00E+00	0.00E+00	8.80E-02	1.00E-02	4.47E-02	1.00E-02	5.50E-02
SP79427	5.71E-02	9.00E-02	0.00E+00	9.75E-02	8.82E-02	1.74E-01	3.00E-02	2.00E-02	1.16E-01	1.25E-01	7.83E-02	7.07E-02
SP79297	1.13E-01	2.46E-01	8.95E-02	7.57E-02	2.40E-01	2.01E-01	0.00E+00	2.71E-01	3.15E-02	1.46E-01	1.57E-01	3.17E-01
SP79368	1.22E-01	1.74E-01	0.00E+00	1.51E-01	1.08E-01	1.20E-01	0.00E+00	0.00E+00	2.81E-02	5.87E-02	1.97E-01	1.82E-01
SP79351	1.72E-01	2.34E-01	1.32E-01	4.73E-02	0.00E+00	9.78E-02	0.00E+00	1.41E-01	4.98E-02	1.25E-01	1.61E-01	2.00E-01
SP79300	6.31E-02	9.07E-02	8.75E-02	2.00E-02	0.00E+00	0.00E+00	0.00E+00	9.17E-02	4.73E-02	4.47E-02	9.15E-02	8.31E-02
SP79435	1.07E-01	1.21E-01	1.17E-01	0.00E+00	1.55E-01	1.19E-01	1.38E-01	1.65E-01	1.25E-01	6.65E-02	5.34E-02	8.99E-02
SP79288	6.13E-02	9.34E-02	0.00E+00	3.00E-02	1.02E-01	1.90E-01	0.00E+00	2.01E-01	9.14E-02	7.66E-02	1.55E-01	1.77E-01
SP79447	0.00E+00	1.41E-02	2.00E-02	1.06E-01	3.00E-02	1.82E-01	3.55E-02	7.16E-02	1.60E-01	1.58E-01	1.03E-01	9.15E-02
SP79403	0.00E+00	0.00E+00	8.39E-02	3.15E-02	0.00E+00	5.45E-02	1.00E-02	1.00E-02	1.19E-01	9.45E-02	1.16E-01	1.22E-01
SP79377	6.20E-02	1.71E-01	1.51E-01	7.82E-02	6.49E-02	3.67E-02	0.00E+00	1.61E-01	1.70E-01	1.20E-01	2.10E-01	2.07E-01
SP79327	6.72E-02	7.13E-02	0.00E+00	0.00E+00	7.01E-02	0.00E+00	0.00E+00	0.00E+00	4.51E-02	4.18E-02	2.23E-02	3.07E-02
SP79324	0.00E+00	0.00E+00	8.64E-02	0.00E+00	0.00E+00	2.93E-02	0.00E+00	1.00E-02	1.12E-01	4.14E-02	7.97E-02	4.19E-02
SP79359	0.00E+00	0.00E+00	9.52E-02	0.00E+00	0.00E+00	9.18E-02	2.00E-02	1.53E-01	5.30E-02	6.67E-02	1.16E-01	1.05E-01
SP79330	7.12E-02	8.54E-02	0.00E+00	0.00E+00	1.13E-01	1.00E-02	3.00E-02	0.00E+00	2.23E-02	5.41E-02	1.00E-02	3.59E-02
SP79391	2.35E-01	2.75E-01	2.30E-01	2.42E-01	6.76E-02	1.61E-01	0.00E+00	2.69E-01	3.09E-01	5.39E-01	5.53E-01	7.38E-01
SP79399	6.01E-02	1.08E-01	0.00E+00	3.71E-02	0.00E+00	0.00E+00	0.00E+00	1.43E-01	7.88E-02	1.33E-01	1.44E-01	1.86E-01
SP79243	0.00E+00	1.41E-02	0.00E+00	2.88E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-02	1.97E-02	1.00E-02	1.00E-02
SP79192	4.79E-02	7.97E-02	9.77E-02	1.13E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.00E-02	1.00E-02	0.00E+00	0.00E+00
SP79395	1.42E-01	2.51E-01	1.16E-01	2.66E-01	4.42E-01	2.52E-01	0.00E+00	3.38E-01	3.28E-01	4.76E-01	4.84E-01	4.55E-01
SP79195	1.09E-01	1.68E-01	0.00E+00	3.94E-02	0.00E+00	1.57E-01	0.00E+00	5.26E-02	7.44E-02	3.94E-02	1.27E-01	1.82E-01
SP79318	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.80E-02	1.33E-01	0.00E+00	2.25E-01	2.17E-01	1.09E-01	2.23E-02	1.72E-01
SP79282	9.54E-02	2.10E-01	1.10E-01	1.17E-01	2.23E-01	2.15E-01	1.41E-02	1.85E-01	8.43E-02	2.29E-01	2.09E-01	3.19E-01
SP79261	6.51E-02	0.00E+00	0.00E+00	6.96E-02	0.00E+00	2.43E-02	5.07E-02	0.00E+00	7.52E-02	1.71E-02	3.55E-02	2.43E-02
SP79228	1.15E-01	1.61E-01	1.29E-01	8.72E-02	0.00E+00	0.00E+00	2.61E-02	1.16E-01	5.00E-02	1.72E-01	2.19E-01	2.60E-01
SP79431	1.17E-01	2.37E-01	1.13E-01	1.08E-01	1.48E-01	7.97E-02	0.00E+00	6.57E-02	8.88E-02	1.28E-01	1.78E-01	2.54E-01
SP79172	6.57E-02	1.73E-01	1.13E-01	1.88E-01	1.55E-01	1.70E-01	5.00E-02	1.11E-01	9.33E-02	3.25E-01	2.40E-01	3.01E-01
SP79234	2.72E-01	2.25E-01	2.25E-01	1.41E-01	1.78E-01	6.47E-02	1.64E-01	5.27E-01	3.76E-01	4.79E-01	5.43E-01	2.97E-01
SP79345	0.00E+00	5.18E-02	8.59E-02	1.49E-01	4.32E-02	0.00E+00	0.00E+00	1.38E-01	1.23E-01	1.31E-01	1.72E-01	1.08E-01
SP79342	7.85E-02	1.60E-01	1.66E-01	6.00E-02	1.05E-01	1.45E-01	0.00E+00	1.72E-01	7.57E-02	1.28E-01	1.71E-02	2.16E-01
SP79415	2.40E-01	1.73E-01	1.14E-01	6.97E-02	3.06E-01	2.20E-01	1.60E-01	2.66E-01	1.24E-01	2.19E-01	2.78E-01	2.40E-01
SP79407	2.22E-01	2.91E-01	2.22E-01	1.40E-01	0.00E+00	1.81E-01	0.00E+00	2.64E-01	6.77E-02	1.50E-01	1.50E-01	2.11E-01
SP79374	6.91E-02	8.04E-02	0.00E+00	0.00E+00	7.30E-02	0.00E+00	0.00E+00	0.00E+00	6.80E-02	7.48E-02	8.59E-02	1.07E-01
SP79291	1.46E-01	1.67E-01	0.00E+00	0.00E+00	0.00E+00	9.40E-02	0.00E+00	0.00E+00	4.50E-02	4.98E-02	0.00E+00	0.00E+00
SP79336	2.66E-01	3.26E-01	1.13E-01	1.48E-01	2.36E-01	1.64E-01	2.06E-01	5.06E-01	4.34E-01	2.98E-01	5.21E-01	3.20E-01
SP79380	1.83E-01	2.02E-01	1.20E-01	0.00E+00	1.74E-01	3.00E-02	1.61E-01	2.39E-01	1.53E-01	4.00E-02	2.81E-02	5.69E-02
SP79455	3.24E-01	3.14E-01	1.69E-01	1.00E-02	2.72E-01	2.07E-01	1.00E-02	2.66E-01	1.81E-01	2.14E-01	2.22E-01	3.42E-01
SP79181	0.00E+00	0.00E+00	9.25E-02	1.31E-01	9.89E-02	1.68E-01	0.00E+00	1.29E-01	6.11E-02	1.40E-01	1.59E-01	1.14E-01
SP79207	2.20E-01	2.55E-01	1.34E-01	9.02E-02	0.00E+00	0.00E+00	0.00E+00	8.42E-02	1.00E-02	2.61E-02	1.36E-01	7.09E-02
SP79190	8.29E-02	1.17E-01	7.19E-02	5.09E-02	2.82E-01	1.26E-01	1.39E-01	2.40E-01	3.27E-01	2.99E-01	3.00E-01	3.45E-01
SP79303	1.37E-01	1.11E-01	0.00E+00	6.11E-02	1.27E-01	0.00E+00	1.97E-02	9.25E-02	2.00E-02	4.98E-02	1.45E-01	8.62E-02
SP79258	6.29E-02	8.53E-02	9.54E-02	0.00E+00	9.92E-02	1.58E-01	0.00E+00	0.00E+00	1.29E-01	3.71E-02	0.00E+00	0.00E+00
SP79249	1.56E-01	1.95E-01	0.00E+00	0.00E+00	5.00E-02	1.54E-01	1.12E-01	2.46E-01	2.92E-01	7.56E-02	1.53E-01	1.30E-01
SP79321	7.12E-02	8.86E-02	1.41E-01	0.00E+00	1.28E-01	6.20E-02	6.20E-02	0.00E+00	1.30E-01	1.00E-01	1.32E-01	7.96E-02
SP79423	5.13E-02	9.26E-02	2.01E-01	3.00E-02	0.00E+00	2.20E-01	0.00E+00	1.51E-01	1.97E-01	1.21E-01	7.81E-02	6.37E-02
SP79219	1.36E-01	2.30E-01	0.00E+00	9.44E-02	1.64E-01	0.00E+00	9.36E-02	1.37E-01	3.83E-02	1.12E-01	9.87E-02	2.42E-01
SP79240	0.00E+00	4.24E-02	7.56E-02	1.08E-01	0.00E+00	0.00E+00	9.98E-02	1.18E-01	4.98E-02	6.31E-02	1.06E-01	4.19E-02
SP79255	1.01E-01	1.59E-01	0.00E+00	1.33E-01	9.24E-02	8.91E-02	0.00E+00	2.00E-02	1.11E-01	1.06E-01	1.59E-01	1.32E-01
SP79466	0.00E+00	2.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.10E-02	0.00E+00	0.00E+00	2.43E-02	4.64E-02	6.92E-02
SP79357	1.00E-02	0.00E+00	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	4.99E-02	2.56E-02	1.00E-02	1.41E-02	4.99E-02
SP79443	0.00E+00	6.03E-02	0.00E+00	4.38E-02	1.67E-01	1.58E-01	7.46E-02	1.96E-01	7.12E-02	1.01E-01	1.44E-01	2.42E-01
SP79285	5.22E-01	5.84E-01	2.31E-01	1.00E-02	2.84E-01	2.48E-01	1.91E-01	1.98E-01	3.23E-01	1.26E-01	9.11E-02	2.74E-01
SP79470	2.01E-01	2.72E-01	1.46E-01	1.62E-01	4.73E-02	0.00E+00	3.15E-02	2.42E-01	7.69E-02	2.07E-01	3.57E-01	3.60E-01
SP79309	1.14E-01	1.42E-01	9.68E-02	3.00E-02	8.85E-02	1.12E-01	0.00E+00	5.41E-02	6.96E-02	8.51E-02	9.20E-02	1.07E-01
SP79383	0.00E+00	5.18E-02	1.82E-01	9.69E-02	3.02E-01	8.20E-02	0.00E+00	3.04E-01	1.07E-01	2.38E-01	2.76E-01	3.71E-01
SP79187	3.57E-01	4.25E-01	1.81E-01	1.00E-01	3.00E-02	1.85E-01	0.00E+00	2.75E-01	4.00E-01	2.59E-01	1.88E-01	2.69E-01
SP79315	6.34E-02	8.43E-02	8.69E-02	0.00E+00	8.16E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-02	0.00E+00	0.00E+00
SP79264	8.96E-02	1.67E-01	9.57E-02	7.09E-02	2.28E-01	1.91E-01	0.00E+00	1.52E-01	1.36E-01	1.65E-01	2.01E-01	2.15E-01
SP79333	4.58E-01	6.98E-01	1.62E-01	4.53E-01	4.02E-01	3.15E-01	2.00E-02	2.97E-01	1.93E-01	2.47E-01	3.29E-01	2.19E-01
SP79204	7.70E-02	1.39E-01	1.56E-01	1.59E-01	2.46E-01	2.13E-01	0.00E+00	1.78E-01	1.48E-01	5.34E-02	5.77E-02	5.80E-02
SP79419	1.12E-01	1.52E-01	1.66E-01	4.11E-02	0.00E+00	1.26E-01	0.00E+00	1.80E-01	2.50E-01	1.72E-01	2.00E-01	1.58E-01
SP79198	6.62E-02	2.26E-01	2.25E-01	1.55E-01	1.72E-01	3.11E-01	0.00E+00	2.17E-01	4.31E-01	3.48E-01	1.78E-01	3.11E-01
SP79339	7.41E-02	8.04E-02	1.04E-01	4.47E-02	0.00E+00	1.64E-01	1.07E-01	0.00E+00	2.00E-01	1.34E-01	1.02E-01	4.72E-02
SP79411	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.19E-01	2.00E-02	1.29E-01	0.00E+00	3.00E-02	8.42E-02	5.06E-02
SP79279	1.64E-01	2.87E-01	1.90E-01	5.64E-02	0.00E+00	8.09E-02	2.97E-02	1.73E-01	5.70E-02	1.21E-01	2.28E-01	1.51E-01
SP79451	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.41E-02	0.00E+00	6.58E-02	6.40E-02	2.00E-02	2.61E-02	0.00E+00
SP79231	2.57E-01	1.64E-01	1.61E-01	9.99E-02	1.66E-01	5.41E-02	2.24E-01	2.00E-02	2.44E-01	2.74E-01	3.43E-01	2.99E-01
SP79225	0.00E+00	1.41E-02	7.93E-02	9.08E-02	3.45E-02	1.97E-02	0.00E+00	0.00E+00	5.81E-02	5.14E-02	7.97E-02	5.07E-02
SP79267	1.89E-01	1.31E-01	1.26E-01	5.00E-02	7.43E-02	1.46E-01	0.00E+00	1.90E-01	1.19E-01	9.59E-02	5.88E-02	9.46E-02
CPCT02030434T	2.50E+00	2.16E+00	2.32E+00	2.11E+00	1.59E+00	1.04E+00	2.34E+00	1.61E+00	1.62E+00	3.12E+00	1.74E+00	1.61E+00
CPCT02060161T	1.06E+00	7.21E-01	7.70E-01	6.39E-01	1.26E+00	9.02E-01	1.45E+00	9.78E-01	1.20E+00	9.44E-01	8.80E-01	5.46E-01
CPCT02030441T	3.14E+00	4.03E+00	1.98E+00	2.71E+00	1.93E+00	1.68E+00	2.52E+00	1.71E+00	2.44E+00	2.64E+00	1.66E+00	1.61E+00
CPCT02030426T	2.43E+00	2.89E+00	2.00E+00	1.50E+00	1.82E+00	2.00E+00	1.79E+00	1.81E+00	3.27E+00	2.28E+00	1.58E+00	1.51E+00
CPCT02100147T	1.75E+00	2.48E+00	1.96E+00	1.86E+00	1.27E+00	1.96E+00	1.43E+00	2.48E+00	3.64E+00	2.60E+00	1.69E+00	1.62E+00
CPCT02030445T	2.62E+00	3.00E+00	1.56E+00	1.47E+00	1.42E+00	1.24E+00	1.81E+00	2.12E+00	2.69E+00	2.13E+00	1.81E+00	1.35E+00
CPCT02060147T	1.26E+00	1.08E+00	1.89E+00	1.12E+00	4.31E+00	2.18E+00	1.33E+00	3.13E+00	3.84E+00	4.89E+00	3.46E+00	2.79E+00
CPCT02030453T	2.35E+00	2.79E+00	3.40E+00	2.35E+00	1.41E+00	2.81E+00	1.47E+00	2.53E+00	4.46E+00	3.93E+00	2.27E+00	1.53E+00
CPCT02090038T	2.57E+00	2.70E+00	6.84E-01	8.72E-01	2.71E+00	9.21E-01	1.61E+00	1.49E+00	1.12E+00	2.44E+00	1.65E+00	1.40E+00
CPCT02100151T	2.49E+00	2.93E+00	2.49E+00	1.19E+00	1.13E+00	1.35E+00	1.32E+00	1.54E+00	2.05E+00	3.02E+00	1.42E+00	1.61E+00
CPCT02100159T	1.37E+00	2.04E+00	1.62E+00	2.08E+00	9.15E-01	1.94E+00	1.34E+00	1.83E+00	2.82E+00	2.05E+00	1.30E+00	1.44E+00
CPCT02030465T	3.19E+00	3.94E+00	1.31E+00	2.80E+00	1.36E+00	1.16E+00	2.00E+00	1.78E+00	1.93E+00	1.97E+00	1.51E+00	1.53E+00
CPCT02100166T	7.48E+00	1.70E+01	1.31E+01	1.03E+01	3.53E+00	1.65E+00	2.24E+00	2.39E+00	1.89E+00	6.83E+00	2.70E+00	1.91E+00
CPCT02070311T	5.80E-01	5.53E-01	7.75E-01	5.08E-01	5.37E+00	1.40E+00	1.65E+00	2.26E+00	1.40E+00	5.41E+00	3.44E+00	3.04E+00
CPCT02030467T	2.49E+00	3.20E+00	2.08E+00	2.37E+00	1.77E+00	1.71E+00	1.75E+00	2.34E+00	3.15E+00	3.07E+00	2.20E+00	1.76E+00
CPCT02060225T	3.16E+00	3.28E+00	2.60E+00	1.65E+00	3.55E+00	2.40E+00	1.80E+00	3.16E+00	4.35E+00	3.64E+00	2.83E+00	3.33E+00
