Samples	ID83A	ID83B
SP79234	5	27
SP79345	0	6
SP79342	4	6
SP79415	5	16
SP79407	9	9
SP79374	3	0
SP79291	4	0
SP79336	7	31
SP79380	4	8
SP79455	10	17
SP79181	0	7
SP79207	6	2
SP79190	1	14
SP79303	4	3
SP79258	2	4
SP79249	4	8
SP79321	2	5
SP79423	2	11
SP79219	7	3
SP79240	0	5
SP79255	4	3
SP79466	0	2
SP79357	0	1
SP79443	0	9
SP79285	20	14
SP79470	8	10
SP79309	3	3
SP79383	0	19
SP79187	15	9
SP79315	2	1
SP79264	4	9
SP79333	20	21
SP79204	4	12
SP79419	3	10
SP79198	6	19
SP79339	2	6
SP79411	0	4
SP79279	8	6
SP79451	0	2
SP79231	6	14
SP79225	0	3
SP79267	3	8
CPCT02030434T	142	464
CPCT02060161T	44	265
CPCT02030441T	219	562
CPCT02030426T	165	530
CPCT02100147T	119	486
CPCT02030445T	145	383
CPCT02060147T	31	1003
CPCT02030453T	139	579
CPCT02090038T	92	402
CPCT02100151T	155	356
CPCT02100159T	96	426
CPCT02030465T	225	420
CPCT02100166T	947	1521
CPCT02070311T	0	781
CPCT02030467T	145	563
CPCT02060225T	173	1009
CPCT02060224T	4	524
CPCT02030466T	21	270
CPCT02070341T	228	764
CPCT02080225T	126	1020
CPCT02030476T	127	795
CPCT02070351T	56	256
CPCT02070353T	181	409
CPCT02060247T	126	367
CPCT02060257T	162	395
CPCT02030506T	97	424
CPCT02050390T	270	1137
CPCT02030483T	115	452
CPCT02030487T	115	499
CPCT02070373T	183	1507
CPCT02050396T	808	2103
CPCT02030510T	126	326
CPCT02030516T	109	650
CPCT02030537T	258	514
CPCT02030529T	125	368
CPCT02060246T	126	1692
CPCT02030532T	110596	0
DRUP01060020T	147	904
CPCT02060264T	91	459
CPCT02030399T	128	453
CPCT02050254T	64	474
CPCT02030392T	13140	13243
CPCT02030397T	198	367
CPCT02100121T	152	544
CPCT02100116T	233	1268
CPCT02030385T	140	982
CPCT02030387T	140	620
CPCT02080162T	7417	4131
CPCT02100122T	125	324
CPCT02030386T	106	474
CPCT02030400T	165	670
CPCT02030396T	158	550
CPCT02050176T	151	1113
CPCT02100081T	255	431
CPCT02100084T	122	631
DRUP01050008T	39	575
CPCT02100085T	225	345
CPCT02100092T	99	456
CPCT02100090T	143	495
CPCT02100094T	59	187
CPCT02100089T	86	1006
CPCT02100101T	15129	0
CPCT02100095T	79	262
CPCT02030368T	157	646
CPCT02030369T	95	517
CPCT02100108T	89	392
CPCT02030375T	197	452
CPCT02030377T	34	247
CPCT02030374T	81	387
DRUP01050003T	104941	0
CPCT02330058T	202	767
CPCT02030417T	93	522
CPCT02100129T	88	326
CPCT02100134T	47	505
CPCT02030410T	71	565
CPCT02030421T	150	624
CPCT02030430T	6810	8251
CPCT02030416T	137	386
