Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
DRUP01330002T	653	5	525	0	353	268	126	191	75	213	164
CPCT02330078T	0	0	930	0	846	126	96	0	35	398	39
CPCT02010730T	187	23	278	0	1054	123	169	207	55	83	42
CPCT02050307T	258	0	0	683	0	260	44	201	81	15	102
DRUP01340004T	664	0	871	0	1266	161	165	0	84	470	49
CPCT02120078T	167	0	610	0	0	206	70	0	55	673	4
CPCT02100139T	512	4	465	138	89	165	82	21	69	38	49
CPCT02230077T	370	0	421	0	0	365	110	428	160	686	104
CPCT02230078T	311	0	277	489	27	157	281	51	93	51	23
CPCT02010735T	248	0	327	343	20	138	20	32	58	56	30
DRUP01010051TII	519	0	379	875	0	362	145	0	79	55	32
CPCT02440004T	1156	0	965	82	585	420	52	0	82	262	46
CPCT02220032T	0	0	111	233	1555	258	243	519	102	352	123
CPCT02130031T	528	0	435	461	0	235	121	40	217	33	144
DRUP01020018T	0	0	330	193	1115	119	82	105	99	259	124
CPCT02310005T	313	23	311	0	282	290	18	179	78	230	249
CPCT02250005T	30062	4500	832	0	1125	503	46	0	349	438	0
CPCT02330080T	637	42	487	331	0	200	155	54	161	67	106
CPCT02100144T	817	17	667	0	0	231	521	55	98	168	18
CPCT02330085T	480	36	634	0	600	394	316	99	132	233	90
CPCT02010742T	389	5	209	463	0	195	67	3	76	46	37
DRUP01010123T	147557	22121	18218	4010	0	3709	115	0	1060	0	0
DRUP01220007T	0	17	0	578	710	253	244	146	66	357	89
CPCT02300033T	88	0	0	467	0	184	428	9	166	37	99
DRUP01010059T	546	0	327	0	182	211	8	34	77	195	29
DRUP01010070T	389	0	529	0	0	281	191	110	122	17	69
CPCT02160038T	62	13	287	0	416	117	43	70	40	81	90
CPCT02440024T	0	1	123	31	0	61	6	31	41	38	18
CPCT02030442T	100	0	542	0	919	401	36	56	147	860	167
CPCT02330089T	351	43	763	0	710	241	86	0	105	24	89
CPCT02210042T	383	3	287	0	0	155	39	36	125	82	30
DRUP01070039T	323	8	0	0	0	222	15	46	249	79	178
CPCT02220067T	319	0	613	0	329	154	192	140	74	404	51
CPCT02340057T	461	0	532	0	352	216	24	26	82	125	51
CPCT02010743T	498	0	229	243	0	207	173	22	150	150	27
CPCT02030454T	352	22	375	0	589	85	71	109	96	68	78
CPCT02320001T	484	4	582	0	1231	40	973	90	172	131	89
CPCT02390017T	234	43	355	0	660	259	173	60	108	36	105
CPCT02370012T	95	87	177	0	1464	1557	76	19	96	151	175
CPCT02240007TII	360	0	523	78	0	209	122	121	171	17	119
CPCT02010747T	140	0	580	0	222	186	44	22	100	0	59
CPCT02010750T	369	9	575	0	346	175	85	29	69	26	50
CPCT02330092T	21	20	84	29	384	97	10	49	84	46	39
DRUP01340017T	152345	28920	10611	0	0	0	1046	0	949	732	470
CPCT02060259T	548	0	0	1193	0	132	131	114	26	34	105
CPCT02080197T	409	34	687	0	276	225	34	84	139	103	81
CPCT02110059T	641	15	266	0	92	99	45	224	98	24	72
CPCT02220076T	278	9	414	325	0	260	15	19	54	64	19
CPCT02010751T	59	0	414	0	98	49	17	87	110	16	20
CPCT02220077T	226	0	145	111	168	26	288	154	51	34	16
DRUP01060010T	1101	6	486	0	0	312	344	80	180	82	100
CPCT02140061T	702	47	141	0	137	271	30	26	103	33	60
CPCT02270018T	269	0	163	559	0	123	46	5	43	44	30
CPCT02310007T	334	0	380	614	0	200	157	3	81	33	59
CPCT02230087T	197	0	682	0	989	273	70	12	59	29	66
CPCT02150048T	0	20	426	0	1762	226	249	0	34	1117	169
DRUP01010122T	120174	18605	4837	16067	0	96	224	149	174	0	17
CPCT02330095T	529	5	323	550	0	337	28	70	91	142	43
CPCT02340075T	836	0	515	1017	0	363	29	0	99	58	45
DRUP01010072T	285	17	316	533	0	245	175	27	114	50	128
CPCT02330087T	16	33	172	127	275	0	399	230	90	51	121
CPCT02240010T	562	11	307	897	0	107	187	67	105	85	91
CPCT02110062T	447	9	1080	0	0	542	170	184	139	289	565
WIDE01010038T	47	0	217	0	319	37	267	115	30	30	64
CPCT02050325T	550	25	624	250	0	227	272	98	109	200	252
CPCT02050327T	387	0	0	1175	0	365	48	0	80	20	130
CPCT02050329T	368	32	190	947	410	301	217	160	128	26	118
WIDE01010060T	235	30	312	242	0	143	76	212	60	21	25
WIDE01010100T	223	53	140	375	331	136	66	0	8	0	26
DRUP01340006T	413	0	388	0	285	218	231	843	109	309	150
CPCT02220036T	451	0	195	509	0	107	213	90	53	101	58
WIDE01010066T	597	0	0	724	0	227	65	38	31	97	126
WIDE01010077T	366	8	335	349	0	157	75	0	74	33	118
CPCT02040226T	479	0	390	752	0	317	19	0	46	39	41
CPCT02330098T	300	3	147	0	0	94	23	62	170	20	99
WIDE01010091T	72	29	435	0	461	184	65	39	39	191	66
CPCT02110064T	154	0	334	0	262	172	47	55	72	193	56
WIDE01010063T	0	10	187	72	422	78	55	66	9	56	136
WIDE01010097T	236	5	383	307	0	131	20	50	35	21	44
WIDE01010096T	384	7	390	0	0	324	21	157	62	185	351
CPCT02370022T	376	53	311	884	0	171	153	0	77	133	55
CPCT02020695T	306	15	575	0	0	241	30	94	134	120	322
CPCT02100201T	502	0	584	147	184	256	37	14	42	107	58
CPCT02050335T	102	48	318	0	160	127	269	162	127	8	53
CPCT02160040T	118	28	178	0	619	148	591	369	197	625	643
CPCT02240012T	274	26	169	0	153	350	139	242	85	36	131
WIDE01010128T	527	0	528	518	0	210	226	0	46	0	34
CPCT02220081T	226	0	106	397	0	98	55	4	39	152	38
CPCT02100165T	283	34	325	0	239	193	158	108	69	64	50
DRUP01230004T	137813	25882	9469	0	0	2407	240	0	1432	799	402
DRUP01060002T	288	6	696	0	0	148	255	49	431	21	180
WIDE01010206T	0	47	224	304	649	14	720	221	46	24	36
WIDE01010001T	269	17	53	322	0	158	37	7	30	0	13
CPCT02120112T	427	1	1006	0	811	118	220	0	138	60	209
CPCT02120119T	424	0	239	389	0	291	5	36	162	50	73
WIDE01010154T	440	0	641	737	0	151	10	346	54	131	263
CPCT02370020T	575	0	358	374	0	220	35	28	181	49	62
CPCT02230090T	410	0	272	398	0	505	79	182	112	92	107
CPCT02210048T	106	6	141	152	0	60	148	103	145	48	69
WIDE01010159T	627	0	538	165	924	235	29	0	55	28	52
WIDE01010179T	470	0	489	676	0	245	70	28	69	16	26
WIDE01010177T	216	12	522	303	29	158	127	138	57	82	59
WIDE01010166T	10	4	237	0	1197	0	67	39	7	0	732
CPCT02130069T	249	0	338	443	0	192	72	0	71	27	36
WIDE01010168T	570	0	218	1198	0	122	98	117	41	20	47
CPCT02340074T	49	0	303	0	973	135	307	41	215	196	99
CPCT02290032T	320	27	263	0	74	222	5	5	160	0	38
WIDE01010200T	674	0	224	842	0	251	69	423	30	83	98
DRUP01340016T	117798	15841	24734	0	0	2487	44	0	1328	0	0
WIDE01010228T	0	28	0	866	730	352	19	0	106	16	106
WIDE01010227T	398	0	696	69	627	298	77	0	71	12	59
WIDE01010232T	458	0	132	518	0	253	19	0	23	24	29
WIDE01010196T	253	0	92	788	0	161	66	0	39	48	30
CPCT02050352T	307	0	365	347	363	151	533	19	84	0	14
CPCT02100173T	445	0	394	215	0	131	474	52	206	38	41
CPCT02210049T	0	8	178	57	870	154	157	41	83	37	70
WIDE01010236T	337	0	338	446	0	160	77	37	55	36	31
CPCT02210050T	520	1	998	382	0	306	93	0	108	22	41
WIDE01010218T	938	0	437	1010	0	454	106	0	56	19	41
WIDE01010261T	261	21	777	0	340	312	40	0	68	18	34
CPCT02350002T	724	38	82	771	0	289	205	59	127	17	164
CPCT02130089T	243	17	326	0	493	70	76	0	207	55	313
WIDE01010251T	177	0	126	289	0	188	119	49	46	40	38
WIDE01010273T	168	13	93	431	0	124	27	15	18	13	33
WIDE01010252T	214	0	430	502	0	224	66	0	61	32	26
WIDE01010258T	105	10	397	0	511	80	111	51	33	168	76
WIDE01010291T	312	0	2	55	1178	270	34	82	2	75	81
CPCT02120124T	230	0	204	399	0	195	296	42	119	11	107
WIDE01010269T	255	32	439	0	252	198	374	211	106	107	397
CPCT02060231T	620	0	716	274	0	137	739	133	138	71	51
WIDE01010300T	292	2	70	704	0	242	154	41	51	120	104
WIDE01010319T	451	45	1289	166	0	74	1080	85	114	59	14
WIDE01010327T	283	0	296	571	0	99	25	4	27	44	36
CPCT02230100T	1014	12	344	1185	0	289	436	0	106	71	91
WIDE01010338T	642	0	317	1202	0	252	134	47	76	59	122
CPCT02380040T	0	21	452	32	707	113	280	76	39	149	48
WIDE01010299T	0	59	0	377	524	141	422	55	66	46	53
WIDE01010353T	33	0	165	0	338	143	13	69	37	42	61
CPCT02190017T	38	11	0	379	117	67	336	26	88	62	62
WIDE01010366T	308	1	827	544	0	222	75	0	49	53	79
CPCT02190037T	204	0	135	731	0	120	873	80	121	5	78
WIDE01010389T	98	24	87	173	0	90	20	21	30	15	18
CPCT02050354T	233	8	0	640	176	236	69	27	36	58	63
CPCT02040122T	182	0	479	0	110	246	188	45	68	168	32
DRUP01070080T	100605	25914	2331	558	0	0	54	3651	272	0	0
WIDE01010027T	171	4	221	165	77	112	85	27	9	7	46
CPCT02050358T	891	0	1131	1454	0	336	33	0	112	6	102
WIDE01010407T	501	0	668	0	464	29	550	52	122	609	28
DRUP01050026T	580	4	415	0	0	166	235	70	399	156	133
CPCT02060136T	790	3	665	333	231	133	1479	86	231	195	123
CPCT02290036T	264	2	731	55	0	159	2	0	77	50	19
WIDE01010426T	222	0	121	359	0	169	23	0	30	15	18
WIDE01010379T	106	14	63	285	0	130	70	0	35	81	70
CPCT02390022T	120	20	155	202	0	95	33	91	219	12	103
WIDE01010429T	217	0	200	672	0	280	219	94	53	33	51
WIDE01010434T	417	0	481	0	0	114	90	193	45	25	24
CPCT02050355T	399	32	330	591	0	289	67	0	141	15	98
CPCT02010835T	1491	35	623	0	81	336	83	106	230	226	161
DRUP01020053T	145484	28291	18320	0	12043	2194	155	0	1315	0	635
DRUP01040016T	114950	21521	16388	0	0	0	0	0	719	0	68
CPCT02010841T	385	33	314	198	477	159	150	48	146	62	74
WIDE01010441T	455	0	186	0	44	144	71	306	50	187	245
CPCT02010786T	84273	12069	7196	2205	0	0	29	695	337	0	0
WIDE01010439T	78	0	24	392	0	123	8	0	18	33	58
CPCT02010839T	383	6	364	399	0	166	24	43	111	28	141
DRUP01050025T	951	13	321	0	0	579	59	196	543	554	257
WIDE01010446T	317	0	8	395	62	209	150	125	53	25	89
WIDE01010447T	354	0	533	346	0	193	46	0	32	51	14
WIDE01010425T	618	1	936	25	1131	191	238	36	57	28	28
WIDE01010442T	745	0	0	1552	76	309	134	0	55	28	26
WIDE01010451T	3122	116	856	0	0	2057	205	18	108	109	36
CPCT02160049T	654	68	563	0	0	500	209	85	154	202	283
WIDE01010456T	0	24	300	143	875	208	333	61	62	162	57
CPCT02330111T	408	4	591	410	0	198	19	182	103	14	5
CPCT02120136T	0	0	137	151	87	81	3	11	50	30	33
CPCT02030493T	75	0	58	333	0	44	80	67	54	28	11
CPCT02020757T	719	6	275	1135	0	299	243	0	165	81	87
DRUP01030018T	159696	30118	15985	0	0	3536	185	0	1440	235	610
CPCT02060239T	429	29	443	0	0	326	24	123	115	105	308
CPCT02330112T	0	52	0	540	1138	0	48	10	46	67	1104
DRUP01330008T	239	0	479	0	885	188	389	47	110	866	86
CPCT02330043T	0	43	343	0	1302	245	413	1245	162	229	251
CPCT02010873T	200	0	76	486	0	182	23	0	64	29	24
CPCT02010860T	199	22	125	310	0	159	3	47	22	31	31
CPCT02090050T	0	0	134	263	209	105	17	0	69	88	46
CPCT02380047T	14	19	513	0	756	68	196	41	83	334	30
CPCT02050375T	634	3	690	369	63	349	478	4	75	38	43
CPCT02390027T	147	22	148	257	0	140	15	77	26	17	36
DRUP01050028T	53402	6327	3959	0	0	0	0	129	625	0	0
CPCT02310013T	208	0	71	1057	450	221	185	3	71	0	88
CPCT02120145T	0	11	0	303	65	110	10	0	55	40	37
WIDE01010606T	84088	7605	13104	55372	0	0	103	0	597	0	0
CPCT02110071T	303	0	815	0	1109	174	194	38	108	475	93
CPCT02320005T	504	0	651	0	357	312	466	63	107	59	83
CPCT02290044T	83	5	388	0	629	195	397	44	114	23	89
CPCT02020758T	92	0	94	248	0	89	12	0	43	14	36
DRUP01010047TII	104082	12176	2061	0	762	905	122	1397	500	309	8
CPCT02010880T	41	14	303	0	436	139	46	74	91	152	58
CPCT02010884T	0	1	159	110	363	102	490	33	48	53	86
WIDE01010460T	145844	22269	0	35172	0	474	85	0	453	0	0
CPCT02010882T	136417	19914	2049	14073	7121	280	132	0	814	0	349
CPCT02080244T	169	0	403	0	547	160	169	35	77	184	96
CPCT02010881T	543	0	217	289	0	262	27	46	92	57	46
CPCT02170033T	328	25	213	0	0	216	96	140	74	35	229
CPCT02120079T	271	28	476	0	0	219	12	21	130	57	47
CPCT02040258T	189	0	0	358	867	195	1143	146	104	117	104
CPCT02040269T	157	15	33	478	387	223	144	65	100	140	214
CPCT02090059T	493	0	345	0	311	294	234	166	113	267	461
CPCT02330102T	384	0	98	587	0	229	65	299	35	283	80
CPCT02390033T	346	19	74	392	0	155	26	0	103	68	67
CPCT02030514T	281	0	638	151	0	598	166	251	92	134	396
CPCT02010898T	0	0	83	470	0	145	14	0	57	22	58
CPCT02110073T	610	0	466	105	0	130	20	24	119	63	28
CPCT02340095T	54	0	23	0	463	187	55	36	100	21	76
CPCT02050387T	283	0	465	284	0	161	6	0	95	41	16
CPCT02390034T	897	23	316	763	0	285	476	103	182	71	122
CPCT02130144T	388	0	850	1327	0	474	45	49	80	146	172
CPCT02210064T	2139	15	209	1205	0	376	46	15	90	38	39
CPCT02410008T	84	27	205	91	75	67	9	6	75	37	29
CPCT02170037T	459	7	423	0	0	107	1276	137	123	65	132
CPCT02170035T	106955	16494	3494	9806	4192	281	75	207	423	0	448
CPCT02020802T	379	0	329	594	0	243	62	0	51	12	45
CPCT02230117T	764	4	199	1085	0	258	77	20	192	116	164
CPCT02350009T	1166	55	135	0	0	817	192	203	122	148	245
CPCT02210070T	248	0	203	575	0	168	45	53	79	47	68
CPCT02120160T	550	9	184	670	0	264	108	37	88	49	43
CPCT02180072T	188	36	323	27	196	115	50	14	121	21	128
CPCT02350012T	294	0	350	308	0	159	69	46	78	44	31
CPCT02050397T	364	2	37	532	0	170	111	114	60	52	63
CPCT02030528T	389	15	280	0	481	411	398	184	145	216	188
CPCT02100182T	166	0	290	0	480	79	208	24	60	35	35
DRUP01050031T	1035	24	351	0	0	678	82	226	196	582	169
CPCT02370036T	321	12	387	681	0	151	161	124	176	61	81
CPCT02050398T	418	0	1202	224	0	171	16	101	186	0	50
CPCT02120162T	213	22	335	197	0	188	12	109	118	53	60
CPCT02130137T	384	0	662	227	0	177	41	0	223	35	114
CPCT02300048T	0	16	399	46	379	202	21	88	70	153	99
CPCT02250011T	29	0	236	0	677	94	1310	309	134	170	496
CPCT02050261T	331	4	0	616	241	238	96	0	40	0	131
DRUP01160001T	263	11	257	0	200	150	464	349	188	612	558
CPCT02150025T	98	27	40	592	0	115	36	205	108	15	32
DRUP01020033T	894	0	697	90	0	360	379	99	149	354	66
CPCT02460002T	13	8	185	0	756	203	790	51	85	777	30
CPCT02040264T	231	24	272	178	584	105	176	73	79	15	94
CPCT02370037T	628	0	42	932	0	326	87	53	76	55	249
CPCT02100188T	0	7	0	20	0	39	2	5	31	29	29
DRUP01220004T	123	0	0	243	0	102	50	72	31	165	36
CPCT02380011T	0	0	219	254	451	129	135	65	71	303	29
CPCT02160057T	0	23	0	348	447	151	173	52	58	193	54
CPCT02050220T	202	0	318	0	254	192	182	58	136	61	56
CPCT02220059T	118	7	217	73	0	101	528	65	86	26	44
DRUP01090023T	112	0	190	304	0	164	22	23	57	59	55
CPCT02120171T	379	0	568	0	246	211	84	0	92	155	50
CPCT02050269T	116	7	320	0	84	144	184	36	75	18	89
CPCT02230023T	695	22	175	0	0	228	15	453	101	127	476
CPCT02180045T	902	15	879	0	249	291	52	81	142	75	90
CPCT02090023T	416	0	774	712	0	218	378	0	247	112	162
CPCT02050238T	127	16	395	0	99	115	54	6	107	104	22
CPCT02070405T	483	0	276	0	1727	226	239	0	71	136	104
CPCT02060135T	360	5	153	637	0	240	71	39	85	105	53
CPCT02230053T	744	0	858	64	0	171	39	10	182	72	80
CPCT02330052T	686	0	676	440	0	519	126	168	102	101	123
CPCT02330049T	490	0	457	0	332	248	99	179	145	134	172
DRUP01010047T	117227	13639	2192	0	3904	1683	212	784	750	647	225
CPCT02370002TII	435	0	421	251	0	321	121	321	237	232	83
CPCT02190023T	513	0	161	740	0	375	111	14	92	46	57
CPCT02230055T	241	0	368	0	0	469	200	400	227	135	285
CPCT02030414T	577	0	295	1355	0	281	16	0	63	2	82
DRUP01030026T	575	0	166	494	0	251	13	0	53	26	46
CPCT02050278T	193	27	165	764	0	185	33	38	94	36	57
CPCT02210027T	341	25	544	410	0	284	279	82	177	37	128
CPCT02230045T	150	0	399	0	843	177	47	0	73	18	54
CPCT02110046T	197	0	266	0	0	130	375	43	145	246	70
CPCT02010674T	324	12	70	593	0	130	252	5	198	2	37
CPCT02050279T	112851	15161	9202	3125	0	62	0	0	1000	0	0
CPCT02220027T	276	0	396	408	572	175	206	43	62	47	63
CPCT02160034T	2595	22	347	906	140	273	67	162	112	51	78
CPCT02070239T	375	0	815	202	0	160	16	0	218	42	56
CPCT02340024T	670	9	699	0	643	113	209	52	192	288	102
CPCT02030382T	592	1	325	0	190	154	94	15	97	45	62
CPCT02120054T	116	35	216	58	0	114	138	24	136	100	134
CPCT02310002T	483	7	215	369	0	296	86	18	56	27	49
CPCT02120066T	256	4	578	0	1046	63	204	566	81	212	167
CPCT02440001T	167	0	431	81	791	209	54	32	34	57	44
CPCT02100120T	1712	31	604	1560	193	398	498	0	134	72	70
DRUP01010051T	99583	15186	8409	6317	0	848	49	374	550	0	29
CPCT02340036T	488	0	420	0	103	147	215	811	70	269	138
CPCT02040165T	280	25	457	178	3	168	186	327	121	122	82
CPCT02450004T	459	0	523	31	379	226	350	18	183	34	73
CPCT02330051T	385	42	515	0	109	238	146	47	221	63	112
CPCT02080126T	75	3	453	0	218	89	65	41	89	375	66
CPCT02240007T	132	0	183	0	0	71	32	54	131	0	72
CPCT02340014T	72	13	169	0	0	0	2377	156	159	281	33
CPCT02170016T	364	0	397	28	185	238	161	49	112	34	63
CPCT02330055T	405	0	188	156	0	174	73	38	42	22	68
CPCT02180042T	75	0	249	0	572	112	243	42	68	35	59
CPCT02010666T	228	28	154	447	63	238	31	39	39	66	44
CPCT02340029T	618	0	934	0	1487	154	173	0	113	572	54
CPCT02070232T	99	8	204	0	363	202	36	10	87	408	32
CPCT02080042T	719	23	1028	0	41	250	64	14	205	138	78
CPCT02240009T	298	10	305	546	0	327	191	32	187	50	99
CPCT02230057T	32	11	308	0	331	117	137	14	181	394	173
CPCT02040183T	0	3	77	105	0	98	0	32	47	43	90
CPCT02050256T	204	0	314	0	0	152	102	8	123	50	59
CPCT02050258T	402	0	873	498	0	232	102	0	154	0	39
CPCT02330053T	202	16	0	925	0	240	210	165	46	13	117
DRUP01010041T	526	74	494	0	862	201	476	187	177	85	68
DRUP01010044T	2613	0	702	269	0	342	333	113	261	25	90
CPCT02020611T	216	0	546	0	712	65	129	105	128	675	112
CPCT02050252T	1084	0	748	809	431	336	610	36	173	23	86
CPCT02290017T	318	0	740	0	69	178	53	16	142	39	43
CPCT02050259T	1062	35	136	0	803	397	481	73	161	212	163
CPCT02060155T	300	23	421	235	0	199	63	70	248	48	110
CPCT02050260T	226	0	469	27	0	187	18	165	158	20	102
CPCT02290016T	282	4	80	477	0	213	130	45	75	81	47
CPCT02050118T	279	55	464	0	408	234	59	16	44	77	156
CPCT02090004T	344	44	0	411	592	353	722	62	44	74	200
CPCT02050115T	559	33	7	990	0	190	212	0	50	8	86
CPCT02210007T	378	0	558	785	0	259	74	0	41	41	38
CPCT02050175T	343	4	268	527	49	239	123	0	63	23	43
CPCT02380005T	212	10	340	333	0	130	101	29	39	163	43
CPCT02010543T	236	11	441	632	0	182	118	117	61	87	94
CPCT02270001T	349	27	740	0	379	151	764	49	81	422	44
CPCT02100019T	78779	9837	7599	9985	3713	0	223	292	1074	144	0
CPCT02010576T	1	31	110	0	229	6	6	258	13	13	19
CPCT02330024T	358	2	266	505	0	235	58	24	53	23	52
CPCT02120021T	22	5	511	0	910	245	17	61	1	77	90
CPCT02120023T	53	18	265	0	537	55	70	23	37	80	21
CPCT02030343T	203	7	137	157	0	124	6	8	41	21	57
CPCT02330036T	262	0	304	0	759	191	97	85	44	2	48
CPCT02050184T	985	0	233	0	0	785	93	271	39	534	125
DRUP01070017T	127	25	248	149	891	110	823	133	44	257	55
CPCT02210018T	792	0	593	774	0	246	190	0	49	58	22
CPCT02020521T	84	0	270	0	160	102	18	128	17	174	46
CPCT02110033T	196	56	0	399	618	0	74	12	88	47	1630
CPCT02220019T	252	0	114	1460	0	145	688	201	57	62	90
CPCT02010579T	437	0	700	524	296	275	30	0	74	33	128
CPCT02010587T	225	0	313	90	0	158	111	49	60	110	61
CPCT02220020T	182	0	303	480	0	292	164	37	76	50	81
CPCT02060096T	496	0	369	417	1	179	109	0	75	51	15
CPCT02070167T	287	0	465	0	56	191	20	0	22	33	21
CPCT02080077T	206	0	316	250	0	157	70	19	39	40	28
CPCT02300017T	153	25	396	475	0	120	13	322	59	24	41
CPCT02010590T	517	66	200	511	900	224	491	161	75	98	73
CPCT02220022T	272	0	672	323	282	142	50	21	16	46	162
