Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP77443	718	0.998	132.975	18.52%	23.265	6.73%	0.07907	0.998
SP72118	663	0.999	91.965	13.871%	16.116	4.987%	0.06466	0.999
SP76891	547	0.998	101.14	18.49%	16.962	6.592%	0.09279	0.998
SP125732	7743	0.998	1197.981	15.472%	344.415	6.719%	0.05211	0.998
SP125716	764	0.999	116.126	15.2%	16.843	5.165%	0.05366	0.999
SP125746	47457	1.0	2644.886	5.573%	663.221	2.163%	0.01324	1.0
SP125797	740	0.999	122.269	16.523%	20.242	6.198%	0.05635	0.998
SP76057	573	0.998	94.811	16.546%	15.426	5.492%	0.06577	0.998
SP69565	1488	0.997	203.5	13.676%	36.096	7.31%	0.0386	0.997
SP75202	372	0.996	84.099	22.607%	13.667	9.564%	0.09679	0.996
SP110736	533	0.998	93.985	17.633%	15.182	6.016%	0.08233	0.998
SP107774	542	0.999	76.797	14.169%	11.624	3.47%	0.05944	0.999
SP110779	628	0.995	155.679	24.79%	25.305	9.909%	0.12392	0.995
SP107805	532	0.997	103.704	19.493%	17.692	8.238%	0.07122	0.996
SP110789	1169	0.992	225.374	19.279%	40.577	12.781%	0.05355	0.991
SP71846	631	0.997	115.459	18.298%	19.805	7.761%	0.07747	0.997
SP70122	623	0.999	70.233	11.273%	10.965	3.36%	0.04655	0.999
SP71404	1281	0.999	144.347	11.268%	24.804	3.995%	0.03919	0.999
SP76955	537	0.999	88.305	16.444%	16.983	5.429%	0.08274	0.998
SP107781	320	0.992	80.078	25.024%	13.068	12.839%	0.12759	0.991
SP70202	859	0.996	124.296	14.47%	22.58	9.008%	0.04327	0.995
SP70677	210	0.978	72.867	34.699%	13.14	21.333%	0.19757	0.975
SP70082	216	0.99	66.924	30.983%	11.247	14.547%	0.18148	0.989
SP70288	835	0.999	117.361	14.055%	18.317	4.451%	0.05694	0.999
SP70266	401	0.994	108.458	27.047%	18.27	11.107%	0.11785	0.993
SP107956	843	0.998	156.84	18.605%	25.59	6.455%	0.07152	0.998
SP70956	380	0.998	69.429	18.271%	12.099	7.937%	0.06771	0.998
SP108017	289	0.995	67.445	23.337%	11.024	9.709%	0.12496	0.995
SP71536	359	0.997	69.557	19.375%	11.926	7.596%	0.08796	0.997
SP70756	463	0.997	86.131	18.603%	14.618	7.926%	0.08432	0.997
SP76675	1370	0.998	178.921	13.06%	33.633	6.952%	0.04545	0.997
SP71480	569	0.998	124.487	21.878%	21.894	7.53%	0.09876	0.998
SP70313	391	0.995	77.927	19.93%	13.442	10.079%	0.08167	0.995
SP73319	368	0.997	77.564	21.077%	12.439	7.302%	0.11996	0.997
SP107813	633	0.999	94.741	14.967%	16.287	5.574%	0.05353	0.999
SP77339	484	0.999	82.76	17.099%	13.953	5.686%	0.07487	0.998
SP76017	389	0.995	96.534	24.816%	14.85	10.013%	0.12995	0.995
SP76915	487	0.992	109.401	22.464%	20.171	12.823%	0.10985	0.991
SP71974	2089	0.999	205.581	9.841%	37.064	4.798%	0.02082	0.999
SP70178	816	0.999	114.594	14.043%	18.497	4.693%	0.04804	0.999
SP107920	523	0.998	92.599	17.705%	15.699	6.933%	0.08793	0.997
SP110798	417	0.999	63.933	15.332%	10.34	5.08%	0.09218	0.999
SP107952	633	0.997	120.445	19.028%	20.587	7.492%	0.07601	0.997
SP70465	412	0.996	82.278	19.97%	12.948	8.465%	0.08357	0.996
SP70780	683	0.999	95.484	13.98%	16.07	4.784%	0.05674	0.999
SP110803	381	0.945	146.126	38.353%	32.805	32.784%	0.17308	0.933
SP107915	431	0.998	84.917	19.702%	12.97	6.615%	0.08175	0.998
SP71132	832	0.999	110.107	13.234%	17.353	4.124%	0.05893	0.999
SP71552	718	0.998	113.18	15.763%	18.459	5.978%	0.05443	0.998
SP69573	309	0.998	66.06	21.379%	10.55	7.289%	0.10603	0.998
SP75681	476	0.997	96.8	20.336%	18.747	8.131%	0.09624	0.997
SP107874	813	0.999	107.396	13.21%	18.211	4.25%	0.05146	0.999
SP110816	308	0.996	77.009	25.003%	11.841	8.924%	0.12587	0.996
