Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP117201	144	339	0	0	28	33	23	28	80	9	1	10	14	0	24	0	1
SP125685	52	186	18	0	6	9	3	30	27	12	0	10	43	0	15	23	9
SP117463	176	193	0	49	7	26	37	8	46	7	0	3	7	0	20	15	11
SP117568	151	242	8	86	18	33	13	81	52	10	2	8	40	0	0	29	15
SP125717	122	79	3	91	5	0	15	17	64	4	20	5	0	0	5	27	0
SP125707	0	0	0	0	2	0	0	0	0	0	7	0	0	0	7	12	0
SP125794	66	332	10	0	0	6	17	8	57	14	4	7	0	6	36	24	6
SP125756	182	4	0	132	400	40	6	57	19	193	19	7	3	0	4	48	70
SP117441	66	123	0	85	2	6	24	22	100	19	4	5	6	12	10	0	4
SP125780	106	320	10	0	8	24	45	37	35	23	3	0	7	11	15	48	5
SP125764	171	305	0	133	822	45	27	42	0	94	22	4	34	126	37	2	10
SP117690	53	76	15	107	0	9	9	16	62	19	3	0	15	0	0	3	0
SP125742	21	152	4	0	48	23	8	20	132	131	4	0	10	0	0	43	3
SP125804	46	295	39	0	529	42	16	21	0	371	11	20	0	0	37	34	65
SP125695	34	134	7	0	22	13	9	15	42	17	1	6	26	0	7	33	10
SP77986	8	24	0	0	6	15	0	2	16	14	4	2	11	0	5	2	0
SP125689	106	213	0	282	48	22	43	48	114	34	1	11	6	123	24	13	28
SP117523	22	0	13	271	8	17	18	29	24	24	2	8	9	0	0	4	8
SP125694	68	40	0	241	23	9	33	26	0	16	8	1	24	0	8	19	15
SP125745	45	12	0	208	4	10	17	21	21	8	0	0	0	19	26	0	0
SP117001	79	182	8	28	1	22	16	0	59	16	2	2	18	0	25	0	8
SP117949	323	203	25	107	15	19	30	27	50	17	1	0	14	27	0	47	10
SP117653	34	0	0	107	6	16	9	21	0	10	0	7	30	13	5	0	0
SP117522	34	60	15	215	8	16	25	31	20	26	2	10	12	4	0	0	9
SP125710	44	237	7	24	12	11	22	13	40	19	4	23	8	0	2	38	1
SP117214	72	288	22	0	21	9	16	24	29	12	2	2	22	64	18	3	3
SP125768	336	751	0	0	21	107	29	0	81	0	7	2	35	0	9	57	17
SP117722	80	166	33	38	6	7	15	28	34	8	3	14	28	0	20	4	11
SP125699	228	139	0	49	6	19	19	57	0	21	0	0	72	0	17	7	0
SP125771	237	0	19	637	40	69	67	163	0	24	15	17	0	0	80	43	20
SP125719	35	121	1	0	8	20	0	40	39	8	2	5	11	2	18	1	10
SP117648	24	88	0	0	16	24	14	39	29	25	3	13	22	0	0	1	0
SP125760	47	95	20	79	8	9	11	2	55	16	0	3	6	0	21	34	4
SP125770	6534	7832	805	2374	914	756	2343	0	0	32	43	70	0	0	0	0	29
SP77956	26	54	0	0	0	0	23	0	0	0	3	5367	0	0	0	0	0
SP125785	104	109	37	32	24	4	4	48	13	10	5	0	43	0	3	22	16
SP125706	85	281	0	0	616	16	12	62	36	135	29	0	0	21	41	43	37
SP125705	128	144	17	48	10	2	8	36	51	8	0	0	15	0	20	2	8
SP125715	4	28	0	0	0	12	4	5	21	20	0	0	0	0	12	21	0
SP116962	20	123	22	0	4	3	5	0	47	23	0	10	12	0	7	0	13
SP117660	58	165	8	108	15	9	27	5	37	24	6	3	1	0	46	6	16
SP117643	113	217	34	35	881	28	47	69	0	165	10	9	30	75	25	3	14
SP125713	143	63	24	108	910	65	19	82	166	163	10	0	22	0	69	41	23
SP117760	43	158	20	0	10	27	24	16	34	20	3	2	8	3	12	12	8
SP116968	66	351	1	105	13	19	15	11	77	22	0	1	1	10	0	0	5
SP125775	39	14	0	171	3	26	19	13	16	19	5	10	4	0	0	39	14
SP125731	60	204	2	0	15	16	9	22	58	2	1	2	0	35	0	1	20
SP125733	52	0	10	240	9	20	6	23	19	3	5	11	0	0	2	23	11
SP78502	15	29	0	0	3	4	4	6	43	9	0	8	6	0	5	0	3
SP125791	90	272	0	0	5	11	5	19	38	29	0	0	27	0	11	3	3
SP125755	44	267	0	0	11	26	15	0	39	48	12	6	22	0	52	23	16
SP117340	243	184	0	0	56	28	7	74	4	33	3	14	121	28	25	0	10
SP125781	70	142	0	0	12	1	12	16	57	20	2	3	23	0	29	0	4
SP125783	28	140	0	0	17	4	5	27	63	6	0	17	7	0	12	23	8
SP116950	205	322	0	118	12	8	40	16	0	20	5	2	9	0	81	0	16
SP125712	65	0	0	271	9	2	49	39	0	19	3	4	30	0	14	37	8
SP125786	10	48	4	0	293	1	13	54	26	18	29	8	3	0	0	51	5
SP125693	238	473	101	161	0	142	63	23	0	40	3	7	27	0	21	30	6
SP116949	138	154	0	47	14	54	14	61	21	25	11	17	77	0	37	13	22
SP78533	23	45	0	13	12	4	6	20	47	11	0	2	4	0	0	0	2
SP117215	61	0	0	221	12	5	2	83	4	19	1	9	10	0	21	6	1
SP117040	130	279	0	48	9	0	28	20	0	18	1	15	28	0	73	0	11
SP117476	102	55	10	162	10	27	14	0	52	21	2	4	38	0	0	4	1
SP116985	81	203	0	0	3	4	18	7	76	4	3	28	39	0	19	1	11
SP125769	36	98	6	0	7	6	7	30	31	7	0	1	0	0	12	35	0
SP125778	32	106	0	0	1285	37	25	16	89	331	48	2	0	189	0	25	46
SP117440	85	332	1	0	8	12	13	39	15	23	1	5	39	0	50	4	11
SP125730	48	105	4	9	3	18	4	15	19	13	0	2	0	0	2	9	1
SP125686	47	275	0	27	10	15	25	17	0	31	7	7	25	0	46	30	6
SP125758	65	0	14	175	11	0	11	21	33	17	0	7	23	0	2	30	8
SP77848	24	41	0	0	0	2	4	9	0	5	3	1	15	0	17	0	0
SP117974	125	339	0	0	5	32	33	4	40	24	1	14	19	0	21	0	9
SP117911	142	253	0	44	2	15	21	18	27	19	2	10	31	0	15	3	0
SP117165	62	143	8	0	17	49	16	37	38	34	0	4	55	0	0	0	10
SP117412	90	206	4	160	312	17	3	80	8	112	4	2	39	0	3	0	13
SP117650	15	0	0	54	14	11	4	32	64	52	0	0	0	0	13	3	7
SP117076	12	133	4	0	17	5	10	21	0	19	4	9	4	0	29	28	4
SP125757	71	225	14	0	9	2	9	33	5	34	0	2	16	0	36	52	5
SP125711	47	0	18	226	6	19	6	46	6	1	33	8	33	0	14	100	3
SP125811	52	123	0	2	16	25	7	21	63	9	4	5	9	0	0	31	4
SP125723	37	0	29	172	18	17	16	11	46	12	0	19	62	0	27	13	3
SP125809	103	470	1	21	9	28	41	9	0	28	6	3	30	0	19	14	22
SP125722	40	0	0	114	8	1	5	8	18	14	0	4	0	3	32	19	1
SP117908	63	209	18	0	7	14	12	32	39	31	0	2	20	0	9	21	14
SP125741	92	474	0	0	9	4	62	13	0	25	2	15	12	29	34	18	19
SP125724	131	138	39	0	8	4	7	0	0	20	4	0	173	31	9	42	3
SP117037	39	76	0	117	3	38	2	15	31	10	2	11	6	0	12	37	5
SP125777	40	186	0	0	712	40	29	38	34	169	27	1	50	41	0	35	19
SP117291	100	171	7	230	13	35	10	50	0	19	0	2	13	0	49	0	0
SP125793	37	76	7	0	62	17	11	4	0	15	2	0	31	0	16	28	6
SP125744	132	85	9	104	10	12	18	15	20	1	0	5	0	3	38	27	3
SP125795	53	133	0	113	10	2	10	32	8	10	4	3	25	0	0	16	16
SP125703	70	15	9	238	6	29	13	19	49	1	2	2	2	0	12	31	4
SP125761	27	0	18	141	14	19	4	71	0	15	2	12	7	0	0	22	9
SP117661	199	177	0	121	16	14	26	43	53	17	0	2	4	0	0	16	11
SP125776	111	67	0	142	22	33	20	29	35	18	8	11	35	0	17	8	15
SP117261	35	86	0	21	1	19	8	37	26	9	2	10	13	0	0	0	2
SP125698	156	189	10	0	558	41	14	108	0	107	9	0	18	0	0	25	19
SP125714	103	260	0	24	8	6	16	10	37	6	5	1	12	0	27	32	56
SP77972	151	156	0	0	8	25	25	14	22	7	1	11	28	0	18	0	2
SP77866	0	31	1	0	0	9	2	13	0	3	0	4	8	0	0	0	1
SP125704	70	151	9	0	9	5	7	14	84	6	3	2	0	0	16	1	10
SP117290	114	897	0	0	19	15	43	36	4	17	9	14	8	5	27	3	23
SP125738	43	90	4	0	7	3	3	33	11	14	0	2	14	5	7	38	9
SP135427	3	0	0	36	4	5	2	41	11	17	1	7	24	0	0	1	0
SP135403	0	2	0	0	1	0	0	4	0	0	0	1	0	0	2	0	0
SP102557	0	0	0	12	2	5	0	10	4	6	4	4	2	1	5	0	4
SP106801	1	0	2	0	3	0	5	0	17	13	0	0	8	2	4	0	2
SP106758	4	13	0	47	9	6	3	23	0	5	0	4	13	0	5	0	4
SP106808	7	32	0	0	10	0	0	25	26	9	2	3	32	0	0	0	8
SP102617	26	2	0	0	6	13	2	97	0	1	4	8	4	0	0	1	2
SP102605	0	6	2	0	0	3	0	14	7	3	0	3	4	0	4	0	0
SP117086	0	0	0	0	0	6	0	0	1	5	0	0	0	0	1	0	0
SP117700	10	0	3	4	6	2	0	6	29	12	0	8	7	0	15	0	1
SP135339	2	75	6	0	6	17	5	48	8	20	5	11	9	27	24	0	6
SP135324	3	26	0	43	2	1	6	3	0	14	0	4	7	0	6	0	2
SP102529	7	0	5	22	5	5	2	46	0	25	4	13	18	0	15	0	3
SP102507	13	52	0	0	5	9	6	18	41	13	4	0	0	0	8	0	0
SP102485	0	1	2	0	1	3	0	6	11	9	0	7	0	0	0	0	5
SP117043	6	23	0	0	1	2	1	31	45	19	2	0	2	0	15	2	4
SP135496	3	40	8	0	9	1	0	22	3	11	0	6	22	0	20	0	5
SP117228	6	19	3	0	0	0	4	16	13	4	8	6	18	0	9	0	7
SP118044	0	0	0	0	0	0	0	0	0	0	3	0	1	0	7	0	0
SP117984	3	0	2	23	0	11	6	11	27	5	4	3	0	0	17	0	2
SP135346	5	0	0	0	11	2	2	21	0	6	4	0	0	23	14	2	0
SP135492	0	4	0	0	0	2	0	2	0	0	0	2	5	0	3	0	0
SP102573	3	2	0	0	10	4	0	7	15	4	2	1	3	0	0	0	3
SP135460	1	2	2	0	0	0	0	12	21	14	2	0	5	0	8	0	0
SP117667	1	0	0	0	4	0	0	5	0	3	2	2	3	0	6	0	2
SP106815	4	47	5	0	11	16	6	14	26	8	2	9	13	0	30	0	4
SP106734	2	1	0	0	2	4	0	3	0	5	0	2	14	0	16	1	0
SP117796	2	15	3	0	6	2	0	4	51	10	1	0	28	0	13	1	4
SP102537	0	26	11	0	9	0	1	55	26	11	0	10	34	0	7	1	2
SP135334	12	11	0	0	0	23	0	36	6	1	0	0	2	0	4	0	3
SP102517	7	20	4	0	13	13	4	50	15	10	3	6	2	5	9	1	5
SP117493	2	0	0	1	0	0	0	2	1	0	0	4	3	0	7	0	0
SP106722	1	1	5	0	8	6	2	23	14	13	4	4	0	0	14	0	1
SP135434	8	39	0	0	1	10	2	9	56	9	0	6	44	0	16	0	8
SP106753	2	0	0	0	4	1	0	6	0	0	0	0	4	0	12	0	0
SP102523	9	12	0	0	0	18	4	46	19	9	0	6	0	0	10	0	3
SP102591	6	0	0	0	7	8	2	8	35	4	0	0	0	0	4	0	2
SP102547	3	10	5	0	4	2	6	27	49	13	5	6	5	0	2	0	0
SP118043	5	0	7	45	2	0	0	72	0	24	1	1	27	0	0	1	8
SP135478	3	11	0	0	0	1	2	11	13	8	6	0	7	0	21	1	1
SP102561	1	0	0	0	5	2	0	2	3	4	4	2	2	0	0	0	0
SP135274	2	13	3	0	6	2	2	11	0	9	2	0	9	0	19	1	0
SP106797	2	46	0	0	4	0	2	22	12	10	0	0	19	0	16	0	5
SP135488	79	121	8	67	27	61	13	138	42	38	5	18	17	26	0	0	14
SP135480	1	2	0	0	12	12	0	0	13	1	0	6	8	0	0	0	0
SP135455	475	122	38	0	2	59	18	2	0	3	1	0	115	107	0	0	0
SP135389	3	0	0	56	16	9	7	25	8	15	0	15	19	0	14	0	0
SP102597	5	19	1	0	7	0	5	4	0	11	2	1	135	0	0	4	1
SP102489	3	4	0	0	4	0	0	12	3	13	4	0	4	0	2	0	4
SP135410	6	33	0	0	0	10	0	2	15	7	3	0	7	0	29	1	3
SP135372	1	8	4	0	1	6	0	16	0	1	0	1	4	14	2	1	3
SP117223	0	0	4	9	0	15	4	8	14	6	2	7	7	0	9	0	0
SP135328	4	0	0	28	10	0	1	7	10	5	4	9	25	0	19	0	5
SP135444	2	1	0	0	1	0	0	5	0	1	0	0	1	5	0	0	2
SP106750	0	3	0	0	0	2	0	1	35	3	0	3	6	0	0	1	4
SP102511	0	9	0	0	16	0	0	14	44	0	0	4	46	41	10	0	0
SP102541	7	14	1	5	8	5	4	19	32	24	4	4	19	0	28	0	0
SP102567	10	20	4	10	0	4	4	71	63	21	3	8	2	6	2	0	8
SP117595	5	14	0	0	0	5	0	0	37	5	2	0	0	0	12	0	3
SP135440	9	14	0	0	2	5	4	37	18	5	4	14	13	1	13	5	7
SP135296	6	63	9	0	7	8	6	77	4	16	0	5	8	0	16	0	0
SP117294	1	5	0	0	2	1	2	0	17	0	2	1	0	0	8	0	0
SP135363	10	0	0	12	1	12	0	26	55	5	2	0	0	3	20	0	5
SP102499	2	0	5	13	6	0	0	34	3	15	2	6	27	0	8	0	0
SP117951	2	3	1	0	3	4	0	3	16	2	2	0	0	0	0	0	2
SP117085	1	0	0	2	7	5	0	12	0	7	0	2	6	0	3	1	0
SP106669	4	9	0	0	1	9	2	23	17	9	2	9	11	0	15	0	0
SP135316	3	20	0	0	7	0	0	21	0	10	0	3	7	0	3	0	4
SP135305	27	0	27	160	451	54	0	138	0	102	9	3	12	0	12	0	11
SP102581	2	3	0	0	1	0	0	9	10	0	2	1	0	0	0	0	3
SP106718	11	0	1	66	1	1	3	37	0	6	0	0	30	0	26	2	4
SP135451	0	1	0	0	2	5	2	12	14	2	0	5	16	22	8	0	0
SP135354	10	0	0	19	1	13	7	25	5	11	1	1	18	13	8	0	3
SP102611	17	194	28	260	41	24	15	185	0	33	5	1	5	0	34	0	15
SP135448	6	27	1	0	5	0	0	17	26	2	2	2	15	2	3	1	3
SP117758	12	48	9	3	10	17	4	51	31	22	7	7	22	0	8	1	9
SP135282	2	22	8	0	0	3	0	15	15	6	2	2	11	0	5	0	0
SP135288	0	13	0	13	4	4	2	33	1	14	1	3	35	42	4	3	5
SP135475	5	15	0	0	6	0	5	8	12	10	0	6	28	0	10	2	2
SP135416	2	0	2	21	3	3	1	30	13	5	2	9	12	19	5	0	0
SP117331	17	47	3	0	9	9	1	54	36	11	4	1	2	4	27	0	0
SP135468	4	6	0	0	0	5	0	4	26	4	0	2	0	0	9	0	0
SP135463	1	0	0	0	0	3	0	5	4	10	0	5	9	1	0	1	1
SP135422	9	28	0	0	13	11	2	25	5	17	0	10	11	21	21	0	0
SP135484	5	17	3	0	1	0	2	35	10	6	0	7	8	0	13	0	4
CPCT02030262T	35	65	0	41	13	15	9	12	20	16	31	3	13	53	0	1	17
CPCT02190001T	135	66	11	98	23	13	18	51	4	12	58	11	48	45	4	0	47
CPCT02160010T	86	244	0	72	28	0	14	50	0	14	63	1	5	118	16	9	34
CPCT02330006T	39	69	15	276	11	3	18	11	21	17	54	7	3	0	0	5	8
CPCT02030290T	32	0	69	216	857	51	17	152	0	55	143	3	33	59	49	0	20
CPCT02060058T	93	102	10	236	18	7	16	5	6	6	58	0	18	85	15	0	17
CPCT02130025T	227	139	41	305	12	1	46	26	28	27	56	12	36	36	0	0	15
CPCT02060167T	260	102	19	225	6	0	31	52	0	53	56	11	31	0	0	0	25
CPCT02090031T	21	0	0	129	480	0	1	48	4	51	48	0	13	73	8	0	9
CPCT02220061T	237	0	102	602	11	15	56	0	60	10	37	16	32	104	1	2	32
DRUP01020037T	63	101	0	122	738	10	31	91	30	130	59	13	28	182	0	1	41
CPCT02380033T	62	165	0	62	5	0	21	25	1	5	52	1	0	223	15	0	1
CPCT02100135T	92	53	16	224	4	0	18	15	28	30	37	11	8	0	15	0	6
CPCT02080286T	8	4	0	36	7	1	5	15	58	0	24	9	3	13	4	0	3
CPCT02380032T	247	1	0	192	16	22	28	14	32	18	69	8	1	105	0	0	2
CPCT02250006T	98	96	6	46	334	52	6	38	43	160	73	6	0	0	3	0	16
CPCT02050312T	68	147	0	45	2	7	11	16	0	22	48	12	18	78	15	0	10
CPCT02270017T	172	0	15	252	0	1	23	16	0	85	129	4	0	0	10	0	0
CPCT02060210T	65	0	13	260	14	23	24	20	27	37	92	2	17	0	0	0	13
CPCT02090039T	108	80	8	231	10	0	32	24	58	13	36	15	0	0	18	1	12
CPCT02110060T	98	245	14	160	25	3	19	15	0	24	74	0	9	51	1	0	13
CPCT02130044T	68	216	14	4	6	9	16	5	44	38	99	11	16	0	4	0	1
CPCT02130047T	401	0	10	458	39	30	24	18	45	42	120	0	50	0	3	1	25
WIDE01010068T	179	223	32	243	17	22	28	13	7	16	36	5	29	212	0	0	26
WIDE01010103T	9	63	4	0	7	0	9	3	16	20	16	3	1	0	16	2	7
