Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116788	16	0.8	15.173	94.831%	2.857	60.911%	1.07754	0.764
SP116789	6	0.521	8.268	137.8%	2.103	85.855%	1.82373	0.465
SP116919	1	0.179	1.93	193.0%	0.984	98.4%	3.35191	0.142
SP109002	53	0.869	41.025	77.406%	7.315	50.843%	0.61479	0.845
SP109001	11	0.699	12.164	110.582%	2.6	72.111%	1.20855	0.654
SP109006	65	0.931	39.631	60.971%	6.592	37.87%	0.43558	0.918
SP108998	138	0.982	51.65	37.428%	8.481	19.031%	0.23052	0.979
SP127706	155	0.919	72.187	46.572%	13.574	39.465%	0.26058	0.891
SP108999	111	0.951	58.467	52.673%	9.733	31.107%	0.35526	0.942
SP109007	76	0.904	43.05	56.645%	7.441	43.105%	0.40299	0.873
SP109003	52	0.909	29.468	56.669%	5.329	41.869%	0.40292	0.885
SP116868	55	0.853	38.556	70.102%	6.591	52.27%	0.45425	0.804
SP116794	15	0.802	12.77	85.133%	3.132	60.275%	0.79587	0.778
SP116791	13	0.62	14.946	114.969%	3.601	78.58%	1.25584	0.564
SP116866	48	0.869	31.717	66.077%	5.384	49.564%	0.46776	0.825
SP116815	47	0.892	31.948	67.974%	6.135	46.916%	0.46314	0.875
SP116853	42	0.919	28.141	67.002%	4.659	39.66%	0.51514	0.904
SP116901	24	0.856	18.721	78.004%	3.458	52.131%	0.77844	0.826
SP116830	92	0.963	31.039	33.738%	5.705	27.198%	0.17741	0.951
SP116802	15	0.637	15.937	106.247%	3.706	77.275%	0.98626	0.572
SP116885	90	0.941	52.62	58.467%	8.666	34.526%	0.42279	0.931
SP116834	31	0.675	31.811	102.616%	5.601	76.936%	0.96417	0.571
SP116913	25	0.825	22.488	89.952%	4.395	58.213%	0.73176	0.8
SP116799	35	0.897	25.557	73.02%	4.913	48.409%	0.54618	0.889
SP116920	18	0.705	21.376	118.756%	3.758	71.02%	1.13699	0.645
SP116835	88	0.935	45.691	51.922%	7.164	35.82%	0.31416	0.915
SP116852	38	0.89	30.954	81.458%	5.421	46.147%	0.66196	0.874
SP116902	31	0.901	22.234	71.723%	3.86	43.428%	0.61605	0.883
SP116871	10	0.626	13.65	136.5%	2.709	78.202%	1.44876	0.571
SP116820	51	0.903	33.185	65.069%	5.691	44.038%	0.52676	0.881
SP116889	63	0.927	34.154	54.213%	5.946	37.681%	0.36723	0.91
SP116923	62	0.936	32.296	52.09%	5.389	35.229%	0.39614	0.919
SP116829	74	0.958	29.467	39.82%	5.01	28.64%	0.22105	0.946
SP116872	8	0.453	11.98	149.75%	2.538	89.732%	1.87507	0.355
SP116904	5	0.53	7.808	156.16%	1.914	85.597%	1.78918	0.493
SP116806	52	0.971	29.174	56.104%	4.846	26.922%	0.37364	0.97
SP116857	81	0.944	40.083	49.485%	7.204	33.998%	0.30335	0.933
SP116888	27	0.884	22.081	81.781%	4.014	49.039%	0.63598	0.871
SP116818	22	0.869	17.754	80.7%	3.049	50.817%	0.61962	0.846
SP116837	73	0.908	41.462	56.797%	6.999	42.053%	0.40745	0.879
SP116905	4	0.456	6.569	164.225%	1.784	89.2%	1.82462	0.412
SP116804	59	0.962	30.118	51.047%	5.41	28.012%	0.43065	0.957
SP116819	31	0.892	21.419	69.094%	3.64	45.149%	0.6082	0.867
SP116856	51	0.926	29.713	58.261%	5.592	39.641%	0.32625	0.914
SP116839	78	0.924	42.096	53.969%	6.95	38.258%	0.39342	0.901
SP116925	28	0.849	21.536	76.914%	3.755	53.104%	0.67987	0.81
SP116878	22	0.727	25.14	114.273%	4.938	69.834%	1.06025	0.689
SP116893	52	0.924	30.871	59.367%	5.715	38.531%	0.42562	0.911
SP116876	1	0.063	1.975	197.5%	1.007	100.7%	4.37892	0.003
SP116927	43	0.824	34.867	81.086%	6.324	57.491%	0.67801	0.78
SP116909	28	0.91	21.138	75.493%	4.057	42.297%	0.596	0.901
SP116795	7	0.636	8.686	124.086%	2.041	77.143%	1.45426	0.592
SP116826	48	0.956	29.041	60.502%	7.466	37.33%	0.35261	0.957
SP116891	31	0.849	23.699	76.448%	4.264	52.888%	0.6549	0.812
SP116860	36	0.905	24.173	67.147%	4.011	42.757%	0.48598	0.884
SP116848	56	0.899	34.696	61.957%	6.17	44.071%	0.36394	0.873
SP116910	72	0.963	32.687	45.399%	5.94	27.226%	0.33633	0.957
SP116797	11	0.751	12.972	117.927%	2.738	66.406%	1.22815	0.724
SP116862	66	0.92	38.275	57.992%	6.174	39.205%	0.45351	0.897
SP116823	35	0.974	20.118	57.48%	3.906	30.784%	0.42908	0.976
SP116897	15	0.579	19.218	128.12%	4.239	81.58%	1.53643	0.511
SP116846	19	0.816	16.918	89.042%	2.911	58.22%	0.78664	0.774
SP116784	1	0.071	1.972	197.2%	1.006	100.6%	4.26458	0.012
SP116896	14	0.661	17.655	126.107%	3.878	76.054%	1.2432	0.623
SP116824	35	0.958	23.634	67.526%	4.755	35.741%	0.50576	0.959
SP116881	9	0.454	14.518	161.311%	3.212	89.085%	1.82456	0.377
SP116812	43	0.895	27.126	63.084%	4.94	45.285%	0.46513	0.871
SP116915	78	0.943	42.512	54.503%	7.539	37.232%	0.30167	0.938
SP116786	66	0.918	38.081	57.698%	6.551	40.017%	0.4555	0.897
SP116851	15	0.841	15.596	103.973%	2.921	58.42%	0.85844	0.833
CPCT02220038T	1273	1.0	85.961	6.753%	14.743	2.842%	0.00896	1.0
CPCT02290013T	846	0.989	207.347	24.509%	45.322	16.599%	0.06019	0.988
