Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02060034T	3.21E-01	1.21E+00	1.19E+00	3.00E+00	3.08E+00	8.95E-01
CPCT02020356T	1.34E+00	2.17E+00	1.31E+00	1.68E+00	1.63E+00	1.36E+00
CPCT02050063T	9.91E-01	2.14E+00	1.69E+00	8.26E+00	8.49E+00	2.06E+00
CPCT02030275T	1.17E+00	2.70E+00	1.92E+00	1.00E+01	8.95E+00	1.51E+00
CPCT02070033T	9.95E-01	1.76E+00	1.02E+00	1.89E+00	1.72E+00	8.15E-01
CPCT02030294T	1.43E+00	3.57E+00	3.53E+00	1.25E+01	1.11E+01	6.16E+00
CPCT02070038T	1.54E+00	2.66E+00	1.61E+00	1.32E+00	1.54E+00	1.76E+00
CPCT02080179T	1.21E+00	1.66E+00	1.64E+00	7.77E+00	7.08E+00	1.75E+00
CPCT02010866TII	4.14E+00	6.21E+00	4.18E+00	3.45E+00	3.94E+00	1.52E+00
CPCT02330133T	2.21E+00	6.32E+00	6.42E+00	1.74E+01	1.49E+01	1.10E+01
CPCT02050427T	2.10E+00	4.89E+00	2.32E+00	3.26E+00	2.62E+00	3.66E+00
DRUP01030028T	4.27E+00	5.45E+00	2.22E+00	4.38E+00	1.68E+01	2.00E+01
CPCT02080193T	1.42E+00	3.76E+00	2.12E+00	6.02E+00	4.96E+00	3.59E+00
CPCT02030556T	2.33E+00	5.87E+00	4.01E+00	1.06E+01	8.80E+00	6.20E+00
CPCT02120111T	5.77E-01	9.79E-01	1.84E-01	1.24E+00	1.56E+00	9.59E-01
CPCT02050341T	9.32E-01	1.48E+00	9.26E-01	1.06E+00	1.92E+00	1.09E+00
WIDE01010210T	8.26E-01	1.44E+00	9.19E-01	1.07E+00	1.09E+00	1.01E+00
WIDE01010208T	3.82E+00	1.85E+00	1.08E+00	7.02E-01	1.09E+01	1.24E+01
CPCT02290033T	1.76E+00	2.93E+00	2.72E+00	8.48E+00	7.10E+00	2.29E+00
CPCT02070323T	7.05E-01	1.39E+00	9.39E-01	1.94E+00	1.92E+00	1.10E+00
WIDE01010450T	2.46E+00	3.56E+00	1.05E+00	1.87E+00	1.70E+00	1.79E+00
CPCT02090049T	2.41E+00	3.82E+00	5.15E-01	2.85E+00	7.78E+00	9.10E+00
CPCT02010866T	3.18E+00	5.95E+00	4.31E+00	6.64E+00	4.87E+00	2.20E+00
CPCT02070363T	2.17E+00	2.50E+00	1.86E+00	2.20E+01	1.96E+01	2.15E+00
CPCT02060222T	6.30E-01	8.02E-01	8.07E-01	1.07E+00	1.33E+00	8.52E-01
CPCT02080251T	2.61E+00	6.88E+00	3.78E+00	2.60E+01	2.33E+01	7.92E+00
CPCT02070384T	1.59E+00	2.53E+00	9.84E-01	2.86E+00	2.83E+00	1.34E+00
CPCT02070386T	2.48E+00	5.30E+00	3.35E+00	7.62E+00	6.83E+00	2.39E+00
DRUP01070051T	1.45E+00	2.71E+00	1.70E+00	1.03E+01	1.03E+01	1.60E+00
CPCT02080137T	2.41E+00	2.38E+00	2.12E+00	4.60E+00	4.84E+00	2.59E+00
CPCT02080157T	5.01E+01	4.23E+01	1.15E+01	1.64E+00	2.30E+01	2.01E+01
CPCT02330128T	1.15E+00	2.39E+00	1.86E+00	1.45E+01	1.38E+01	1.79E+00
CPCT02070030T	1.45E-01	4.01E-01	4.56E-01	8.03E-01	1.15E+00	3.98E-01
DRUP01050009T	1.88E+00	5.87E+00	4.86E+00	6.88E+00	5.37E+00	7.97E+00
CPCT02070225T	1.33E+00	2.01E+00	7.97E-01	1.37E+00	3.13E+00	2.17E+00
CPCT02070230T	9.75E-01	2.25E+00	1.46E+00	1.13E+01	1.09E+01	1.42E+00
DRUP01070022T	2.51E+00	2.60E+00	1.78E+00	2.66E+00	3.14E+00	2.93E+00
DRUP01050010T	1.45E-01	0.00E+00	1.09E+00	6.75E+00	6.71E+00	1.38E+00
CPCT02050161T	1.43E+00	3.50E+00	2.37E+00	4.28E+00	3.01E+00	2.69E+00
CPCT02050174T	8.53E-01	1.86E+00	1.11E+00	1.41E+00	1.49E+00	1.18E+00
CPCT02050172T	2.82E+00	5.23E+00	2.51E+00	2.14E+01	1.82E+01	3.33E+00
CPCT02050186T	2.61E+00	5.88E+00	3.18E+00	3.75E+00	2.72E+00	6.00E+00
DRUP01070016T	2.12E-01	1.93E+00	1.89E+00	9.06E+00	9.87E+00	1.32E+00
CPCT02080120T	1.14E+00	3.75E+00	2.31E+00	2.02E+00	1.54E+00	3.30E+00
CPCT02030351T	2.44E+00	2.58E+00	1.87E+00	9.57E+00	9.31E+00	2.60E+00
CPCT02060119T	9.88E-01	1.79E+00	9.92E-01	1.65E+00	2.59E+00	1.62E+00
CPCT02080136T	1.90E+00	3.06E+00	7.82E-01	2.44E+00	2.18E+00	1.45E+00
DRUP01010035T	3.96E-01	7.85E-01	3.66E-01	8.54E-01	1.45E+00	9.96E-01
CPCT02070039T	8.49E-01	1.54E+00	1.54E+00	9.62E+00	9.79E+00	1.20E+00
CPCT02030302T	1.17E+00	2.54E+00	1.38E+00	1.89E+00	1.62E+00	1.85E+00
CPCT02070053T	6.56E+00	7.56E+00	2.00E-02	5.04E+01	4.23E+01	6.18E-01
CPCT02070065T	5.94E-01	1.23E+00	9.32E-01	9.81E-01	1.30E+00	8.13E-01
DRUP01070003T	4.16E-01	1.42E+00	8.82E-01	1.78E+00	1.38E+00	8.08E-01
CPCT02070099T	4.90E-01	9.73E-01	8.60E-01	9.10E-01	1.13E+00	6.94E-01
CPCT02020473T	5.65E-01	1.08E+00	9.11E-01	1.19E+00	1.05E+00	8.35E-01
DRUP01070009T	2.14E+00	3.09E+00	1.12E+00	2.24E+00	1.33E+00	1.65E+00
CPCT02030324T	2.71E+00	3.61E+00	1.81E+00	7.55E+00	6.07E+00	1.59E+00
CPCT02030330T	2.47E+00	6.39E+00	3.10E+00	1.46E+01	1.01E+01	6.21E+00
CPCT02050151T	7.98E-01	1.64E+00	7.30E-01	1.21E+00	1.29E+00	9.09E-01
CPCT02070128T	1.97E-01	2.22E+00	1.68E+00	8.96E+00	1.01E+01	1.29E+00
CPCT02080099T	1.95E+00	2.66E+00	1.54E+00	1.11E+01	9.76E+00	1.28E+00
DRUP01030004T	1.77E+00	4.05E+00	3.48E+00	1.32E+01	1.14E+01	6.33E+00
CPCT02070265T	1.51E+00	3.29E+00	1.38E+00	7.96E+00	5.99E+00	1.62E+00
CPCT02080040T	1.71E+00	3.52E+00	1.77E+00	7.01E+00	5.36E+00	1.59E+00
WIDE01010705T	9.20E-01	1.34E+00	1.04E+00	1.07E+00	1.46E+00	1.11E+00
