Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP109953	394	0.998	85.892	21.8%	12.805	6.505%	0.09686	0.998
SP107650	351	0.999	57.918	16.501%	8.714	5.484%	0.07065	0.999
SP13206	358	0.997	66.107	18.466%	10.266	7.484%	0.09111	0.997
SP13078	420	0.997	84.341	20.081%	13.181	8.496%	0.08194	0.996
SP107607	315	0.992	85.067	27.005%	13.125	12.938%	0.13942	0.99
SP109941	210	0.99	63.465	30.221%	10.965	14.842%	0.22434	0.989
SP109801	395	0.998	61.619	15.6%	9.078	5.765%	0.06982	0.998
SP13072	311	0.991	68.339	21.974%	11.262	13.148%	0.11867	0.99
SP107595	712	0.998	99.12	13.921%	15.945	6.529%	0.0503	0.998
SP107640	301	0.997	64.41	21.399%	9.896	7.208%	0.10663	0.997
SP13084	417	0.998	76.977	18.46%	12.112	6.894%	0.09088	0.998
SP107603	278	0.995	67.417	24.251%	9.767	10.333%	0.12986	0.994
SP109957	546	0.996	98.118	17.97%	14.207	9.315%	0.07581	0.995
SP114020	652	0.999	78.332	12.014%	12.414	5.349%	0.04377	0.999
SP96540	228	0.989	83.169	36.478%	12.678	15.269%	0.25464	0.988
SP114032	309	0.996	73.191	23.686%	11.793	9.474%	0.12757	0.996
SP107624	165	0.984	55.575	33.682%	9.475	17.561%	0.25774	0.983
SP107575	314	0.99	87.118	27.745%	13.866	14.182%	0.14238	0.989
SP13242	270	0.996	62.467	23.136%	9.166	9.308%	0.11801	0.996
SP114016	312	0.997	61.669	19.766%	9.689	7.169%	0.10804	0.997
CPCT02070011T	2484	0.997	279.249	11.242%	49.623	7.755%	0.02506	0.997
CPCT02020317T	307	0.977	81.396	26.513%	13.805	21.51%	0.13073	0.968
CPCT02010352T	108	0.971	38.453	35.605%	5.751	24.216%	0.21704	0.962
CPCT02010362T	142	0.954	51.151	36.022%	8.129	29.964%	0.21226	0.931
CPCT02010366T	51	0.925	30.805	60.402%	5.161	38.792%	0.43682	0.91
CPCT02010383T	147	0.981	49.969	33.993%	8.186	19.63%	0.20619	0.978
CPCT02050049T	222	0.979	60.167	27.102%	10.446	20.346%	0.12333	0.973
CPCT02020350T	282	0.986	67.234	23.842%	10.515	17.031%	0.11864	0.981
CPCT02060023T	907	0.995	155.477	17.142%	24.667	9.667%	0.05185	0.994
CPCT02080030T	2873	0.997	249.863	8.697%	53.685	7.711%	0.01263	0.996
CPCT02060010T	1035	0.994	162.5	15.7%	24.999	10.576%	0.03683	0.993
CPCT02040037T	2166	0.999	163.025	7.527%	26.884	3.277%	0.01764	0.999
CPCT02070018T	737	0.995	109.107	14.804%	17.441	9.962%	0.04491	0.994
CPCT02080041T	911	0.991	142.709	15.665%	25.822	13.31%	0.03595	0.988
CPCT02070029T	955	0.999	128.42	13.447%	18.814	5.635%	0.03554	0.998
CPCT02060033T	750	0.997	83.792	11.172%	12.975	7.821%	0.03217	0.996
CPCT02020399T	2073	0.999	205.207	9.899%	36.318	4.766%	0.024	0.999
CPCT02140024T	6100	1.0	441.807	7.243%	87.415	2.658%	0.01335	1.0
CPCT02080050T	382	0.982	83.281	21.801%	15.303	19.132%	0.0704	0.974
CPCT02030293T	419	0.994	76.816	18.333%	12.015	11.383%	0.0668	0.992
CPCT02010441T	76919	1.0	2626.613	3.415%	751.576	1.446%	0.00565	1.0
CPCT02090030T	921	0.998	124.307	13.497%	20.319	5.745%	0.04182	0.998
CPCT02010718T	717	0.999	96.992	13.527%	15.283	4.938%	0.04373	0.999
CPCT02020653T	499	0.992	98.959	19.831%	16.039	12.367%	0.0762	0.991
CPCT02340008TII	393	0.995	79.128	20.134%	12.301	10.178%	0.10568	0.994
CPCT02020876T	259	0.964	77.044	29.747%	13.082	26.743%	0.17719	0.945
CPCT02370016T	585	0.989	124.111	21.216%	20.257	14.87%	0.07165	0.986
CPCT02070275T	650	0.999	83.011	12.771%	13.417	4.938%	0.04701	0.999
