MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
5:Del:R:1	2.39E-05	1.75E-04	2.74E-05	2.49E-04	3.93E-04	3.25E-04	0.00E+00	2.62E-04
5:Del:R:2	8.78E-06	4.37E-05	0.00E+00	5.01E-05	8.14E-05	1.23E-04	6.10E-05	3.62E-05
5:Del:R:3	1.12E-05	2.90E-05	0.00E+00	6.13E-06	2.67E-05	7.27E-05	7.70E-10	4.75E-05
5:Del:R:4	1.14E-05	4.61E-07	4.28E-11	6.88E-06	3.54E-06	4.12E-05	1.21E-09	3.47E-08
5:Del:R:5	3.04E-06	5.38E-10	1.43E-10	0.00E+00	2.08E-05	2.36E-05	1.22E-09	2.37E-05
2:Ins:R:0	2.92E-05	1.58E-04	1.02E-04	1.50E-04	3.20E-04	3.98E-04	1.10E-04	2.24E-05
2:Ins:R:1	1.41E-05	1.36E-04	6.24E-05	2.15E-04	2.74E-04	2.70E-04	1.81E-04	1.28E-04
2:Ins:R:2	1.79E-05	9.67E-05	6.05E-05	1.34E-04	1.97E-04	1.10E-04	2.23E-04	2.20E-05
2:Ins:R:3	2.14E-05	6.32E-05	4.63E-05	7.45E-05	1.34E-04	1.80E-04	7.96E-06	1.10E-04
2:Ins:R:4	3.55E-05	9.81E-05	4.29E-05	3.49E-05	1.23E-04	1.59E-04	8.13E-05	9.20E-05
2:Ins:R:5	1.07E-04	2.68E-04	9.38E-05	8.05E-05	4.45E-04	5.29E-04	2.76E-04	2.57E-04
3:Ins:R:0	9.33E-06	8.07E-05	4.02E-05	1.05E-04	2.21E-04	2.78E-04	5.55E-10	5.88E-05
3:Ins:R:1	3.17E-06	1.06E-04	3.47E-05	1.67E-04	2.10E-04	1.52E-04	1.45E-04	7.93E-05
3:Ins:R:2	8.37E-06	4.63E-05	1.25E-05	2.74E-05	1.83E-04	4.45E-05	9.30E-05	9.46E-05
3:Ins:R:3	4.28E-06	1.87E-05	1.08E-05	1.78E-05	2.65E-05	3.71E-05	5.43E-07	6.08E-06
3:Ins:R:4	1.09E-05	2.78E-05	3.17E-06	0.00E+00	3.12E-05	5.42E-05	2.81E-09	1.73E-05
3:Ins:R:5	2.30E-05	6.40E-05	3.24E-06	7.13E-05	5.51E-05	5.28E-06	2.56E-09	5.77E-05
4:Ins:R:0	2.58E-05	8.65E-05	3.62E-05	2.57E-05	2.56E-04	3.33E-04	6.79E-05	1.46E-04
4:Ins:R:1	1.32E-05	1.09E-04	2.46E-05	1.74E-04	2.20E-04	1.41E-04	2.06E-09	9.13E-05
4:Ins:R:2	7.52E-06	3.47E-05	7.27E-07	2.52E-05	3.20E-05	8.93E-05	1.35E-09	4.26E-05
4:Ins:R:3	1.41E-05	1.50E-05	1.60E-05	2.53E-06	2.11E-05	6.29E-05	1.68E-06	0.00E+00
4:Ins:R:4	1.04E-05	4.21E-05	1.05E-05	2.54E-05	5.11E-05	6.38E-05	5.76E-05	5.42E-05
4:Ins:R:5	1.54E-05	6.35E-05	1.62E-05	2.30E-05	1.00E-04	8.91E-05	3.30E-09	3.44E-05
5:Ins:R:0	3.77E-07	5.01E-10	7.02E-06	1.32E-04	9.23E-08	1.79E-03	3.06E-04	3.37E-04
5:Ins:R:1	2.72E-05	1.94E-04	6.96E-05	2.78E-04	4.70E-04	3.21E-04	1.51E-04	1.94E-04
5:Ins:R:2	9.67E-06	4.24E-05	1.35E-05	1.46E-05	5.96E-05	1.22E-04	0.00E+00	2.91E-05
5:Ins:R:3	4.55E-06	3.16E-05	1.56E-06	1.78E-05	5.74E-05	4.20E-05	4.30E-06	6.61E-06
5:Ins:R:4	4.50E-06	1.74E-05	0.00E+00	3.47E-05	5.46E-05	5.41E-05	1.17E-05	4.42E-05
5:Ins:R:5	0.00E+00	2.16E-05	1.08E-05	2.03E-06	3.84E-05	5.33E-09	1.37E-05	3.90E-06
2:Del:M:1	6.20E-05	2.47E-04	1.75E-04	4.02E-04	9.64E-04	5.56E-04	1.88E-04	2.76E-03
3:Del:M:1	3.77E-06	1.24E-04	2.87E-05	2.67E-04	3.07E-04	2.67E-04	3.87E-04	1.92E-04
3:Del:M:2	3.54E-05	2.29E-04	4.88E-05	2.40E-04	2.15E-03	2.19E-04	2.52E-04	1.01E-03
4:Del:M:1	1.76E-05	1.04E-04	3.90E-05	2.18E-04	3.56E-04	3.06E-04	1.82E-04	2.69E-04
4:Del:M:2	1.35E-05	1.31E-04	2.64E-05	2.21E-04	7.98E-04	2.03E-04	2.81E-04	4.62E-04
4:Del:M:3	2.40E-05	1.66E-04	2.33E-05	1.45E-04	1.57E-03	2.02E-04	1.23E-04	8.36E-04
5:Del:M:1	3.65E-05	3.71E-04	1.10E-04	7.91E-04	8.57E-04	8.71E-04	4.50E-04	4.03E-04
5:Del:M:2	2.40E-05	4.00E-04	1.21E-04	7.75E-04	8.84E-04	6.07E-04	2.06E-04	3.25E-04
5:Del:M:3	2.12E-05	2.79E-04	9.85E-05	6.46E-04	8.25E-04	3.90E-04	1.34E-04	1.95E-04
5:Del:M:4	1.41E-05	1.82E-04	6.13E-05	4.46E-04	4.53E-04	2.45E-04	7.83E-05	1.67E-04
5:Del:M:5	2.11E-05	2.39E-04	8.45E-05	4.90E-04	8.21E-04	1.16E-04	1.25E-04	1.48E-04
