Samples	ID83A	ID83B	ID83C	ID83D
CPCT02020983T	1.40E+00	1.99E+00	1.43E+00	1.14E+00
CPCT02140034T	5.97E-01	1.97E+00	2.02E+00	1.93E+00
WIDE01010280T	1.87E+00	2.32E+00	1.70E+00	1.09E+00
CPCT02020984T	9.48E-01	2.33E+00	2.45E+00	1.55E+00
CPCT02070154TII	2.12E+00	4.38E+00	3.35E+00	4.63E+00
CPCT02020986T	1.39E+01	2.21E+00	1.48E+01	5.34E+00
CPCT02020988T	1.70E+00	2.63E+00	2.48E+00	1.61E+00
CPCT02050445T	1.22E+00	1.96E+00	1.73E+00	8.85E-01
CPCT02070331T	1.70E+00	2.19E+00	1.51E+00	9.06E-01
CPCT02020989T	1.21E+00	2.08E+00	1.48E+00	1.41E+00
CPCT02050356T	1.06E+00	2.08E+00	1.70E+00	1.72E+00
WIDE01010412T	1.54E+00	2.50E+00	1.92E+00	1.85E+00
CPCT02140110T	9.59E-01	1.80E+00	1.71E+00	9.20E-01
CPCT02020717T	2.38E+00	8.11E-01	5.16E+00	5.09E+00
CPCT02130095T	9.85E-01	2.12E+00	1.65E+00	1.42E+00
DRUP01030012T	3.50E+00	4.51E+00	3.53E+00	1.73E+00
CPCT02070336T	3.76E+00	1.20E+00	6.62E+00	7.22E+00
CPCT02070332T	5.22E-01	1.37E+00	1.44E+00	1.78E+00
CPCT02050371T	1.26E+00	2.26E+00	2.14E+00	1.45E+00
CPCT02100178T	1.49E+00	2.92E+00	2.60E+00	1.92E+00
CPCT02020767T	7.11E-01	1.72E+00	1.49E+00	1.35E+00
CPCT02140072T	2.36E+00	3.30E+00	2.91E+00	1.80E+00
CPCT02060112T	6.27E-01	1.54E+00	1.27E+00	9.72E-01
CPCT02170032T	9.77E-01	1.59E+00	1.43E+00	7.20E-01
DRUP01070046T	1.24E+00	1.95E+00	1.95E+00	1.22E+00
WIDE01010565T	1.54E+00	1.89E+00	3.56E+00	3.55E+00
CPCT02020787T	3.81E-01	2.74E+00	3.06E+00	2.12E+00
CPCT02020778T	2.77E+00	3.30E+00	3.62E+00	1.90E+00
CPCT02050385T	1.73E+00	3.70E+00	3.33E+00	2.52E+00
CPCT02130142T	1.49E+00	2.60E+00	2.79E+00	1.67E+00
CPCT02020800T	1.01E+00	1.89E+00	1.35E+00	1.58E+00
CPCT02050395T	1.13E+00	2.59E+00	2.40E+00	2.39E+00
DRUP01070048T	1.23E+00	2.44E+00	2.46E+00	2.07E+00
CPCT02020817T	1.13E+00	1.79E+00	1.72E+00	9.75E-01
CPCT02080263T	1.05E+00	2.03E+00	1.49E+00	1.47E+00
CPCT02010944T	1.18E+00	2.43E+00	2.48E+00	1.49E+00
CPCT02020832T	1.40E+00	2.74E+00	2.02E+00	1.68E+00
CPCT02050351TII	1.04E+00	2.37E+00	2.50E+00	1.58E+00
CPCT02120168T	6.31E-01	1.65E+00	1.97E+00	1.43E+00
CPCT02440016T	1.45E+00	2.56E+00	2.10E+00	1.87E+00
CPCT02010935T	1.38E+00	2.18E+00	2.29E+00	1.68E+00
CPCT02010963T	1.74E+00	2.84E+00	2.63E+00	1.69E+00
CPCT02070401T	1.34E+00	2.18E+00	2.29E+00	1.47E+00
CPCT02230056T	6.74E+00	7.63E+00	5.89E+00	5.14E+00
CPCT02040169T	7.56E+00	8.16E+00	4.71E+00	4.00E+00
CPCT02020859T	1.07E+00	1.66E+00	1.68E+00	1.43E+00
CPCT02020633TII	1.77E+00	2.74E+00	2.74E+00	2.26E+00
CPCT02020621TII	1.27E+00	2.67E+00	3.04E+00	2.02E+00
CPCT02020586T	1.83E+00	2.79E+00	3.33E+00	2.01E+00
CPCT02070237T	2.71E+00	3.23E+00	2.58E+00	2.00E+00
CPCT02080273T	4.89E+01	4.93E+01	1.88E+01	1.12E+00
CPCT02070410T	2.71E+00	3.75E+00	3.04E+00	3.11E+00
CPCT02020600T	2.44E+00	2.86E+00	3.59E+00	1.99E+00
CPCT02010963TII	1.69E+00	3.88E+00	3.58E+00	1.68E+00
CPCT02120056T	1.64E+00	2.46E+00	2.12E+00	1.33E+00
CPCT02020840T	1.08E+00	2.01E+00	2.04E+00	1.26E+00
CPCT02040164T	2.79E+00	3.34E+00	2.77E+00	2.99E+00
CPCT02070244T	1.09E+00	2.78E+00	3.56E+00	2.60E+00
CPCT02020619T	1.59E+00	3.28E+00	2.98E+00	2.69E+00
CPCT02020633T	1.26E+00	2.15E+00	2.08E+00	1.29E+00
CPCT02010663T	1.73E+00	2.21E+00	2.60E+00	2.64E+00
CPCT02020614T	2.18E+00	3.05E+00	2.86E+00	1.50E+00
CPCT02290020T	1.51E+00	2.15E+00	1.63E+00	1.21E+00
CPCT02020632T	2.79E+00	4.02E+00	2.73E+00	2.00E+00
CPCT02050103T	1.01E+00	2.28E+00	1.98E+00	1.22E+00
CPCT02100072T	9.79E-01	1.85E+00	1.65E+00	1.25E+00
CPCT02100076T	1.52E+00	2.85E+00	3.63E+00	2.24E+00
CPCT02100077T	1.10E+00	1.45E+00	1.40E+00	1.39E+00
CPCT02070154T	1.35E+00	3.10E+00	2.83E+00	3.27E+00
CPCT02330034T	1.62E+00	3.79E+00	4.95E+00	3.32E+00
CPCT02070156T	1.98E+00	2.68E+00	2.34E+00	1.64E+00
CPCT02070162T	1.60E+00	2.17E+00	1.68E+00	1.20E+00
CPCT02070172T	1.00E+00	1.46E+00	1.99E+00	1.85E+00
CPCT02070188T	1.59E+00	2.66E+00	2.36E+00	1.86E+00
CPCT02270003T	1.10E+00	1.99E+00	1.72E+00	9.58E-01
CPCT02160026T	1.19E+00	2.24E+00	2.51E+00	2.09E+00
CPCT02070149T	1.70E+00	2.15E+00	2.73E+00	2.45E+00
CPCT02080119T	2.20E+00	3.01E+00	2.72E+00	1.97E+00
CPCT02110041T	3.24E+00	4.64E+00	3.20E+00	2.35E+00
CPCT02050216T	1.23E+00	1.99E+00	1.47E+00	1.21E+00
CPCT02070194T	1.05E+00	1.66E+00	1.77E+00	1.44E+00
CPCT02330046T	9.70E-01	2.02E+00	2.20E+00	2.00E+00
CPCT02070204T	2.08E+00	3.21E+00	3.65E+00	3.71E+00
CPCT02120020T	2.39E+00	3.59E+00	2.92E+00	1.95E+00
CPCT02260007T	4.32E-01	1.47E+00	1.27E+00	1.15E+00
CPCT02020583T	2.83E+00	4.31E+00	3.88E+00	1.63E+00
CPCT02070041T	9.48E+00	9.36E+00	0.00E+00	1.21E+00
CPCT02070043T	1.78E+00	3.24E+00	3.36E+00	2.60E+00
CPCT02050086T	8.99E-01	1.59E+00	1.26E+00	9.97E-01
CPCT02070044T	9.08E-01	1.63E+00	1.46E+00	1.26E+00
CPCT02220005T	1.51E+00	2.20E+00	2.07E+00	1.24E+00
CPCT02070057T	3.12E+00	4.94E+00	4.35E+00	2.05E+00
CPCT02330015T	2.19E+00	3.13E+00	3.14E+00	1.84E+00
CPCT02140037T	1.04E+00	2.08E+00	2.07E+00	1.38E+00
CPCT02070096T	1.28E+00	2.37E+00	2.47E+00	1.39E+00
CPCT02040064T	7.88E-01	1.89E+00	1.86E+00	1.48E+00
CPCT02070094T	1.58E+00	2.41E+00	2.75E+00	1.87E+00
CPCT02070102T	1.52E+00	1.98E+00	2.05E+00	1.43E+00
CPCT02050124T	1.73E+00	2.76E+00	2.23E+00	1.71E+00
CPCT02060073T	5.96E-01	1.31E+00	9.56E-01	9.71E-01
CPCT02060082T	2.36E+00	4.04E+00	3.64E+00	2.12E+00
CPCT02040105T	1.37E+00	2.35E+00	2.35E+00	1.30E+00
CPCT02010665T	1.31E+00	1.65E+00	2.53E+00	2.77E+00
CPCT02020629T	1.64E+00	2.67E+00	1.61E+00	2.13E+00
CPCT02080164T	1.63E+00	2.85E+00	2.25E+00	3.36E+00
CPCT02120080T	1.61E+00	2.28E+00	1.43E+00	1.20E+00
CPCT02050289T	1.59E+00	2.18E+00	2.29E+00	2.31E+00
CPCT02050297T	1.44E+00	2.29E+00	2.20E+00	1.05E+00
WIDE01010621T	1.29E+00	2.03E+00	2.50E+00	1.88E+00
WIDE01010461T	1.32E+00	2.26E+00	2.31E+00	1.32E+00
CPCT02120204T	2.13E+00	3.35E+00	2.81E+00	1.47E+00
CPCT02120206T	1.27E+00	1.99E+00	1.72E+00	1.06E+00
WIDE01010518T	1.82E+00	3.37E+00	3.08E+00	2.94E+00
CPCT02020991T	2.50E+00	3.61E+00	2.49E+00	2.15E+00
WIDE01010609T	1.49E+00	2.19E+00	2.88E+00	2.29E+00
CPCT02020993T	1.41E+00	1.87E+00	1.51E+00	1.01E+00
WIDE01010723T	1.73E+00	3.15E+00	3.34E+00	2.04E+00
