Samples	ID83A	ID83B	ID83C	ID83D
DRUP01050023T	76	389	189	139
CPCT02020983T	69	414	43	58
CPCT02140034T	13	109	291	259
WIDE01010280T	289	303	95	53
CPCT02020984T	28	199	333	98
CPCT02070154TII	88	939	39	1677
CPCT02020986T	66095	0	0	255
CPCT02020988T	268	394	204	143
CPCT02050445T	53	393	132	25
CPCT02070331T	234	598	6	24
CPCT02020989T	94	419	122	72
CPCT02050356T	92	204	95	201
WIDE01010412T	234	312	162	180
CPCT02140110T	56	307	147	18
CPCT02020717T	207	3	1388	595
CPCT02130095T	48	194	193	94
DRUP01030012T	747	1222	316	142
CPCT02070336T	53	0	778	3664
CPCT02070332T	0	66	0	650
CPCT02050371T	46	399	230	114
CPCT02100178T	86	533	177	218
CPCT02020767T	56	155	88	109
CPCT02140072T	354	635	410	129
CPCT02060112T	0	438	7	61
CPCT02170032T	44	224	80	36
DRUP01070046T	93	246	178	96
WIDE01010565T	67	109	329	1123
CPCT02020787T	4	359	231	156
CPCT02020778T	680	300	457	125
CPCT02050385T	185	612	487	277
CPCT02130142T	114	360	337	146
CPCT02020800T	59	282	69	142
CPCT02050395T	88	441	155	334
DRUP01070048T	62	235	313	212
CPCT02020817T	51	345	111	32
CPCT02080263T	35	336	65	122
CPCT02010944T	92	225	327	101
CPCT02020832T	126	484	195	173
CPCT02050351TII	76	304	228	118
CPCT02120168T	19	157	162	104
CPCT02440016T	92	388	252	212
CPCT02010935T	114	301	361	141
CPCT02010963T	194	489	331	151
CPCT02070401T	139	263	200	95
CPCT02230056T	2763	2879	412	1266
CPCT02040169T	11250	367	487	956
CPCT02020859T	81	75	178	153
CPCT02020633TII	226	245	539	200
CPCT02020621TII	51	313	669	160
CPCT02020586T	316	179	585	137
CPCT02070237T	711	459	298	186
CPCT02080273T	79649	17268	146	0
CPCT02070410T	282	977	184	894
CPCT02020600T	475	369	773	83
CPCT02010963TII	239	599	485	133
CPCT02120056T	118	511	201	104
CPCT02020840T	37	284	231	61
CPCT02040164T	600	902	144	741
CPCT02070244T	27	337	700	279
CPCT02020619T	154	581	257	375
CPCT02020633T	128	195	332	79
CPCT02010663T	183	187	356	417
CPCT02020614T	394	543	452	104
CPCT02290020T	101	449	80	107
CPCT02020632T	477	740	173	249
CPCT02050103T	41	467	127	63
CPCT02100072T	59	362	113	50
CPCT02100076T	107	179	912	274
CPCT02100077T	92	165	109	98
CPCT02070154T	113	464	294	704
CPCT02330034T	79	346	1044	321
CPCT02070156T	479	334	171	138
CPCT02070162T	178	358	106	86
CPCT02070172T	46	90	220	261
CPCT02070188T	188	490	204	251
CPCT02270003T	42	356	107	51
CPCT02160026T	102	165	484	242
CPCT02070149T	229	174	199	395
CPCT02080119T	456	370	295	185
CPCT02110041T	658	1060	314	199
CPCT02050216T	73	412	49	90
CPCT02070194T	77	202	171	103
CPCT02330046T	40	223	226	239
CPCT02070204T	260	449	428	999
CPCT02120020T	303	707	255	213
CPCT02260007T	0	255	50	83
CPCT02020583T	401	1459	361	107
CPCT02070041T	11602	2719	0	0
CPCT02070043T	139	554	389	378
CPCT02050086T	78	242	52	61
CPCT02070044T	36	169	87	85
CPCT02220005T	202	242	272	61
CPCT02070057T	733	657	611	160
CPCT02330015T	376	511	317	240
CPCT02140037T	44	321	281	85
CPCT02070096T	82	431	343	107
CPCT02040064T	32	129	144	87
CPCT02070094T	134	350	535	130
CPCT02070102T	169	162	244	90
CPCT02050124T	96	665	141	139
CPCT02060073T	18	77	20	77
CPCT02060082T	307	795	385	134
CPCT02040105T	93	268	430	52
CPCT02010665T	34	59	194	1168
CPCT02020629T	175	463	36	264
CPCT02080164T	25	387	28	1481
CPCT02120080T	251	285	74	54
CPCT02050289T	152	207	145	436
CPCT02050297T	97	389	210	40
WIDE01010621T	82	138	561	102
WIDE01010461T	56	362	348	44
CPCT02120204T	171	728	375	31
CPCT02120206T	38	466	77	47
WIDE01010518T	174	710	367	438
CPCT02020991T	525	654	240	133
WIDE01010609T	179	176	663	342
CPCT02020993T	88	391	41	37
WIDE01010723T	201	436	398	253
