Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP124389	1:Ins:C:2	0.4171438670841006	0.0017668576599077104	0.07637051755319656	0.025116669593053205	0.0	0.27388027150841726	0.0	0.0	0.20572181660132466	0.0	0.0	0.0
SP124389	1:Ins:C:3	0.016633016515985775	0.017149876131452767	0.15205591555240194	0.016935198101366088	0.0	0.6211823182698737	0.0	0.0	0.1760436754289198	0.0	0.0	0.0
SP124389	1:Ins:C:4	0.030222084598250657	0.11257610967835303	0.02631302192947161	0.15835222719516595	0.0	0.5382914106157494	0.0	0.0	0.1342451459830093	0.0	0.0	0.0
SP124389	1:Ins:C:5	0.09035077331386202	0.10945316527646545	0.010799510003328351	0.46516205662235854	0.0	0.18969195372960676	0.0	0.0	0.1345425410543788	0.0	0.0	0.0
SP124389	1:Ins:T:0	0.5296789638299755	0.0028437032617437963	0.004771059109518529	0.00044168704091397264	0.0	0.12599427882497127	0.0	0.0	0.3362703079328769	0.0	0.0	0.0
SP124389	1:Ins:T:1	0.28361746408240424	1.156041749357944e-05	0.00997635853777793	0.018393270757189255	0.0	0.6313929137010825	0.0	0.0	0.05660843250405242	0.0	0.0	0.0
SP124389	1:Ins:T:2	0.17938326016469128	0.009276512628122223	0.006294600123324721	0.021038349541778117	0.0	0.7105498315882004	0.0	0.0	0.0734574459538834	0.0	0.0	0.0
SP124389	1:Ins:T:3	0.47139179597179043	0.005022808307931815	0.019527211774670424	0.0426365495806762	0.0	0.42085446816903166	0.0	0.0	0.040567166195899416	0.0	0.0	0.0
SP124389	1:Ins:T:4	0.6013719834854601	0.009536150231025284	0.007792351145278194	0.10440481406684826	0.0	0.22094684100363945	0.0	0.0	0.05594786006774869	0.0	0.0	0.0
SP124389	1:Ins:T:5	0.13119848900489497	0.04144570928430927	0.0487060105772863	0.6075563333494839	0.0	0.13879734282158798	0.0	0.0	0.03229611496243745	0.0	0.0	0.0
SP124389	2:Del:R:0	0.5562999903904742	0.006645795829766216	0.1649621627984451	0.017096191944984827	0.0	0.178040233751841	0.0	0.0	0.0769556252844886	0.0	0.0	0.0
SP124389	2:Del:R:1	0.5889659467000576	0.04950417294067476	0.04332425399633753	0.07184087000923697	0.0	0.16689179290871534	0.0	0.0	0.07947296344497781	0.0	0.0	0.0
SP124389	2:Del:R:2	0.19584354701642973	0.031811907165719876	0.0828462343851754	0.014911836625054641	0.0	0.6618986315241505	0.0	0.0	0.012687843283469861	0.0	0.0	0.0
SP124389	2:Del:R:3	0.008028628185663316	0.29067084647409713	0.027978632384607904	0.0002134901866317975	0.0	0.6558894453066751	0.0	0.0	0.01721895746232475	0.0	0.0	0.0
SP124389	2:Del:R:4	0.0	0.41835459536208575	0.026995398518997616	0.0048840818569965555	0.0	0.5209769125814196	0.0	0.0	0.028789011680500475	0.0	0.0	0.0
SP124389	2:Del:R:5	0.0	0.653892586411855	0.10916365693223064	7.091274001203361e-07	0.0	0.2364582692126434	0.0	0.0	0.00048477831587078103	0.0	0.0	0.0
SP124389	3:Del:R:0	0.4667375670546214	0.00282177468655388	0.46442951397419496	0.01191120355920124	0.0	0.04458807413193665	0.0	0.0	0.00951186659349197	0.0	0.0	0.0
SP124389	3:Del:R:1	0.4955518317829855	0.04018329220956406	0.04611652135709486	0.15805226931170113	0.0	0.24515991488331665	0.0	0.0	0.014936170455337756	0.0	0.0	0.0
SP124389	3:Del:R:2	0.07270918649985876	0.40819422769595887	0.030663897067516138	0.31442253989766433	0.0	0.010063159466438506	0.0	0.0	0.16394698937256347	0.0	0.0	0.0
SP124389	3:Del:R:3	0.0912690995984568	0.5385965367679731	0.23290800746305002	2.575581452071082e-06	0.0	0.1285915925166514	0.0	0.0	0.008632188072416513	0.0	0.0	0.0
SP124389	3:Del:R:4	0.5412354599651278	0.1626312891229622	0.216269419945728	0.0058213647444201235	0.0	0.0	0.0	0.0	0.07404246622176178	0.0	0.0	0.0
SP124389	3:Del:R:5	0.30571034291015486	0.19494010115971747	0.20769656147403887	0.02439322451010135	0.0	0.15072140541779452	0.0	0.0	0.11653836452819283	0.0	0.0	0.0
SP124389	4:Del:R:0	0.40336498404141674	0.0004173199735699666	0.48852217219607585	0.0018378484888347854	0.0	0.013225196896511268	0.0	0.0	0.0926324784035913	0.0	0.0	0.0
SP124389	4:Del:R:1	0.09247269631192553	0.06395239355474308	0.09865814682578246	0.4940698819740078	0.0	0.16265585459562085	0.0	0.0	0.08819102673792027	0.0	0.0	0.0
SP124389	4:Del:R:2	0.0	0.0665562046155523	0.0298848465939538	0.22638355289000897	0.0	0.5158195361649057	0.0	0.0	0.16135585973557934	0.0	0.0	0.0
SP124389	4:Del:R:3	0.020112444830733753	0.1733289553557881	0.3386158486121551	0.00013548589980413715	0.0	0.28763427217946386	0.0	0.0	0.1801729931220551	0.0	0.0	0.0
SP124389	4:Del:R:4	0.015141249906086663	0.10779324637915325	0.15497842182126517	0.221400859336677	0.0	0.34078797699772484	0.0	0.0	0.15989824555909307	0.0	0.0	0.0
SP124389	4:Del:R:5	0.03975506006243056	0.5161521652044148	0.19518903283960687	0.005581855126447697	0.0	0.1521748765094935	0.0	0.0	0.0911470102576065	0.0	0.0	0.0
SP124389	5:Del:R:0	0.4470693267111417	2.9053983025350128e-05	0.5479352911204626	5.9821896360899414e-05	0.0	0.0033106809227964294	0.0	0.0	0.0015958253662129924	0.0	0.0	0.0
SP124389	5:Del:R:1	0.038636783997903476	0.04220394260202592	0.46994569013432186	0.2624892453474603	0.0	0.015596248832699068	0.0	0.0	0.17112808908558927	0.0	0.0	0.0
SP124389	5:Del:R:2	0.0	0.028003993917826982	0.41712470926997647	0.37555907009126543	0.0	0.0826001705029065	0.0	0.0	0.09671205621802464	0.0	0.0	0.0
SP124389	5:Del:R:3	0.0	0.4399397609742266	0.21589511701048356	0.017275158381312963	0.0	0.15340541571759234	0.0	0.0	0.17348454791638457	0.0	0.0	0.0
SP124389	5:Del:R:4	8.100100155101376e-06	0.4592548716206528	0.10570247930876185	0.0034550371922799903	0.0	0.0	0.0	0.0	0.43157951177815024	0.0	0.0	0.0
SP124389	5:Del:R:5	4.681783603204337e-05	0.4048729754169353	0.051301349946488356	0.14378953162322927	0.0	1.895063842577251e-05	0.0	0.0	0.3999703745388893	0.0	0.0	0.0
SP124389	2:Ins:R:0	0.12292698960247933	0.013297506575454034	0.03622725372706658	0.009727051505415881	0.0	0.06735099049142765	0.0	0.0	0.7504702080981566	0.0	0.0	0.0
SP124389	2:Ins:R:1	0.5468301911030462	0.0006670621317784375	0.11761263048875525	0.048291356666700154	0.0	0.1891066953088062	0.0	0.0	0.09749206430091388	0.0	0.0	0.0
SP124389	2:Ins:R:2	0.7794209210117323	0.0046772582365590875	0.05093591704704549	0.1166118977883449	0.0	0.025071659476857897	0.0	0.0	0.02328234643946041	0.0	0.0	0.0
SP124389	2:Ins:R:3	0.47888479907985	0.05372543835505906	0.032975395538342216	0.052563053351841346	0.0	0.19116932225592165	0.0	0.0	0.19068199141898579	0.0	0.0	0.0
SP124389	2:Ins:R:4	0.048862211614273066	0.185736020846528	0.005606573136074364	0.4045706095461542	0.0	0.24016775229873602	0.0	0.0	0.11505683255823439	0.0	0.0	0.0
SP124389	2:Ins:R:5	0.023595126986781838	0.24505704618710075	3.799297347137828e-46	0.7231203080378664	0.0	0.008227518788251016	0.0	0.0	4.077294714001572e-46	0.0	0.0	0.0
SP124389	3:Ins:R:0	0.004087941445159058	0.0004838191655200425	0.037273704930143814	0.02918523995539562	0.0	0.21765321031350074	0.0	0.0	0.7113160841902808	0.0	0.0	0.0
SP124389	3:Ins:R:1	0.821171472867385	0.00011988339154767623	0.09094416532669307	0.01260584430606832	0.0	0.05745994632068111	0.0	0.0	0.017698687787624904	0.0	0.0	0.0
SP124389	3:Ins:R:2	0.6090753008553532	0.0019914336591477255	0.06717948184227077	0.15332502601927475	0.0	0.02014348555717328	0.0	0.0	0.14828527206678022	0.0	0.0	0.0
SP124389	3:Ins:R:3	0.04354903199618653	0.0007483330525217632	0.010804068499399942	0.7904386865394337	0.0	6.070465322166341e-07	0.0	0.0	0.15445927286592598	0.0	0.0	0.0
SP124389	3:Ins:R:4	0.011252839293771582	0.09870275932647825	0.05034010889407252	0.640909489644553	0.0	0.04944702847507346	0.0	0.0	0.1493477743660512	0.0	0.0	0.0
SP124389	3:Ins:R:5	0.06643301827374576	0.09576152013659124	0.028853479698126315	0.783210983155017	0.0	0.0	0.0	0.0	0.025740998736519593	0.0	0.0	0.0
SP124389	4:Ins:R:0	0.0003631662218614661	0.02326012498974508	1.5590777053864224e-08	4.5852268107788503e-45	0.0	3.5662875194946615e-45	0.0	0.0	0.9763766931976164	0.0	0.0	0.0
SP124389	4:Ins:R:1	0.7772370854188335	0.0	0.13006990150461756	0.05119912783636641	0.0	0.02414281039116402	0.0	0.0	0.0173510748490185	0.0	0.0	0.0
SP124389	4:Ins:R:2	0.3131362951281572	0.006024266474049334	0.013597860506823798	0.34824617092194887	0.0	0.2037988850312271	0.0	0.0	0.11519652193779363	0.0	0.0	0.0
SP124389	4:Ins:R:3	0.0	0.08063051346044452	0.02111043912307531	0.8499712007342984	0.0	0.01751984141860749	0.0	0.0	0.03076800526357425	0.0	0.0	0.0
SP124389	4:Ins:R:4	0.03481926584472717	0.17900526864003943	0.25102285179743294	0.3865378619559294	0.0	0.13851950083532116	0.0	0.0	0.010095250926549967	0.0	0.0	0.0
SP124389	4:Ins:R:5	0.0	0.10780915327670389	0.08375760938195574	0.7388386420255756	0.0	0.04893993507608171	0.0	0.0	0.02065466023968303	0.0	0.0	0.0
SP124389	5:Ins:R:0	3.735169636306371e-06	0.11242108469098065	0.0022685520901535865	6.118601920089696e-45	0.0	0.07349277324904911	0.0	0.0	0.8118138548001803	0.0	0.0	0.0
SP124389	5:Ins:R:1	0.7915246711748903	9.511687835808021e-05	0.13166721451302874	0.028568552979682485	0.0	0.006065510836249585	0.0	0.0	0.04207893361779071	0.0	0.0	0.0
SP124389	5:Ins:R:2	0.2545687356421633	0.0010920293235399028	0.09232204019727769	0.1806022139222008	0.0	0.4527771904278009	0.0	0.0	0.01863779048701754	0.0	0.0	0.0
SP124389	5:Ins:R:3	0.12428582377754327	0.018057567258394747	0.4125302490452284	0.29418267516127505	0.0	0.0	0.0	0.0	0.1509436847575586	0.0	0.0	0.0
SP124389	5:Ins:R:4	0.034974222965200225	0.0456320883160271	0.12905476053565093	0.7881526693214139	0.0	9.71448195215824e-07	0.0	0.0	0.0021852874135126154	0.0	0.0	0.0
SP124389	5:Ins:R:5	0.04430440868808736	5.198682243218825e-08	0.07718086259541565	0.4091116229834638	0.0	1.187323088604106e-06	0.0	0.0	0.46940186642312215	0.0	0.0	0.0
SP124389	2:Del:M:1	0.4640043366880316	0.0234951594831243	0.147518322338799	0.04351025148333975	0.0	0.2579753219017179	0.0	0.0	0.0634966081049873	0.0	0.0	0.0
SP124389	3:Del:M:1	0.3999798696839053	0.0033826409567398095	0.4088544612376359	0.03805921498377057	0.0	0.08199357123836427	0.0	0.0	0.06773024189958422	0.0	0.0	0.0
SP124389	3:Del:M:2	0.2210310345045817	0.05300045235977218	0.4285433505628869	0.04263631179557688	0.0	0.025425157462313875	0.0	0.0	0.2293636933148684	0.0	0.0	0.0
SP124389	4:Del:M:1	0.062197516070095646	0.008123556393184728	0.6182988160863128	0.1038693078401371	0.0	0.007796393317916179	0.0	0.0	0.19971441029235373	0.0	0.0	0.0
SP124389	4:Del:M:2	0.06244134371817885	0.004292578419610986	0.647750726714705	0.18924139259098618	0.0	0.02571102913045117	0.0	0.0	0.0705629294260678	0.0	0.0	0.0
SP124389	4:Del:M:3	0.13747844768181877	0.03762576549622888	0.317313737281346	0.14144808059932634	0.0	0.2852038786207088	0.0	0.0	0.08093009032057118	0.0	0.0	0.0
SP124389	5:Del:M:1	0.3883457978604704	0.001606900993379555	0.5513056547153657	0.0002525565911370651	0.0	0.021010680890534754	0.0	0.0	0.03747840894911251	0.0	0.0	0.0
SP124389	5:Del:M:2	0.17750059723316244	5.396704005313059e-06	0.7125716113838242	0.001641158295748853	0.0	0.03329127864086445	0.0	0.0	0.07498995774239481	0.0	0.0	0.0
SP124389	5:Del:M:3	0.16289756423146434	5.197670549276994e-06	0.6680123133504793	0.014182724450691362	0.0	0.09469318652764318	0.0	0.0	0.06020901376917254	0.0	0.0	0.0
SP124389	5:Del:M:4	0.0012920863182523253	0.0001878029106379516	0.6917542579966172	0.016125229029011895	0.0	0.13279805944323222	0.0	0.0	0.15784256430224855	0.0	0.0	0.0
SP124389	5:Del:M:5	0.7815998595193752	0.008995518312537374	0.10798362478608978	0.0	0.0	0.08426356395377389	0.0	0.0	0.01715743342822398	0.0	0.0	0.0
SP124362	1:Del:C:0	0.5351165444510523	0.0	0.2491859517069766	0.02484917910633678	0.0	0.0	0.0	0.0625594622356714	0.1282888624999629	0.0	0.0	0.0
SP124362	1:Del:C:1	0.6823534036827358	0.0	0.19270532176027613	0.012994866804474958	0.0	0.0	0.0	0.05595317325930978	0.05599323449320344	0.0	0.0	0.0
SP124362	1:Del:C:2	0.6076238994057623	0.0	0.3310973972512445	0.002576926666762765	0.0	0.0	0.0	0.04565143477294916	0.013050341903281247	0.0	0.0	0.0
SP124362	1:Del:C:3	0.5707417205286611	0.0	0.22804531316507137	0.02271124199574778	0.0	0.0	0.0	0.13657711929380736	0.04192460501671244	0.0	0.0	0.0
SP124362	1:Del:C:4	0.8326890080322294	0.0	0.016188909994214032	0.004953699597340196	0.0	0.0	0.0	0.07926423149019138	0.06690415088602504	0.0	0.0	0.0
SP124362	1:Del:C:5	0.20558896739944893	0.0	0.2723658886345678	0.010868954816891407	0.0	0.0	0.0	0.0894131447397052	0.4217630444093865	0.0	0.0	0.0
SP124362	1:Del:T:0	0.5113509037639341	0.0	0.21988140413717566	0.0029598168731038987	0.0	0.0	0.0	0.18207070065832184	0.0837371745674645	0.0	0.0	0.0
SP124362	1:Del:T:1	0.996069090162091	0.0	0.001495649996953783	2.4531669562347375e-05	0.0	0.0	0.0	4.639916596655502e-05	0.0023643290054262667	0.0	0.0	0.0
SP124362	1:Del:T:2	0.6333913501226242	0.0	0.16140668030262778	0.023479883305773216	0.0	0.0	0.0	0.1365375913893564	0.045184494879618606	0.0	0.0	0.0
SP124362	1:Del:T:3	0.8245053861835807	0.0	0.06955005987895495	0.008913489676719847	0.0	0.0	0.0	0.07907949391325444	0.01795157034749008	0.0	0.0	0.0
SP124362	1:Del:T:4	0.7223503485300488	0.0	0.11206824309241713	0.019222020362495082	0.0	0.0	0.0	0.1258918458269453	0.020467542188093733	0.0	0.0	0.0
SP124362	1:Del:T:5	0.7531802402069558	0.0	0.002430738580359595	0.18936272279240018	0.0	0.0	0.0	0.0018088034562128799	0.053217494964071556	0.0	0.0	0.0
SP124362	1:Ins:C:0	0.029417674329606527	0.0	0.06563192150674547	0.004895253822959616	0.0	0.0	0.0	0.008809393297234822	0.8912457570434534	0.0	0.0	0.0
SP124362	1:Ins:C:1	0.13225437717265429	0.0	0.10057156468804504	0.004601440503642477	0.0	0.0	0.0	0.2808272662300291	0.481745351405629	0.0	0.0	0.0
SP124362	1:Ins:C:2	0.29866059254763366	0.0	0.07621955495480828	0.02389119159318609	0.0	0.0	0.0	0.36273835100362584	0.23849030990074613	0.0	0.0	0.0
SP124362	1:Ins:C:3	0.011109011456102175	0.0	0.14156514291119682	0.015027210711999117	0.0	0.0	0.0	0.6419178334519942	0.1903808014687077	0.0	0.0	0.0
SP124362	1:Ins:C:4	0.01639217751280195	0.0	0.01989443338632463	0.11410905443165398	0.0	0.0	0.0	0.7317055981945608	0.11789873647465872	0.0	0.0	0.0
SP124362	1:Ins:C:5	0.04617209984452632	0.0	0.00769308300786922	0.31581716677739374	0.0	0.0	0.0	0.5189893174971574	0.11132833287305348	0.0	0.0	0.0
SP124362	1:Ins:T:0	0.48844063801532855	0.0	0.006132851897651359	0.000541124778272588	0.0	0.0	0.0	0.0027903652770972765	0.5020950200316502	0.0	0.0	0.0
SP124362	1:Ins:T:1	0.4426768066291193	0.0	0.021705733321151402	0.03814138522759101	0.0	0.0	0.0	0.35441112200082964	0.14306495282130863	0.0	0.0	0.0
SP124362	1:Ins:T:2	0.5174093704893962	0.0	0.025308659225763776	0.08062091863659475	0.0	0.0	0.0	0.03358806054358228	0.34307299110466294	0.0	0.0	0.0
SP124362	1:Ins:T:3	0.7573705358317051	0.0	0.04373360089814166	0.09101063329886362	0.0	0.0	0.0	0.0023495324633346993	0.1055356975079549	0.0	0.0	0.0
SP124362	1:Ins:T:4	0.6755509698932859	0.0	0.012202029216546862	0.15581854823514216	0.0	0.0	0.0	0.054663850727021845	0.10176460192800314	0.0	0.0	0.0
SP124362	1:Ins:T:5	0.1201796959898257	0.0	0.06219184512555594	0.739388206607584	0.0	0.0	0.0	0.030338557649289864	0.047901694627744434	0.0	0.0	0.0
SP124362	2:Del:R:0	0.5186957275288139	0.0	0.21440582275287298	0.021178085754322066	0.0	0.0	0.0	0.12953743592678363	0.1161829280372074	0.0	0.0	0.0
SP124362	2:Del:R:1	0.6655909723658403	0.0	0.0682491027686481	0.10786300612904455	0.0	0.0	0.0	0.01287329142819901	0.14542362730826794	0.0	0.0	0.0
SP124362	2:Del:R:2	0.4552616200074221	0.0	0.26845602893699966	0.04605392073324216	0.0	0.0	0.0	0.1824713347380995	0.04775709558423644	0.0	0.0	0.0
SP124362	2:Del:R:3	0.00987124438560389	0.0	0.047951881862431614	0.00034873230007289257	0.0	0.0	0.0	0.9075485419592582	0.03427959949263342	0.0	0.0	0.0
SP124362	2:Del:R:4	0.0	0.0	0.08539722715410585	0.014725567611386955	0.0	0.0	0.0	0.7940906452885088	0.10578655994599832	0.0	0.0	0.0
SP124362	2:Del:R:5	0.0	0.0	0.06173546467762267	3.8222227729261816e-07	0.0	0.0	0.0	0.93794569702111	0.0003184560789899979	0.0	0.0	0.0
SP124362	3:Del:R:0	0.3100980742338333	0.0	0.43012505121614086	0.010513943936008492	0.0	0.0	0.0	0.23903022713406813	0.010232703479949201	0.0	0.0	0.0
SP124362	3:Del:R:1	0.621368778391091	0.0	0.08060565242376058	0.2632963124573329	0.0	0.0	0.0	0.004404457732960123	0.030324798994855455	0.0	0.0	0.0
SP124362	3:Del:R:2	0.07895336196621419	0.0	0.0464148878952352	0.45360591882685364	0.0	0.0	0.0	0.13276667192538807	0.2882591593863089	0.0	0.0	0.0
SP124362	3:Del:R:3	0.13694915047319373	0.0	0.4871566236173581	5.134457512299548e-06	0.0	0.0	0.0	0.3549163695502209	0.0209727219017149	0.0	0.0	0.0
SP124362	3:Del:R:4	0.24764152717924456	0.0	0.13793705897608322	0.0035387162601065647	0.0	0.0	0.0	0.5560276703713866	0.05485502721317914	0.0	0.0	0.0
SP124362	3:Del:R:5	0.21318156658565252	0.0	0.2018912230994054	0.02259916688059092	0.0	0.0	0.0	0.4307429285697028	0.13158511486464833	0.0	0.0	0.0
SP124362	4:Del:R:0	0.28140276189447005	0.0	0.4750759613572179	0.0017034271526331823	0.0	0.0	0.0	0.1371792852024329	0.1046385643932459	0.0	0.0	0.0
SP124362	4:Del:R:1	0.05084888276398277	0.0	0.07562222705362782	0.36094412209941096	0.0	0.0	0.0	0.4340629004352076	0.07852186764777075	0.0	0.0	0.0
SP124362	4:Del:R:2	0.0	0.0	0.033769630916442535	0.24381209062861245	0.0	0.0	0.0	0.5106261878292613	0.2117920906256837	0.0	0.0	0.0
SP124362	4:Del:R:3	0.0063074163810178585	0.0	0.14802754352082156	5.645006351003795e-05	0.0	0.0	0.0	0.7541183731905368	0.09149021684411374	0.0	0.0	0.0
SP124362	4:Del:R:4	0.007836714216611708	0.0	0.11181295659533108	0.15224228135619153	0.0	0.0	0.0	0.594105113529468	0.13400293430239735	0.0	0.0	0.0
SP124362	4:Del:R:5	0.025292611983183253	0.0	0.17310327919731908	0.004718060733740534	0.0	0.0	0.0	0.702991143895379	0.09389490419037824	0.0	0.0	0.0
SP124362	5:Del:R:0	0.3679378602826397	0.0	0.6286045102988972	6.540989914292111e-05	0.0	0.0	0.0	0.0012656318265508648	0.002126587692769235	0.0	0.0	0.0
SP124362	5:Del:R:1	0.007237544215683489	0.0	0.12271186208630193	0.06532591076408858	0.0	0.0	0.0	0.7528196000919348	0.05190508284199122	0.0	0.0	0.0
SP124362	5:Del:R:2	0.0	0.0	0.16514364473171972	0.14171286788974566	0.0	0.0	0.0	0.6486674304170792	0.044476056961455554	0.0	0.0	0.0
SP124362	5:Del:R:3	0.0	0.0	0.18701331227733212	0.014262209905048843	0.0	0.0	0.0	0.624166294436945	0.17455818338067391	0.0	0.0	0.0
SP124362	5:Del:R:4	3.558942648491433e-06	0.0	0.06473876198803731	0.0020168194756440836	0.0	0.0	0.0	0.6262045426535375	0.30703631694013267	0.0	0.0	0.0
SP124362	5:Del:R:5	9.810056112546238e-06	0.0	0.01498433810490338	0.04002866658262246	0.0	0.0	0.0	0.80927516674022	0.1357020185161416	0.0	0.0	0.0
SP124362	2:Ins:R:0	0.06886765261914932	0.0	0.028291245156666547	0.007239906349793955	0.0	0.0	0.0	0.21483212220289555	0.6807690736714946	0.0	0.0	0.0
SP124362	2:Ins:R:1	0.3328009061141585	0.0	0.09977795401831253	0.039046770607403324	0.0	0.0	0.0	0.432301754763944	0.09607261449618172	0.0	0.0	0.0
SP124362	2:Ins:R:2	0.4720840848950813	0.0	0.04300510829298087	0.0938369456092235	0.0	0.0	0.0	0.3682403670440754	0.02283349415863891	0.0	0.0	0.0
SP124362	2:Ins:R:3	0.2882764831515986	0.0	0.027670486337704855	0.04203803889508388	0.0	0.0	0.0	0.4561548900521587	0.18586010156345406	0.0	0.0	0.0
SP124362	2:Ins:R:4	0.03561414593192938	0.0	0.005696334982360664	0.39176663158925723	0.0	0.0	0.0	0.43113527402938306	0.13578761346706963	0.0	0.0	0.0
SP124362	2:Ins:R:5	0.006251538149725256	0.0	1.4031899531283306e-46	0.25454163195977764	0.0	0.0	0.0	0.7392068298904971	1.7491819963654531e-46	0.0	0.0	0.0
SP124362	3:Ins:R:0	0.0022782915976903525	0.0	0.028957150297624502	0.021609842890758173	0.0	0.0	0.0	0.3052573414343685	0.6418973737795586	0.0	0.0	0.0
SP124362	3:Ins:R:1	0.5455188596249256	0.0	0.08421692354529818	0.01112580781463133	0.0	0.0	0.0	0.3401006725035721	0.019037736511572714	0.0	0.0	0.0
SP124362	3:Ins:R:2	0.4067734304789672	0.0	0.06254129285600074	0.1360436689123757	0.0	0.0	0.0	0.23428829527611772	0.16035331247653858	0.0	0.0	0.0
SP124362	3:Ins:R:3	0.022142811550692826	0.0	0.007657556366471856	0.5339568284694806	0.0	0.0	0.0	0.3090781034128851	0.12716470020046972	0.0	0.0	0.0
SP124362	3:Ins:R:4	0.009129771160927844	0.0	0.05693253757104254	0.6908411150992881	0.0	0.0	0.0	0.04689844868057953	0.19619812748816168	0.0	0.0	0.0
SP124362	3:Ins:R:5	0.03616584992724545	0.0	0.02189583455611149	0.5664703193446227	0.0	0.0	0.0	0.3527777915433578	0.02269020462866253	0.0	0.0	0.0
SP124362	4:Ins:R:0	0.00021692572294183175	0.0	1.2981413448506882e-08	3.638732483076085e-45	0.0	0.0	0.0	0.05545838760061145	0.9443246736950331	0.0	0.0	0.0
SP124362	4:Ins:R:1	0.4978362364138968	0.0	0.11613374121520324	0.043569166549311825	0.0	0.0	0.0	0.3244656134144689	0.017995242407119263	0.0	0.0	0.0
SP124362	4:Ins:R:2	0.19682141316897242	0.0	0.011914014759188105	0.29080976519597573	0.0	0.0	0.0	0.38321458506578554	0.11724022181007825	0.0	0.0	0.0
SP124362	4:Ins:R:3	0.0	0.0	0.00912352266846776	0.3501100543145209	0.0	0.0	0.0	0.6253204830765516	0.015445939940459771	0.0	0.0	0.0
SP124362	4:Ins:R:4	0.007920879588435294	0.0	0.07960047803666091	0.11682331900041128	0.0	0.0	0.0	0.7919368108606778	0.0037185125138145827	0.0	0.0	0.0
SP124362	4:Ins:R:5	0.0	0.0	0.04251031752814624	0.35740017505202826	0.0	0.0	0.0	0.5879125764631248	0.012176930956700631	0.0	0.0	0.0
SP124362	5:Ins:R:0	2.834720613451659e-06	0.0	0.0023999229706223534	6.169299139737327e-45	0.0	0.0	0.0	1.1989399075463552e-06	0.9975960433688567	0.0	0.0	0.0
SP124362	5:Ins:R:1	0.5706782062493719	0.0	0.13232841015696717	0.027365209297771007	0.0	0.0	0.0	0.22050460844538278	0.0491235658505072	0.0	0.0	0.0
SP124362	5:Ins:R:2	0.14786727362846255	0.0	0.07475168875005643	0.1393714340674978	0.0	0.0	0.0	0.6204804981285675	0.017529105425415584	0.0	0.0	0.0
SP124362	5:Ins:R:3	0.06254837733382958	0.0	0.28940022641028745	0.19669587137639602	0.0	0.0	0.0	0.3283547839443323	0.12300074093515471	0.0	0.0	0.0
