NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	263.514	29.822	66.345	18.36	0.159	0.963	1000000.0
2	261.579	29.291	61.18	17.966	1.579	0.966	1000000.0
3	264.132	29.861	66.14	18.477	0.156	0.963	1000000.0
4	263.092	29.651	66.687	18.207	3.016	0.961	1000000.0
5	265.917	29.884	67.478	18.457	1.596	0.959	1000000.0
6	267.488	29.747	66.999	18.224	0.161	0.962	1000000.0
7	267.865	29.926	67.126	18.523	0.17	0.959	1000000.0
8	265.169	29.875	66.695	18.499	3.01	0.963	1000000.0
9	264.625	29.812	66.681	18.432	0.172	0.961	1000000.0
10	264.574	29.81	66.063	18.532	3.01	0.963	1000000.0
11	267.063	29.952	67.121	18.564	0.162	0.962	1000000.0
12	260.383	29.941	65.42	18.594	0.162	0.959	1000000.0
13	263.275	29.735	65.123	18.313	3.009	0.962	1000000.0
14	265.226	29.749	67.256	18.383	4.444	0.96	1000000.0
15	263.091	29.906	66.111	18.486	3.01	0.963	1000000.0
16	267.24	29.799	68.109	18.376	0.16	0.964	1000000.0
17	264.723	29.866	66.868	18.504	4.441	0.963	1000000.0
18	263.003	29.72	66.476	18.282	0.166	0.961	1000000.0
19	264.494	29.731	68.689	18.436	5.867	0.961	1000000.0
20	264.38	29.735	65.598	18.178	3.007	0.962	1000000.0
21	263.878	29.994	66.744	18.461	0.157	0.964	1000000.0
22	262.613	29.857	65.721	18.495	4.434	0.965	1000000.0
23	263.636	29.752	67.011	18.447	1.6	0.961	1000000.0
24	266.088	29.74	67.245	18.233	1.588	0.962	1000000.0
25	265.494	30.002	67.484	18.604	0.161	0.963	1000000.0
26	261.273	29.689	66.222	18.361	3.028	0.961	1000000.0
27	264.232	29.992	66.275	18.577	1.585	0.962	1000000.0
28	265.133	29.701	67.599	18.223	0.168	0.96	1000000.0
29	265.944	29.728	66.134	18.307	3.008	0.963	1000000.0
30	261.705	29.733	66.142	18.464	0.166	0.961	1000000.0
31	263.747	29.766	68.214	18.429	1.591	0.96	1000000.0
32	267.464	29.855	67.12	18.358	1.588	0.961	1000000.0
33	264.388	29.99	66.216	18.482	0.16	0.961	1000000.0
34	265.678	29.67	68.099	18.257	1.6	0.961	1000000.0
35	263.573	29.548	67.339	18.124	0.181	0.961	1000000.0
36	263.299	29.809	67.178	18.381	4.439	0.96	1000000.0
37	261.715	29.803	66.052	18.57	3.013	0.961	1000000.0
38	264.518	29.835	67.755	18.48	3.032	0.961	1000000.0
39	266.332	29.864	67.929	18.488	4.451	0.959	1000000.0
40	265.494	29.923	66.515	18.396	3.01	0.962	1000000.0
41	265.079	29.811	66.543	18.536	1.583	0.962	1000000.0
42	265.034	29.826	67.184	18.489	0.167	0.964	1000000.0
43	261.677	29.732	66.674	18.418	5.857	0.96	1000000.0
44	264.252	29.675	65.941	18.317	0.162	0.962	1000000.0
45	266.204	29.821	67.578	18.494	1.583	0.964	1000000.0
46	268.021	29.852	69.052	18.478	1.583	0.962	1000000.0
47	265.316	29.785	66.186	18.447	0.158	0.964	1000000.0
48	262.397	29.751	66.049	18.328	1.583	0.963	1000000.0
49	265.474	29.816	67.783	18.396	1.582	0.963	1000000.0
50	262.596	29.586	66.66	18.313	4.434	0.961	1000000.0
51	262.774	29.898	65.143	18.471	0.164	0.962	1000000.0
52	265.202	29.782	67.764	18.397	0.167	0.961	1000000.0
53	263.771	29.8	67.823	18.472	0.16	0.961	1000000.0
54	265.439	30.006	66.879	18.64	1.597	0.961	1000000.0
55	260.937	29.756	65.937	18.464	4.439	0.96	1000000.0
56	264.619	29.819	66.29	18.299	0.158	0.963	1000000.0
57	262.093	29.835	65.815	18.484	1.587	0.961	1000000.0
58	267.313	29.832	68.099	18.412	1.597	0.959	1000000.0
59	261.762	29.72	66.234	18.515	3.013	0.961	1000000.0
60	261.829	29.758	66.92	18.337	5.86	0.961	1000000.0
61	262.876	29.682	66.426	18.267	0.165	0.962	1000000.0
62	263.687	29.802	66.57	18.51	1.583	0.963	1000000.0
63	264.166	29.695	67.342	18.399	1.586	0.961	1000000.0
64	265.571	29.898	66.376	18.36	3.016	0.962	1000000.0
65	265.172	29.792	67.285	18.305	0.16	0.962	1000000.0
66	263.736	29.713	66.813	18.371	4.432	0.962	1000000.0
67	266.865	29.914	68.095	18.556	0.173	0.959	1000000.0
68	263.614	29.713	67.047	18.362	4.438	0.961	1000000.0
69	262.068	29.84	66.859	18.582	1.584	0.96	1000000.0
70	262.021	29.789	66.075	18.499	3.019	0.961	1000000.0
71	265.412	29.934	67.045	18.482	1.586	0.963	1000000.0
72	266.381	29.939	67.46	18.369	0.172	0.959	1000000.0
73	265.236	29.805	65.766	18.158	3.008	0.963	1000000.0
74	269.826	30.003	68.247	18.629	0.174	0.959	1000000.0
75	267.608	29.858	69.229	18.57	3.009	0.962	1000000.0
76	263.529	30.0	67.355	18.677	1.588	0.96	1000000.0
77	263.624	29.94	66.16	18.609	3.008	0.963	1000000.0
78	265.722	29.962	67.681	18.594	1.587	0.963	1000000.0
79	267.194	29.788	67.737	18.445	3.007	0.964	1000000.0
80	266.098	29.87	68.106	18.407	0.162	0.962	1000000.0
81	262.015	29.951	66.047	18.497	0.163	0.962	1000000.0
82	264.22	29.945	66.362	18.6	0.16	0.962	1000000.0
83	262.587	29.638	66.565	18.231	5.865	0.961	1000000.0
84	262.285	29.677	67.145	18.281	1.59	0.961	1000000.0
85	264.305	29.803	67.897	18.459	3.015	0.96	1000000.0
86	263.903	29.723	65.459	18.151	1.582	0.963	1000000.0
87	269.314	29.825	68.79	18.425	0.168	0.96	1000000.0
88	262.57	29.822	66.17	18.33	3.012	0.963	1000000.0
89	261.638	29.637	66.124	18.293	0.158	0.962	1000000.0
90	266.023	29.695	67.132	18.232	0.166	0.961	1000000.0
91	266.096	30.031	67.81	18.677	1.589	0.962	1000000.0
92	263.712	29.802	66.55	18.375	0.167	0.961	1000000.0
93	263.32	30.003	65.751	18.595	3.019	0.96	1000000.0
94	264.711	29.861	66.834	18.45	0.163	0.963	1000000.0
95	265.289	29.794	66.67	18.217	1.585	0.963	1000000.0
96	265.18	29.955	65.861	18.635	0.167	0.961	1000000.0
97	265.53	29.681	67.009	18.186	3.014	0.961	1000000.0
98	261.151	29.552	66.305	18.263	1.582	0.962	1000000.0
99	266.746	29.585	67.31	18.159	3.006	0.963	1000000.0
100	265.363	29.775	67.568	18.402	0.158	0.962	1000000.0
