Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02020583T	373	823	13	230	2	107	33	85	73	139	211	0	75	34	30	50	50
CPCT02070041T	9810	2367	834	575	0	0	0	127	0	577	0	0	0	0	0	0	31
CPCT02070043T	110	203	0	149	303	134	39	0	80	129	67	94	0	59	39	38	16
CPCT02050086T	68	76	0	71	4	5	15	26	0	76	14	0	20	0	25	23	10
CPCT02070044T	29	28	14	75	19	11	10	47	6	21	53	9	27	0	4	8	16
CPCT02220005T	140	61	29	84	14	59	21	25	23	52	33	0	11	41	144	9	31
CPCT02070057T	552	214	0	148	0	36	20	23	77	0	212	268	171	139	243	35	23
CPCT02330015T	320	288	9	83	93	94	82	45	98	147	64	0	36	9	24	27	25
CPCT02140037T	33	117	33	94	43	167	22	41	33	31	31	0	14	0	34	22	16
CPCT02070096T	60	190	20	48	42	188	37	32	33	35	17	111	28	0	92	4	26
CPCT02040064T	0	60	2	0	33	3	2	32	20	53	26	0	0	91	18	39	13
CPCT02070094T	100	148	17	74	47	297	41	50	35	43	69	0	39	31	42	63	53
CPCT02070102T	109	74	17	24	48	49	12	22	36	35	37	0	0	75	55	47	25
CPCT02050124T	70	347	17	92	47	30	58	45	40	20	58	0	18	89	31	56	23
CPCT02060073T	11	2	4	32	11	0	4	36	1	32	0	0	23	10	14	9	3
CPCT02060082T	147	394	12	52	2	0	17	68	86	43	124	0	40	307	27	59	243
CPCT02040105T	74	77	0	49	21	260	23	39	47	0	32	131	14	0	50	19	7
CPCT02010665T	19	0	11	0	190	19	825	127	71	0	104	55	11	0	1	9	13
CPCT02020629T	162	138	4	164	69	2	130	54	0	95	29	0	33	0	37	13	8
CPCT02080164T	32	53	1	129	310	0	893	216	18	72	46	0	20	15	23	44	49
CPCT02120080T	198	82	2	59	7	8	17	16	21	5	26	163	19	21	5	3	12
CPCT02050289T	122	71	4	52	194	51	43	105	33	24	19	0	92	32	20	1	77
CPCT02050297T	92	82	8	175	0	116	15	57	28	56	39	0	15	0	28	14	11
WIDE01010621T	39	15	19	0	36	322	43	44	60	14	0	144	14	21	53	28	31
WIDE01010461T	32	9	39	186	10	214	19	34	47	0	38	113	27	16	10	5	11
CPCT02120204T	159	368	33	144	34	180	23	36	24	0	80	0	0	0	204	17	3
CPCT02120206T	41	109	16	206	9	8	11	27	48	67	31	0	23	0	24	0	8
WIDE01010518T	151	240	12	242	288	105	100	24	98	217	64	0	0	31	36	55	26
CPCT02020991T	354	275	13	48	0	14	22	78	2	12	82	132	27	81	0	38	374
WIDE01010609T	138	19	19	80	259	335	63	33	64	0	60	45	0	30	138	53	24
CPCT02020993T	84	105	12	166	13	5	15	2	6	74	25	0	16	0	27	0	7
WIDE01010723T	94	37	19	85	65	39	91	54	19	0	129	323	26	129	75	28	75
