MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Ins:C:1	6.39E-06	5.64E-05	5.03E-04	5.71E-05	8.96E-05	3.27E-04	1.40E-04	3.89E-04	9.00E-04	1.57E-04	7.60E-04	6.18E-04	2.09E-04	3.07E-04	1.10E-03	8.56E-04
1:Ins:C:2	6.49E-06	5.72E-05	2.56E-04	1.63E-05	4.73E-05	3.08E-04	7.13E-05	3.80E-04	5.01E-04	8.51E-05	3.39E-04	2.63E-04	1.87E-04	6.77E-05	8.07E-04	3.85E-04
1:Ins:C:3	1.37E-05	9.06E-05	4.03E-04	0.00E+00	0.00E+00	1.02E-04	1.66E-04	2.76E-04	4.92E-04	3.07E-47	3.78E-04	3.43E-04	2.06E-04	0.00E+00	6.61E-04	3.38E-04
1:Ins:C:4	4.35E-05	6.69E-05	2.91E-04	5.18E-06	1.25E-05	2.00E-05	1.41E-04	1.60E-04	5.29E-04	8.00E-05	4.22E-04	7.97E-04	2.22E-04	6.33E-05	6.08E-04	3.21E-04
1:Ins:C:5	2.05E-04	6.80E-04	1.42E-03	0.00E+00	1.29E-09	2.17E-04	2.53E-04	4.11E-04	2.65E-03	1.93E-09	1.12E-03	6.70E-03	2.57E-04	1.95E-04	1.20E-03	8.24E-04
1:Ins:T:0	1.47E-05	1.54E-04	4.91E-04	1.70E-04	2.30E-04	4.27E-04	4.04E-04	3.79E-04	9.50E-04	1.67E-04	2.77E-03	4.63E-04	4.42E-04	5.68E-05	1.42E-03	1.43E-03
1:Ins:T:1	3.69E-06	3.07E-04	2.03E-03	1.28E-04	2.29E-04	3.08E-04	3.51E-04	1.13E-03	3.04E-03	5.92E-04	1.87E-03	2.37E-03	9.22E-04	5.82E-04	3.16E-03	8.97E-04
1:Ins:T:2	1.13E-04	3.43E-04	1.54E-03	2.44E-05	1.44E-05	1.97E-47	2.58E-04	5.92E-04	1.66E-03	1.51E-04	1.26E-03	8.50E-04	7.84E-04	1.48E-04	1.79E-03	6.47E-04
1:Ins:T:3	5.88E-05	5.43E-04	7.31E-04	6.86E-05	7.79E-05	3.73E-04	1.69E-04	4.10E-04	1.10E-03	2.58E-04	8.24E-04	4.65E-04	4.50E-04	3.54E-04	1.37E-03	3.71E-04
1:Ins:T:4	6.34E-05	1.20E-03	5.07E-04	8.44E-05	2.79E-05	9.50E-05	5.91E-05	1.70E-04	8.24E-04	3.53E-04	3.56E-04	4.53E-04	3.30E-04	1.81E-04	9.86E-04	1.58E-04
1:Ins:T:5	1.57E-03	3.54E-03	1.26E-02	1.15E-03	1.40E-03	3.74E-03	2.43E-03	2.49E-03	1.84E-02	5.36E-03	6.72E-03	5.95E-03	3.13E-03	5.46E-04	9.52E-03	2.27E-03
2:Del:R:0	4.64E-05	1.35E-04	1.41E-03	1.96E-04	1.41E-04	4.12E-04	3.07E-04	1.88E-03	1.56E-03	5.65E-04	1.23E-03	1.00E-03	3.08E-04	2.14E-03	1.49E-03	5.53E-04
2:Del:R:1	6.17E-05	2.35E-04	9.23E-04	1.43E-04	3.78E-04	6.02E-04	2.52E-04	1.28E-03	1.09E-03	7.30E-04	1.22E-03	3.19E-03	4.86E-04	5.82E-03	1.11E-03	7.66E-04
2:Del:R:2	5.74E-05	1.70E-04	4.65E-04	7.11E-05	1.33E-04	5.61E-04	1.67E-04	1.71E-04	4.36E-04	1.85E-04	3.09E-04	8.92E-04	3.80E-04	2.01E-03	4.51E-04	1.80E-04
2:Del:R:3	1.44E-04	5.48E-07	9.49E-04	3.44E-05	2.80E-47	3.82E-04	1.22E-04	2.07E-05	4.97E-04	9.32E-05	5.95E-04	4.84E-04	2.27E-04	3.93E-04	4.67E-04	1.91E-04
2:Del:R:4	2.02E-04	1.10E-05	1.53E-03	9.90E-06	6.59E-06	4.60E-04	4.05E-05	1.42E-05	4.29E-04	4.52E-05	1.18E-03	6.95E-04	1.19E-04	1.74E-04	1.02E-04	1.31E-04
2:Del:R:5	6.20E-04	2.21E-09	5.81E-03	4.33E-10	6.59E-06	2.19E-03	5.94E-05	4.68E-06	1.50E-03	3.22E-09	5.60E-03	3.74E-03	1.05E-04	2.02E-04	3.03E-04	1.64E-05
3:Del:R:0	1.66E-05	1.77E-05	7.93E-04	1.85E-04	2.61E-04	1.73E-04	2.01E-04	1.26E-03	1.13E-03	1.47E-04	1.07E-03	3.88E-04	1.36E-04	9.71E-04	9.11E-04	2.71E-04
3:Del:R:1	5.56E-05	2.36E-04	1.03E-03	1.57E-04	1.39E-04	9.00E-04	1.76E-04	5.87E-04	8.85E-04	4.84E-04	1.09E-03	5.72E-03	1.38E-04	3.82E-03	1.51E-03	5.55E-04
3:Del:R:2	2.10E-05	1.61E-04	4.36E-04	6.21E-06	4.46E-05	1.84E-04	1.27E-04	1.67E-04	4.02E-04	1.75E-04	4.90E-04	1.38E-03	8.47E-05	1.31E-03	6.58E-04	8.14E-05
3:Del:R:3	1.38E-05	8.29E-05	1.75E-04	3.06E-06	8.17E-06	1.33E-04	7.04E-05	2.63E-05	2.28E-04	3.74E-05	3.30E-04	3.43E-04	8.84E-06	2.07E-04	3.69E-04	4.88E-05
3:Del:R:4	1.21E-05	1.86E-05	2.88E-04	3.85E-06	3.45E-06	8.25E-05	1.79E-06	3.98E-05	2.18E-04	1.53E-05	1.87E-04	3.00E-04	7.18E-05	2.07E-04	2.04E-04	4.97E-05
3:Del:R:5	2.22E-05	2.21E-05	2.88E-04	1.19E-06	1.85E-06	2.10E-04	2.37E-06	2.15E-06	1.56E-04	2.92E-05	2.94E-04	2.58E-04	1.16E-05	5.91E-05	3.08E-04	1.66E-05
4:Del:R:0	5.92E-06	5.84E-05	1.06E-03	1.91E-04	1.91E-04	3.06E-05	4.44E-05	1.51E-03	1.06E-03	1.40E-04	1.00E-03	3.71E-04	2.89E-05	9.57E-04	1.21E-03	2.87E-04
4:Del:R:1	2.79E-05	2.01E-04	9.05E-04	1.66E-04	1.98E-04	1.63E-04	1.56E-04	4.36E-04	1.12E-03	4.84E-04	1.06E-03	5.67E-03	1.67E-04	3.81E-03	1.01E-03	3.82E-04
4:Del:R:2	1.98E-05	4.57E-05	6.60E-04	2.80E-05	5.30E-05	1.31E-04	1.47E-04	2.20E-04	5.67E-04	1.78E-04	7.14E-04	1.73E-03	5.64E-05	1.11E-03	4.44E-04	2.25E-04
4:Del:R:3	2.46E-05	3.24E-05	5.24E-04	3.44E-07	6.87E-06	1.14E-04	3.37E-05	1.16E-04	4.68E-04	5.57E-05	6.93E-04	7.11E-04	8.82E-05	4.71E-04	4.08E-04	4.92E-05
4:Del:R:4	8.47E-06	7.63E-06	1.46E-04	7.12E-06	5.72E-06	9.37E-05	1.40E-47	0.00E+00	1.97E-04	2.62E-05	2.28E-04	2.95E-04	1.22E-05	1.93E-04	1.94E-04	1.51E-05
4:Del:R:5	2.04E-05	6.57E-06	1.63E-04	6.45E-06	2.23E-05	8.55E-05	3.02E-05	1.64E-05	1.05E-04	5.63E-05	1.57E-04	1.92E-04	0.00E+00	7.02E-05	2.24E-05	3.94E-06
5:Del:R:0	1.21E-06	2.36E-04	2.55E-03	1.87E-03	4.91E-03	6.86E-04	3.13E-03	4.05E-03	8.39E-03	3.46E-04	1.33E-03	7.95E-03	4.23E-04	2.08E-03	2.17E-03	3.04E-04
5:Del:R:1	5.94E-06	1.71E-04	3.23E-03	2.67E-04	8.00E-05	3.09E-04	2.05E-04	2.59E-04	2.10E-03	1.08E-04	2.85E-03	2.91E-03	6.53E-05	8.94E-04	1.39E-03	1.83E-04
5:Del:R:2	6.71E-06	6.40E-06	8.90E-04	3.04E-05	5.11E-05	1.14E-04	2.34E-05	4.98E-05	6.42E-04	4.75E-05	9.09E-04	8.41E-04	1.54E-05	2.36E-04	2.61E-04	5.48E-05
5:Del:R:3	5.44E-06	0.00E+00	3.33E-04	1.20E-05	2.23E-05	1.97E-05	3.77E-05	9.89E-06	2.80E-04	3.52E-06	3.61E-04	3.71E-04	0.00E+00	8.61E-05	8.35E-05	1.67E-05
5:Del:R:4	6.55E-06	9.32E-06	6.46E-05	5.03E-06	2.40E-06	4.25E-05	2.09E-06	8.69E-06	4.22E-05	3.03E-05	5.66E-05	8.34E-05	0.00E+00	1.79E-05	2.88E-05	1.21E-05
5:Del:R:5	2.60E-06	8.86E-07	1.97E-05	3.93E-06	7.36E-06	2.19E-05	8.29E-07	1.20E-10	2.18E-05	9.68E-06	2.92E-05	2.82E-05	1.22E-06	1.06E-05	2.65E-06	9.73E-07
2:Ins:R:0	4.08E-05	8.70E-05	5.38E-04	8.18E-05	5.10E-05	1.33E-04	7.36E-04	1.08E-04	1.22E-03	6.56E-04	4.87E-03	2.28E-04	5.57E-05	1.80E-04	1.74E-03	1.86E-03
2:Ins:R:1	8.71E-06	5.96E-05	9.10E-04	0.00E+00	5.26E-05	2.70E-05	1.88E-04	5.46E-04	1.32E-03	3.08E-04	9.34E-04	5.68E-04	1.96E-04	3.49E-04	2.01E-03	2.56E-04
2:Ins:R:2	1.55E-05	4.26E-05	3.26E-04	3.70E-05	4.52E-05	1.32E-04	1.20E-04	2.45E-04	6.42E-04	1.32E-04	5.48E-04	2.43E-04	1.23E-04	1.29E-04	9.97E-04	1.15E-04
2:Ins:R:3	2.70E-05	9.77E-05	3.49E-04	2.73E-05	1.22E-05	1.34E-04	9.30E-05	4.50E-05	4.20E-04	1.07E-04	4.36E-04	3.92E-04	8.18E-05	1.82E-04	4.53E-04	2.06E-04
2:Ins:R:4	7.58E-05	9.82E-05	5.39E-04	2.01E-05	0.00E+00	7.79E-05	9.20E-05	3.67E-05	5.57E-04	1.60E-05	6.08E-04	4.58E-04	3.81E-05	1.13E-46	3.30E-04	1.58E-04
2:Ins:R:5	3.17E-04	1.25E-03	4.27E-03	2.32E-05	3.55E-05	1.64E-06	1.03E-04	1.23E-04	7.31E-03	4.62E-47	4.61E-03	4.40E-03	2.76E-47	4.05E-08	9.49E-04	3.72E-04
3:Ins:R:0	1.35E-05	2.80E-05	1.90E-04	8.17E-05	7.23E-06	4.47E-05	4.92E-04	1.18E-04	6.33E-04	1.87E-04	2.47E-03	2.87E-04	4.52E-05	1.11E-05	9.82E-04	1.02E-03
3:Ins:R:1	2.10E-06	3.45E-05	4.75E-04	2.91E-05	7.64E-05	2.31E-04	1.15E-04	2.97E-04	9.64E-04	3.08E-04	4.92E-04	1.76E-04	3.29E-05	1.35E-04	1.41E-03	2.48E-04
3:Ins:R:2	3.57E-06	7.33E-06	7.10E-05	2.93E-05	2.10E-05	1.10E-04	1.72E-05	7.20E-05	1.69E-04	9.36E-05	1.07E-04	1.58E-04	2.14E-05	1.38E-04	3.64E-04	1.35E-04
3:Ins:R:3	4.00E-06	8.18E-06	5.83E-05	1.33E-05	3.01E-06	4.83E-05	5.26E-06	9.52E-06	5.13E-05	1.64E-05	6.06E-05	5.72E-05	0.00E+00	2.14E-05	8.44E-05	2.45E-05
3:Ins:R:4	6.15E-06	4.98E-06	3.48E-05	9.68E-06	8.28E-06	2.10E-05	2.37E-05	5.33E-06	5.60E-05	1.17E-05	4.32E-05	2.49E-05	0.00E+00	5.29E-06	6.35E-05	1.22E-05
3:Ins:R:5	4.14E-05	8.15E-05	3.23E-04	5.76E-06	3.90E-07	1.15E-05	8.57E-06	8.32E-06	4.96E-04	2.85E-05	3.24E-04	4.06E-04	1.34E-05	0.00E+00	6.94E-05	5.43E-05
4:Ins:R:0	3.47E-05	3.23E-05	3.97E-04	4.09E-06	3.00E-10	1.48E-04	9.44E-04	2.18E-06	1.30E-03	8.97E-04	4.70E-03	2.91E-04	1.43E-04	5.50E-05	1.43E-03	1.36E-03
4:Ins:R:1	4.61E-06	1.19E-04	1.09E-03	4.54E-05	8.75E-05	4.94E-05	1.60E-04	3.34E-04	1.89E-03	2.05E-06	6.80E-04	4.02E-04	6.62E-05	1.20E-04	2.83E-03	2.77E-04
4:Ins:R:2	5.50E-06	8.03E-06	1.42E-04	2.14E-05	6.30E-06	1.21E-04	5.91E-05	3.64E-05	2.44E-04	1.72E-05	2.85E-04	1.86E-04	0.00E+00	4.52E-05	3.23E-04	1.13E-04
4:Ins:R:3	6.91E-06	9.07E-06	1.13E-04	1.49E-05	3.84E-06	3.22E-05	3.51E-05	1.62E-05	1.59E-04	3.49E-05	1.52E-04	1.48E-04	2.00E-05	1.10E-05	7.91E-05	9.56E-05
4:Ins:R:4	1.11E-05	1.27E-05	1.99E-04	6.03E-06	1.84E-05	4.00E-05	1.05E-05	3.15E-05	2.93E-04	3.45E-05	2.76E-04	2.92E-04	1.28E-05	3.87E-05	1.25E-04	4.76E-05
4:Ins:R:5	7.47E-06	3.62E-05	4.80E-04	1.21E-05	3.23E-05	9.87E-05	9.49E-06	1.92E-05	5.60E-04	6.27E-05	4.53E-04	5.04E-04	0.00E+00	2.32E-05	1.85E-04	7.24E-05
5:Ins:R:0	1.22E-04	1.66E-09	8.63E-04	2.86E-10	2.60E-09	2.25E-04	2.94E-03	9.40E-09	1.12E-03	1.20E-08	7.41E-03	7.55E-04	1.12E-08	9.22E-09	3.52E-08	1.39E-07
5:Ins:R:1	2.87E-06	2.45E-04	1.13E-03	4.01E-04	3.57E-04	1.23E-03	3.28E-04	2.09E-04	3.60E-03	6.03E-04	1.67E-03	1.07E-03	3.20E-04	2.99E-04	5.65E-03	2.15E-04
5:Ins:R:2	4.28E-06	5.50E-05	2.20E-04	5.03E-05	0.00E+00	8.58E-05	5.69E-05	5.52E-05	2.77E-04	1.61E-05	3.47E-04	2.81E-04	0.00E+00	7.99E-05	3.19E-04	5.29E-05
5:Ins:R:3	2.61E-06	1.15E-05	9.95E-05	8.03E-06	4.06E-06	3.78E-05	3.69E-05	1.65E-05	1.15E-04	1.54E-05	1.60E-04	1.22E-04	0.00E+00	4.23E-06	8.06E-05	8.37E-05
5:Ins:R:4	9.22E-07	3.09E-05	9.93E-05	1.23E-05	1.19E-05	3.00E-05	0.00E+00	6.91E-06	1.29E-04	4.05E-05	1.02E-04	1.18E-04	1.40E-05	1.13E-05	4.53E-05	1.12E-05
5:Ins:R:5	7.82E-07	7.93E-06	8.65E-05	5.21E-06	6.22E-06	1.13E-05	2.20E-06	1.74E-05	8.72E-05	6.72E-06	1.05E-04	1.02E-04	0.00E+00	1.79E-05	6.18E-05	3.20E-05
2:Del:M:1	6.83E-05	1.53E-04	1.33E-03	7.45E-05	2.85E-04	4.82E-04	1.80E-04	1.72E-03	1.48E-03	4.50E-04	1.91E-03	1.84E-03	5.71E-04	7.76E-03	1.58E-03	8.38E-04
3:Del:M:1	1.09E-05	1.13E-05	9.53E-04	1.61E-04	2.21E-04	2.37E-04	2.35E-05	1.25E-03	1.15E-03	1.74E-04	7.86E-04	4.62E-04	5.74E-05	7.33E-04	1.09E-03	8.80E-05
3:Del:M:2	3.02E-05	1.46E-04	5.84E-04	1.80E-04	1.98E-04	2.54E-04	1.81E-04	8.42E-04	8.86E-04	3.29E-04	8.23E-04	2.73E-03	7.27E-05	1.94E-03	1.20E-03	4.52E-04
4:Del:M:1	1.90E-05	5.38E-05	8.55E-04	1.77E-04	1.71E-04	2.00E-04	1.30E-04	1.35E-03	1.03E-03	2.66E-04	1.16E-03	7.19E-04	6.23E-05	7.19E-04	9.33E-04	3.66E-04
4:Del:M:2	1.10E-05	1.54E-04	7.10E-04	2.71E-04	3.53E-05	3.03E-04	1.78E-04	5.94E-04	5.71E-04	2.55E-04	7.22E-04	1.86E-03	6.61E-05	1.25E-03	8.82E-04	7.73E-05
4:Del:M:3	1.82E-05	1.46E-04	1.07E-03	2.07E-04	1.55E-04	3.41E-04	2.24E-04	3.73E-04	9.80E-04	1.28E-04	8.60E-04	3.54E-03	1.20E-04	2.10E-03	1.07E-03	3.15E-04
5:Del:M:1	2.21E-05	1.01E-46	1.30E-03	3.13E-03	3.20E-03	4.23E-05	9.05E-04	6.88E-04	2.06E-03	4.90E-04	5.33E-03	2.00E-03	2.29E-04	7.93E-04	1.97E-03	8.95E-04
5:Del:M:2	3.62E-06	1.37E-04	3.28E-03	2.59E-03	3.01E-03	3.19E-04	2.71E-04	9.65E-04	4.63E-04	4.52E-04	4.40E-03	2.53E-03	1.57E-04	7.91E-07	8.63E-04	8.28E-04
5:Del:M:3	1.36E-05	9.80E-05	1.65E-04	3.77E-03	1.52E-03	3.07E-04	1.84E-04	4.88E-04	7.46E-04	1.51E-04	5.50E-03	6.00E-04	2.04E-04	4.94E-04	1.95E-03	6.77E-04
5:Del:M:4	6.78E-06	7.49E-05	3.34E-03	2.94E-03	5.70E-04	1.20E-04	1.47E-04	3.73E-04	4.32E-04	3.16E-04	6.09E-04	3.59E-03	1.08E-04	5.39E-04	1.70E-03	3.24E-04
5:Del:M:5	4.15E-06	3.14E-05	2.95E-03	2.58E-03	1.22E-04	1.35E-04	3.08E-04	2.66E-04	2.92E-03	9.81E-05	5.21E-03	4.95E-03	1.46E-04	1.88E-04	1.73E-03	2.28E-04
