Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
CPCT02040221T	328	350	98	157	81	0	132	0	50	43	72	76	49	0	31	74	0	53
WIDE01010002T	384	66	290	182	151	0	61	134	49	75	122	73	49	38	74	26	146	25
CPCT02010500T	0	275	320	58	3	0	41	68	110	22	24	22	36	10	17	30	14	27
CPCT02010966TII	19	4	157	3	19	0	8	48	52	17	52	110	40	31	23	43	118	44
CPCT02010942TII	22	166	150	35	34	3	67	0	33	24	28	86	29	25	38	55	40	31
WIDE01010003T	0	114	66	0	2	0	9	24	0	32	6	80	22	26	29	48	2	16
CPCT02190031T	18	168	168	110	19	0	48	32	122	73	0	3	61	0	23	52	3	52
CPCT02011093T	9	27	66	0	15	7	53	0	49	39	24	5	19	4	12	18	12	14
CPCT02011097T	433	24	260	124	91	119	135	25	185	187	79	120	84	37	47	27	23	13
DRUP01060011T	13	53	86	18	34	41	22	0	63	25	25	0	51	0	28	16	2	41
CPCT02011069T	547	101	73	273	189	138	102	0	19	60	61	54	53	63	54	31	36	65
DRUP01060014T	0	21	130	23	19	21	0	0	33	16	52	26	129	21	12	43	5	13
DRUP01010064T	84	17	128	50	11	40	40	0	14	15	55	46	96	37	15	15	2	20
CPCT02120107T	401	56	41	109	53	105	84	148	17	38	18	5	62	32	57	32	19	1
CPCT02011102T	0	131	305	2	13	0	45	113	19	35	18	59	16	5	15	27	5	21
CPCT02040330T	707	42	108	142	141	54	142	108	69	74	14	72	38	56	27	10	26	7
CPCT02040299TII	253	303	196	156	111	103	121	142	56	118	91	106	41	48	33	55	148	47
WIDE01010034T	13	7	120	0	17	0	12	0	19	9	29	7	19	15	8	22	19	16
CPCT02040332T	530	9	60	110	176	89	231	0	26	91	67	83	46	7	4	1	28	25
CPCT02230086T	0	24834	4702	201	0	3227	0	0	907	0	0	63	8	0	0	0	142	0
CPCT02011070T	6	76	208	71	4	21	0	76	114	46	55	57	49	0	23	38	29	30
WIDE01010026T	7	140	567	71	46	14	38	88	229	65	74	11	26	43	28	9	55	34
CPCT02390020T	388	116	197	160	45	182	153	0	44	25	13	58	77	11	13	10	12	12
CPCT02011106T	115	89	77	53	24	55	46	0	90	36	38	52	34	0	40	15	23	6
CPCT02410019T	1119	236	21	325	355	219	214	0	0	26	23	100	18	122	150	231	47	0
CPCT02270022T	174	152	250	90	49	49	21	106	46	73	34	27	119	30	29	26	25	14
CPCT02011040TII	7	0	47	5	7	6	28	34	11	11	21	38	25	14	18	32	12	0
CPCT02010760T	452	124	265	85	461	41	100	0	52	48	78	106	42	56	33	23	27	6
WIDE01010057T	10	17	126	0	9	5	51	30	25	28	63	14	4	0	20	44	13	10
WIDE01010065T	1321	107	274	350	323	325	139	0	43	44	214	102	31	149	68	34	40	39
CPCT02020964T	573	34	105	188	153	64	148	35	132	139	347	83	50	37	67	14	47	37
CPCT02050321T	176	80	165	23	15	25	59	86	126	18	85	56	100	24	36	55	8	15
CPCT02010779T	43	152	93	117	9	0	134	0	38	89	122	44	114	31	28	53	23	35
CPCT02011105T	191	171	141	134	99	15	0	155	10	20	23	83	45	9	24	33	33	102
CPCT02011107T	862	151	172	310	340	67	88	0	47	50	25	0	39	181	41	35	38	14
WIDE01010615T	10	48	210	23	17	26	38	0	103	30	20	11	38	8	25	27	28	35
WIDE01010130TII	0	7	29	4	2	1	0	84	0	16	17	0	27	0	10	0	0	26
WIDE01010041T	792	89	40	184	118	114	186	0	76	43	54	132	34	11	28	7	22	32
CPCT02040225T	990	62	200	353	333	176	201	0	55	46	45	199	84	85	45	13	46	5
WIDE01010058T	28	111	330	39	0	16	46	92	68	12	13	39	23	16	22	67	18	22
WIDE01010083T	139	94	75	61	87	36	14	135	0	9	49	30	9	45	20	18	6	0
CPCT02040234T	685	79	29	210	80	174	59	166	103	38	132	36	110	16	16	5	20	0
CPCT02011089TII	9	36	179	48	17	26	62	8	57	43	75	0	52	37	15	42	29	36
CPCT02010781T	582	104	67	223	155	103	222	38	31	70	70	112	93	27	28	44	33	0
WIDE01010088T	352	65	64	226	192	51	25	0	22	39	154	58	26	0	14	27	22	44
WIDE01010081T	12	16	365	53	8	0	72	54	41	55	17	37	40	0	9	41	33	25
DRUP01010078T	3790	234	155	593	1129	362	410	879	0	0	0	214	113	489	146	0	88	0
WIDE01010079T	6	59	54	20	0	0	13	31	17	8	15	11	25	22	4	24	11	39
WIDE01010089T	18	53	203	1	30	11	0	69	74	20	51	27	29	16	36	52	21	1
WIDE01010082T	158	233	141	76	5	18	14	232	0	27	60	45	27	18	30	66	18	6
WIDE01010075T	0	20195	1153	0	0	887	632	0	0	10	0	0	70	0	0	0	8	0
CPCT02270049T	101	165	203	71	28	0	77	62	165	109	185	27	41	18	41	18	22	47
WIDE01010099T	0	56	104	0	13	0	14	53	0	30	16	5	18	2	8	27	2	6
CPCT02040341T	0	15	100	54	15	17	37	0	17	17	22	6	15	23	0	26	10	8
WIDE01010104T	880	54	217	243	341	33	105	289	63	11	59	60	23	68	44	10	39	0
WIDE01010090T	6	27	165	6	15	6	30	0	60	62	11	13	20	14	7	36	13	23
CPCT02040338T	0	9	48	19	9	5	13	19	3	18	17	23	15	5	0	15	11	13
WIDE01010105T	476	67	207	153	156	8	41	0	19	22	69	50	21	31	41	0	25	21
CPCT02040340T	37	18	17	47	118	0	350	43	22	25	193	52	29	55	39	26	15	62
CPCT02100156T	482	77	324	66	122	52	92	0	35	36	80	30	127	68	26	19	0	1
WIDE01010115T	189	11	299	144	112	85	32	0	50	91	82	56	31	10	34	29	17	39
WIDE01010122T	853	229	259	374	280	58	65	0	47	101	126	63	60	83	57	65	41	49
CPCT02100149T	838	76	157	308	320	0	123	0	3	43	134	63	82	62	55	26	6	30
WIDE01010121T	136	63	74	18	20	19	49	30	0	97	59	82	67	11	32	34	30	31
CPCT02010776T	0	10	60	26	6	6	12	20	20	33	26	0	133	0	17	19	10	0
CPCT02050339T	422	83	186	204	132	162	184	104	36	58	92	71	140	17	0	0	33	71
CPCT02050439T	0	232	3343	30	47	0	130	0	0	27	2	16	40	0	9	4	32	10
WIDE01010130T	0	27	84	0	17	18	23	98	29	44	20	13	43	9	19	17	8	40
WIDE01010134T	30	147	258	42	18	0	24	176	105	62	52	54	67	3	61	75	22	0
WIDE01010139T	2279	502	407	527	1133	398	0	409	0	35	0	294	105	282	76	55	123	0
CPCT02050344T	70	12	42	37	9	14	0	137	28	30	29	62	161	4	4	45	9	18
WIDE01010192T	15	26	19	13	5	0	22	13	22	14	23	8	11	22	6	15	9	4
WIDE01010005T	6	86	182	30	18	29	45	60	83	22	30	19	28	0	15	34	8	23
CPCT02011068T	0	101	499	46	0	0	10	50	45	10	44	46	22	20	16	33	12	11
WIDE01010151T	0	18	93	41	4	19	35	24	36	39	32	34	37	13	24	27	21	39
CPCT02050346T	872	27	53	173	144	87	115	0	57	30	109	54	139	48	20	18	0	9
CPCT02160045T	524	153	304	104	157	228	144	0	170	112	135	112	239	14	24	39	51	69
WIDE01010189T	398	102	236	169	101	161	64	258	136	58	90	51	57	30	4	9	6	41
CPCT02040215T	0	22	78	43	2	0	20	0	38	39	23	0	145	3	7	13	7	27
WIDE01010176T	17	28	115	64	13	42	44	0	37	42	30	59	33	33	20	20	12	56
WIDE01010175T	0	13	42	3	0	0	2	0	15	3	3	23	13	11	1	6	5	5
WIDE01010188T	299	262	409	79	137	0	43	66	55	16	57	72	13	57	21	29	37	27
CPCT02370019T	133	112	237	44	27	0	49	214	76	42	48	0	140	9	17	53	23	51
CPCT02010802T	60	35	161	26	31	0	36	61	56	27	120	27	108	0	31	20	19	25
CPCT02010807T	374	194	331	210	104	63	15	60	14	27	64	18	81	70	25	12	27	12
WIDE01010224T	872	265	155	387	469	0	132	0	7	121	97	115	47	102	80	35	37	1
CPCT02070320T	930	52	66	297	167	148	368	0	52	104	27	144	66	73	26	29	25	0
WIDE01010217T	1851	79	64	425	395	252	162	217	18	26	127	105	56	200	62	93	58	49
CPCT02070321T	8	5	0	30	2	11	8	23	15	12	35	18	39	0	0	29	0	0
WIDE01010191T	4	5	47	0	9	0	14	44	8	3	28	26	19	1	6	6	8	8
WIDE01010256T	253	12	13	103	82	0	21	77	0	20	45	32	18	30	5	6	11	9
WIDE01010241T	26	638	364	79	16	0	0	0	46	29	59	63	22	52	74	119	11	42
WIDE01010253T	31	263	375	9	42	0	0	74	98	12	34	71	21	5	33	16	11	15
WIDE01010260T	677	36	33	260	219	57	0	0	0	47	60	130	26	11	29	4	128	52
CPCT02010797T	1141	168	175	89	209	127	125	500	145	129	0	128	182	151	11	12	63	26
WIDE01010276T	1224	106	183	311	476	188	198	181	0	25	56	224	23	120	56	32	35	0
WIDE01010019T	997	60	95	449	419	36	118	0	9	51	51	136	58	27	58	40	47	18
WIDE01010263T	667	354	369	88	79	55	291	172	77	267	133	157	70	53	55	115	51	28
CPCT02270029T	2761	456	287	740	723	441	185	430	18	46	0	106	255	312	181	56	37	0
WIDE01010287T	551	116	293	201	255	7	0	339	0	128	114	97	36	65	41	14	41	0
WIDE01010194T	0	57	180	10	41	0	42	37	68	15	57	39	19	46	25	13	11	37
WIDE01010193T	0	52	100	43	12	0	25	49	15	45	42	75	30	23	14	131	9	21
CPCT02010780T	2421	123	201	585	849	97	126	0	0	12	44	223	109	152	148	6	57	7
WIDE01010307T	549	110	508	159	159	0	65	41	185	46	17	77	48	133	52	80	12	38
CPCT02270026T	1456	921	977	535	525	282	255	262	250	33	39	0	129	166	76	65	98	16
WIDE01010315T	42	43	37	134	0	87	145	0	114	113	97	75	47	2	36	54	5	83
WIDE01010316T	16	152	219	38	12	19	0	27	9	26	109	58	23	0	43	63	5	45
WIDE01010306T	357	7	46	98	157	67	49	0	1	4	51	67	15	31	45	22	11	0
CPCT02010722TII	478	56	136	116	56	49	129	42	27	193	85	35	151	34	43	48	33	41
WIDE01010313T	5	36	133	28	7	0	38	47	30	8	41	46	17	21	6	23	13	6
WIDE01010334T	341	6	87	56	113	0	63	0	15	8	56	33	16	20	13	6	19	25
WIDE01010333T	440	118	100	190	78	222	156	146	67	180	103	113	47	2	27	31	24	0
WIDE01010363T	598	247	120	312	239	23	92	186	26	180	112	77	64	41	59	96	34	10
WIDE01010343T	14	316	585	2	9	46	26	0	323	6	0	41	30	24	30	55	23	16
WIDE01010036T	411	28	107	108	73	96	40	34	6	26	74	86	28	9	27	11	20	27
CPCT02010782T	1500	42	76	198	331	262	71	0	0	28	107	136	27	205	33	0	50	35
DRUP01080030T	83	16	106	23	17	0	18	0	30	20	95	0	22	27	25	28	6	44
WIDE01010368T	14	258	544	15	14	9	44	64	105	23	38	52	39	0	10	16	13	20
WIDE01010242T	6	507	451	47	13	8	60	91	169	78	10	85	34	0	21	45	26	34
WIDE01010399T	4	42	174	12	4	15	20	22	40	13	40	19	20	9	39	48	14	20
WIDE01010395T	4	60	141	37	8	26	79	44	79	22	0	78	50	2	23	35	15	35
DRUP01230005T	1018	51	103	317	332	69	85	0	0	1	31	129	43	131	60	21	43	5
DRUP01340010T	8	23	156	27	29	24	8	0	83	20	50	55	145	2	25	56	23	49
WIDE01010419T	10	87	143	16	11	17	74	0	92	17	17	20	17	0	10	38	4	29
WIDE01010403T	103	160	272	73	51	0	75	45	50	8	36	37	38	39	30	55	34	1
WIDE01010398T	713	59	98	358	236	0	2	186	5	36	39	101	34	29	33	21	12	0
WIDE01010422T	1548	406	143	443	728	0	120	300	60	41	0	134	52	203	79	6	61	0
WIDE01010390T	1225	148	218	463	346	38	1	267	0	20	28	129	41	96	47	3	38	14
DRUP01010149T	0	5	116	9	12	6	18	24	42	23	37	9	10	10	11	34	10	14
WIDE01010449T	104	66	57	42	8	31	34	18	55	57	22	49	25	36	17	10	13	10
WIDE01010238TII	725	65	21	407	333	0	82	196	0	249	785	138	45	30	119	86	62	64
WIDE01010417T	2	11	201	0	9	0	2	119	20	4	39	46	13	0	33	54	26	29
CPCT02370031T	176	22	80	86	59	29	59	139	0	54	32	52	57	46	23	25	10	11
CPCT02010811T	307	51	109	99	124	114	50	3	0	55	29	22	152	79	33	22	23	11
CPCT02010842T	0	184	46	15	9	25	10	0	0	45	35	16	117	0	240	306	5	13
CPCT02010836T	183	50	78	85	23	78	62	64	78	26	40	35	58	13	14	13	21	9
CPCT02010683T	892	720	350	641	489	43	59	0	74	31	68	108	70	58	107	59	43	22
CPCT02010852T	1018	336	300	337	239	140	156	107	83	155	194	57	105	119	56	19	24	14
CPCT02040255T	159	94	175	113	107	10	201	0	64	143	396	91	67	47	63	26	32	74
CPCT02010858T	15	8	71	0	5	0	1	62	0	10	43	10	31	35	5	11	1	3
CPCT02010849T	0	75	48	0	0	0	12	86	19	87	0	12	222	0	37	81	13	26
CPCT02390026T	1535	136	143	463	399	191	176	208	19	86	78	121	101	145	36	24	42	32
CPCT02010870T	1322	474	551	258	346	363	352	47	162	57	27	202	73	255	68	33	43	10
CPCT02010847T	1428	259	82	681	863	100	235	39	16	287	457	111	218	115	94	20	75	0
CPCT02190039T	0	202	217	28	15	0	165	110	73	30	38	0	37	13	31	74	157	18
CPCT02120147T	1109	68	198	344	357	7	91	0	46	44	117	99	109	124	35	44	6	43
CPCT02010865T	0	1	79	9	10	16	28	29	13	7	10	0	83	0	5	13	5	27
CPCT02190040T	29	47	112	49	9	3	20	12	40	42	43	34	66	6	6	15	12	22
CPCT02120140T	54	350	197	91	19	0	16	61	8	50	39	37	76	40	43	56	13	29
CPCT02120138T	22	26	100	71	0	0	14	180	6	43	68	9	64	0	19	38	28	36
CPCT02370034T	991	136	276	166	238	121	282	0	58	61	80	92	76	96	29	2	43	9
CPCT02390028T	244	23	116	71	60	36	70	61	0	4	66	63	27	15	36	24	10	32
CPCT02010874T	263	262	108	217	180	0	119	16	12	67	79	100	56	1	43	43	37	83
CPCT02010867T	4713	85	77	1572	2542	364	122	281	0	6	0	240	135	559	46	1	160	0
DRUP01010086T	1001	43	70	240	153	146	218	0	0	28	92	60	144	71	38	0	37	8
CPCT02190043T	1238	114	242	451	685	38	136	0	32	42	110	168	49	156	60	26	39	8
CPCT02270034T	506	51	262	256	157	144	215	2	98	187	32	70	108	49	5	17	188	65
CPCT02390030T	634	28	96	180	266	38	103	162	18	68	44	23	61	53	41	18	20	1
DRUP01270004T	0	193	338	34	418	6	0	290	12	46	0	43	82	12	0	30	22	140
WIDE01010591T	21	15	172	10	19	24	28	3	0	36	68	70	18	19	22	23	7	14
CPCT02390032T	1863	111	24	597	859	117	194	0	0	57	0	121	60	133	95	0	39	0
CPCT02010853T	31	5	208	51	0	58	41	122	88	962	112	102	76	0	33	37	22	25
CPCT02190045T	870	19	146	158	175	91	114	22	37	49	109	71	63	131	24	42	8	16
CPCT02030508T	1372	49	58	239	296	108	420	121	0	68	331	47	141	43	66	11	67	12
CPCT02010567TII	0	8	71	13	0	3	1	0	7	24	20	31	131	165	1	32	11	18
CPCT02040215TII	0	47	123	58	0	0	18	5	61	71	30	18	49	0	12	37	17	31
DRUP01010090T	1148	383	333	342	262	244	148	239	59	43	97	104	54	111	103	76	38	0
CPCT02020784T	1	14	84	20	28	5	36	35	8	7	8	30	64	15	23	17	2	8
CPCT02010904T	341	63	156	105	42	4	75	65	60	31	33	74	89	22	1	23	16	20
CPCT02330122T	0	896	873	65	30	0	168	0	285	43	20	175	75	0	54	65	61	42
CPCT02270036T	502	221	460	132	110	136	102	61	433	58	109	18	85	50	36	28	23	17
CPCT02010894T	1	69	300	58	68	0	0	92	34	16	20	0	89	0	10	23	22	13
CPCT02010897T	571	48	192	63	93	30	175	4	46	50	145	45	89	122	11	0	4	16
DRUP01010092T	28	43	68	33	0	0	4	124	54	124	7	61	137	21	24	38	46	10
CPCT02010903T	8	161	383	54	8	0	4	26	85	22	21	5	81	24	5	40	24	10
CPCT02410006T	459	134	273	131	80	121	99	28	117	27	62	13	88	45	4	27	15	0
CPCT02190047T	442	264	165	240	159	17	197	0	83	118	0	70	80	44	50	32	16	0
DRUP01140006T	619	171	55	531	143	30	330	14	82	187	19	129	128	56	22	19	51	33
CPCT02120152T	9	36	69	40	13	7	24	18	3	1	60	37	150	8	0	31	3	4
CPCT02010895T	1033	147	508	90	41	157	139	314	114	470	99	52	102	120	38	60	32	0
CPCT02040286T	920	119	261	429	324	15	63	0	127	80	38	45	133	48	43	9	229	42
CPCT02010913T	628	253	123	240	206	0	128	98	23	38	27	121	59	75	63	79	38	39
CPCT02010911T	2654	390	112	1122	862	398	223	0	61	110	101	231	114	262	163	23	49	46
CPCT02100184T	355	117	177	110	77	0	94	167	161	47	43	91	55	46	37	26	25	0
CPCT02330123T	959	105	158	150	192	43	166	116	140	39	29	145	95	93	53	0	36	26
CPCT02010919T	3	1	34	7	5	0	0	0	19	0	0	32	121	3	15	31	4	5
CPCT02410013T	873	90	159	356	255	86	117	0	31	14	42	90	38	38	74	33	19	23
CPCT02120161T	543	87	102	209	273	34	77	238	0	11	58	63	78	62	41	12	14	0
CPCT02010924T	346	14	29	191	124	29	47	0	32	0	49	42	37	62	25	35	12	8
CPCT02030531T	467	78	174	122	82	66	131	56	24	32	126	81	58	50	7	21	30	2
CPCT02060261T	1002	108	128	245	331	219	19	0	10	551	242	104	81	134	45	22	27	642
CPCT02060265T	247	131	173	141	82	0	104	205	36	61	269	7	75	0	48	24	35	18
CPCT02010918T	976	212	73	239	267	135	232	255	88	101	27	34	104	0	34	14	614	0
CPCT02010925T	1028	153	143	313	290	55	129	103	30	76	0	8	106	79	58	29	28	0
CPCT02070380T	850	297	107	210	179	190	376	0	81	109	76	149	300	127	42	0	52	228
CPCT02010931T	206	109	85	63	26	64	88	0	53	41	46	63	70	0	28	67	9	12
DRUP01010096T	2061	379	177	791	933	261	93	148	31	126	80	197	144	176	194	119	59	51
CPCT02010938T	282	39	337	85	38	34	87	88	38	31	29	53	145	28	17	49	23	14
CPCT02010894TII	0	231	298	21	47	0	9	97	126	41	5	16	48	0	1	7	51	45
CPCT02010945T	741	136	114	239	306	85	100	95	9	27	103	93	132	104	26	31	43	17
CPCT02120167T	816	138	195	79	240	217	71	181	266	71	29	50	80	132	32	24	7	17
DRUP01190001T	171	102	131	84	12	20	62	0	37	48	53	11	95	10	0	24	106	23
CPCT02010776TII	0	33	126	38	5	16	1	115	24	38	41	70	69	13	41	63	28	0
CPCT02070393T	1126	349	21	258	277	116	56	83	12	55	96	48	164	86	86	90	26	4
CPCT02070396T	0	143	140	35	0	5	3	21	58	0	76	52	60	48	30	29	16	8
DRUP01010101T	181	60	110	105	33	140	149	0	79	91	187	13	112	68	31	11	75	68
CPCT02030546T	2036	63285	17417	9	1765	11191	0	0	5472	0	0	552	213	587	387	250	0	0
CPCT02240013T	13	87	219	47	9	20	57	19	66	51	31	38	38	18	18	46	12	28
CPCT02010953T	30	114	504	40	17	8	102	0	215	15	15	17	53	53	28	32	23	29
DRUP01010102T	238	269	125	81	24	85	98	0	129	66	69	100	49	21	48	94	37	46
CPCT02010967T	856	148	76	368	400	129	133	0	5	12	67	97	112	58	24	21	39	5
CPCT02390005T	80	10	94	62	18	21	45	0	3	10	30	12	113	32	28	17	10	7
CPCT02010966T	0	2	136	21	16	0	25	65	45	24	88	17	95	13	10	41	9	31
DRUP01010038T	0	52	154	29	5	13	52	56	28	6	37	6	84	12	16	16	6	41
CPCT02050412T	2	253	432	12	2	0	60	95	111	18	56	24	48	3	40	57	4	11
DRUP01020006T	124	9	241	31	51	50	74	0	104	85	149	12	91	6	54	86	24	8
CPCT02010954T	1331	309	219	366	289	194	411	158	88	480	154	212	90	66	125	83	97	0
DRUP01010104T	183	125	353	78	155	41	36	0	92	103	296	34	48	38	36	16	24	19
CPCT02070399T	0	44	237	57	12	3	11	50	61	102	19	32	40	0	35	35	6	42
DRUP01050038T	4	31	232	24	23	0	23	2	31	19	63	27	60	38	38	0	4	30
CPCT02390006T	229	94	167	245	24	130	108	170	61	254	95	38	104	2	17	15	26	16
CPCT02120172T	1	43	65	15	1	0	3	60	32	35	35	16	52	0	26	29	7	17
CPCT02010655T	6	20	73	15	3	23	0	0	70	40	34	20	62	5	14	9	9	7
CPCT02010869T	10	22	45	1	6	15	12	39	55	22	43	28	62	21	6	22	0	4
CPCT02040298T	0	8	5	7	10	0	24	27	8	0	17	46	18	0	9	2	2	14
CPCT02040299T	229	248	142	156	52	66	145	156	83	90	97	29	46	13	42	58	13	25
CPCT02010981T	2	51	127	43	0	0	30	8	45	52	31	5	56	0	11	18	9	55
CPCT02010979T	328	162	106	218	92	50	64	68	7	90	21	124	64	99	20	38	42	42
CPCT02010977T	405	119	75	113	73	102	146	57	11	17	26	0	51	54	76	68	23	4
CPCT02010982T	14	8	192	52	4	19	5	19	176	28	14	26	179	21	24	38	12	30
CPCT02040173T	752	307	190	136	128	14	119	18	29	24	55	50	57	60	37	47	34	15
CPCT02010926T	31	350	320	98	8	0	59	0	150	130	46	16	75	44	34	87	21	28
CPCT02010965T	0	147	333	84	34	0	0	118	36	40	44	116	23	38	69	108	54	41
CPCT02070404T	163	4	77	33	65	0	14	0	5	0	18	105	31	43	18	32	177	9
CPCT02010986T	713	1183	7	46	75	273	115	0	0	33	0	30	62	0	871	1293	26	0
CPCT02270041T	1	58	169	1	16	0	2	58	58	0	59	18	23	25	16	33	11	14
CPCT02010980T	614	130	314	109	84	92	78	0	132	49	81	65	52	102	27	9	44	23
CPCT02040174T	581	36	604	127	278	15	117	56	0	45	81	77	77	66	21	34	10	0
CPCT02010972T	1792	114	168	492	667	196	170	423	0	98	205	145	70	188	83	28	41	0
CPCT02010990T	14	2	64	9	5	3	20	43	60	19	3	23	18	1	29	34	18	16
CPCT02010976T	590	127	211	160	178	135	27	0	114	30	30	91	35	37	34	33	40	7
CPCT02080156T	92	85	167	43	50	0	55	0	0	25	53	28	146	14	21	10	14	83
CPCT02010985T	408	39	83	164	184	0	156	0	68	39	39	21	64	46	8	26	90	22
CPCT02010984T	642	14	26	230	246	26	87	0	6	22	47	93	4	22	22	0	24	16
DRUP01060026T	16	25	83	19	1	7	29	0	14	52	69	22	7	16	18	8	28	26
CPCT02270043T	114	21	68	106	66	53	131	0	76	16	30	27	58	19	28	29	19	34
CPCT02010989T	2	74	48	60	3	0	110	19	0	57	116	15	59	17	28	30	21	0
CPCT02040301T	961	33	43	167	216	105	230	0	26	40	34	80	67	24	30	7	50	27
DRUP01010111T	306	111	320	111	177	9	109	0	4	42	73	91	24	28	52	57	36	24
DRUP01010110T	10	5	88	12	3	9	26	26	0	13	10	9	21	0	15	3	15	28
CPCT02011001T	15	38	112	2	25	5	0	55	47	20	31	28	40	2	15	77	0	0
CPCT02040305T	1411	55	103	304	259	118	280	0	97	98	19	128	39	128	49	0	31	19
CPCT02011004T	890	0	25	436	298	91	23	0	4	15	19	42	18	50	46	34	26	27
DRUP01090005T	543	192	220	160	102	131	77	220	73	66	14	65	184	45	37	16	83	40
CPCT02020872T	2701	36	50	0	102	0	83	535	0	32	15	89	79	226	0	0	39	0
CPCT02011009T	9	169	253	19	33	0	46	47	117	118	26	27	70	31	28	68	23	18
CPCT02120070T	510	63	188	184	62	77	175	100	43	19	64	96	63	18	52	0	35	20
CPCT02040309T	181	53	96	93	15	41	47	0	58	27	44	29	29	37	22	15	28	24
CPCT02040115TII	178	21	10	14	80	0	0	0	2	25	70	126	38	88	24	10	264	8
CPCT02190020T	2519	306	136	547	1014	800	216	402	0	242	64	484	182	304	143	43	126	10
CPCT02040172T	706	32	112	128	72	36	83	0	26	50	1	47	168	23	18	0	19	27
CPCT02020630T	1437	503	141	184	125	203	135	427	0	572	238	105	194	171	719	1006	50	0
CPCT02010667T	814	55	34	215	256	91	102	85	0	14	21	59	46	175	46	8	15	0
CPCT02010676T	609	106	172	181	120	147	269	62	25	165	49	101	72	108	46	7	11	0
CPCT02230060T	948	74	86	654	388	0	9	204	74	73	0	142	151	0	68	61	81	37
CPCT02010660T	852	47	47	122	151	126	68	163	18	0	55	69	177	82	15	0	39	4
CPCT02040186T	838	204	196	266	178	176	439	0	112	123	36	46	125	123	37	13	33	21
CPCT02020458T	123	54	78	55	4	0	23	189	92	50	235	49	18	0	24	37	6	29
CPCT02110017T	242	59	39	72	95	78	99	71	0	2	73	82	32	26	43	14	14	3
CPCT02010567T	0	2	48	27	10	1	29	0	0	11	17	25	27	0	12	17	2	7
CPCT02080092T	897	86	116	384	186	77	185	77	73	211	27	36	60	85	42	35	43	0
CPCT02390002T	1144	62	50	102	142	176	149	348	0	56	0	56	47	39	25	1	36	2
DRUP01010024T	1	12	37	1	5	0	4	24	3	10	10	19	18	9	11	18	4	23
CPCT02040113T	1200	105	105	292	151	78	238	9	59	54	49	85	38	74	42	17	27	21
CPCT02080114T	455	85	334	130	41	128	61	0	57	44	21	63	38	96	49	46	23	12
CPCT02300015T	661	722	514	175	132	74	296	0	171	507	120	100	55	49	61	80	34	27
CPCT02010531T	514	59	95	290	98	109	183	64	107	273	60	101	45	17	31	13	54	39
CPCT02010478TII	0	140	40	16	23	0	9	22	54	8	38	26	17	0	17	14	8	2
CPCT02020535T	829	33	72	330	510	63	54	0	6	34	131	68	49	101	17	11	37	14
