Samples	ID83A	ID83B	ID83C	ID83D
SP34431	1.71E+00	6.26E-01	4.89E-01	1.65E+00
SP37432	2.59E+00	7.37E-01	8.95E-01	2.77E+00
SP35989	1.98E+00	6.86E-01	7.78E-01	1.86E+00
SP39102	1.94E+00	5.85E-01	1.10E+00	2.02E+00
SP34493	2.11E+00	7.25E-01	1.12E+00	2.33E+00
SP36036	2.68E+00	7.42E-01	1.16E+00	2.95E+00
SP35951	2.43E+00	1.08E+00	1.07E+00	2.18E+00
SP39248	2.02E+00	5.92E-01	1.01E+00	2.24E+00
SP34246	2.25E+00	6.38E-01	7.63E-01	2.40E+00
SP35412	3.40E+00	7.16E-01	1.00E+00	3.76E+00
SP39298	2.73E+00	1.38E+00	1.41E+00	2.06E+00
SP38044	2.94E+00	9.26E-01	1.04E+00	2.80E+00
SP38271	3.48E+00	8.34E-01	1.17E+00	3.74E+00
SP43201	2.58E+00	6.69E-01	8.73E-01	2.51E+00
SP34191	1.89E+00	6.31E-01	9.68E-01	1.64E+00
SP40047	2.48E+00	1.22E+00	9.78E-01	2.44E+00
SP39349	3.41E+00	4.39E-01	9.21E-01	3.79E+00
SP37369	1.89E+00	5.76E-01	3.38E-01	1.92E+00
SP38759	3.61E+00	8.05E-01	1.11E+00	3.78E+00
SP36218	3.51E+00	5.24E-01	1.47E+00	4.44E+00
SP43510	2.32E+00	7.82E-01	7.94E-01	1.88E+00
SP43770	2.71E+00	7.50E-01	9.46E-01	2.83E+00
SP43651	4.53E+00	1.38E+00	1.70E+00	4.51E+00
SP106656	2.62E+00	1.15E+00	1.29E+00	2.03E+00
SP97249	4.59E+00	1.34E+00	2.57E+00	4.24E+00
SP106638	3.34E+00	1.11E+00	1.06E+00	3.30E+00
SP97161	2.38E+00	1.21E+00	1.46E+00	2.03E+00
SP43696	1.82E+00	1.20E+00	1.27E+00	1.51E+00
SP97113	2.28E+00	9.22E-01	1.06E+00	1.76E+00
SP97124	2.21E+00	1.18E+00	1.59E+00	2.02E+00
SP43808	2.62E+00	8.92E-01	1.04E+00	2.63E+00
SP43822	1.55E+00	1.01E+00	1.73E+00	1.14E+00
SP43514	1.98E+00	8.24E-01	7.97E-01	1.77E+00
SP97258	1.88E+00	8.94E-01	6.53E-01	1.82E+00
SP97194	4.18E+00	1.40E+00	2.34E+00	3.19E+00
SP109470	3.79E+00	1.63E+00	2.00E+00	3.29E+00
SP97278	2.11E+00	8.96E-01	1.10E+00	1.73E+00
SP109544	2.17E+00	1.46E+00	1.57E+00	1.48E+00
SP97104	4.50E+00	6.61E-01	1.92E+00	4.64E+00
SP106577	4.14E+00	1.16E+00	2.02E+00	3.58E+00
SP109457	2.31E+00	1.06E+00	2.12E+00	2.43E+00
SP109478	1.63E+00	4.01E-01	7.80E-01	1.87E+00
SP43688	2.64E+00	1.04E+00	9.83E-01	2.44E+00
SP97243	2.63E+00	8.57E-01	8.27E-01	2.64E+00
SP97269	2.16E+00	9.43E-01	1.50E+00	1.92E+00
SP113926	2.10E+00	3.75E-01	5.65E-01	2.26E+00
SP106560	2.95E+00	7.32E-01	8.71E-01	3.27E+00
SP43792	1.77E+00	1.11E+00	1.22E+00	1.47E+00
SP106602	3.45E+00	8.39E-01	9.20E-01	3.88E+00
SP97145	2.78E+00	5.04E-01	1.03E+00	3.20E+00
SP43664	6.02E+00	1.35E+00	2.42E+00	6.55E+00
SP43532	1.89E+00	1.09E+00	1.23E+00	1.58E+00
SP102816	3.58E+00	8.39E-01	8.07E-01	3.74E+00
SP102795	3.18E+00	1.42E+00	2.05E+00	2.19E+00
SP103197	2.61E+00	8.94E-01	9.90E-01	2.51E+00
SP102827	2.58E+00	1.23E+00	1.08E+00	2.14E+00
SP103233	3.53E+00	8.75E-01	1.01E+00	3.70E+00
SP103507	2.29E+00	9.43E-01	9.99E-01	2.37E+00
SP103100	1.24E+00	8.65E-01	8.90E-01	8.61E-01
SP103416	1.91E+00	7.21E-01	8.24E-01	1.81E+00
SP103005	1.71E+00	8.21E-01	7.89E-01	1.88E+00
SP102759	2.43E+00	8.96E-01	1.62E+00	2.10E+00
SP102741	1.98E+00	8.03E-01	1.12E+00	1.59E+00
SP102945	2.74E+00	7.72E-01	1.18E+00	3.03E+00
SP103826	1.55E+00	4.67E-01	7.42E-01	1.62E+00
SP103706	1.93E+00	8.03E-01	8.41E-01	1.73E+00
SP102897	9.88E+00	6.34E+01	7.85E+01	2.25E+01
SP102881	2.66E+00	7.04E-01	1.50E+00	2.89E+00
SP103715	2.05E+00	7.47E-01	6.28E-01	2.04E+00
SP102929	2.45E+00	6.28E-01	7.30E-01	2.67E+00
SP103619	1.10E+00	2.23E-01	4.73E-01	1.20E+00
SP103844	1.05E+00	3.43E-02	5.35E-01	1.04E+00
SP103128	2.32E+00	8.49E-01	1.42E+00	1.87E+00
SP103300	1.86E+00	8.05E-01	1.61E+00	1.89E+00
SP103057	1.31E+00	9.57E-01	5.11E-01	9.79E-01
SP103340	1.74E+00	1.05E+00	1.20E+00	1.71E+00
SP102913	2.53E+00	8.60E-01	1.16E+00	2.28E+00
SP102783	2.22E+00	1.20E+00	1.46E+00	1.90E+00
SP103080	3.91E+00	1.13E+00	2.02E+00	4.39E+00
SP103436	2.04E+00	4.93E-01	9.45E-01	2.01E+00
SP102804	2.76E+00	3.89E-01	7.43E-01	2.61E+00
SP102957	1.77E+00	3.37E-01	5.66E-01	1.66E+00
SP102873	2.15E+00	7.13E-01	9.55E-01	2.38E+00
SP103213	1.90E+00	6.84E-01	4.21E-01	1.79E+00
SP103467	1.28E+00	2.66E-01	3.04E-01	1.36E+00
SP103261	2.48E+00	1.17E+00	1.28E+00	2.21E+00
SP103156	2.65E+00	9.94E-01	8.49E-01	2.55E+00
SP103288	1.67E+00	4.23E-01	6.61E-01	1.63E+00
SP103444	1.59E+00	6.13E-01	6.05E-01	1.59E+00
SP103685	2.00E+00	6.05E-01	3.44E-01	1.89E+00
SP103140	2.08E+00	1.09E+00	1.09E+00	1.70E+00
SP103673	4.03E+00	1.05E+00	1.24E+00	4.03E+00
SP102839	2.96E+00	8.65E-01	1.31E+00	3.32E+00
SP103245	2.35E+00	9.31E-01	9.40E-01	2.25E+00
SP103037	1.38E+00	9.52E-02	5.68E-01	1.16E+00
SP103408	1.48E+00	8.97E-01	3.72E-01	1.10E+00
SP103021	1.72E+00	7.61E-01	7.67E-01	1.65E+00
SP103679	2.69E+00	6.93E-01	1.16E+00	3.25E+00
SP103065	3.02E+00	1.15E+00	1.28E+00	2.73E+00
SP102965	1.25E+00	6.80E-01	1.90E-01	1.19E+00
SP103221	2.06E+00	1.28E+00	9.98E-01	2.02E+00
SP103547	2.28E+00	8.82E-01	9.58E-01	2.37E+00
SP102973	2.91E+00	1.13E+00	1.44E+00	2.87E+00
SP103515	2.86E+00	4.52E-01	9.06E-01	3.13E+00
SP102747	8.58E-01	4.18E-01	3.13E-01	7.53E-01
SP103730	3.08E+00	8.19E-01	1.47E+00	2.95E+00
SP103535	2.58E+00	1.14E+00	1.51E+00	2.22E+00
SP102718	2.68E+00	1.01E+00	1.11E+00	2.76E+00
SP103483	1.54E+00	6.27E-01	7.10E-01	1.61E+00
SP103428	2.32E+00	8.49E-01	1.07E+00	2.34E+00
SP102755	4.09E+00	1.44E+00	7.77E-01	4.55E+00
SP103694	3.12E+00	1.11E+00	9.02E-01	3.01E+00
SP103595	2.36E+00	6.10E-01	8.60E-01	2.39E+00
SP103396	6.01E-01	1.48E-01	3.73E-01	5.12E-01
SP102716	8.89E-01	4.86E-01	4.44E-01	6.83E-01
SP102733	3.45E+00	5.74E-01	1.65E+00	4.02E+00
SP102989	3.42E+00	9.65E-01	1.76E+00	3.94E+00
SP103603	3.09E+00	1.01E+00	1.46E+00	3.45E+00
SP102921	1.69E+00	6.69E-01	9.87E-01	1.46E+00
SP103742	3.53E+00	1.04E+00	1.85E+00	3.76E+00
SP103555	9.17E-01	4.71E-01	4.68E-01	1.05E+00
SP103523	2.01E+00	3.73E-01	7.10E-01	2.09E+00
SP103575	2.60E+00	8.50E-01	1.49E+00	2.61E+00
SP103045	2.50E+00	7.02E-01	6.85E-01	2.51E+00
SP103455	3.61E+00	9.42E-01	1.19E+00	3.74E+00
SP103856	1.28E+00	2.60E-01	2.44E-01	1.31E+00
CPCT02020340T	3.46E+00	6.24E-01	2.29E+00	2.98E+00
CPCT02140010T	2.13E+00	8.42E-01	2.86E+00	3.24E+00
CPCT02110007T	2.58E+00	9.92E-01	4.41E+00	5.19E+00
CPCT02140015T	3.22E+00	9.67E-01	4.42E+00	3.79E+00
CPCT02020376T	2.25E+00	7.17E-01	3.23E+00	2.90E+00
CPCT02050051T	2.44E+00	9.42E-01	2.58E+00	2.53E+00
CPCT02140017T	3.39E+00	1.46E+00	5.41E+00	4.48E+00
CPCT02040048T	3.04E+00	1.21E+00	3.56E+00	3.01E+00
CPCT02060029T	3.35E+00	1.27E+00	2.85E+00	2.61E+00
CPCT02060039T	2.42E+00	8.63E-01	1.89E+00	2.18E+00
CPCT02050077T	2.65E+00	1.33E+00	4.05E+00	4.50E+00
CPCT02060050T	3.07E+00	1.17E+00	2.74E+00	2.73E+00
CPCT02020866T	2.34E+00	8.32E-01	2.45E+00	2.73E+00
CPCT02120177T	1.74E+00	8.88E-01	2.57E+00	2.12E+00
CPCT02140095T	7.77E+00	1.52E+00	9.89E+00	1.54E+01
CPCT02120176T	3.29E+00	2.58E+00	3.03E+00	2.72E+00
CPCT02120085T	2.42E+00	7.35E-01	6.73E+00	7.50E+00
CPCT02100138T	2.87E+00	1.17E+00	3.85E+00	3.82E+00
CPCT02080177T	2.41E+00	1.23E+00	3.98E+00	3.80E+00
CPCT02230079T	2.97E+00	1.41E+00	4.33E+00	4.50E+00
CPCT02340107T	2.85E+00	2.22E+00	3.06E+00	3.84E+00
CPCT02120096T	3.75E+00	8.78E-01	6.68E+00	9.30E+00
CPCT02120102T	1.19E+00	3.61E-01	1.25E+00	1.31E+00
CPCT02440023T	2.71E+00	1.16E+00	5.05E+00	5.57E+00
CPCT02160060T	2.33E+00	9.71E-01	2.72E+00	3.18E+00
CPCT02180055T	2.34E+00	7.84E-01	2.79E+00	2.32E+00
CPCT02140104T	2.23E+00	9.27E-01	1.96E+00	2.20E+00
CPCT02140105T	2.43E+00	1.12E+00	3.80E+00	4.54E+00
CPCT02190055T	3.80E+00	1.32E+00	3.46E+00	3.19E+00
CPCT02030551TII	3.83E+00	8.93E-01	1.36E+01	1.46E+01
CPCT02050317T	1.91E+00	3.43E-01	5.50E+00	5.91E+00
CPCT02180078T	2.31E+00	7.41E-01	1.76E+00	2.11E+00
CPCT02220075T	2.79E+00	7.78E-01	1.83E+00	2.50E+00
CPCT02230085T	4.28E+00	1.47E+00	4.70E+00	4.25E+00
CPCT02120195T	2.62E+00	1.01E+00	1.94E+00	2.19E+00
CPCT02080302T	3.17E+00	1.18E+00	3.15E+00	2.79E+00
CPCT02070470T	1.52E+00	5.72E-01	1.73E+00	1.94E+00
CPCT02300034T	2.56E+00	9.52E-01	4.44E+00	4.56E+00
CPCT02020955T	2.02E+00	7.97E-01	2.32E+00	2.20E+00
CPCT02020965T	2.89E+00	8.99E-01	2.43E+00	2.41E+00
CPCT02140094TII	7.87E+00	1.35E+00	1.24E+01	1.80E+01
CPCT02210083T	1.69E+00	2.46E-01	1.92E+00	2.15E+00
CPCT02100200T	2.69E+00	1.19E+00	2.10E+00	2.04E+00
CPCT02140106T	2.34E+00	7.16E-01	2.03E+00	1.92E+00
CPCT02140059T	3.01E+00	1.20E+00	3.07E+00	3.06E+00
WIDE01010156T	1.99E+00	4.75E-01	1.32E+00	2.06E+00
CPCT02100174T	3.07E+00	9.68E-01	3.46E+00	3.36E+00
CPCT02120200T	1.86E+00	6.01E-01	1.38E+00	1.97E+00
CPCT02140070T	2.08E+00	1.08E+00	4.74E+00	5.28E+00
CPCT02040248T	1.94E+00	7.81E-01	4.12E+00	4.11E+00
CPCT02060149T	1.90E+00	7.50E-01	4.32E+00	4.73E+00
CPCT02020718T	2.38E+00	8.80E-01	3.64E+00	4.48E+00
CPCT02230096T	3.59E+00	1.92E+00	3.84E+00	4.14E+00
CPCT02180064T	2.45E+00	7.90E-01	3.65E+00	3.78E+00
CPCT02020764T	3.61E+00	8.48E-01	9.81E+00	1.18E+01
CPCT02440012T	2.89E+00	8.67E-01	3.94E+00	3.51E+00
CPCT02020752T	1.90E+00	8.86E-01	2.61E+00	2.71E+00
CPCT02140071T	2.68E+00	8.50E-01	5.77E+00	6.57E+00
CPCT02140074T	2.72E+00	1.14E+00	2.59E+00	2.35E+00
CPCT02140017TII	3.61E+00	1.40E+00	6.51E+00	7.23E+00
CPCT02120143T	2.46E+00	7.87E-01	2.80E+00	2.69E+00
CPCT02030431T	1.92E+00	8.17E-01	3.28E+00	3.71E+00
CPCT02180067T	1.94E+00	3.39E-01	3.78E+00	4.17E+00
CPCT02160052T	3.12E+00	9.56E-01	3.17E+00	2.84E+00
CPCT02140080T	1.80E+00	6.61E-01	2.78E+00	3.26E+00
CPCT02170036T	7.55E-01	3.18E+00	6.01E+00	7.60E+00
CPCT02290045T	1.78E+00	6.12E-01	3.49E+00	3.74E+00
CPCT02060269T	1.89E+00	8.93E-01	3.23E+00	3.92E+00
CPCT02230113T	1.28E+00	5.43E-01	2.78E+00	2.74E+00
CPCT02050407T	2.25E+00	8.52E-01	4.09E+00	4.40E+00
CPCT02030543T	3.11E+00	8.83E-01	5.67E+00	5.25E+00
CPCT02190050T	2.38E+00	9.40E-01	4.40E+00	4.98E+00
CPCT02140087T	2.65E+00	6.81E-01	3.13E+00	3.43E+00
CPCT02100190T	2.84E+00	1.06E+00	7.32E+00	8.65E+00
CPCT02140094T	4.66E+00	7.40E-01	1.21E+01	1.57E+01
CPCT02130164T	1.81E+00	7.19E-01	2.43E+00	2.53E+00
CPCT02140093T	2.47E+00	1.01E+00	2.02E+00	1.90E+00
CPCT02020592T	2.29E+00	5.40E-01	7.26E+00	8.72E+00
CPCT02180076T	1.86E+00	6.11E-01	1.89E+00	1.93E+00
CPCT02020865T	3.26E+00	1.16E+00	2.71E+00	3.05E+00
CPCT02230059T	1.97E+00	7.10E-01	4.72E+00	5.08E+00
CPCT02180022T	2.37E+00	1.72E+00	2.99E+00	2.68E+00
CPCT02120014T	3.12E+00	1.21E+00	4.87E+00	4.90E+00
CPCT02180033T	5.94E+00	3.87E+01	3.95E+01	6.73E+00
CPCT02140046T	2.28E+00	1.34E+00	2.32E+00	2.41E+00
CPCT02080111T	7.39E+00	1.32E+00	1.30E+01	1.80E+01
CPCT02120027T	2.86E+00	1.65E+00	3.71E+00	3.42E+00
CPCT02140042TII	1.59E+00	7.07E-01	1.63E+00	1.91E+00
CPCT02070169T	1.73E+00	6.08E-01	3.23E+00	4.04E+00
CPCT02160024T	4.03E+00	1.32E+00	2.48E+00	3.44E+00
CPCT02020566T	6.49E-01	1.24E-01	5.63E+00	5.83E+00
CPCT02230033T	1.91E+00	7.73E-01	2.90E+00	3.02E+00
CPCT02030356T	2.33E+00	1.01E+00	3.20E+00	3.38E+00
CPCT02090021T	4.22E+00	1.00E+00	7.93E+00	1.07E+01
CPCT02330047T	3.40E+00	7.66E-01	8.64E+00	1.06E+01
CPCT02100107T	3.51E+00	1.02E+00	9.52E+00	1.07E+01
CPCT02020580T	2.28E+00	8.15E-01	7.71E+00	8.54E+00
CPCT02180003T	1.75E+00	3.64E-01	7.63E+00	8.31E+00
CPCT02020414T	2.52E+00	9.79E-01	5.12E+00	5.97E+00
CPCT02050087T	2.30E+00	8.52E-01	2.15E+00	2.10E+00
CPCT02010458T	1.81E+00	6.16E-01	3.62E+00	3.43E+00
CPCT02020447T	2.67E+00	1.18E+00	2.52E+00	2.59E+00
CPCT02060067T	3.27E+00	8.47E-01	5.39E+00	6.18E+00
CPCT02020480T	1.98E+00	1.08E+00	2.59E+00	2.49E+00
CPCT02140042T	3.34E+00	1.13E+00	2.49E+00	3.30E+00
CPCT02120002T	2.77E+00	7.48E-01	2.07E+00	2.43E+00
CPCT02030332T	3.24E+00	8.52E-01	2.94E+00	3.24E+00
CPCT02230015T	3.08E+00	1.17E+00	1.94E+00	2.38E+00
CPCT02060138T	4.16E+00	1.06E+00	9.06E+00	1.09E+01
CPCT02360007T	1.14E+01	8.46E+01	7.73E+01	2.91E+01
CPCT02040181T	3.01E+00	1.21E+00	5.44E+00	6.51E+00
CPCT02300027T	2.42E+00	1.08E+00	3.13E+00	3.09E+00
CPCT02120090T	2.13E+00	6.25E-01	3.62E+00	4.57E+00
WIDE01010520T	4.54E+00	1.33E+00	3.34E+00	3.64E+00
WIDE01010600T	2.03E+00	4.51E-01	1.11E+00	1.77E+00
WIDE01010710T	3.06E+00	3.16E+00	3.47E+00	4.04E+00
WIDE01010727T	1.63E+00	5.68E-01	2.33E+00	2.89E+00
