Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
CPCT02120184T	115	104	159	204	317	102	20	119	0
CPCT02050315T	0	98	112	61	3	53	87	33	24
CPCT02120182T	60	166	97	110	48	49	43	33	24
CPCT02020940T	0	51	95	63	72	109	28	77	0
CPCT02010712T	405	1022	265	0	7	69	172	87	66
CPCT02070294T	70	73	144	0	30	121	126	18	19
CPCT02070299T	462	295	14	566	52	40	146	93	29
CPCT02050437T	285	698	226	123	28	16	63	70	85
CPCT02050436T	95	8	126	1176	114	62	87	39	55
CPCT02020952T	263	253	272	73	33	106	32	32	26
CPCT02020642TII	316	196	827	21	1301	0	193	179	554
CPCT02020958T	56	45	56	529	12	28	56	45	44
CPCT02020684T	6	3	26	31	83	22	119	9	0
WIDE01010111T	37	298	7	434	106	94	47	81	215
CPCT02020958TII	65	57	45	529	13	35	61	46	41
CPCT02020972T	554	454	408	234	39	82	101	0	91
CPCT02020971T	38	114	16	203	19	19	27	23	24
CPCT02330103T	214	237	227	52	96	115	89	27	13
WIDE01010148T	341	551	79	15	32	81	64	527	55
CPCT02070480T	94	84	61	34	40	53	42	33	72
CPCT02360014T	0	322	0	0	526	0	354	0	1610
CPCT02140107T	74	132	501	41	933	2	71	24	0
CPCT02070485T	394	193	235	194	119	156	58	43	73
WIDE01010202T	246	311	113	104	24	109	57	66	48
CPCT02020583TII	330	787	249	218	55	89	117	63	23
CPCT02020703T	49	92	122	348	120	87	248	25	41
CPCT02020973T	111	252	0	391	22	51	58	76	37
CPCT02020940TII	0	162	134	59	55	134	48	94	7
WIDE01010230T	18	228	104	34	2	18	36	17	14
CPCT02320002T	114	66	136	0	108	142	112	63	43
CPCT02050351T	34	107	99	65	58	63	67	15	6
CPCT02020979T	101	249	32	26	54	70	31	23	54
CPCT02080315T	75	196	273	207	416	31	87	70	40
CPCT02120203T	36	124	389	67	531	41	61	27	20
DRUP01050023T	74	216	34	172	33	33	178	31	22
CPCT02020983T	62	267	75	28	26	40	54	19	13
CPCT02140034T	1	14	68	101	126	87	149	126	0
WIDE01010280T	260	203	67	33	20	45	23	55	34
CPCT02020984T	13	78	135	208	56	90	46	8	24
CPCT02070154TII	119	401	0	115	868	0	1175	65	0
CPCT02020986T	62189	0	2556	359	0	380	103	475	288
CPCT02020988T	220	223	160	50	67	136	50	56	47
CPCT02050445T	51	277	2	136	10	21	25	43	38
CPCT02070331T	226	415	28	13	1	79	43	34	23
CPCT02020989T	73	245	177	59	21	29	58	11	34
CPCT02050356T	72	76	122	20	43	26	173	22	38
WIDE01010412T	195	177	103	58	80	105	46	39	85
CPCT02140110T	50	210	28	121	5	4	22	60	28
CPCT02020717T	75	9	0	0	270	0	140	1617	82
CPCT02130095T	31	96	109	102	21	7	65	45	53
DRUP01030012T	697	809	158	206	74	213	131	108	31
CPCT02070336T	13	0	0	350	3321	180	83	438	110
CPCT02070332T	0	18	58	0	507	0	133	0	0
CPCT02050371T	24	198	226	114	38	70	84	0	35
CPCT02100178T	59	272	180	55	51	128	131	29	109
CPCT02020767T	44	65	75	29	27	32	101	22	13
CPCT02140072T	318	385	207	299	83	88	89	34	25
CPCT02060112T	0	267	25	0	12	97	61	18	26
CPCT02170032T	38	127	48	47	4	44	55	15	6
DRUP01070046T	76	138	140	102	58	14	53	23	9
WIDE01010565T	40	60	132	109	950	110	23	135	69
CPCT02020787T	5	101	0	0	37	520	57	0	30
CPCT02020778T	554	165	414	82	62	62	48	162	13
CPCT02050385T	123	273	419	172	88	174	176	58	78
CPCT02130142T	93	177	114	211	42	83	138	59	40
CPCT02020800T	49	144	63	24	39	62	116	24	31
CPCT02050395T	62	228	89	48	109	145	113	39	185
DRUP01070048T	61	92	3	258	85	57	207	49	10
CPCT02020817T	45	220	52	70	14	45	45	48	0
CPCT02080263T	34	189	56	57	38	26	146	12	0
CPCT02010944T	72	102	72	197	24	82	80	63	53
CPCT02020832T	109	287	110	113	78	53	125	67	36
CPCT02050351TII	52	152	174	98	54	86	55	21	34
CPCT02120168T	4	69	145	48	60	40	38	32	6
CPCT02440016T	88	190	0	246	25	47	233	17	98
CPCT02010935T	93	156	138	257	79	37	77	40	40
CPCT02010963T	163	280	167	183	81	101	90	74	26
CPCT02070401T	120	138	102	119	34	54	86	27	17
CPCT02230056T	2734	2172	0	446	1130	294	225	308	11
CPCT02040169T	10635	888	0	238	803	99	0	341	56
CPCT02020859T	62	7	102	77	56	22	114	37	10
CPCT02020633TII	179	92	245	304	97	60	111	76	46
CPCT02020621TII	50	151	0	654	123	3	151	61	0
CPCT02020586T	273	70	99	384	47	50	98	128	68
CPCT02070237T	639	287	76	145	117	232	62	69	27
CPCT02080273T	75252	16210	3173	424	0	675	339	694	296
CPCT02070410T	219	593	160	39	416	163	165	107	475
CPCT02020600T	442	199	45	621	29	72	109	125	58
CPCT02010963TII	143	279	655	74	24	42	93	97	49
CPCT02120056T	117	332	44	201	63	30	112	35	0
CPCT02020840T	29	181	49	183	54	35	11	45	26
CPCT02040164T	590	646	66	135	620	82	154	81	13
CPCT02070244T	0	164	106	303	215	204	58	293	0
CPCT02020619T	119	333	120	144	113	25	175	105	233
CPCT02020633T	105	93	77	206	15	49	61	71	57
CPCT02010663T	144	84	115	164	232	54	98	125	127
CPCT02020614T	348	332	144	280	48	113	57	110	61
CPCT02290020T	85	270	159	32	49	26	99	17	0
CPCT02020632T	421	423	146	67	89	238	180	20	55
CPCT02050103T	36	301	52	105	39	81	31	20	33
CPCT02100072T	47	225	100	69	24	45	24	19	31
CPCT02100076T	65	40	273	582	230	44	62	166	10
CPCT02100077T	86	100	15	87	69	44	33	16	14
CPCT02070154T	104	307	25	215	586	52	117	128	41
CPCT02330034T	51	5	0	188	154	1264	40	74	14
CPCT02070156T	421	208	122	69	66	94	53	41	48
CPCT02070162T	157	219	101	50	30	36	67	40	28
CPCT02070172T	33	35	21	126	165	75	38	51	73
CPCT02070188T	151	282	169	43	145	138	63	81	61
CPCT02270003T	39	221	29	82	27	82	45	20	11
CPCT02160026T	81	64	133	328	202	72	46	62	5
CPCT02070149T	165	81	0	61	83	162	42	51	352
CPCT02080119T	402	211	86	158	110	212	49	30	48
CPCT02110041T	552	640	425	75	76	191	90	82	100
CPCT02050216T	63	255	105	8	36	23	91	43	0
CPCT02070194T	63	100	103	104	39	13	90	27	14
CPCT02330046T	29	84	117	129	121	92	131	6	19
CPCT02070204T	242	273	67	271	823	135	159	144	22
CPCT02120020T	261	415	204	101	101	147	138	81	30
CPCT02260007T	0	160	0	44	34	23	84	37	6
CPCT02020583T	356	944	362	246	49	117	129	81	44
CPCT02070041T	11133	2528	414	0	0	0	246	0	0
CPCT02070043T	119	360	116	236	334	108	31	137	19
CPCT02050086T	66	137	72	16	19	54	46	4	19
CPCT02070044T	27	84	90	44	39	24	56	4	9
CPCT02220005T	154	120	241	93	20	38	40	49	22
CPCT02070057T	584	357	649	157	105	145	46	113	5
CPCT02330015T	329	323	129	161	122	64	81	134	101
CPCT02140037T	39	195	33	241	53	34	58	46	32
CPCT02070096T	66	267	116	268	66	7	57	65	51
CPCT02040064T	18	43	89	17	31	102	50	37	5
CPCT02070094T	115	179	81	413	74	107	70	50	60
CPCT02070102T	133	72	116	84	46	108	35	57	14
CPCT02050124T	79	413	112	64	62	122	62	54	73
CPCT02060073T	14	30	34	0	29	26	50	6	3
CPCT02060082T	203	390	562	0	3	176	98	129	60
CPCT02040105T	87	153	0	379	27	32	58	69	38
CPCT02010665T	0	0	0	74	264	5	129	40	943
CPCT02020629T	153	292	64	31	110	43	80	8	157
CPCT02080164T	0	162	0	0	406	75	243	0	1035
CPCT02120080T	225	189	76	28	22	34	30	36	24
CPCT02050289T	127	104	169	40	290	2	131	55	22
CPCT02050297T	90	241	46	184	0	29	79	37	30
WIDE01010621T	67	46	0	434	41	48	70	104	73
WIDE01010461T	51	230	0	323	24	25	50	69	38
CPCT02120204T	152	476	204	308	37	28	46	37	17
CPCT02120206T	29	317	87	37	22	6	45	69	16
WIDE01010518T	144	454	121	195	311	134	69	157	104
CPCT02020991T	385	321	577	0	0	66	107	20	76
WIDE01010609T	157	74	65	492	290	92	42	102	46
CPCT02020993T	80	271	88	30	27	9	16	18	18
WIDE01010723T	136	199	358	126	94	130	83	45	117
