NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	201.991	26.722	42.529	20.176	0.097	0.973	1000000.0
2	203.448	26.195	42.408	19.381	2.409	0.975	1000000.0
3	203.162	26.198	42.523	19.536	0.096	0.974	1000000.0
4	203.71	26.265	42.656	19.564	0.095	0.975	1000000.0
5	204.612	26.647	42.874	19.96	2.41	0.973	1000000.0
6	201.455	26.747	42.495	20.202	0.097	0.972	1000000.0
7	203.942	26.374	42.426	19.686	0.095	0.974	1000000.0
8	204.234	26.4	42.837	19.756	0.095	0.974	1000000.0
9	202.298	26.822	42.676	20.341	2.411	0.972	1000000.0
10	202.73	26.165	42.405	19.505	0.095	0.975	1000000.0
11	204.148	26.55	42.792	19.913	2.41	0.974	1000000.0
12	200.902	26.821	42.126	20.325	0.097	0.972	1000000.0
13	203.095	26.247	42.239	19.618	0.095	0.974	1000000.0
14	203.156	26.391	42.202	19.617	0.096	0.974	1000000.0
15	203.854	26.527	42.576	19.757	2.411	0.974	1000000.0
16	201.349	26.602	42.109	20.019	2.411	0.973	1000000.0
17	200.029	26.563	41.77	19.992	0.097	0.973	1000000.0
18	204.362	26.421	42.984	19.667	0.096	0.975	1000000.0
19	203.275	26.421	42.713	19.648	0.096	0.975	1000000.0
20	203.898	26.4	43.192	19.618	0.096	0.974	1000000.0
21	205.026	26.262	42.795	19.434	0.095	0.975	1000000.0
22	201.429	26.823	42.27	20.379	0.097	0.972	1000000.0
23	203.255	26.655	41.973	19.79	0.096	0.973	1000000.0
24	203.314	26.473	42.394	19.667	0.096	0.974	1000000.0
25	203.026	26.448	41.872	19.658	0.096	0.974	1000000.0
26	200.904	26.548	42.071	19.954	0.097	0.973	1000000.0
27	204.187	26.517	42.473	19.668	0.096	0.974	1000000.0
28	203.903	26.604	42.123	19.752	0.096	0.973	1000000.0
29	200.743	26.742	41.799	20.284	0.097	0.972	1000000.0
30	202.205	26.383	42.083	19.61	0.095	0.974	1000000.0
31	200.388	26.612	41.951	20.111	0.098	0.973	1000000.0
32	204.339	26.28	42.673	19.567	0.096	0.975	1000000.0
