Samples	ID1	ID2	ID3	ID5	ID6	ID8	ID9	ID11	ID19	ID23
SP98327	134	0	143	255	0	78	0	0	0	0
SP49449	395	0	0	0	0	0	0	0	0	0
SP49391	80	0	0	181	0	71	0	0	0	0
SP49531	449	100	258	0	0	0	0	0	0	288
SP49322	390	70	0	0	0	0	173	0	0	0
SP49433	145	0	0	179	0	56	0	0	0	0
SP109384	94	0	74	109	0	67	0	0	0	0
SP98065	113	33	107	265	0	97	0	0	0	0
SP49591	143	61	0	0	0	75	120	0	0	0
SP49385	97	0	136	249	0	149	0	0	0	0
SP98313	630	0	0	0	0	0	0	0	0	0
SP49119	214	0	141	263	0	0	0	0	0	0
SP109301	179	38	268	186	0	80	0	0	0	0
SP115830	316	0	0	258	0	0	0	0	0	0
SP49229	899	0	0	0	0	0	0	0	0	0
SP98853	220	0	199	272	0	122	0	117	0	0
SP98855	183	0	84	148	0	68	0	0	0	0
SP98859	189	0	0	177	0	74	0	0	0	0
SP98865	105	29	0	93	0	56	0	0	0	0
SP98879	76	0	172	188	0	109	0	0	0	0
SP98871	138	0	0	0	0	69	0	0	0	198
SP98867	251	0	211	195	0	158	0	0	0	0
SP98861	109	0	267	247	0	150	0	0	0	0
SP98877	91	0	217	141	0	79	0	0	0	0
SP98889	222	0	177	282	0	132	0	0	0	0
SP98887	243	0	245	324	0	115	0	0	0	0
SP98875	221	0	182	279	0	127	0	0	0	0
SP98851	33	8	23	34	0	22	0	0	0	0
SP98833	46	0	125	114	0	69	0	0	0	0
SP98873	181	0	272	0	0	134	0	0	0	166
SP98883	324	0	196	221	0	0	0	0	0	0
SP98849	59	0	0	0	0	67	0	45	0	136
SP98869	255	42	0	194	0	0	0	0	0	0
SP98893	350	0	212	332	0	0	0	0	0	0
SP98847	134	0	155	117	0	71	0	0	0	0
SP98881	168	0	171	278	0	201	0	0	0	0
SP98841	80	0	140	0	59	0	0	0	0	99
SP98845	1838	7376	0	0	0	0	0	0	0	0
SP98839	74	0	118	253	0	92	0	0	0	0
SP98843	90	0	147	131	0	62	0	0	0	0
SP98863	131	0	0	0	0	0	0	0	0	97
SP98891	122	33	211	118	0	120	0	0	0	0
SP98885	142	0	187	173	0	123	0	88	0	0
SP107047	134	0	298	242	0	133	0	0	0	0
SP107050	137	0	131	140	0	54	73	0	0	0
SP99261	120	0	184	189	0	108	0	0	0	0
SP107052	168	0	109	185	0	0	0	0	0	0
SP99269	98	0	171	143	0	72	0	0	0	0
SP99271	25	0	142	91	0	33	0	0	0	0
SP107056	282	0	309	215	0	120	0	0	0	0
SP107060	185	0	136	178	0	93	0	0	0	0
SP99279	154	0	168	181	0	83	0	0	0	0
SP107063	75	0	104	116	0	63	0	0	0	0
SP107068	241	0	127	184	0	0	0	0	0	0
SP107071	117	0	275	220	0	164	0	0	0	0
SP107073	8	0	30	0	0	0	11	0	0	0
SP98896	285	0	275	283	0	137	0	0	0	0
SP99003	446	0	0	396	0	0	0	0	0	0
SP107076	165	0	0	620	0	945	0	0	0	0
SP107078	78	0	72	110	0	66	0	0	0	0
SP107080	137	0	138	159	0	348	0	0	0	0
SP98898	198	0	219	189	0	100	0	0	0	0
SP107084	137	0	205	197	0	92	0	0	0	0
SP107088	62	17	0	122	0	61	0	0	0	0
SP107091	183	32	173	188	0	79	0	0	0	0
SP107094	68	15	50	0	0	0	0	0	0	71
SP112224	122	0	137	212	0	102	0	0	0	0
SP107097	140	0	126	191	0	77	0	0	0	0
SP107101	289	0	377	0	0	235	0	0	0	317
SP98900	163	0	144	174	0	79	0	0	0	0
SP107104	79	0	112	135	0	78	0	0	0	0
SP107109	137	0	0	0	0	52	0	0	0	103
SP107111	237	0	152	278	0	0	0	0	0	0
SP107115	4	5	0	0	0	0	8	0	0	0
SP98902	153	0	205	290	0	215	0	0	0	0
SP107119	288	0	225	215	0	0	0	0	0	0
SP98904	30	0	100	189	0	0	0	0	0	0
SP98909	140	0	339	243	0	132	0	0	0	0
SP107121	258	0	251	0	0	176	0	0	0	314
SP107123	184	0	154	169	0	93	0	0	0	0
SP98907	176	0	310	312	0	115	0	0	0	0
SP107132	20	0	37	43	0	0	0	0	0	0
SP107136	194	0	173	303	0	203	0	0	0	0
SP107141	60	0	50	104	0	42	0	0	0	0
SP98913	147	0	193	246	0	124	0	0	0	0
SP107146	175	0	159	172	0	88	0	0	0	0
SP107150	92	0	151	178	0	72	0	0	0	0
SP98915	190	0	98	138	0	0	0	0	0	0
SP107152	184	0	267	225	0	0	0	0	0	0
SP107155	129	0	98	151	0	57	0	0	0	0
SP112125	57	0	127	148	0	66	0	0	0	0
SP98921	86	0	109	131	0	63	0	0	0	0
SP112130	121	0	136	184	0	55	0	0	0	0
SP112133	91	0	120	235	0	134	0	76	0	0
SP98925	144	0	111	0	0	88	0	0	0	0
SP112138	221	79	0	164	0	0	0	0	0	0
SP112141	119	0	310	240	0	178	0	0	0	0
SP98927	160	0	205	208	0	113	0	0	0	0
SP112147	120	0	130	127	0	83	80	0	0	0
SP112152	189	59	83	126	0	0	0	0	0	0
SP112156	87	0	123	134	0	0	0	0	0	0
SP98933	127	23	122	164	0	58	0	0	0	0
SP112160	196	0	140	233	0	0	0	0	0	0
SP98937	22	0	46	0	0	0	0	0	0	82
SP112165	150	0	92	188	0	60	0	0	0	0
SP112168	180	0	331	222	0	133	0	0	0	0
SP98941	182	0	344	279	0	97	0	0	0	0
SP112170	194	0	380	232	0	134	0	0	0	0
SP112174	55	0	63	121	0	122	0	0	0	0
SP98945	100	0	67	81	0	86	0	0	0	0
SP112178	145	0	257	326	0	230	0	127	0	0
SP112180	218	32	141	187	0	97	0	0	0	0
SP98949	218	0	340	270	0	96	0	0	0	0
SP112182	83	0	148	169	0	64	0	0	0	0
SP98953	795	0	0	411	0	0	0	0	0	0
SP112186	145	0	187	155	0	86	0	0	0	0
SP98955	221	0	341	646	0	319	0	0	0	0
SP112188	54	0	126	107	0	38	0	0	0	0
SP112190	181	0	328	337	0	227	0	0	0	0
SP112192	103	46	205	182	0	147	0	0	0	0
SP112194	184	0	230	183	0	102	0	0	0	0
SP98959	121	0	0	171	0	0	0	0	0	0
SP112196	204	40	205	212	0	129	0	0	0	0
SP112198	63	0	161	167	0	68	0	0	0	0
SP112201	37	0	65	79	0	31	0	0	0	0
SP98965	261	0	175	280	0	0	0	0	0	0
SP112205	170	0	187	168	0	112	0	0	0	0
SP112208	335	70	0	0	0	157	0	0	0	318
SP98967	110	0	133	161	0	0	0	0	0	0
SP112210	267	0	188	335	0	132	0	0	0	0
SP112211	317	0	0	405	0	154	0	0	0	0
SP98973	298	209	307	379	269	230	0	0	0	0
SP112213	124	0	244	206	0	103	0	0	0	0
SP50097	298	0	548	387	0	0	0	196	0	0
SP112215	110	0	273	218	0	74	0	0	0	0
SP112217	132	40	243	0	100	173	0	0	0	229
SP98975	80	0	119	106	0	72	0	0	0	0
SP112219	165	47	291	284	0	212	0	0	0	0
SP112221	48	0	87	100	0	0	0	0	0	0
SP112228	145	0	227	168	0	125	0	0	0	0
SP50099	369	0	241	0	0	127	0	0	0	0
SP98981	149	37	118	101	0	76	0	0	0	0
SP112234	203	0	310	288	0	130	0	0	0	0
SP98985	189	0	281	213	0	82	0	0	0	0
SP112237	194	57	0	0	0	0	185	0	0	0
SP98989	193	0	0	0	0	0	0	0	0	144
SP112241	220	0	89	147	0	98	0	0	0	0
SP112245	84	17	60	86	0	48	0	0	0	0
SP98991	61	20	0	70	0	84	54	0	0	0
SP112248	129	33	182	190	0	186	0	0	0	0
SP112051	159	0	210	242	0	160	0	0	0	0
SP98997	120	0	358	334	0	149	0	0	0	0
SP112252	316	60	193	253	0	99	0	0	0	0
SP99001	89	0	74	152	0	0	0	0	0	0
SP112257	5	0	0	29	0	0	14	0	0	0
SP99007	120	26	57	121	0	60	0	0	0	0
SP112261	37	0	55	147	0	71	0	0	0	0
SP50101	69	0	134	216	0	96	0	0	0	0
SP112265	164	0	0	227	0	94	0	68	0	0
SP112268	129	0	215	297	0	135	0	0	0	0
SP99011	119	0	321	263	0	153	0	0	0	0
SP112269	207	0	181	294	0	0	0	0	0	0
SP99013	200	0	0	0	127	235	0	0	133	131
SP112273	520	103	366	312	0	0	0	0	0	0
SP112274	24	0	28	49	0	28	33	0	0	0
SP50105	102	0	164	217	0	101	0	0	0	0
SP112276	57	0	57	91	0	0	0	0	0	0
SP99019	242	49	0	0	0	97	116	0	0	135
SP99021	122	0	175	131	0	103	0	0	0	0
SP112283	28	0	61	80	0	43	0	0	0	0
SP112288	174	0	145	286	0	0	0	0	0	0
SP99025	201	0	178	163	0	102	0	0	0	0
SP112290	173	0	376	296	0	191	0	0	0	0
SP99029	84	0	229	0	0	52	0	0	0	96
SP99033	136	0	318	212	0	0	0	0	0	0
SP99037	20	0	54	68	0	0	0	0	0	0
SP99041	130	0	198	150	0	75	0	0	0	0
SP99045	202	48	223	218	0	136	0	0	0	0
SP112300	232	0	0	0	0	0	150	0	0	0
SP99049	117	0	183	314	0	235	0	0	0	0
SP112304	156	0	139	202	0	102	0	0	0	0
SP50107	209	0	310	338	0	124	0	0	0	0
SP112310	114	0	174	314	0	134	0	0	0	0
SP99053	87	0	121	143	0	58	0	0	0	0
SP99057	0	0	36	0	22	22	30	19	0	0
SP99061	196	0	545	428	0	0	0	143	0	0
SP50109	105	0	86	267	0	102	0	0	0	0
SP99065	157	40	112	111	0	63	0	0	0	0
SP106993	218	0	359	335	0	104	0	0	0	0
SP50111	304	0	0	0	0	0	141	0	0	0
SP99069	159	0	175	214	0	262	0	0	0	0
SP99073	163	0	191	183	0	113	0	79	0	0
SP99077	88	0	93	153	0	73	66	0	0	0
SP99081	128	28	114	215	0	84	0	0	0	0
SP99085	210	0	163	300	0	128	0	0	0	0
SP99089	182	0	149	176	0	65	0	0	0	0
SP99093	84	0	242	236	0	62	0	0	0	0
SP99097	179	0	0	0	0	0	59	0	0	0
SP99101	529	0	0	0	0	0	0	0	0	0
SP106998	175	0	232	395	0	0	0	0	0	0
SP99105	94	0	96	84	0	51	0	0	0	0
SP99109	487	0	335	0	0	0	0	0	0	0
SP50113	227	0	327	436	0	165	0	0	0	0
SP50115	97	0	120	168	0	76	0	0	0	0
SP50117	179	0	109	203	0	104	0	0	0	0
SP107004	153	0	230	172	0	143	0	0	0	0
SP99117	182	43	148	0	0	74	135	0	0	0
SP99121	204	0	236	248	0	90	0	0	0	0
SP107007	175	0	220	298	0	123	0	0	0	0
SP99125	71	0	161	178	0	85	0	0	0	0
SP99129	234	0	168	191	0	165	0	0	0	0
SP99133	71	0	161	156	0	90	0	0	0	0
SP50119	126	56	169	134	0	131	0	0	0	0
SP99137	151	0	319	203	0	158	0	0	0	0
SP50121	72	0	103	0	0	53	60	41	0	0
SP50123	286	68	188	224	0	88	0	0	0	0
SP99141	228	75	123	185	0	0	0	0	0	0
SP50125	132	0	136	243	0	98	0	0	0	0
SP99145	238	55	0	153	0	0	0	0	0	0
SP99149	133	32	159	190	0	90	0	0	0	0
SP50129	168	0	158	187	0	68	0	0	0	0
SP99153	0	0	107	163	0	0	0	0	0	0
SP99157	144	33	107	135	0	75	0	0	0	0
SP99161	126	0	93	151	0	96	0	0	0	0
SP99165	114	35	141	136	0	82	0	0	0	0
SP50131	474	187	356	0	0	312	0	0	0	0
SP50133	107	0	101	107	0	46	0	0	0	0
SP99169	42	12	34	0	0	22	0	0	0	54
SP50135	85	0	98	181	0	94	0	0	0	0
SP50137	156	0	0	119	0	0	0	0	0	0
SP99173	125	0	174	169	0	104	0	0	0	0
SP99177	197	0	241	162	0	0	0	0	0	0
SP99181	85	0	105	171	0	46	0	0	0	0
SP50139	56	0	71	90	0	54	0	0	0	0
SP107010	153	0	157	216	0	105	0	0	0	0
SP99189	42	0	70	91	0	36	0	0	0	0
SP50141	0	0	15	0	0	15	0	0	0	0
SP99193	121	0	124	157	0	0	0	0	0	0
SP50145	79	0	82	123	0	66	74	0	0	0
SP50147	115	0	270	296	0	124	0	0	0	0
SP107012	7563	22210	0	0	0	0	0	0	0	0
SP50149	177	48	172	157	0	147	0	0	0	0
SP107017	149	28	0	0	0	80	0	0	0	175
SP107019	178	0	153	255	0	75	0	0	0	0
SP107023	86	0	143	156	0	73	0	0	0	0
SP50151	86	26	124	0	0	79	95	0	0	0
SP50153	184	0	304	193	0	131	0	0	0	0
SP99197	238	0	0	517	302	663	0	0	0	0
SP50155	171	50	271	0	0	151	0	0	0	340
SP99201	157	26	0	0	0	60	0	0	0	123
SP50157	83	0	109	222	0	97	0	0	0	0
SP99205	77	0	65	107	0	72	0	0	0	0
SP50159	182	0	166	231	0	154	0	0	0	0
SP50161	102	0	265	177	0	190	0	0	0	0
SP107025	48	0	101	125	0	190	90	60	0	0
SP107028	0	0	55	56	0	23	0	0	0	0
SP50163	115	0	149	194	0	78	0	0	0	0
SP99217	91	0	0	138	0	47	0	0	0	0
SP50165	84	32	239	155	0	101	0	0	0	0
SP107030	101	23	114	113	0	52	64	0	0	0
SP50167	98	0	172	207	0	139	0	0	0	0
SP99229	288	0	133	0	0	98	0	0	0	0
SP99233	112	0	0	202	0	92	0	49	0	0
SP107032	8	0	24	34	0	27	0	0	0	0
SP50169	131	0	253	0	0	132	0	0	0	263
SP50171	174	0	288	157	0	102	0	0	0	0
SP50173	69	0	100	134	0	44	0	0	0	0
SP50175	10	0	0	0	0	14	14	0	0	28
SP107034	40	0	147	88	0	46	0	0	0	0
SP50179	142	0	142	229	0	0	0	0	0	0
SP99237	98	43	97	118	0	90	0	0	0	0
SP107037	105	0	233	256	0	142	0	0	0	0
SP107041	142	0	100	93	0	51	0	0	0	0
SP50181	90	0	109	0	0	76	0	53	0	175
SP99249	139	49	106	129	0	58	0	0	0	0
SP99253	185	48	187	170	0	89	0	0	0	0
SP50183	153	0	287	0	0	135	135	0	0	0
SP99257	251	80	224	295	0	210	0	0	0	0
SP107044	32	0	52	125	0	32	0	0	0	0
SP50185	146	0	90	186	0	98	0	0	0	0
CPCT02020315T	187	65	193	160	0	111	0	0	95	0
CPCT02020321T	0	0	0	0	0	19	0	0	52	0
CPCT02020330T	238	66	143	233	0	97	0	0	0	0
CPCT02010372T	405	140	0	0	216	153	0	0	145	0
CPCT02020326T	343	0	0	445	0	0	0	0	0	0
CPCT02020403T	134	0	174	292	0	128	0	0	0	0
CPCT02040063T	239	145	405	372	0	162	0	0	0	0
CPCT02060054T	224	58	380	363	0	269	0	0	0	0
CPCT02060053T	372	0	0	0	0	0	0	0	0	0
CPCT02020886T	236	138	131	172	116	99	0	0	93	0
CPCT02130167T	188	66	108	272	0	0	0	0	0	0
CPCT02080186T	274	76	171	211	0	120	0	0	0	0
CPCT02130172T	385	0	0	0	0	296	0	0	0	0
CPCT02020413TII	0	0	0	570	0	510	0	0	256	0
CPCT02130180T	199	0	0	513	0	173	0	0	0	0
CPCT02130057T	162	58	193	170	0	107	0	0	126	0
CPCT02130186T	537	134	373	0	0	0	0	0	0	0
CPCT02130184T	282	0	0	472	0	179	0	227	0	0
CPCT02020690T	181	0	234	301	0	203	0	0	0	0
CPCT02080215T	285	0	0	223	0	110	0	0	126	0
CPCT02050360T	251	72	0	226	0	154	0	0	220	0
CPCT02130096T	222	53	208	238	0	182	0	0	169	0
CPCT02020759T	287	81	181	272	0	134	0	0	137	0
CPCT02130127T	181	50	122	212	0	124	0	0	0	0
CPCT02060242T	432	0	228	428	0	0	0	0	0	0
CPCT02050386T	185	60	0	0	0	112	0	0	146	209
CPCT02290055T	381	0	0	0	0	139	0	0	0	0
CPCT02130048T	240	0	0	192	0	106	0	0	104	0
CPCT02130155T	166	0	0	191	0	99	0	0	116	0
CPCT02130156T	209	48	126	212	0	106	0	0	135	0
CPCT02130157T	562	0	0	0	401	0	0	0	334	0
CPCT02130158T	339	0	0	0	166	233	0	0	227	0
CPCT02020852T	280	84	126	188	0	138	0	0	161	0
CPCT02020839T	10	0	30	48	0	42	0	0	47	0
CPCT02130159T	242	0	127	0	246	147	0	0	115	0
CPCT02020861T	226	42	175	161	0	155	0	0	150	0
CPCT02060276T	190	50	185	0	0	93	0	0	129	0
CPCT02350014T	623	0	0	0	0	0	0	0	346	0
CPCT02030315T	135	81	0	265	418	277	0	0	0	0
CPCT02090015T	176	111	335	257	0	0	0	0	0	0
CPCT02020533T	528	209	0	0	0	0	0	0	0	0
CPCT02020546T	89	0	0	111	0	70	0	0	0	0
CPCT02050224T	334	0	304	283	0	130	0	0	158	0
CPCT02180031T	189	0	280	183	0	190	0	0	230	0
CPCT02080057T	370	143	0	0	0	0	0	0	0	0
CPCT02020421T	181	53	168	140	0	181	0	0	103	0
CPCT02080054T	226	0	146	272	0	184	0	0	119	0
CPCT02020413T	0	0	0	0	0	920	0	0	0	1022
CPCT02020448T	19	0	0	67	0	91	0	0	70	0
CPCT02190014T	102	28	115	179	0	74	0	0	59	0
CPCT02080101T	156	0	0	158	0	136	0	0	91	0
CPCT02030336T	186	167	201	271	0	179	0	0	0	0
CPCT02050295T	266	0	145	227	0	0	0	0	137	0
