Sample Names	MutationType	ID1	ID2	ID3	ID5	ID6	ID8	ID9	ID11	ID19	ID23
SP97749	1:Del:C:0	0.0008902362561291102	0.0	0.5977634665750144	0.2581890116787143	0.0	0.14315728549014223	0.0	0.0	0.0	0.0
SP97749	1:Del:C:1	0.0030259594675188495	0.0	0.7033323474158061	0.23324399619106034	0.0	0.060397696925614634	0.0	0.0	0.0	0.0
SP97749	1:Del:C:2	1.5801529518358784e-17	0.0	0.7245442610269609	0.2651914068206894	0.0	0.01026433215234955	0.0	0.0	0.0	0.0
SP97749	1:Del:C:3	0.021173587413122124	0.0	0.6118656341440791	0.32824441811297506	0.0	0.03871636032982372	0.0	0.0	0.0	0.0
SP97749	1:Del:C:4	0.015551932401496197	0.0	0.8341030287698012	0.13220323299161696	0.0	0.018141805837085512	0.0	0.0	0.0	0.0
SP97749	1:Del:C:5	0.11740736161865993	0.0	0.6722322389519209	0.18936062933105707	0.0	0.02099977009836221	0.0	0.0	0.0	0.0
SP97749	1:Del:T:0	0.004898865487946606	0.0	0.12087965831200369	0.7916526606171932	0.0	0.08256881558285642	0.0	0.0	0.0	0.0
SP97749	1:Del:T:1	1.380290733069995e-17	0.0	0.04777456183286159	0.9240877623152395	0.0	0.028137675851899052	0.0	0.0	0.0	0.0
SP97749	1:Del:T:2	0.0036112547147914334	0.0	0.05477553390907209	0.9192273933771559	0.0	0.022385817998980543	0.0	0.0	0.0	0.0
SP97749	1:Del:T:3	0.010840615615915782	0.0	0.08186205186887013	0.8773480017112723	0.0	0.0299493308039419	0.0	0.0	0.0	0.0
SP97749	1:Del:T:4	0.03355930917378351	0.0	0.1064499204139968	0.853560202940856	0.0	0.006430567471363731	0.0	0.0	0.0	0.0
SP97749	1:Del:T:5	4.2581823527694256e-17	0.0	0.08932092405122158	0.8224771945336737	0.0	0.08820188141510472	0.0	0.0	0.0	0.0
SP97749	1:Ins:C:0	7.02741846386598e-16	0.0	0.38067827619631456	0.24045058445189574	0.0	0.37887113935178907	0.0	0.0	0.0	0.0
SP97749	1:Ins:C:1	6.180809587253737e-16	0.0	0.2537758207433324	0.48474095348673063	0.0	0.26148322576993627	0.0	0.0	0.0	0.0
SP97749	1:Ins:C:2	3.6482104279180605e-16	0.0	0.16582947266639683	0.7255194571225144	0.0	0.10865107021108832	0.0	0.0	0.0	0.0
SP97749	1:Ins:C:3	0.11283135735965083	0.0	0.7092046043721626	0.16793117009201905	0.0	0.010032868176167465	0.0	0.0	0.0	0.0
SP97749	1:Ins:C:4	0.2059149690242193	0.0	0.705235366954024	0.04759115157675422	0.0	0.04125851244500242	0.0	0.0	0.0	0.0
SP97749	1:Ins:C:5	0.7629487287949904	0.0	0.19869420688599426	0.028434200862804623	0.0	0.009922863456210686	0.0	0.0	0.0	0.0
