MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.006339155726846002	0.018403116061235777	0.0029480084581882692	0.014616307526885065	0.009449523816583679	0.0065267793962266295	0.03584858767222613	0.03133806583937258	0.252060430245474	0.017145992436562663	0.06224339105479885	0.065640514587285	0.02516665179282427	0.03220971497037681	0.018480719461804254	0.021765826225746424	0.016416759931016715
1:Del:C:1	0.000723485927277352	0.005647703136637574	0.0032898705231491476	0.006128770318464376	0.006498083303886233	0.006795341887627728	0.012280151220111293	0.009359416501902161	0.09172157508786767	0.024284922004444525	0.027938638070966845	0.1580677365884185	0.021734850563807414	0.006294542516989168	0.009914938291185536	0.008656479498604312	0.0240447889250936
1:Del:C:2	0.001378001099510584	0.004484004168043612	0.001509713530249428	0.004221327392895091	0.0035961764300009237	0.0016492100554751233	0.006038159438903676	0.004959990235511214	0.023948618015274405	0.005803344864107203	0.02845532747757261	0.10088325019925833	0.016574830450408626	0.004630922607902903	0.006088249533640919	0.009507232882897369	0.011818291873205454
1:Del:C:3	0.0020495320574354992	0.005930299657629803	0.0023778366161423038	0.010178498941432962	0.003746896751690656	0.0004033565260760952	0.007603759255912337	0.0008617310394765809	0.01092509739974048	0.005789295375579968	0.004142873230739497	0.06479581330670044	0.00501468161454568	0.0031377838902881196	0.002297431990446057	0.0036675195436691867	0.009395731727386192
1:Del:C:4	0.003672501125056442	0.016943323322338985	0.0015693443684722296	0.04382546240696684	0.001512125066074077	0.0009330038314510603	0.0030707372465985827	0.00016994802454064483	0.007149595337217533	0.004114115703873722	0.004555454734106945	0.02179723424879171	0.0014060220174724235	0.006996302129118703	0.0006765133171575143	0.005937829237913092	0.004623314321822818
1:Del:C:5	0.027192087450060853	0.03362892932525597	0.001880801598454127	0.03519906032131985	0.0029501652171256866	0.00017839592939708382	0.002297337147174403	0.0004618709675091282	0.002659559517279604	0.008780108091887086	0.0004797727415234476	0.004285752747662741	0.002619923129537938	0.02825653052662279	0.0003456388148657652	0.00511617861034324	0.005445440189899955
1:Del:T:0	0.0014615138492811242	0.009430920456943569	0.0009134028029075125	0.016933543179184198	0.008379997751908376	0.017328949564835057	0.01300235068629263	0.004979677359369816	0.038010332825069784	0.04132223177322885	0.08651626819279044	0.08739512037485837	0.07174119067378343	0.01327169187614345	0.030580427513923494	0.0343090408295393	0.030426922903861852
1:Del:T:1	0.0009542178806441371	0.008585784476599656	0.002316438804846257	0.009598066860926338	0.007155581331462599	0.006660741071682423	0.010252513218729291	0.004374005487788963	0.021588434783625418	0.02154309395002201	0.07881021145265549	0.060759964024182406	0.04632169751916081	0.008003522804501699	0.02076357204001397	0.01516426244575996	0.018831410014245195
1:Del:T:2	0.003464971913563204	0.012265896848257398	0.0021763149011530913	0.018329651409294455	0.00742695826862473	0.0012350554385920987	0.010254927119822241	0.005803134884044994	0.01884839198202826	0.014785194474388846	0.06998181083472446	0.05822030965704471	0.04756829666090198	0.012045023808932456	0.006832208200066816	0.02353617510991171	0.01584771989932051
1:Del:T:3	0.009002827644289937	0.025043071635300295	0.0024209834399516695	0.06072259983571712	0.005135980879858834	0.0010004294032114557	0.006464364298153669	0.015351972617208958	0.02538039585808292	0.020139032462611794	0.07912272040732204	0.0466812199819833	0.014415565522795078	0.027482933595601933	0.01326092689530924	0.031730064449366185	0.02060225307592191
1:Del:T:4	0.03028698869748041	0.04916186028625816	0.0017543232621392234	0.10937696657550987	0.002613640637136996	0.0012183203723543556	0.003118231723055942	0.00758904991322197	0.009198039965704084	0.006321223044069484	0.04500296227168292	0.014751580353604368	0.01612695670221001	0.0307859076699242	0.006134544359483698	0.017107434943318366	0.007652990906426567
1:Del:T:5	0.7529837155342102	0.3875538809970021	0.0037801742749617013	0.06520414370899488	0.015776879820515236	0.005428611254319549	0.029954663218818692	0.0036583751486614345	0.025675893697821264	0.01517662797123194	0.008727476497009702	0.00010398734066143334	0.000779679372086548	0.4543874057382345	0.019821974139615298	0.003531280405028383	0.018246375036426343
1:Ins:C:0	0.0012297845646494921	0.0016339223546796688	0.0010771053964857913	0.0027442642665899087	0.0007746098742296681	0.0	0.002088709286077233	0.0007717319818573287	0.004197899594114886	0.0012268418391897739	0.0002116501880105659	3.40659269236454e-05	5.107529588599391e-08	0.0014885648620758473	0.31873038336634635	0.00012235667146342165	0.0012475562800136686
1:Ins:C:1	8.768161627813242e-05	0.00044686615601222004	0.0007979562802211148	0.001948733188364713	0.0027418870365363544	0.010344006270170212	0.0032571183392428793	0.00036441617216041776	0.0013280988725662723	0.012311140350939241	0.004136776747218391	0.003727259600633417	0.007045489446318243	0.0010582870625512441	0.021931724618189038	0.002721831497914309	0.00513777802552795
1:Ins:C:2	0.00014466739681452624	0.0010096390416373423	0.001711808162071975	0.0015825919517180153	0.002575357027235441	0.00048028495817561636	0.0035351483698468655	0.001585659091305729	0.002012430048962415	0.004077515393510112	0.007227831848140341	0.0021260119445878443	0.0005534430745137797	0.0010308973980136216	0.0002749314433162908	0.004919150676839763	0.004221623597163102
