MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:5	6.41E-04	1.60E-03	5.32E-04	4.94E-03	5.69E-03	2.86E-03	3.28E-03
2:Del:R:0	3.35E-05	8.28E-05	8.45E-05	6.82E-04	9.59E-04	4.90E-04	2.17E-04
2:Del:R:1	5.05E-05	2.01E-04	1.04E-04	9.49E-04	2.26E-03	9.50E-04	2.53E-04
2:Del:R:2	2.03E-05	6.03E-05	3.12E-05	2.29E-04	5.39E-04	2.40E-04	9.62E-05
2:Del:R:3	5.03E-05	4.78E-06	1.79E-05	3.51E-04	1.36E-04	1.23E-04	7.47E-05
2:Del:R:4	1.42E-04	2.22E-05	8.88E-06	5.17E-04	3.55E-04	7.00E-05	5.23E-05
2:Del:R:5	4.51E-04	2.33E-05	9.53E-06	1.61E-03	1.19E-03	2.12E-04	1.94E-04
3:Del:R:0	1.20E-05	5.20E-05	6.29E-05	5.19E-04	1.93E-04	3.06E-04	2.00E-04
3:Del:R:1	3.45E-05	1.93E-04	6.89E-05	7.44E-04	1.86E-03	7.85E-04	2.34E-04
3:Del:R:2	1.24E-05	6.80E-05	1.56E-05	1.75E-04	4.68E-04	1.98E-04	9.27E-05
3:Del:R:3	6.40E-06	2.63E-05	6.09E-06	4.28E-05	1.13E-04	4.08E-05	4.33E-05
3:Del:R:4	8.74E-06	1.71E-05	4.48E-06	4.57E-05	6.81E-05	4.49E-05	8.32E-06
3:Del:R:5	1.76E-05	2.24E-05	5.73E-06	6.08E-05	6.98E-05	5.15E-05	1.69E-06
4:Del:R:0	4.50E-06	4.51E-05	5.05E-05	4.34E-04	2.31E-04	2.67E-04	1.54E-04
4:Del:R:1	2.03E-05	1.84E-04	6.48E-05	7.27E-04	1.77E-03	7.00E-04	2.48E-04
4:Del:R:2	1.22E-05	5.77E-05	2.21E-05	2.03E-04	4.87E-04	1.98E-04	9.85E-05
4:Del:R:3	2.19E-05	4.06E-05	5.61E-06	1.17E-04	1.87E-04	9.91E-05	6.05E-05
4:Del:R:4	7.18E-06	1.88E-05	7.06E-06	4.99E-05	8.23E-05	4.16E-05	2.07E-05
4:Del:R:5	7.98E-06	1.46E-05	5.72E-06	2.85E-05	4.42E-05	1.81E-05	2.84E-05
5:Del:R:0	0.00E+00	0.00E+00	4.91E-04	3.84E-03	5.19E-04	1.48E-03	1.32E-03
5:Del:R:1	4.71E-06	1.06E-04	4.56E-05	2.88E-04	7.46E-04	3.00E-04	1.66E-04
5:Del:R:2	5.04E-06	3.03E-05	1.42E-05	6.73E-05	1.66E-04	6.80E-05	5.79E-05
5:Del:R:3	3.63E-06	5.33E-06	8.18E-06	2.22E-05	6.21E-05	1.85E-05	3.67E-05
5:Del:R:4	3.79E-06	5.08E-06	3.83E-06	1.03E-05	1.84E-05	1.43E-05	3.78E-06
5:Del:R:5	1.96E-06	3.37E-06	2.93E-06	9.21E-06	5.12E-06	6.48E-06	4.32E-06
2:Ins:R:0	4.83E-05	1.06E-04	6.26E-05	2.36E-04	1.79E-03	1.68E-03	5.82E-04
2:Ins:R:1	5.65E-06	5.27E-05	1.40E-47	1.78E-04	2.51E-04	1.30E-04	1.16E-04
2:Ins:R:2	7.13E-06	4.39E-05	1.59E-05	7.43E-05	1.21E-04	8.61E-05	8.72E-05
2:Ins:R:3	1.65E-05	3.45E-05	1.42E-05	6.55E-05	8.93E-05	1.06E-04	6.73E-05
2:Ins:R:4	5.74E-05	3.86E-05	1.36E-05	2.22E-04	1.86E-04	9.30E-05	5.90E-05
2:Ins:R:5	2.17E-04	1.57E-04	3.99E-05	9.87E-04	9.00E-04	3.32E-04	2.03E-04
3:Ins:R:0	8.55E-06	5.24E-05	3.31E-05	4.31E-05	5.03E-04	5.17E-04	2.16E-04
3:Ins:R:1	2.26E-06	4.20E-05	1.92E-05	1.28E-04	2.17E-04	1.58E-04	8.84E-05
3:Ins:R:2	3.13E-06	1.39E-05	1.16E-05	3.68E-05	6.95E-05	6.28E-05	3.78E-05
3:Ins:R:3	2.47E-06	8.66E-06	5.80E-06	1.06E-05	2.21E-05	1.36E-05	8.91E-06
3:Ins:R:4	3.33E-06	8.07E-06	4.70E-06	1.18E-05	1.19E-05	9.38E-06	1.66E-05
3:Ins:R:5	2.34E-05	2.96E-05	8.88E-06	8.23E-05	8.15E-05	3.56E-05	3.69E-05
4:Ins:R:0	3.58E-05	7.83E-05	2.65E-05	1.85E-04	6.85E-04	7.45E-04	3.20E-04
4:Ins:R:1	3.88E-08	5.32E-05	1.94E-05	1.65E-04	2.98E-04	2.27E-04	1.21E-04
4:Ins:R:2	4.56E-06	1.75E-05	9.45E-06	2.44E-05	5.76E-05	6.12E-05	4.65E-05
4:Ins:R:3	6.35E-06	1.32E-05	6.49E-06	2.35E-05	4.03E-05	3.52E-05	3.29E-05
4:Ins:R:4	8.10E-06	2.05E-05	6.93E-06	2.92E-05	4.16E-05	2.55E-05	2.65E-05
4:Ins:R:5	5.40E-06	2.73E-05	1.15E-05	3.24E-05	5.28E-05	4.02E-05	4.10E-05
5:Ins:R:0	3.21E-05	0.00E+00	7.61E-10	1.38E-04	1.10E-04	6.93E-04	2.25E-03
5:Ins:R:1	1.27E-06	1.45E-04	6.50E-05	2.51E-04	6.74E-04	3.66E-04	1.92E-04
5:Ins:R:2	2.69E-06	2.57E-05	1.67E-05	1.98E-05	7.14E-05	3.95E-05	4.77E-05
5:Ins:R:3	2.11E-06	1.49E-05	5.63E-06	7.76E-06	3.10E-05	2.67E-05	2.45E-05
5:Ins:R:4	1.37E-06	1.17E-05	7.24E-06	8.66E-06	1.80E-05	2.21E-05	4.91E-06
5:Ins:R:5	8.60E-07	9.87E-06	3.82E-06	9.23E-06	2.44E-05	1.34E-05	1.04E-05
2:Del:M:1	6.38E-05	1.41E-04	1.03E-04	9.59E-04	2.03E-03	8.83E-04	2.61E-04
3:Del:M:1	6.59E-06	3.58E-05	4.91E-05	4.45E-04	2.94E-04	3.14E-04	1.04E-04
3:Del:M:2	1.83E-05	1.10E-04	5.04E-05	4.30E-04	9.33E-04	4.12E-04	1.70E-04
4:Del:M:1	1.73E-05	5.12E-05	4.98E-05	3.70E-04	2.61E-04	2.48E-04	1.68E-04
4:Del:M:2	5.24E-06	9.12E-05	4.19E-05	3.49E-04	7.97E-04	3.24E-04	1.51E-04
4:Del:M:3	1.26E-05	1.22E-04	4.77E-05	5.41E-04	1.30E-03	5.02E-04	1.94E-04
5:Del:M:1	2.48E-05	6.89E-05	3.98E-04	3.26E-03	6.28E-04	1.05E-03	8.64E-04
5:Del:M:2	4.44E-06	1.07E-04	3.96E-04	1.37E-03	2.36E-04	3.52E-04	4.21E-04
5:Del:M:3	9.44E-06	1.05E-04	4.68E-04	3.88E-04	2.60E-04	2.57E-04	1.85E-04
5:Del:M:4	5.02E-06	7.54E-05	3.01E-04	1.14E-04	2.63E-04	1.41E-04	7.25E-05
5:Del:M:5	3.34E-06	1.02E-04	2.36E-04	6.35E-05	3.63E-04	3.32E-04	1.94E-04
