Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP31606	8.27E-01	2.11E+00	1.61E+00	7.52E-01	9.73E-01
SP30213	9.90E-01	2.23E+00	2.04E+00	1.04E+00	1.32E+00
SP32894	6.41E-01	1.70E+00	1.36E+00	8.88E-01	1.10E+00
SP117260	9.03E-01	2.26E+00	2.72E+00	1.94E+00	1.91E+00
SP117124	1.77E+00	2.59E+00	2.22E+00	1.21E+00	2.24E+00
SP117932	1.91E+00	3.37E+00	2.79E+00	1.50E+00	2.62E+00
SP117189	5.42E-01	1.08E+00	8.02E-01	7.39E-01	6.68E-01
SP117217	2.40E-01	4.06E-01	3.80E-01	3.87E-01	2.78E-01
SP117779	1.44E+00	2.11E+00	1.64E+00	9.45E-01	1.45E+00
SP117376	3.24E+00	4.03E+00	2.83E+00	1.46E+00	3.29E+00
SP117681	7.65E-01	1.23E+00	8.96E-01	8.25E-01	7.12E-01
SP117408	6.19E-01	1.11E+00	9.79E-01	7.29E-01	5.64E-01
SP118015	1.38E+00	2.35E+00	2.28E+00	1.13E+00	2.35E+00
SP117509	2.29E+00	4.24E+00	3.29E+00	1.31E+00	2.55E+00
SP117482	1.88E+00	3.26E+00	2.70E+00	1.51E+00	1.73E+00
SP117003	1.26E+00	2.66E+00	2.83E+00	7.38E-01	1.79E+00
CPCT02060034T	2.71E-01	1.42E+00	2.09E+00	1.26E+00	2.36E+00
CPCT02020356T	1.40E+00	2.56E+00	2.95E+00	1.46E+00	3.24E+00
CPCT02050063T	1.02E+00	3.19E+00	2.96E+00	2.51E+00	3.13E+00
CPCT02030275T	1.15E+00	4.25E+00	3.19E+00	2.27E+00	3.39E+00
CPCT02070033T	1.11E+00	2.28E+00	1.45E+00	1.29E+00	1.50E+00
CPCT02030294T	1.42E+00	3.53E+00	4.98E+00	3.02E+00	4.63E+00
CPCT02070038T	1.69E+00	3.82E+00	3.06E+00	2.11E+00	2.77E+00
CPCT02080179T	1.17E+00	2.08E+00	5.99E+00	1.96E+00	5.16E+00
CPCT02010866TII	5.11E+00	1.08E+01	5.36E+00	5.36E+00	6.70E+00
CPCT02330133T	2.14E+00	7.47E+00	5.67E+00	5.32E+00	2.95E+00
CPCT02050427T	2.15E+00	7.45E+00	3.39E+00	3.05E+00	3.96E+00
DRUP01030028T	4.06E+00	3.51E+01	4.45E+00	2.54E+00	3.61E+01
CPCT02080193T	1.55E+00	5.03E+00	4.19E+00	2.43E+00	5.20E+00
CPCT02030556T	2.46E+00	9.10E+00	4.93E+00	4.90E+00	5.99E+00
CPCT02120111T	5.78E-01	1.06E+00	4.38E+00	2.31E-01	4.26E+00
CPCT02050341T	9.98E-01	1.87E+00	5.08E+00	1.04E+00	4.94E+00
WIDE01010210T	8.37E-01	1.37E+00	1.69E+00	9.60E-01	1.29E+00
WIDE01010208T	4.51E+00	2.58E+01	1.72E+00	1.28E+00	2.38E+01
CPCT02290033T	1.67E+00	3.04E+00	3.00E+00	2.62E+00	2.65E+00
CPCT02070323T	7.46E-01	1.61E+00	3.26E+00	9.57E-01	3.28E+00
WIDE01010450T	2.32E+00	3.97E+00	2.38E+00	1.29E+00	2.61E+00
CPCT02090049T	2.22E+00	1.48E+01	4.94E+00	8.15E-01	1.53E+01
CPCT02010866T	4.63E+00	1.01E+01	4.57E+00	5.72E+00	5.71E+00
CPCT02070363T	1.66E+00	3.42E+00	6.80E+00	1.86E+00	7.69E+00
CPCT02060222T	6.44E-01	8.13E-01	3.37E+00	8.49E-01	3.38E+00
CPCT02080251T	2.56E+00	9.89E+00	7.08E+00	4.47E+00	7.54E+00
CPCT02070384T	1.79E+00	3.80E+00	4.58E+00	1.06E+00	4.98E+00
CPCT02070386T	2.77E+00	8.32E+00	6.24E+00	4.40E+00	7.45E+00
DRUP01070051T	1.55E+00	3.65E+00	4.56E+00	2.03E+00	6.12E+00
CPCT02080137T	2.31E+00	2.82E+00	1.04E+01	2.34E+00	1.02E+01
CPCT02080157T	3.71E+01	3.96E+01	2.32E+01	1.14E+01	3.17E+01
CPCT02330128T	1.14E+00	2.73E+00	2.95E+00	2.29E+00	3.54E+00
CPCT02070030T	1.40E-01	4.93E-01	3.36E+00	6.38E-01	3.15E+00
DRUP01050009T	2.21E+00	6.27E+00	5.31E+00	3.80E+00	5.04E+00
CPCT02070225T	1.34E+00	2.19E+00	1.01E+01	7.81E-01	9.85E+00
CPCT02070230T	1.04E+00	3.35E+00	3.60E+00	2.08E+00	4.62E+00
DRUP01070022T	2.65E+00	6.46E+00	3.55E+00	2.01E+00	4.53E+00
DRUP01050010T	3.07E-01	0.00E+00	4.33E+00	1.49E+00	4.54E+00
CPCT02050161T	1.68E+00	3.92E+00	2.61E+00	2.56E+00	1.54E+00
CPCT02050174T	9.65E-01	2.13E+00	1.79E+00	1.18E+00	2.20E+00
CPCT02050172T	2.76E+00	7.98E+00	5.88E+00	2.84E+00	3.29E+00
CPCT02050186T	3.18E+00	7.38E+00	4.02E+00	3.46E+00	4.14E+00
DRUP01070016T	4.33E-01	2.03E+00	3.46E+00	2.90E+00	3.75E+00
CPCT02080120T	1.25E+00	3.91E+00	2.14E+00	2.65E+00	1.95E+00
CPCT02030351T	2.34E+00	3.21E+00	1.25E+01	2.14E+00	1.34E+01
CPCT02060119T	1.01E+00	2.06E+00	6.80E+00	1.07E+00	6.37E+00
CPCT02080136T	2.07E+00	3.48E+00	3.35E+00	9.31E-01	2.76E+00
DRUP01010035T	4.10E-01	9.01E-01	3.82E+00	3.73E-01	3.84E+00
CPCT02070039T	8.67E-01	2.03E+00	2.42E+00	1.70E+00	2.56E+00
CPCT02030302T	1.34E+00	3.26E+00	2.12E+00	1.58E+00	2.22E+00
CPCT02070053T	5.18E+00	3.38E+01	5.21E+01	4.20E+01	4.41E+01
CPCT02070065T	6.03E-01	1.29E+00	1.97E+00	9.22E-01	1.55E+00
DRUP01070003T	3.96E-01	1.35E+00	1.48E+00	9.89E-01	1.15E+00
CPCT02070099T	4.70E-01	1.00E+00	1.55E+00	8.58E-01	1.36E+00
CPCT02020473T	5.94E-01	1.23E+00	1.31E+00	9.52E-01	1.22E+00
DRUP01070009T	2.31E+00	4.56E+00	2.62E+00	1.57E+00	1.71E+00
CPCT02030324T	2.84E+00	5.19E+00	3.17E+00	2.07E+00	2.75E+00
CPCT02030330T	2.64E+00	9.34E+00	6.60E+00	3.47E+00	6.06E+00
CPCT02050151T	8.27E-01	1.94E+00	1.57E+00	8.47E-01	1.46E+00
CPCT02070128T	3.47E-01	2.68E+00	4.03E+00	3.07E+00	4.12E+00
CPCT02080099T	1.85E+00	3.52E+00	3.32E+00	1.84E+00	2.10E+00
DRUP01030004T	1.63E+00	4.10E+00	4.08E+00	3.51E+00	2.98E+00
CPCT02070265T	1.71E+00	3.77E+00	3.14E+00	1.46E+00	1.95E+00
CPCT02080040T	1.87E+00	4.45E+00	4.29E+00	1.99E+00	3.61E+00
WIDE01010705T	9.56E-01	1.45E+00	2.73E+00	1.18E+00	2.58E+00
