Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02070304T	152	0	192	276	81	21	41	44	0	36	38	78
CPCT02230093T	360	0	120	237	80	9	32	64	143	0	0	70
CPCT02170024T	0	29	156	0	111	79	0	54	0	96	24	20
CPCT02050342T	88	0	195	114	85	27	0	89	51	144	56	35
CPCT02130064T	32	0	153	41	139	19	16	75	0	120	24	0
CPCT02130063T	764	0	24	0	229	135	183	73	698	7	38	0
CPCT02080208T	14	0	19	0	78	25	8	46	34	77	3	0
CPCT02130066T	418	0	282	268	64	273	4	0	0	0	23	0
CPCT02130067T	35	95	175	205	112	227	20	35	0	47	14	0
CPCT02100172T	27	0	25	29	114	14	2	0	56	0	10	0
CPCT02130084T	0	41	212	13	53	89	36	23	48	76	15	0
CPCT02060220T	38	0	204	0	185	41	15	62	124	37	4	0
CPCT02100169T	787	0	340	370	144	0	44	39	0	153	70	0
CPCT02080218T	419	0	564	231	195	64	56	52	0	4	32	63
CPCT02050332T	75	0	40	62	46	0	263	134	0	0	10	0
DRUP01080031T	50978	18283	2709	0	82	0	0	0	0	0	0	0
CPCT02040245T	310	71	487	414	53	30	9	54	0	0	82	0
DRUP01050048T	58945	42322	8981	0	181	0	0	0	0	0	0	0
DRUP01010142T	31782	19917	3156	0	0	0	0	0	0	0	0	0
CPCT02080224T	0	27	81	81	91	38	13	94	92	31	8	0
CPCT02260021T	22	0	133	0	81	34	0	43	0	43	2	59
CPCT02020762T	18	0	0	132	166	13	40	50	0	0	0	11
CPCT02130116T	5	0	173	0	17	30	17	21	63	116	24	14
CPCT02050342TII	86	0	142	212	33	30	0	76	67	71	53	24
CPCT02130138T	0	75	77	164	80	38	31	45	62	119	2	0
CPCT02130139T	187	57	258	81	122	79	25	0	6	0	238	0
CPCT02230115T	141	0	48	114	156	27	14	45	49	0	12	0
CPCT02010902T	29	0	414	212	147	0	17	5	0	0	5	15
CPCT02290056T	26	0	231	0	83	126	220	196	0	31	58	0
CPCT02130152T	13	17	55	0	60	7	6	99	12	0	8	0
DRUP01170003T	0	0	40	0	64	29	275	0	12	81	4	1
DRUP01010095T	41	0	600	187	38	0	21	0	0	77	13	28
DRUP01030024T	338	0	128	219	155	0	72	129	0	0	0	0
CPCT02040292T	15	80	226	81	368	0	78	46	4	0	0	80
DRUP01050035T	868	0	74	0	119	210	149	102	745	69	52	0
CPCT02020577T	31	0	185	2	138	44	34	89	0	42	12	42
CPCT02050263T	208	0	263	34	45	48	14	16	71	67	20	54
DRUP01010108T	2485	0	1519	214	47	228	47	0	132	504	239	0
DRUP01010109T	0	34	185	74	18	50	0	48	37	23	23	10
DRUP01010113T	33	0	0	148	2	21	118	522	0	118	17	0
CPCT02120059T	227	0	908	70	123	39	83	49	70	132	113	0
CPCT02170010T	0	0	45	3	172	45	124	81	61	46	24	0
CPCT02030398T	160	0	159	116	127	17	15	28	0	12	26	6
CPCT02050250T	179	0	214	0	56	0	5	51	59	0	24	0
CPCT02050076TII	296	0	339	227	40	8	21	16	0	226	11	0
CPCT02050182T	30	0	68	167	24	38	18	36	6	45	16	0
CPCT02070187T	60	0	380	39	90	22	18	11	0	57	23	0
CPCT02030373T	830	0	299	353	120	220	51	3	111	67	23	0
CPCT02020589T	17	36	115	38	114	67	347	0	0	87	11	0
CPCT02040154T	101	0	200	63	78	18	12	74	0	32	2	45
CPCT02050091T	17	0	76	3	39	37	13	19	28	27	13	12
CPCT02020406T	36	1	32	160	49	39	13	25	0	13	9	23
CPCT02020405T	142	0	431	54	92	35	189	0	0	0	7	28
CPCT02070052T	68	75	317	53	57	36	12	41	0	39	23	54
CPCT02060063T	48	146	109	38	180	52	1073	19	0	0	178	0
CPCT02230004T	75	0	196	146	30	100	17	23	69	31	20	0
CPCT02300006T	123	0	207	116	92	17	28	20	14	16	15	0
CPCT02080066T	91	0	35	95	12	48	6	14	26	25	11	10
CPCT02010492T	22	0	0	0	29	40	5	49	0	31	7	10
CPCT02020460T	6	0	53	0	33	0	15	48	0	73	0	33
DRUP01010019T	9	157	466	0	0	82	22	137	114	202	21	0
CPCT02050133T	359	0	536	0	19	0	24	26	71	134	86	0
CPCT02050144T	1420	0	726	355	69	59	39	4	84	147	374	2
CPCT02050286T	0	277	239	0	285	0	995	0	13	214	121	87
CPCT02130006T	397	0	157	174	100	92	13	20	161	0	23	0
CPCT02130003T	26	26	40	30	67	1	30	65	52	69	0	0
CPCT02340039T	208	6	265	86	94	55	30	8	98	58	23	0
CPCT02230075T	146	0	8	109	45	8	16	0	38	0	4	0
CPCT02080169T	84	12	17	208	124	0	14	64	0	0	6	16
CPCT02150005T	0	34	0	107	80	74	17	47	14	30	17	13
WIDE01010522T	0	17	0	99	34	14	9	56	0	56	14	6
WIDE01010696T	15	0	76	0	11	21	4	56	0	19	22	69
