NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	201.229	40.632	66.218	27.952	0.223	0.932	1000000.0
2	200.857	40.595	66.197	28.124	0.223	0.93	1000000.0
3	200.838	40.94	66.141	28.922	0.227	0.927	1000000.0
4	201.47	41.016	66.022	28.623	0.225	0.927	1000000.0
5	200.972	40.715	66.046	28.194	4.609	0.93	1000000.0
6	201.216	40.82	66.257	28.213	0.224	0.931	1000000.0
7	201.549	40.758	66.132	28.032	0.223	0.931	1000000.0
8	201.599	40.542	66.218	27.672	4.607	0.934	1000000.0
9	201.167	40.553	66.195	28.0	0.222	0.932	1000000.0
10	201.058	40.894	66.074	28.507	0.224	0.928	1000000.0
11	201.182	41.095	66.052	28.825	4.61	0.926	1000000.0
12	201.343	41.151	66.206	29.111	0.227	0.926	1000000.0
13	201.118	40.924	66.208	28.398	0.224	0.929	1000000.0
14	201.608	40.59	66.295	28.063	0.222	0.93	1000000.0
15	200.672	40.625	66.239	28.205	0.223	0.931	1000000.0
16	201.393	40.958	66.143	28.654	0.224	0.929	1000000.0
17	200.748	40.854	66.143	28.801	4.611	0.929	1000000.0
18	201.467	40.763	66.013	28.047	4.609	0.93	1000000.0
19	200.68	40.612	66.081	28.065	4.608	0.931	1000000.0
20	201.256	40.49	66.181	27.846	4.608	0.933	1000000.0
21	201.218	40.771	66.185	28.411	4.609	0.93	1000000.0
22	201.242	40.956	66.234	28.764	0.224	0.928	1000000.0
23	201.6	40.888	66.141	28.493	0.224	0.93	1000000.0
24	201.48	40.664	66.26	28.169	0.223	0.93	1000000.0
25	200.56	40.534	66.1	27.853	0.223	0.932	1000000.0
26	201.236	40.404	66.191	27.423	0.221	0.935	1000000.0
27	201.285	40.911	66.165	28.284	4.609	0.931	1000000.0
28	201.365	40.846	66.269	28.429	0.224	0.93	1000000.0
29	201.046	40.754	66.294	28.308	0.224	0.93	1000000.0
30	201.125	40.741	66.074	28.548	0.224	0.928	1000000.0
31	201.399	40.653	66.438	27.972	4.608	0.931	1000000.0
32	201.33	40.459	66.26	27.765	0.222	0.934	1000000.0
33	201.394	40.907	66.236	28.417	4.609	0.93	1000000.0
34	201.221	40.563	66.235	28.192	0.222	0.93	1000000.0
35	201.143	40.672	66.141	28.503	0.224	0.929	1000000.0
36	201.436	40.595	66.272	27.948	0.223	0.932	1000000.0
37	201.636	40.543	66.391	27.886	0.223	0.933	1000000.0
38	201.443	40.841	66.219	28.252	0.224	0.93	1000000.0
39	201.722	40.649	66.201	27.905	4.607	0.933	1000000.0
40	201.151	40.401	66.008	27.714	4.607	0.933	1000000.0
41	201.397	40.588	66.206	27.752	4.608	0.933	1000000.0
42	200.82	40.868	66.132	28.708	0.225	0.929	1000000.0
43	201.18	40.808	66.16	28.35	4.609	0.93	1000000.0
44	201.844	40.724	66.278	28.171	0.222	0.931	1000000.0
45	201.79	40.694	66.395	28.03	4.608	0.932	1000000.0
46	201.637	40.757	66.256	27.81	0.223	0.932	1000000.0
47	201.096	40.609	66.144	27.861	0.223	0.932	1000000.0
48	201.284	40.875	66.176	28.437	0.225	0.93	1000000.0
49	201.079	40.712	66.301	27.985	4.61	0.931	1000000.0
50	201.398	40.884	66.185	28.345	0.224	0.93	1000000.0
51	201.148	40.474	66.188	27.586	4.606	0.935	1000000.0
52	200.95	40.897	66.052	28.852	0.225	0.926	1000000.0
53	201.377	40.869	66.303	28.95	0.224	0.928	1000000.0
54	201.518	40.929	66.282	28.673	4.61	0.929	1000000.0
55	200.963	40.943	66.146	28.642	0.226	0.928	1000000.0
56	201.001	40.816	66.14	28.464	0.224	0.929	1000000.0
57	201.733	40.775	66.289	28.265	4.609	0.929	1000000.0
58	201.074	41.091	66.227	28.911	0.226	0.928	1000000.0
59	201.656	40.525	66.353	27.863	0.222	0.933	1000000.0
60	200.871	40.707	66.135	28.368	4.609	0.93	1000000.0
61	201.547	40.622	66.393	27.953	0.223	0.932	1000000.0
62	201.465	40.615	66.353	27.719	0.222	0.934	1000000.0
63	201.822	40.648	66.275	27.842	0.223	0.933	1000000.0
64	201.616	40.769	66.075	27.919	0.223	0.932	1000000.0
65	201.415	40.822	66.201	28.291	0.224	0.93	1000000.0
66	201.25	40.419	66.312	27.636	0.222	0.934	1000000.0
67	201.513	40.995	66.147	28.648	0.225	0.929	1000000.0
68	201.622	41.071	66.315	28.729	0.225	0.927	1000000.0
69	201.247	40.808	66.204	28.393	0.224	0.929	1000000.0
70	201.817	40.898	66.254	28.197	0.223	0.931	1000000.0
71	201.463	40.736	66.289	27.983	4.609	0.933	1000000.0
72	201.252	40.625	66.293	28.242	4.608	0.932	1000000.0
73	201.331	40.826	66.513	28.497	0.224	0.93	1000000.0
74	201.528	40.649	66.229	28.198	4.608	0.931	1000000.0
75	200.94	40.746	65.961	28.128	4.609	0.93	1000000.0
76	201.313	40.6	66.209	27.891	0.223	0.932	1000000.0
77	201.567	40.769	66.413	28.163	0.223	0.932	1000000.0
78	201.151	40.776	66.234	28.315	0.224	0.931	1000000.0
79	200.928	40.571	66.187	28.224	0.223	0.931	1000000.0
80	201.353	40.407	66.097	27.573	0.222	0.934	1000000.0
81	201.563	40.862	66.072	28.501	0.225	0.929	1000000.0
82	201.336	40.921	66.408	28.608	0.225	0.928	1000000.0
83	201.136	40.804	66.314	28.436	4.609	0.931	1000000.0
84	201.176	40.568	66.239	27.765	0.222	0.933	1000000.0
85	201.127	40.357	66.292	27.574	4.606	0.935	1000000.0
86	201.317	40.937	66.172	28.633	4.61	0.928	1000000.0
87	201.334	40.587	66.279	27.851	0.223	0.933	1000000.0
88	201.105	40.545	66.279	28.041	0.223	0.931	1000000.0
89	201.107	40.65	66.178	27.817	0.222	0.933	1000000.0
90	201.68	40.852	66.259	28.195	0.224	0.931	1000000.0
91	201.211	40.595	66.214	27.972	0.223	0.932	1000000.0
92	201.517	40.728	66.334	28.306	4.61	0.931	1000000.0
93	201.189	40.806	66.1	28.348	4.609	0.929	1000000.0
94	201.093	40.538	66.191	27.837	0.223	0.933	1000000.0
95	201.608	40.906	66.104	28.215	4.609	0.93	1000000.0
96	201.263	40.878	66.045	28.219	4.609	0.931	1000000.0
97	201.409	40.837	66.015	28.212	4.609	0.93	1000000.0
98	201.166	41.017	66.187	28.797	0.225	0.928	1000000.0
99	201.167	40.297	66.228	27.398	0.221	0.936	1000000.0
100	201.527	40.697	66.116	28.193	4.609	0.93	1000000.0
