Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP43633	7.80E-01	3.06E-01	9.19E-01	9.52E-01	3.22E-01	0.00E+00	5.87E-01	5.53E-01
SP36498	9.15E+00	9.10E-01	7.84E+00	5.43E+00	5.24E-01	2.52E-01	2.14E+00	5.46E-01
SP37516	6.55E+00	5.81E-01	5.72E+00	4.43E+00	5.57E-01	3.69E-01	1.36E+00	7.98E-01
SP39997	7.72E+00	8.15E-01	6.31E+00	5.03E+00	6.98E-01	6.90E-01	9.84E-01	1.61E+00
SP35617	7.86E+00	6.30E-01	6.53E+00	4.29E+00	7.65E-01	0.00E+00	2.08E+00	1.39E+00
SP37636	3.35E+00	4.81E-01	3.01E+00	1.97E+00	7.60E-01	3.75E-01	1.10E+00	9.73E-01
SP39907	5.63E+00	6.70E-01	5.01E+00	3.10E+00	4.72E-01	3.07E-01	1.19E+00	1.02E+00
SP40736	8.73E+00	8.85E-01	7.52E+00	5.51E+00	7.13E-01	6.78E-01	2.83E+00	1.79E+00
SP42154	6.28E+00	6.60E-01	6.47E+00	4.23E+00	8.08E-01	2.27E-01	1.81E+00	1.43E+00
SP39594	8.31E+00	9.13E-01	6.89E+00	5.02E+00	4.78E-01	1.14E+00	1.92E+00	1.10E+00
SP41453	6.55E+00	6.18E-01	5.90E+00	3.42E+00	7.34E-01	2.70E-01	1.38E+00	9.84E-01
SP34452	1.57E+01	1.12E+00	1.34E+01	1.00E+01	8.46E-01	4.32E-01	3.36E+00	1.26E+00
SP42829	8.05E+00	8.84E-01	7.03E+00	4.61E+00	1.08E+00	4.63E-01	1.06E+00	1.03E+00
SP37970	1.14E+01	9.16E-01	9.33E+00	6.78E+00	7.50E-01	5.33E-01	2.81E+00	1.66E+00
SP34186	1.15E+01	7.53E-01	9.98E+00	6.65E+00	1.08E+00	7.27E-01	3.16E+00	1.44E+00
SP37903	1.35E+01	1.06E+00	1.16E+01	8.33E+00	9.00E-01	5.45E-01	5.00E+00	9.21E-01
SP35849	3.20E+00	3.60E-01	2.80E+00	2.32E+00	6.38E-01	3.16E-01	1.52E+00	1.09E+00
SP36586	1.97E+00	8.23E-01	1.37E+00	1.49E+00	1.10E+00	3.05E-01	1.03E+00	9.15E-01
SP34431	5.76E+00	5.83E-01	4.83E+00	3.01E+00	1.14E-01	5.68E-01	1.22E+00	1.19E+00
SP37432	5.12E+00	6.08E-01	4.63E+00	3.35E+00	5.41E-01	2.54E-01	1.59E+00	1.08E+00
SP35989	4.39E+00	6.54E-01	3.56E+00	2.73E+00	5.11E-01	3.92E-01	1.52E+00	1.15E+00
SP39102	5.19E+00	5.14E-01	4.52E+00	3.30E+00	6.81E-01	4.11E-01	1.40E+00	1.12E+00
SP34493	3.53E+00	5.43E-01	3.52E+00	2.32E+00	7.04E-01	2.27E-01	4.35E-01	1.08E+00
SP36036	4.94E+00	6.70E-01	4.05E+00	3.81E+00	7.57E-01	2.26E-01	1.04E+00	1.19E+00
SP35951	8.88E+00	1.08E+00	7.45E+00	5.41E+00	7.83E-01	6.49E-01	3.06E+00	1.53E+00
SP39248	4.46E+00	5.01E-01	3.66E+00	2.68E+00	6.61E-01	4.37E-01	2.16E+00	1.36E+00
SP34246	8.40E+00	5.67E-01	7.91E+00	4.86E+00	4.99E-01	0.00E+00	2.25E+00	9.28E-01
SP35412	8.35E+00	5.65E-01	7.10E+00	6.15E+00	7.88E-01	2.17E-01	1.34E+00	1.38E+00
SP39298	1.90E+01	1.35E+00	1.55E+01	1.11E+01	7.60E-01	7.72E-01	3.40E+00	1.47E+00
SP38044	1.14E+01	8.84E-01	8.94E+00	7.22E+00	8.15E-01	6.06E-01	1.20E+00	1.79E+00
SP38271	7.93E+00	8.28E-01	6.98E+00	4.88E+00	7.15E-01	5.13E-01	1.58E+00	1.77E+00
SP43201	6.45E+00	7.02E-01	5.22E+00	4.89E+00	6.14E-01	4.98E-01	1.41E+00	1.29E+00
SP34191	5.38E+00	5.51E-01	4.65E+00	2.99E+00	6.27E-01	6.11E-01	1.71E+00	9.94E-01
SP40047	1.21E+01	1.36E+00	9.78E+00	8.93E+00	9.65E-01	5.79E-01	1.63E+00	1.07E+00
SP39349	6.28E+00	3.33E-01	5.44E+00	4.76E+00	6.28E-01	0.00E+00	1.57E+00	1.41E+00
SP37369	5.29E+00	5.60E-01	4.55E+00	3.68E+00	2.42E-01	2.19E-01	1.16E+00	1.08E+00
SP38759	7.33E+00	7.32E-01	7.05E+00	4.99E+00	7.78E-01	3.67E-01	2.96E+00	1.35E+00
SP36218	2.79E+00	4.20E-01	2.34E+00	2.11E+00	5.05E-01	2.35E-01	1.47E+00	1.62E+00
SP43510	1.11E+01	7.81E-01	8.69E+00	7.48E+00	5.04E-01	5.68E-01	1.46E+00	1.12E+00
SP43770	6.88E+00	6.98E-01	5.84E+00	4.23E+00	5.44E-01	4.87E-01	2.07E+00	1.41E+00
SP43651	1.43E+01	1.27E+00	1.22E+01	7.54E+00	1.05E+00	5.52E-01	2.82E+00	2.20E+00
SP106656	1.48E+01	1.19E+00	1.25E+01	8.95E+00	8.39E-01	8.00E-01	3.06E+00	1.43E+00
SP97249	1.12E+01	1.01E+00	8.60E+00	8.77E+00	1.71E+00	6.72E-01	3.10E+00	1.75E+00
SP106638	1.85E+01	1.21E+00	1.53E+01	1.16E+01	8.69E-01	6.58E-01	4.91E+00	1.58E+00
SP97161	1.39E+01	1.22E+00	1.25E+01	7.53E+00	9.39E-01	8.77E-01	2.78E+00	1.48E+00
SP43696	1.51E+01	1.18E+00	1.34E+01	8.73E+00	8.09E-01	8.09E-01	2.70E+00	6.66E-01
SP97113	9.19E+00	9.29E-01	7.26E+00	5.58E+00	7.33E-01	6.42E-01	4.01E+00	1.29E+00
SP97124	1.89E+01	1.24E+00	1.65E+01	1.16E+01	7.78E-01	8.94E-01	3.43E+00	1.33E+00
SP43808	6.57E+00	8.74E-01	6.29E+00	4.08E+00	8.24E-01	5.77E-01	1.38E+00	1.54E+00
SP43822	1.15E+00	7.55E-01	8.09E-01	1.72E+00	1.76E+00	3.47E-01	5.01E-01	7.50E-01
SP43514	8.33E+00	8.56E-01	6.22E+00	5.56E+00	6.13E-01	3.91E-01	1.65E+00	1.11E+00
SP97258	1.20E+01	9.04E-01	9.53E+00	6.59E+00	4.30E-01	4.61E-01	2.67E+00	1.22E+00
SP97194	2.04E+01	1.46E+00	1.83E+01	1.22E+01	1.42E+00	9.60E-01	4.56E+00	2.23E+00
SP109470	1.51E+01	1.39E+00	1.34E+01	9.37E+00	1.36E+00	6.46E-01	3.41E+00	1.93E+00
SP97278	9.88E+00	9.09E-01	8.93E+00	4.71E+00	7.99E-01	7.22E-01	3.47E+00	1.53E+00
SP109544	1.14E+01	1.20E+00	9.22E+00	6.39E+00	1.11E+00	4.81E-01	2.95E+00	1.12E+00
SP97104	2.49E+00	1.11E+00	1.07E+00	9.41E+00	1.30E+00	1.07E+00	5.08E+00	2.98E+00
SP106577	1.38E+01	1.25E+00	1.24E+01	7.41E+00	1.02E+00	1.19E+00	3.89E+00	2.27E+00
SP109457	2.67E+00	7.94E-01	2.11E+00	2.25E+00	1.31E+00	5.79E-01	1.20E+00	1.29E+00
SP109478	2.71E+00	3.86E-01	2.26E+00	2.00E+00	4.64E-01	2.52E-01	8.51E-01	9.38E-01
SP43688	1.02E+01	9.72E-01	8.09E+00	6.58E+00	7.22E-01	5.27E-01	2.50E+00	1.41E+00
SP97243	7.98E+00	7.87E-01	6.14E+00	5.83E+00	6.90E-01	4.47E-01	2.69E+00	1.42E+00
SP97269	1.43E+01	1.03E+00	1.22E+01	7.52E+00	8.92E-01	8.42E-01	4.34E+00	1.54E+00
SP113926	3.77E+00	3.86E-01	3.45E+00	2.64E+00	3.63E-01	4.30E-01	8.23E-01	9.93E-01
SP106560	7.01E+00	7.01E-01	5.65E+00	4.69E+00	5.23E-01	0.00E+00	2.56E+00	1.35E+00
SP43792	1.47E+01	1.13E+00	1.17E+01	8.61E+00	9.38E-01	6.57E-01	2.62E+00	1.06E+00
SP106602	6.74E+00	8.61E-01	5.55E+00	4.10E+00	6.16E-01	3.98E-01	1.83E+00	1.73E+00
SP97145	4.10E+00	4.58E-01	3.69E+00	2.84E+00	4.69E-01	3.50E-01	9.35E-01	1.46E+00
SP43664	1.78E+01	1.28E+00	1.44E+01	1.13E+01	1.45E+00	7.32E-01	2.41E+00	2.31E+00
SP43532	1.33E+01	1.20E+00	1.11E+01	8.23E+00	7.20E-01	6.53E-01	2.80E+00	1.43E+00
SP102816	6.91E+00	7.96E-01	5.57E+00	4.61E+00	5.34E-01	2.99E-01	1.94E+00	1.31E+00
SP102795	1.71E+01	1.28E+00	1.38E+01	1.15E+01	1.42E+00	8.15E-01	4.51E+00	9.68E-01
SP103197	1.04E+01	8.52E-01	8.85E+00	6.21E+00	8.01E-01	4.99E-01	3.96E+00	1.48E+00
SP102827	1.58E+01	1.24E+00	1.37E+01	9.65E+00	4.69E-01	5.97E-01	2.23E+00	1.66E+00
SP103233	9.94E+00	8.05E-01	8.41E+00	5.34E+00	7.66E-01	4.43E-01	1.97E+00	1.69E+00
SP103507	9.35E+00	9.76E-01	8.80E+00	3.51E+00	7.44E-01	4.76E-01	1.53E+00	1.40E+00
SP103100	7.39E+00	8.25E-01	6.25E+00	4.23E+00	6.84E-01	4.49E-01	8.38E-01	5.05E-01
SP103416	6.14E+00	6.31E-01	4.59E+00	3.48E+00	6.48E-01	4.15E-01	8.31E-01	1.09E+00
SP103005	5.65E+00	7.25E-01	4.29E+00	3.58E+00	6.07E-01	2.22E-01	1.41E+00	9.07E-01
SP102759	1.50E+01	7.70E-01	1.30E+01	8.55E+00	9.17E-01	8.57E-01	2.57E+00	1.64E+00
SP102741	8.21E+00	6.43E-01	6.69E+00	5.31E+00	8.97E-01	2.87E-01	3.21E+00	9.04E-01
SP102945	7.06E+00	7.01E-01	5.30E+00	5.04E+00	7.64E-01	4.80E-01	1.45E+00	1.20E+00
SP103826	7.91E+00	2.97E-01	6.45E+00	4.89E+00	5.33E-01	2.47E-01	1.16E+00	9.91E-01
SP103706	1.22E+01	8.52E-01	9.67E+00	7.54E+00	6.42E-01	3.93E-01	2.99E+00	7.04E-01
SP102897	1.33E+01	4.81E+01	1.22E+01	5.51E+01	4.52E+01	2.82E-01	3.78E+01	7.74E+00
SP102881	5.43E+00	6.09E-01	4.76E+00	4.20E+00	8.91E-01	3.06E-01	1.14E+00	1.34E+00
SP103715	6.69E+00	6.48E-01	6.29E+00	4.34E+00	5.06E-01	3.25E-01	2.10E+00	1.08E+00
SP102929	7.71E+00	5.20E-01	6.54E+00	5.48E+00	5.73E-01	2.82E-01	1.46E+00	1.24E+00
SP103619	3.13E+00	2.07E-01	2.98E+00	1.58E+00	3.56E-01	0.00E+00	1.06E+00	8.83E-01
SP103844	5.29E+00	7.06E-02	4.86E+00	2.71E+00	4.05E-01	3.08E-01	7.93E-01	6.81E-01
SP103128	6.47E+00	8.47E-01	5.68E+00	5.12E+00	9.17E-01	6.32E-01	2.13E+00	1.00E+00
SP103300	1.16E+01	7.57E-01	9.91E+00	6.88E+00	7.65E-01	7.98E-01	3.24E+00	1.16E+00
SP103057	1.06E+01	9.94E-01	9.27E+00	5.21E+00	8.65E-02	4.47E-01	1.50E+00	1.07E+00
SP103340	8.82E+00	8.67E-01	7.47E+00	5.57E+00	7.31E-01	2.85E-01	2.04E+00	1.12E+00
SP102913	8.92E+00	8.11E-01	6.97E+00	6.07E+00	8.66E-01	4.19E-01	1.07E+00	1.10E+00
SP102783	1.35E+01	1.11E+00	1.15E+01	8.03E+00	1.05E+00	3.32E-01	2.81E+00	1.07E+00
SP103080	1.17E+01	1.08E+00	1.09E+01	7.43E+00	1.22E+00	2.21E-01	2.20E+00	1.49E+00
SP103436	5.66E+00	3.56E-01	5.46E+00	2.70E+00	6.81E-01	2.36E-01	1.54E+00	9.62E-01
SP102804	1.27E+01	3.69E-01	1.15E+01	7.42E+00	6.15E-01	4.85E-01	1.73E+00	1.55E+00
SP102957	1.48E+01	1.24E+00	1.37E+01	3.99E+00	5.03E-01	4.88E-01	2.07E+00	2.47E+00
SP102873	5.47E+00	6.44E-01	4.85E+00	3.62E+00	6.48E-01	3.41E-01	9.30E-01	1.26E+00
SP103213	6.15E+00	6.45E-01	5.20E+00	3.61E+00	2.32E-01	3.19E-01	1.40E+00	1.19E+00
SP103467	2.71E+00	2.31E-01	2.33E+00	1.36E+00	2.73E-01	0.00E+00	7.14E-01	6.82E-01
SP103261	1.81E+01	1.29E+00	1.50E+01	1.19E+01	9.54E-01	6.31E-01	2.53E+00	1.53E+00
SP103156	1.09E+01	8.54E-01	9.01E+00	5.65E+00	6.51E-01	3.65E-01	1.94E+00	1.36E+00
SP103288	4.79E+00	4.32E-01	4.42E+00	2.71E+00	4.30E-01	5.25E-01	7.19E-01	1.02E+00
SP103444	6.60E+00	5.21E-01	5.70E+00	4.04E+00	4.59E-01	2.58E-01	2.06E+00	8.74E-01
SP103685	7.59E+00	6.58E-01	6.94E+00	3.96E+00	8.09E-02	3.42E-01	1.93E+00	1.41E+00
SP103140	1.42E+01	1.04E+00	1.26E+01	7.64E+00	7.87E-01	6.35E-01	3.73E+00	1.54E+00
SP103673	1.14E+01	1.02E+00	1.03E+01	6.60E+00	9.05E-01	5.15E-01	2.10E+00	1.63E+00
SP102839	8.21E+00	6.77E-01	6.31E+00	5.36E+00	7.56E-01	0.00E+00	1.66E+00	1.37E+00
SP103245	9.99E+00	9.41E-01	8.18E+00	7.32E+00	6.48E-01	5.69E-01	2.11E+00	1.41E+00
SP103037	4.43E+00	1.24E-01	3.63E+00	2.53E+00	1.77E-01	5.79E-01	5.95E-01	8.77E-01
SP103408	8.94E+00	9.42E-01	8.21E+00	2.90E+00	4.83E-01	2.83E-01	2.05E+00	1.06E+00
SP103021	7.92E+00	7.90E-01	7.22E+00	5.30E+00	4.49E-01	5.21E-01	1.33E+00	9.81E-01
SP103679	4.20E+00	6.01E-01	3.86E+00	2.48E+00	6.50E-01	2.08E-01	6.19E-01	1.39E+00
SP103065	1.19E+01	1.23E+00	9.26E+00	5.74E+00	9.86E-01	5.74E-01	4.45E+00	1.93E+00
SP102965	7.10E+00	6.49E-01	6.26E+00	4.74E+00	2.35E-01	0.00E+00	1.28E+00	6.69E-01
SP103221	1.42E+01	1.24E+00	1.31E+01	7.78E+00	8.21E-01	5.40E-01	2.15E+00	1.53E+00
SP103547	9.19E+00	8.72E-01	7.20E+00	6.24E+00	7.75E-01	3.56E-01	1.63E+00	1.20E+00
SP102973	1.30E+01	1.09E+00	1.14E+01	5.10E+00	1.09E+00	6.98E-01	1.31E+00	1.98E+00
SP103515	8.84E+00	3.62E-01	7.96E+00	5.00E+00	5.97E-01	2.29E-01	2.49E+00	1.59E+00
SP102747	3.31E+00	4.09E-01	2.74E+00	1.80E+00	2.42E-01	2.12E-01	4.36E-01	5.88E-01
SP103730	7.34E+00	7.76E-01	5.86E+00	5.45E+00	1.17E+00	3.50E-01	9.65E-01	1.05E+00
SP103535	1.45E+01	1.12E+00	1.34E+01	5.81E+00	1.16E+00	6.71E-01	1.89E+00	1.22E+00
SP102718	9.10E+00	8.81E-01	7.12E+00	6.02E+00	7.76E-01	3.83E-01	1.91E+00	1.44E+00
SP103483	5.26E+00	5.62E-01	4.75E+00	2.84E+00	4.96E-01	2.53E-01	9.36E-01	1.12E+00
SP103428	1.20E+01	8.02E-01	1.10E+01	7.14E+00	8.80E-01	6.47E-01	2.99E+00	1.53E+00
SP102755	2.22E+01	1.56E+00	1.82E+01	1.40E+01	7.00E-01	0.00E+00	4.76E+00	1.86E+00
SP103694	1.66E+01	1.24E+00	1.39E+01	1.04E+01	7.71E-01	7.38E-01	2.30E+00	1.87E+00
SP103595	5.74E+00	5.25E-01	4.93E+00	3.47E+00	5.57E-01	4.90E-01	1.17E+00	1.38E+00
SP103396	4.59E+00	1.02E-01	4.20E+00	2.74E+00	2.66E-01	1.92E-01	1.28E+00	3.31E-01
SP102716	4.49E+00	4.14E-01	3.98E+00	2.50E+00	4.01E-01	2.18E-01	1.97E+00	5.67E-01
SP102733	3.70E+00	5.65E-01	3.52E+00	2.07E+00	6.23E-01	5.49E-01	1.83E+00	1.53E+00
SP102989	8.50E+00	7.99E-01	7.28E+00	5.83E+00	1.07E+00	3.69E-01	2.69E+00	1.65E+00
SP103603	8.18E+00	9.10E-01	6.30E+00	6.07E+00	7.70E-01	3.89E-01	1.58E+00	1.47E+00
SP102921	7.10E+00	6.22E-01	6.37E+00	4.17E+00	7.37E-01	5.16E-01	1.57E+00	9.12E-01
SP103742	1.09E+01	9.21E-01	9.77E+00	6.62E+00	1.25E+00	4.93E-01	1.59E+00	1.59E+00
SP103555	1.10E+00	4.25E-01	1.38E+00	7.63E-01	3.16E-01	1.00E-02	5.97E-01	6.10E-01
SP103523	4.77E+00	3.21E-01	4.09E+00	3.60E+00	4.63E-01	3.46E-01	6.44E-01	1.00E+00
SP103575	6.71E+00	6.60E-01	5.65E+00	4.21E+00	9.82E-01	3.12E-01	1.42E+00	1.09E+00
SP103045	9.92E+00	7.22E-01	8.91E+00	5.29E+00	4.73E-01	5.49E-01	6.11E-01	1.49E+00
SP103455	1.03E+01	8.86E-01	8.79E+00	6.04E+00	8.12E-01	6.07E-01	1.89E+00	1.86E+00
SP103856	2.40E+00	2.38E-01	2.17E+00	1.52E+00	2.10E-01	0.00E+00	7.73E-01	7.24E-01
CPCT02020340T	9.23E+00	7.18E-01	7.10E+00	7.14E+00	9.98E-01	1.33E+00	2.53E+00	1.98E+00
CPCT02140010T	7.69E+00	8.32E-01	7.30E+00	4.14E+00	8.92E-01	1.34E+00	2.76E+00	1.09E+00
CPCT02110007T	1.01E+01	1.03E+00	9.57E+00	5.28E+00	1.28E+00	1.97E+00	3.33E+00	1.64E+00
CPCT02140015T	5.96E+00	9.74E-01	4.77E+00	3.31E+00	1.17E+00	2.01E+00	1.64E+00	1.79E+00
CPCT02020376T	3.82E+00	7.80E-01	2.40E+00	4.32E+00	1.34E+00	1.37E+00	2.00E+00	1.51E+00
CPCT02050051T	6.09E+00	8.68E-01	5.21E+00	4.19E+00	1.03E+00	1.47E+00	2.09E+00	1.53E+00
CPCT02140017T	1.54E+01	1.45E+00	1.26E+01	7.78E+00	2.20E+00	1.94E+00	4.42E+00	2.12E+00
CPCT02040048T	1.51E+01	1.28E+00	1.37E+01	9.15E+00	1.72E+00	1.91E+00	4.40E+00	2.00E+00
CPCT02060029T	5.22E+00	1.04E+00	5.19E+00	3.13E+00	2.07E+00	1.18E+00	2.11E+00	1.76E+00
CPCT02060039T	6.96E+00	8.17E-01	6.58E+00	4.32E+00	9.44E-01	1.12E+00	2.21E+00	1.30E+00
CPCT02050077T	7.76E+00	1.19E+00	6.73E+00	5.01E+00	1.36E+00	1.59E+00	1.65E+00	1.83E+00
CPCT02060050T	1.04E+01	1.04E+00	9.05E+00	5.72E+00	1.39E+00	1.35E+00	3.56E+00	1.75E+00
CPCT02020866T	5.48E+00	7.93E-01	5.04E+00	4.21E+00	7.84E-01	1.18E+00	2.22E+00	1.31E+00
CPCT02120177T	7.57E+00	8.85E-01	7.06E+00	3.06E+00	6.90E-01	1.11E+00	2.28E+00	1.14E+00
CPCT02140095T	1.36E+01	1.39E+00	1.25E+01	3.42E+00	1.45E+00	6.60E+00	1.43E+01	1.21E+00
CPCT02120176T	8.92E+00	1.73E+00	8.23E+00	4.64E+00	2.63E+00	1.11E+00	3.64E+00	1.46E+00
CPCT02120085T	5.79E+00	7.96E-01	4.93E+00	3.80E+00	1.21E+00	2.19E+00	1.86E+00	1.73E+00
CPCT02100138T	4.93E+00	9.12E-01	3.66E+00	2.75E+00	1.89E+00	1.51E+00	2.44E+00	1.51E+00
CPCT02080177T	6.00E+00	9.07E-01	5.51E+00	3.96E+00	2.05E+00	1.49E+00	3.23E+00	1.55E+00
CPCT02230079T	9.29E+00	1.17E+00	7.62E+00	5.71E+00	1.87E+00	1.79E+00	4.12E+00	1.75E+00
CPCT02340107T	7.95E+00	1.64E+00	7.27E+00	3.73E+00	2.08E+00	1.41E+00	3.20E+00	1.38E+00
CPCT02120096T	9.60E+00	8.74E-01	8.00E+00	5.79E+00	1.05E+00	2.21E+00	2.71E+00	1.02E+00
CPCT02120102T	2.01E+00	3.69E-01	1.60E+00	1.54E+00	4.88E-01	6.97E-01	1.02E+00	6.53E-01
CPCT02440023T	1.10E+01	1.10E+00	1.09E+01	5.26E+00	1.27E+00	1.98E+00	4.72E+00	1.55E+00
CPCT02160060T	8.97E+00	9.58E-01	8.04E+00	5.73E+00	1.09E+00	1.23E+00	2.40E+00	1.24E+00
CPCT02180055T	3.94E+00	7.58E-01	3.89E+00	2.66E+00	1.35E+00	1.22E+00	1.87E+00	1.48E+00
CPCT02140104T	2.72E+00	8.29E-01	2.35E+00	2.22E+00	1.24E+00	1.13E+00	1.90E+00	1.34E+00
CPCT02140105T	8.42E+00	1.08E+00	8.46E+00	4.45E+00	1.37E+00	1.38E+00	3.41E+00	1.20E+00
CPCT02190055T	9.71E+00	1.25E+00	9.35E+00	5.12E+00	1.58E+00	1.42E+00	4.16E+00	2.36E+00
CPCT02030551TII	6.43E+00	1.14E+00	5.46E+00	4.68E+00	3.19E+00	6.95E+00	1.06E+01	2.62E+00
CPCT02050317T	1.69E+00	3.72E-01	1.76E+00	1.83E+00	7.05E-01	1.64E+00	1.61E+00	1.08E+00
CPCT02180078T	8.26E+00	7.52E-01	6.72E+00	4.96E+00	8.02E-01	9.54E-01	2.16E+00	1.41E+00
CPCT02220075T	6.55E+00	7.02E-01	5.71E+00	3.90E+00	1.20E+00	1.07E+00	2.62E+00	1.72E+00
CPCT02230085T	9.81E+00	1.23E+00	9.21E+00	6.60E+00	1.87E+00	1.63E+00	3.27E+00	2.40E+00
CPCT02120195T	9.09E+00	9.01E-01	7.74E+00	5.67E+00	1.08E+00	1.06E+00	2.69E+00	1.16E+00
CPCT02080302T	1.14E+01	1.15E+00	1.01E+01	4.91E+00	1.70E+00	1.61E+00	4.44E+00	1.96E+00
