Samples	ID83A	ID83B
SP118046	254	511
SP77888	26	138
SP125766	197	312
SP125737	151	371
SP125763	338	861
SP125802	172	310
SP117656	99	474
SP77872	27	107
SP117309	209	569
SP117201	281	453
SP125685	136	307
SP117463	356	249
SP117568	330	458
SP125717	270	187
SP125707	0	28
SP125794	158	435
SP125756	413	771
SP117441	155	333
SP125780	233	464
SP125764	323	1551
SP117690	134	253
SP125742	58	541
SP125804	58	1468
SP125695	94	282
SP77986	22	87
SP125689	297	819
SP117523	103	354
SP125694	166	365
SP125745	118	273
SP117001	173	293
SP117949	739	176
SP117653	91	167
SP117522	120	367
SP125710	121	384
SP117214	180	427
SP125768	621	831
SP117722	200	295
SP125699	538	96
SP125771	587	844
SP125719	86	235
SP117648	64	234
SP125760	133	277
SP125770	12571	9161
SP77956	0	5473
SP125785	282	192
SP125706	115	1299
SP125705	278	219
SP125715	16	111
SP116962	72	217
SP117660	147	387
SP117643	161	1594
SP125713	165	1743
SP117760	119	281
SP116968	165	532
SP125775	115	277
SP125731	137	310
SP125733	144	290
SP78502	40	95
SP125791	171	342
SP125755	123	458
SP117340	616	214
SP125781	147	244
SP125783	75	282
SP116950	379	475
SP125712	174	376
SP125786	0	563
SP125693	574	761
SP116949	345	360
SP78533	54	135
SP117215	147	308
SP117040	251	409
SP117476	238	264
SP116985	178	319
SP125769	89	187
SP125778	0	2231
SP117440	181	457
SP125730	99	153
SP125686	126	442
SP125758	172	245
SP77848	54	67
SP117974	242	424
SP117911	267	335
SP117165	160	313
SP117412	188	865
SP117650	37	232
SP117076	48	251
SP125757	162	351
SP125711	171	395
SP125811	122	249
SP125723	149	333
SP125809	221	583
SP125722	99	168
SP117908	153	338
SP125741	210	598
SP125724	405	204
SP117037	111	293
SP125777	0	1421
SP117291	224	475
SP125793	95	217
SP125744	294	188
SP125795	124	311
SP125703	184	318
SP125761	100	261
SP117661	399	300
SP125776	263	308
SP117261	82	187
SP125698	280	974
SP125714	217	386
SP77972	322	146
SP77866	9	63
SP125704	155	232
SP117290	278	956
SP125738	103	180
SP135427	13	139
SP135403	0	10
SP102557	3	56
SP106801	0	57
SP106758	20	116
SP106808	19	135
SP102617	102	64
SP102605	2	44
SP117086	0	13
SP117700	36	67
SP135339	30	239
SP135324	19	98
SP102529	19	151
SP102507	34	135
SP102485	0	45
SP117043	11	142
SP135496	19	131
SP117228	22	91
SP118044	0	11
SP117984	17	97
SP135346	13	77
SP135492	1	17
SP102573	3	51
SP135460	0	67
SP117667	0	28
SP106815	25	170
SP106734	1	49
SP117796	6	134
SP102537	3	190
SP135334	42	56
SP102517	21	146
SP117493	7	13
SP106722	0	96
SP135434	28	180
SP106753	5	24
SP102523	24	112
SP102591	15	61
SP102547	5	132
SP118043	22	171
SP135478	7	78
SP102561	0	25
SP135274	6	73
SP106797	12	126
SP135488	213	461
SP135480	0	55
SP135455	942	0
SP135389	19	168
SP102597	15	180
SP102489	2	51
SP135410	20	96
SP135372	12	50
SP117223	8	77
SP135328	14	113
SP135444	6	12
SP106750	0	58
SP102511	1	183
SP102541	13	161
SP102567	28	208
SP117595	16	67
SP135440	24	127
SP135296	28	197
SP117294	2	37
SP135363	29	122
SP102499	2	119
SP117951	7	31
SP117085	0	46
SP106669	6	105
SP135316	7	71
SP135305	8	998
SP102581	5	26
SP106718	39	149
SP135451	0	89
SP135354	36	99
SP102611	135	722
SP135448	19	93
SP117758	42	219
SP135282	16	75
SP135288	13	164
SP135475	14	95
SP135416	14	113
SP117331	45	180
SP135468	10	50
SP135463	0	40
SP135422	27	146
SP135484	15	96
CPCT02030262T	100	244
CPCT02190001T	365	279
CPCT02160010T	215	539
CPCT02330006T	135	422
CPCT02030290T	0	1756
CPCT02060058T	234	458
CPCT02130025T	515	492
CPCT02060167T	586	285
CPCT02090031T	0	885
CPCT02220061T	641	676
DRUP01020037T	68	1572
CPCT02380033T	185	453
CPCT02100135T	216	341
CPCT02080286T	30	160
CPCT02380032T	649	106
CPCT02250006T	177	800
CPCT02050312T	165	334
CPCT02270017T	412	295
CPCT02060210T	190	417
CPCT02090039T	248	398
CPCT02110060T	230	521
CPCT02130044T	165	386
CPCT02130047T	955	311
WIDE01010068T	438	650
WIDE01010103T	31	145
CPCT02440009T	665	272
WIDE01010243T	104	298
CPCT02130079T	258	271
CPCT02130082T	153	595
CPCT02210054T	300	300
CPCT02120131T	467	171
CPCT02370030T	214	536
CPCT02090047T	0	2554
CPCT02130118T	340	351
CPCT02080238T	342	521
CPCT02130120T	280	700
CPCT02030501T	105	370
CPCT02190041T	930	345
CPCT02130133T	329	332
CPCT02130129T	160	226
CPCT02290049T	425	514
CPCT02380050T	165	392
CPCT02090060T	377	302
CPCT02210068T	104	898
CPCT02410012T	121	444
DRUP01090022T	169	1403
CPCT02050246T	210	770
CPCT02050244T	470	589
CPCT02060111T	9	1029
CPCT02050070T	93	242
CPCT02250001T	228	512
CPCT02070231T	220	430
CPCT02210016T	198585	0
CPCT02070132T	278	323
CPCT02180029T	47	363
CPCT02050195T	125	348
CPCT02060107T	375	670
CPCT02070177T	106	260
CPCT02030366T	301	607
CPCT02050223T	262	361
CPCT02060116T	270	127
CPCT02050239T	437	373
CPCT02210031T	98	555
CPCT02230035T	348	570
CPCT02050089T	4420	0
CPCT02180009T	0	2197
CPCT02330014T	71	168
CPCT02230001T	38	121
CPCT02040083T	136	403
CPCT02180020T	766	1595
CPCT02050135T	227	1953
CPCT02020483T	565	292
CPCT02080091T	259	520
CPCT02260012T	240	636
CPCT02210036T	384	1042
CPCT02130014T	324	223
CPCT02130010T	431	528
CPCT02250002T	236	244
CPCT02090027T	163	160
DRUP01070119T	8900	0
CPCT02050447T	262	526
CPCT02330135T	179	262
CPCT02200008T	212	217
CPCT02200009T	139	212
