Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP117724	6.22E-01	8.41E-01	8.15E-01	4.65E-01	6.28E-01	8.55E-01	0.00E+00	7.12E-01	7.84E-01	7.96E-01	9.69E-02
SP124193	2.91E-01	4.59E-01	4.53E-01	2.07E-01	3.92E-01	7.31E-01	1.42E-01	7.61E-01	5.16E-01	5.51E-01	0.00E+00
SP2293	4.31E-01	1.21E+00	1.38E+00	5.11E-01	6.53E-01	5.98E-01	2.42E-01	1.65E+00	8.51E-01	1.90E+00	6.43E-01
SP2357	9.14E-01	8.34E-01	2.87E+00	2.83E+00	2.63E+00	2.27E+00	0.00E+00	1.35E+00	8.54E-01	1.90E+00	7.08E-01
SP2144	4.20E-01	5.30E-01	7.44E-01	3.48E+00	3.38E+00	4.55E-01	0.00E+00	4.89E-01	8.13E-01	9.84E-01	2.08E-01
SP2145	8.48E-01	9.47E-01	1.65E+00	5.86E+00	6.02E+00	1.89E+00	0.00E+00	1.36E+00	1.04E+00	1.63E+00	6.04E-01
SP2147	1.47E+00	1.70E+00	4.25E+00	8.40E+00	8.38E+00	2.59E+00	3.06E-01	1.74E+00	1.17E+00	2.40E+00	4.00E-01
SP2146	4.40E-01	5.09E-01	1.08E+00	2.32E+00	2.07E+00	1.13E+00	1.86E-01	8.68E-01	4.02E-01	9.98E-01	2.07E-01
SP2148	4.29E-01	6.50E-01	5.90E-01	2.67E+00	2.64E+00	6.82E-01	1.76E-01	6.97E-01	6.68E-01	8.76E-01	4.45E-02
SP2150	3.60E-01	5.44E-01	8.55E-01	4.78E-01	3.36E-01	9.23E-01	0.00E+00	8.94E-01	7.98E-01	7.45E-01	2.65E-01
SP2152	2.99E-01	5.56E-01	4.55E-01	3.46E-01	4.07E-01	4.30E-01	1.80E-01	3.44E-01	5.99E-01	5.50E-01	4.11E-02
SP2349	1.11E+00	8.45E-01	1.11E+00	7.42E-01	1.25E+00	1.63E+00	1.52E-01	1.05E+00	1.17E+00	8.41E-01	3.44E-01
SP2155	1.33E+00	1.05E+00	5.44E+00	4.52E+00	4.47E+00	4.44E+00	4.80E-01	3.57E+00	1.06E+00	3.53E+00	4.31E-01
SP2154	1.50E+00	1.04E+00	5.70E+00	7.63E+00	7.61E+00	4.09E+00	7.20E-01	2.65E+00	1.49E+00	3.03E+00	8.18E-01
SP2158	7.07E-01	1.03E+00	1.02E+00	4.07E-01	6.99E-01	1.20E+00	1.71E-01	8.57E-01	8.09E-01	8.27E-01	0.00E+00
SP2156	1.95E-01	4.08E-01	3.48E-01	3.37E-01	7.38E-01	1.07E+00	0.00E+00	8.47E-01	5.72E-01	4.42E-01	3.70E-01
SP2159	4.99E-01	6.64E-01	8.54E-01	4.04E-01	4.57E-01	1.01E+00	0.00E+00	1.05E+00	6.47E-01	1.14E+00	2.69E-01
SP2153	1.11E+00	1.72E+00	1.74E+00	9.36E-01	7.66E-01	1.53E+00	1.37E-01	1.44E+00	1.31E+00	1.37E+00	5.81E-01
SP2160	4.77E-01	7.83E-01	8.78E-01	6.21E-01	7.65E-01	1.00E+00	0.00E+00	8.66E-01	7.34E-01	7.00E-01	4.53E-01
SP2151	2.75E-01	5.17E-01	4.11E-01	5.14E-01	6.02E-01	8.54E-01	2.20E-01	8.22E-01	5.35E-01	4.87E-01	3.89E-02
SP116341	8.28E-01	6.59E-01	2.88E+00	4.23E+00	3.89E+00	2.11E+00	3.08E-01	1.81E+00	4.36E-01	1.97E+00	4.90E-01
SP116331	9.09E-01	1.56E+00	1.44E+00	7.86E-01	1.08E+00	1.48E+00	2.49E-01	1.25E+00	9.24E-01	1.05E+00	3.86E-01
SP116351	9.41E-01	8.22E-01	1.05E+00	6.52E-01	6.27E-01	1.01E+00	0.00E+00	8.92E-01	1.01E+00	9.46E-01	2.13E-01
SP116371	4.29E-01	1.15E+00	1.07E+00	3.91E-01	1.82E+00	2.68E+00	0.00E+00	1.98E+00	1.91E+00	8.78E-01	6.03E-01
SP116361	6.20E-01	5.38E-01	1.20E+00	3.30E+00	3.22E+00	1.08E+00	1.79E-01	9.86E-01	5.07E-01	1.15E+00	3.01E-01
SP116343	1.07E+00	1.55E+00	2.16E+00	6.87E-01	1.01E+00	1.86E+00	3.77E-01	2.58E+00	1.27E+00	1.12E+00	3.65E-01
SP116333	8.84E-01	1.10E+00	1.97E+00	1.22E+00	9.34E-01	1.50E+00	0.00E+00	1.52E+00	1.14E+00	1.41E+00	2.19E-01
SP116373	8.75E-01	5.45E-01	2.04E+00	3.56E+00	3.23E+00	1.71E+00	2.56E-01	1.39E+00	6.92E-01	1.83E+00	5.90E-01
SP116363	4.35E-01	4.26E-01	5.09E-01	2.72E+00	2.66E+00	4.54E-01	2.28E-01	5.80E-01	6.31E-01	8.41E-01	6.08E-02
SP116353	1.34E+00	2.08E+00	4.09E+00	1.03E+00	1.60E+00	2.88E+00	3.07E-01	2.11E+00	1.53E+00	1.73E+00	6.81E-01
SP116345	6.81E-01	1.14E+00	8.47E-01	3.07E-01	8.68E-01	1.29E+00	0.00E+00	8.15E-01	1.00E+00	6.57E-01	1.12E-01
SP116365	5.32E-01	6.67E-01	8.81E-01	5.71E+00	5.32E+00	1.17E+00	3.13E-01	9.05E-01	9.01E-01	7.90E-01	3.77E-01
SP116375	1.43E+00	1.34E+00	2.24E+00	8.20E-01	8.28E-01	2.24E+00	1.79E-01	1.54E+00	1.20E+00	1.34E+00	6.88E-01
SP116335	1.05E+00	9.24E-01	9.87E-01	1.18E+00	1.10E+00	1.66E+00	0.00E+00	3.55E-01	1.61E+00	7.30E-01	3.77E-01
SP116355	5.94E-01	5.68E-01	1.44E+00	2.69E+00	2.55E+00	1.36E+00	1.70E-01	5.42E-01	2.29E-01	1.62E+00	3.87E-01
SP116347	3.40E-01	6.42E-01	1.05E+00	4.69E-01	4.85E-01	9.85E-01	0.00E+00	8.91E-01	7.71E-01	7.68E-01	3.24E-01
SP116367	9.89E-01	9.87E-01	2.44E+00	1.22E+00	1.25E+00	1.86E+00	0.00E+00	1.59E+00	9.96E-01	1.75E+00	5.41E-01
SP116339	9.10E-01	1.29E+00	1.33E+00	6.22E-01	7.31E-01	1.28E+00	2.18E-01	1.37E+00	9.90E-01	1.32E+00	2.33E-01
SP116349	4.61E-01	9.61E-01	1.44E+00	6.47E-01	6.69E-01	1.43E+00	2.40E-01	1.35E+00	9.69E-01	8.64E-01	4.07E-01
SP116357	5.07E-01	2.25E-01	1.28E+00	2.54E+00	2.21E+00	1.13E+00	0.00E+00	1.07E+00	5.64E-01	1.11E+00	0.00E+00
SP116359	7.01E-01	6.91E-01	2.12E+00	4.55E+00	4.02E+00	2.14E+00	2.14E-01	1.96E+00	8.55E-01	1.67E+00	7.80E-01
SP116369	1.45E+00	1.42E+00	4.18E+00	8.11E+00	7.51E+00	3.08E+00	7.07E-01	3.07E+00	1.32E+00	3.05E+00	7.62E-01
SP116377	9.21E-01	1.60E+00	2.15E+00	8.07E-01	1.11E+00	1.73E+00	2.87E-01	1.78E+00	1.43E+00	1.69E+00	7.03E-01
SP116379	6.78E-01	1.10E+00	1.24E+00	6.68E-01	8.23E-01	1.63E+00	0.00E+00	1.62E+00	1.10E+00	5.55E-01	2.00E-01
SP7692	1.75E+00	1.67E+00	1.66E+00	1.18E+00	1.33E+00	1.70E+00	3.00E-01	1.64E+00	1.75E+00	1.74E+00	4.56E-01
SP5052	1.29E+00	8.44E-01	4.64E+00	1.13E+01	9.91E+00	2.99E+00	5.32E-01	1.79E+00	1.22E+00	2.80E+00	6.51E-01
SP7785	1.31E+00	1.95E+00	3.78E+00	5.89E+00	5.42E+00	2.94E+00	5.16E-01	2.01E+00	1.33E+00	2.70E+00	2.50E-01
SP3415	6.69E-01	6.67E-01	1.99E+00	2.67E+00	2.14E+00	1.76E+00	2.16E-01	1.01E+00	8.52E-01	1.41E+00	6.02E-01
SP2799	4.17E-01	9.25E-01	1.29E+00	6.28E-01	4.83E-01	1.15E+00	1.51E-01	1.30E+00	8.39E-01	9.28E-01	1.15E-01
SP9979	4.38E-01	4.51E-01	8.18E-01	5.57E-01	7.93E-01	1.07E+00	0.00E+00	1.02E+00	7.58E-01	7.76E-01	3.63E-01
SP5393	1.19E+00	1.14E+00	2.47E+00	8.26E-01	1.03E+00	1.83E+00	0.00E+00	2.17E+00	1.73E+00	1.85E+00	5.08E-01
SP11292	1.35E-01	3.55E-01	6.68E-01	1.35E+00	1.27E+00	7.49E-01	0.00E+00	4.33E-01	3.33E-01	7.75E-01	2.87E-01
SP13036	2.25E+00	1.91E+00	4.84E+00	1.02E+00	1.42E+00	3.05E+00	1.88E-01	1.78E+00	1.81E+00	1.95E+00	8.61E-01
SP7421	9.86E-01	1.39E+00	2.26E+00	1.14E+00	1.14E+00	1.64E+00	0.00E+00	2.12E+00	1.30E+00	1.23E+00	7.64E-01
SP4875	1.11E+00	9.13E-01	3.49E+00	7.49E+00	6.98E+00	2.38E+00	4.48E-01	1.69E+00	1.99E+00	2.52E+00	7.61E-01
SP8795	1.57E+00	2.63E+00	2.61E+00	1.01E+00	8.71E-01	1.77E+00	2.99E-01	1.94E+00	1.59E+00	1.31E+00	5.79E-01
SP4820	1.17E+00	1.52E+00	4.08E+00	8.59E+00	8.01E+00	3.78E+00	8.85E-01	2.64E+00	1.59E+00	2.81E+00	7.44E-01
SP4593	5.60E-01	6.64E-01	1.29E+00	4.81E-01	6.91E-01	1.21E+00	1.90E-01	1.03E+00	8.45E-01	7.57E-01	0.00E+00
SP8085	8.50E-01	1.07E+00	8.69E-01	7.36E-01	7.79E-01	1.31E+00	2.23E-01	1.57E+00	1.16E+00	7.03E-01	3.59E-01
SP11235	1.14E+00	9.53E-01	1.56E+00	6.39E-01	3.22E-01	1.38E+00	2.04E-01	1.18E+00	8.12E-01	6.82E-01	4.90E-01
SP6730	1.01E+00	1.48E+00	1.46E+00	6.84E-01	1.18E+00	1.69E+00	0.00E+00	1.63E+00	1.20E+00	8.27E-01	4.98E-01
SP10635	2.89E-01	6.53E-01	1.10E+00	3.65E-01	6.81E-01	1.36E+00	2.17E-01	1.25E+00	5.45E-01	8.61E-01	3.21E-01
SP5381	3.55E-01	4.76E-01	4.35E-01	3.55E-01	4.62E-01	8.82E-01	1.47E-01	1.11E+00	7.88E-01	3.51E-01	5.30E-02
SP10084	1.52E+00	9.88E-01	5.24E+00	1.25E+00	1.25E+00	3.83E+00	1.86E-01	2.30E+00	1.88E+00	3.29E+00	6.96E-01
SP9251	7.16E-01	6.89E-01	2.09E+00	7.05E-01	7.57E-01	1.86E+00	1.76E-01	1.04E+00	9.97E-01	1.30E+00	1.08E-01
SP3016	1.25E+00	1.29E+00	2.12E+00	2.45E+00	2.05E+00	2.31E+00	3.33E-01	2.17E+00	1.83E+00	1.83E+00	8.59E-01
SP11045	3.16E-01	6.41E-01	6.24E-01	4.53E-01	5.21E-01	7.57E-01	0.00E+00	8.23E-01	5.06E-01	6.90E-01	2.41E-01
SP2826	6.40E-01	7.20E-01	8.90E-01	1.40E+00	1.64E+00	2.37E+00	0.00E+00	1.44E+00	1.01E+00	3.56E-01	2.80E-01
SP11171	6.67E-01	7.83E-01	1.05E+00	3.28E+00	2.78E+00	1.64E+00	3.17E-01	1.00E+00	7.42E-01	1.17E+00	6.81E-01
SP5784	1.18E+00	1.05E+00	3.07E+00	8.96E-01	1.18E+00	2.51E+00	2.12E-01	1.43E+00	1.19E+00	1.86E+00	4.43E-01
SP8564	7.24E-01	1.02E+00	1.51E+00	8.89E-01	1.20E+00	1.57E+00	2.04E-01	1.65E+00	1.41E+00	1.25E+00	4.98E-01
SP5844	1.83E+00	1.25E+00	1.83E+00	7.83E-01	1.18E+00	1.74E+00	2.10E-01	2.04E+00	1.92E+00	1.04E+00	6.56E-01
SP6519	4.22E-01	8.69E-01	9.14E-01	7.06E-01	6.43E-01	1.09E+00	2.50E-01	1.10E+00	8.15E-01	6.28E-01	0.00E+00
SP6766	4.69E-01	7.34E-01	8.11E-01	7.63E-01	7.12E-01	1.02E+00	2.92E-01	1.26E+00	7.37E-01	7.38E-01	3.25E-01
SP5448	7.84E-01	1.47E+00	1.51E+00	5.45E-01	1.17E+00	1.94E+00	2.70E-01	1.73E+00	1.18E+00	1.36E+00	5.84E-01
SP12049	1.06E+00	9.38E-01	2.85E+00	1.14E+01	9.78E+00	2.66E+00	2.64E-01	1.28E+00	1.61E+00	2.25E+00	6.92E-01
SP2714	1.26E+00	9.16E-01	3.87E+00	7.66E+00	6.20E+00	2.74E+00	3.34E-01	1.14E+00	1.25E+00	1.95E+00	8.49E-01
SP2801	9.39E-01	1.20E+00	2.03E+00	8.80E-01	1.33E+00	2.21E+00	2.17E-01	2.47E+00	1.57E+00	1.60E+00	2.48E-01
SP8891	8.86E-01	8.36E-01	2.17E+00	3.88E+00	3.50E+00	1.97E+00	0.00E+00	1.99E+00	8.83E-01	1.78E+00	6.66E-01
SP9481	4.02E-01	6.68E-01	7.35E-01	2.89E-01	8.39E-01	1.14E+00	0.00E+00	8.34E-01	6.47E-01	4.47E-01	8.00E-02
SP5808	1.35E+00	1.52E+00	2.57E+00	3.61E+00	3.05E+00	2.13E+00	3.70E-01	2.45E+00	1.81E+00	1.53E+00	3.55E-01
SP6429	1.34E+00	1.12E+00	4.28E+00	4.19E+00	3.28E+00	2.95E+00	6.14E-01	1.33E+00	1.35E+00	1.60E+00	7.49E-01
SP5017	1.10E+00	2.14E+00	2.07E+00	6.44E-01	7.15E-01	1.68E+00	0.00E+00	1.47E+00	9.91E-01	1.05E+00	4.24E-01
SP8229	6.93E-01	9.43E-01	1.47E+00	6.54E-01	7.49E-01	1.62E+00	0.00E+00	1.21E+00	8.22E-01	1.01E+00	4.19E-01
SP8157	5.90E-01	6.96E-01	8.01E-01	8.76E-01	6.94E-01	1.11E+00	0.00E+00	1.28E+00	9.99E-01	6.50E-01	1.10E-01
SP5279	1.91E+00	1.86E+00	2.02E+00	1.11E+00	1.10E+00	2.20E+00	1.39E-01	1.89E+00	1.83E+00	1.59E+00	2.40E-01
SP8660	7.86E-01	1.03E+00	1.46E+00	5.97E+00	5.35E+00	1.78E+00	4.04E-01	1.40E+00	1.29E+00	1.41E+00	2.04E-01
SP11878	6.20E-01	9.27E-01	1.95E+00	7.89E-01	9.57E-01	1.77E+00	0.00E+00	1.54E+00	1.11E+00	1.44E+00	5.49E-01
SP9433	6.73E-01	8.14E-01	1.40E+00	5.39E-01	5.01E-01	1.16E+00	0.00E+00	1.17E+00	8.87E-01	1.21E+00	2.08E-01
SP2881	1.50E+00	1.68E+00	3.40E+00	1.17E+00	1.12E+00	2.78E+00	4.48E-01	1.91E+00	1.43E+00	2.81E+00	7.14E-01
SP7378	5.58E-01	7.47E-01	9.49E-01	6.50E-01	9.05E-01	1.11E+00	0.00E+00	7.56E-01	6.41E-01	8.10E-01	3.48E-01
SP9816	8.22E-01	7.70E-01	2.68E+00	4.44E+00	3.29E+00	2.12E+00	3.02E-01	2.08E+00	7.95E-01	1.73E+00	6.00E-01
SP4265	5.45E-01	9.09E-01	1.10E+00	1.74E+00	1.76E+00	5.66E-01	0.00E+00	1.47E+00	9.67E-01	8.01E-01	4.86E-01
SP2793	1.82E+00	2.05E+00	1.98E+00	1.33E+01	1.24E+01	1.62E+00	7.70E-01	2.00E+00	1.55E+00	1.75E+00	9.72E-01
SP6825	1.46E+00	2.33E+00	1.97E+00	1.33E+00	1.41E+00	2.59E+00	0.00E+00	2.24E+00	1.73E+00	1.43E+00	4.19E-01
SP4523	8.39E-01	1.17E+00	1.68E+00	6.37E-01	8.02E-01	1.58E+00	2.12E-01	1.49E+00	7.41E-01	1.41E+00	1.41E-02
SP9930	9.87E-01	9.38E-01	2.21E+00	5.75E+00	4.94E+00	1.86E+00	1.94E-01	1.02E+00	9.27E-01	1.42E+00	4.90E-01
SP5820	6.00E-01	1.12E+00	1.05E+00	4.27E-01	7.86E-01	1.30E+00	0.00E+00	1.33E+00	1.17E+00	8.77E-01	3.77E-01
SP10470	9.34E-01	4.12E-01	3.00E+00	6.64E+00	6.05E+00	2.36E+00	1.99E-01	2.09E+00	5.06E-01	2.45E+00	6.75E-01
SP9648	1.04E+00	1.25E+00	2.80E+00	5.67E+00	4.80E+00	2.29E+00	6.80E-01	2.03E+00	7.81E-01	2.45E+00	1.79E+00
