Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP115064	0	39	0	53	17	12	0	0	4	0	35	0
SP13359	0	5	14	0	17	22	9	0	7	4	17	0
SP116734	18	89	0	5	5	7	4	43	2	1	0	12
SP116770	0	1	6	7	1	7	13	7	1	2	0	33
SP13323	0	7	0	12	42	15	7	0	0	1	0	11
SP13367	82	69	0	22	20	16	23	0	5	5	0	0
SP96882	0	7	18	11	62	5	37	0	24	5	50	0
SP13283	18	0	2	0	9	13	3	0	3	1	14	0
SP116728	18	0	0	0	20	21	6	0	0	1	9	18
SP13478	8	3	0	0	40	0	5	0	2	0	2	0
SP116744	0	1	8	11	0	46	8	0	6	10	0	29
SP115093	12	50	78	0	0	69	10	0	1	3	3	0
SP13315	0	1	0	8	15	1	1	6	1	0	1	0
SP13331	36	48	0	0	15	23	14	0	10	0	18	0
SP115108	6	31	102	0	22	18	13	0	4	0	0	0
SP116752	0	4	0	7	0	36	0	28	4	0	45	0
SP115085	0	5	0	11	21	33	10	12	19	0	12	0
SP115102	14	0	0	8	29	0	5	0	18	2	12	27
SP13379	0	7	0	31	11	32	8	0	8	1	11	0
SP116750	58	48	0	10	0	27	9	0	22	3	8	0
SP115125	0	0	8	0	23	0	1	30	0	0	2	0
SP115089	0	37	16	43	7	21	7	10	11	2	0	13
SP13297	38	0	6	0	7	48	13	0	11	0	0	0
SP13339	6	0	8	0	18	9	6	13	0	0	0	0
SP13671	0	1	10	0	40	35	5	36	8	0	0	0
SP116776	0	3	18	0	0	40	10	0	10	1	5	0
SP13683	33	37	0	0	2	0	0	8	10	0	0	0
SP116758	0	68	8	33	11	6	4	0	5	6	2	13
SP116782	27	63	71	0	10	36	4	11	2	0	0	0
SP13317	26	0	0	6	0	21	2	0	6	1	41	0
SP115128	55	22	0	0	13	0	3	0	0	0	3	0
SP116754	36	32	6	2	7	0	10	19	4	5	0	0
SP116766	100	105	0	40	35	15	7	35	11	2	0	0
SP116748	107	15	0	0	0	58	5	0	14	5	12	11
SP115070	9	5	10	0	36	0	8	0	0	0	28	1
SP115131	37	8	17	0	2	19	0	0	6	1	2	0
SP115097	19	10	3	4	34	6	22	0	12	6	8	0
SP115060	0	22	71	0	5	33	8	0	3	0	4	0
SP13594	27	47	0	50	4	19	11	0	0	0	1	0
SP96834	34	5	0	0	23	0	16	8	7	0	16	28
SP115057	25	0	2	0	69	11	1	0	16	0	30	0
SP116768	46	39	0	0	0	9	0	34	4	5	0	0
SP13442	66	46	0	9	13	44	6	0	0	2	8	0
SP13325	36	0	0	0	0	9	0	1	6	0	7	0
SP116736	13	0	13	0	68	0	0	0	0	1	0	10
SP13619	32	6	0	1	37	0	5	1	1	0	24	19
SP115111	100	38	34	0	27	36	2	0	20	0	24	0
SP116760	0	5	55	0	26	0	7	9	11	4	0	0
SP13311	10	4	0	7	18	17	6	0	11	3	14	0
SP13509	4	0	22	0	18	23	8	0	0	0	4	14
SP13539	0	7	0	17	18	15	4	0	12	5	0	0
SP13624	12	2	0	6	15	48	6	0	19	1	0	0
SP116746	0	2	66	0	0	0	6	0	3	5	6	26
SP13490	0	0	0	17	18	28	6	12	14	2	21	11
SP116774	0	20	0	20	32	0	0	12	14	0	0	0
SP115105	24	0	0	0	17	26	3	0	5	5	7	12
SP13278	21	0	0	9	18	18	7	0	14	0	6	0
SP116756	111	37	0	7	0	41	10	0	19	2	0	0
SP13319	5	1	2	4	7	9	0	0	0	0	9	0
SP13280	44	50	0	0	4	26	4	0	9	0	0	0
SP13363	19	0	0	14	13	9	7	0	1	1	20	0
SP13347	15	0	0	0	34	2	5	32	7	2	0	14
SP116730	0	11	87	0	16	17	0	0	10	2	18	0
SP13365	0	5	0	14	23	4	0	0	12	2	17	0
SP115099	40	44	0	33	12	0	8	25	0	1	0	0
SP116764	6	0	27	0	0	41	2	6	2	4	0	4
SP116772	0	17	0	11	14	37	8	0	4	2	4	18
SP96888	6	2	0	0	0	0	3	27	2	2	8	0
SP13327	29	15	12	1	45	3	19	0	6	0	12	0
SP116740	48	66	0	4	6	22	5	0	15	0	8	0
CPCT02150038T	253	0	340	8	50	0	26	39	42	51	18	0
CPCT02040203T	0	0	0	0	7	0	5	0	0	72	3	0
CPCT02300038T	0	142	973	110	67	0	22	0	19	182	85	0
WIDE01010265T	0	57	925	50	105	5	18	0	24	75	0	0
CPCT02310012T	803	716	0	384	0	0	0	326	67	217	0	0
CPCT02080232T	1115	830	414	250	66	0	23	0	70	169	0	0
CPCT02180068T	3580	1456	0	460	0	84	276	0	0	315	0	0
CPCT02290041T	1091	152	0	225	103	29	35	36	53	104	20	0
CPCT02040278T	0	0	679	185	44	24	47	0	36	79	66	176
CPCT02310017T	1240	543	1612	440	36	0	28	0	69	323	0	0
CPCT02150022T	79	60	1	0	41	0	7	0	7	68	18	0
CPCT02150026T	153	489	1369	231	77	0	36	0	38	169	0	0
CPCT02150030T	1116	111	0	295	72	0	1	0	16	116	0	0
CPCT02180037T	347	220	0	75	45	6	35	0	15	213	0	155
CPCT02150033T	75	9	193	0	26	0	29	0	23	186	17	0
CPCT02230051T	37	0	90	0	3	54	16	0	15	56	7	0
CPCT02340030T	0	124	126	0	0	29	115	0	617	204	43	108
CPCT02340031T	160	371	766	0	23	44	33	0	25	100	49	0
CPCT02230066T	0	164	296	39	49	0	7	0	9	146	11	0
CPCT02180043T	457	289	0	90	0	91	19	0	2	371	0	0
CPCT02120032T	3971	828	0	7075	0	0	0	0	0	28	0	0
CPCT02300023T	307	124	0	22	151	0	5	0	18	130	8	0
CPCT02180001T	781	701	371	412	9	101	1	0	93	147	0	0
CPCT02330016T	358	344	991	189	35	0	8	0	14	67	80	0
CPCT02180015T	323	148	12	0	33	44	18	0	14	29	0	0
WIDE01010545T	0	256	2342	136	0	40	21	0	10	136	43	0
