MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.002279306553173228	0.009806251644622534	0.08496991066262126	0.0008918140773313066	0.012617372986860574	0.0012317146710120143	0.04118378822226079	0.0010649635459412826	0.5891930881142616	0.003658930728561245	0.047556153917685154	0.009446897479065228	0.018118651348631828	0.019757781557852353	0.003704992011480499	0.03251290335319936	0.009418076959559601	0.00441360647790134	0.003941943222889677	0.024525482021272183
1:Del:C:1	7.1616953937336806e-06	0.0006169819644128438	0.1980481650494039	0.0008460172921240883	0.004514108594548816	0.025688836991321295	0.09883920701220635	0.009205884480907115	0.15688116781413555	0.001372449729096843	0.00027400465682148934	0.00563065189126064	0.01561218041745292	0.024309693437535317	0.0016515342431739554	0.006476749484427273	0.008133941711857915	0.017435035230882932	0.0028872609039535748	0.014595030055497773
1:Del:C:2	0.0008437093425527564	7.646395970368758e-05	0.2354120571911335	0.000855711883486947	0.0029621698915434534	0.012459836920606903	0.02517762190895155	0.002427307445323095	0.008442681253654882	0.000516487862842041	0.006620018692992744	0.009911819696426391	0.0015953649871516973	0.0070770347723737356	0.0035821135302467155	0.007732620774768293	0.0027677876921370624	0.0012630601529963314	0.0014157750022422988	0.007420376904322552
1:Del:C:3	0.000937865900923498	0.00033647281234152617	0.0648801257275045	0.02048790454531627	0.0032388420229835903	0.007233338533551432	0.03385192999034189	0.0012145740039159135	0.00909377044517896	0.0002036487633449724	0.004409518563188612	0.00036672641521363404	0.015549579820944927	0.010694083871494514	0.00022136248994115705	0.0002782940212637186	0.008883424566374743	0.005462558809667826	0.0006690675571007886	0.007219984761322848
1:Del:C:4	0.0019443189288733719	0.00020821622430958087	0.041519391043111684	0.06365776360617019	0.003340094883774327	0.00016932691023612277	0.027934012439873188	1.401298464324817e-47	6.493455455796492e-05	5.820451806357596e-05	0.0001967054500710219	0.004896915120611993	0.008010409605558379	0.00287274309550412	0.00014179523110215088	0.00019154556794092058	0.0036493875848827885	8.546606870368122e-05	0.0003565658164734486	0.00030371382541488856
1:Del:C:5	0.01515784036135301	0.000365574401489539	0.018319375638384372	0.1923696817457676	0.005242856325394171	0.0	0.004403259569080546	0.0	0.0	0.0005307804881346101	0.0017223734687721048	0.00016483444969054518	0.00015672836452722548	0.0006105771887814626	0.004666338980604224	0.0001084809168241918	0.00224026665364363	3.111887245950129e-05	3.5016508803664694e-10	0.0005164558151881238
1:Del:T:0	0.00010426415181427728	0.0055620376887964085	0.03986154853831977	0.0024087369084554665	0.013279991182571393	0.047402234121691436	0.0364935365007841	0.0028055007948023557	0.003018541874771472	0.0010357174838281935	0.004171502438257448	0.009623420602729311	0.10972822320181877	0.2472529741981998	0.006598854596086312	0.03493950161908287	0.02998961079865694	0.01163363960244169	0.015693434071727096	0.014145121183246376
1:Del:T:1	0.0004911019033170305	0.0026558600226053385	0.04144138580188155	0.008286617778940126	0.008053234043181874	0.0643958199955523	0.027652837615460158	0.0036032546413480304	0.008272700880770572	0.0016687952780921479	0.009346962086856364	0.00020468627102673053	0.05624728742521256	0.11767818260472268	0.018020774675533174	0.0066675173415569585	0.02298330378427636	0.006110260765999556	0.0032344887031649705	0.022506902304012328
1:Del:T:2	0.0006458353611921553	0.0029954811645438893	0.026699251569807528	0.004716455302695976	0.007196832687186543	0.04657347145024687	0.026329887825995685	0.00106167605612427	0.0028774593932757854	0.00026838191964998257	0.010146329023627913	0.002806965765194036	0.14060024511069058	0.0640190014289692	0.00929653705446981	0.003626646351767704	0.010621271744748811	0.013574553829530487	0.00028938243893207984	0.0046776670991675925
1:Del:T:3	0.009545784139772877	0.0006970101162733075	0.026207400607527232	0.007226565732853982	0.009264148391084746	0.004001122479676269	0.025580968307331205	0.0019340813697999693	0.004399595493741799	0.00347173738759011	0.008238350354877183	0.008366024380957243	0.2261732405051589	0.04908889591228217	0.02177872615866363	0.0029105550172971563	0.011700953736435623	0.003920354094007052	6.911281961947679e-06	0.009440739254350773
