MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
5:Del:R:4	9.01E-06	2.60E-06	1.74E-06	5.39E-07	2.09E-06	1.57E-05	8.52E-06	2.76E-05
5:Del:R:5	5.90E-06	3.11E-09	1.16E-10	5.22E-06	5.03E-07	1.40E-05	3.61E-09	1.25E-09
2:Ins:R:0	1.97E-04	9.87E-05	1.52E-05	1.84E-04	2.97E-04	1.14E-03	1.68E-04	8.69E-04
2:Ins:R:1	1.65E-04	1.23E-04	1.73E-05	2.69E-04	2.41E-04	6.95E-04	2.46E-04	3.45E-04
2:Ins:R:2	9.66E-05	5.73E-05	1.57E-05	1.46E-04	1.93E-04	4.60E-04	1.55E-04	2.22E-04
2:Ins:R:3	6.22E-05	3.08E-05	1.44E-05	4.41E-05	1.08E-04	2.26E-04	1.01E-04	1.39E-04
2:Ins:R:4	7.12E-06	6.80E-05	3.47E-05	5.21E-05	8.86E-05	1.62E-04	5.38E-05	1.38E-04
2:Ins:R:5	3.26E-05	1.51E-04	7.55E-05	3.05E-05	1.78E-04	6.96E-04	4.80E-05	4.93E-04
3:Ins:R:0	3.85E-05	1.61E-05	1.06E-05	7.21E-05	1.14E-04	2.41E-04	7.32E-05	3.31E-04
3:Ins:R:1	7.67E-05	1.08E-04	0.00E+00	2.15E-04	1.78E-04	3.72E-04	1.17E-04	2.30E-04
3:Ins:R:2	2.06E-05	2.75E-05	1.36E-06	8.08E-05	2.06E-05	1.41E-04	7.85E-05	9.46E-05
3:Ins:R:3	1.09E-05	8.17E-06	1.59E-06	1.27E-05	2.69E-05	6.13E-06	1.36E-05	2.35E-05
3:Ins:R:4	6.38E-06	8.44E-06	8.26E-06	7.31E-06	8.08E-06	3.09E-05	1.54E-05	1.10E-06
3:Ins:R:5	9.97E-06	3.84E-05	1.57E-05	4.13E-06	3.00E-05	1.15E-04	2.64E-05	9.22E-05
4:Ins:R:0	3.49E-05	5.10E-05	5.73E-06	5.10E-05	2.32E-05	2.75E-04	1.58E-04	4.44E-04
4:Ins:R:1	1.33E-04	9.73E-05	9.01E-06	2.13E-04	2.19E-04	6.11E-04	1.54E-04	2.04E-04
4:Ins:R:2	4.48E-06	1.12E-05	4.02E-11	4.39E-05	2.67E-05	5.23E-05	4.95E-05	8.48E-05
4:Ins:R:3	4.43E-06	7.40E-06	2.84E-06	2.63E-05	2.17E-05	2.09E-05	4.00E-05	3.98E-05
4:Ins:R:4	1.10E-05	2.31E-05	1.08E-05	7.62E-06	3.05E-05	4.33E-05	3.61E-05	5.96E-05
4:Ins:R:5	2.99E-05	4.14E-05	4.21E-06	3.95E-05	4.61E-05	1.64E-04	7.42E-05	7.12E-05
5:Ins:R:0	6.12E-10	2.75E-09	1.29E-06	2.51E-08	4.22E-09	1.63E-08	3.80E-08	2.10E-03
5:Ins:R:1	3.34E-04	3.66E-04	0.00E+00	8.79E-04	3.99E-04	2.07E-03	5.84E-04	6.03E-04
5:Ins:R:2	7.83E-06	4.26E-05	6.12E-06	6.85E-06	1.04E-04	1.79E-04	1.02E-04	1.07E-04
5:Ins:R:3	2.40E-05	2.12E-05	0.00E+00	9.66E-06	1.59E-05	8.42E-05	1.00E-05	7.32E-05
5:Ins:R:4	1.92E-05	1.97E-05	8.60E-11	5.06E-06	3.12E-05	4.36E-05	1.53E-05	2.29E-05
5:Ins:R:5	5.79E-06	1.15E-05	6.68E-11	1.50E-05	7.42E-06	4.13E-05	1.09E-05	8.32E-10
2:Del:M:1	3.14E-04	2.24E-04	3.57E-05	7.55E-04	5.84E-04	1.52E-03	3.37E-04	6.03E-04
3:Del:M:1	1.22E-04	9.44E-05	8.03E-06	2.70E-04	1.91E-04	5.32E-04	2.49E-04	2.94E-04
3:Del:M:2	1.73E-04	1.33E-04	2.50E-05	2.94E-04	1.99E-04	7.11E-04	2.33E-04	2.72E-04
4:Del:M:1	9.78E-05	8.36E-05	1.36E-05	2.46E-04	1.72E-04	3.07E-04	2.16E-04	2.55E-04
4:Del:M:2	5.85E-05	1.28E-04	1.65E-05	2.08E-04	2.02E-04	4.88E-04	1.93E-04	2.31E-04
4:Del:M:3	1.49E-04	1.75E-04	2.27E-05	4.21E-04	2.47E-04	1.26E-03	3.14E-04	4.05E-04
5:Del:M:1	6.08E-04	1.66E-04	1.40E-05	3.31E-03	1.25E-03	1.10E-03	2.33E-03	1.45E-03
5:Del:M:2	5.02E-04	2.37E-04	2.10E-05	2.31E-03	9.21E-04	1.34E-03	1.11E-03	8.94E-04
5:Del:M:3	2.67E-04	1.90E-04	1.36E-05	1.13E-03	5.54E-04	1.24E-03	9.57E-04	4.57E-04
5:Del:M:4	9.60E-05	1.28E-04	8.45E-06	5.04E-04	7.30E-05	5.27E-04	5.73E-04	4.61E-04
5:Del:M:5	1.29E-04	1.87E-04	1.80E-05	1.49E-04	2.56E-04	1.24E-03	1.08E-03	5.20E-04
