Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP116409	34	8	0	14	11	0	2	5	0	7	0	15	2	0	32	8	0	6
SP116416	1	0	0	2	3	13	2	6	0	1	0	1	0	0	0	2	0	0
SP116424	2	2	0	3	1	5	2	1	0	5	0	4	0	0	7	0	1	1
SP116515	0	11	1	14	8	21	11	9	1	8	0	0	0	9	1	0	0	0
SP116499	11	9	4	53	35	0	15	1	4	7	0	2	0	0	1	2	8	6
SP116505	136	2	2	26	59	0	4	0	0	1	1	1	17	0	6	3	10	10
SP116509	8	14	2	37	33	0	15	20	0	6	29	4	0	0	8	3	3	0
SP116437	6	6	0	10	3	5	0	14	0	9	0	0	0	0	4	0	2	6
SP116512	29	12	0	60	17	51	5	0	0	3	0	171	0	0	29	0	0	9
SP116465	5	1	0	8	35	0	6	0	0	1	0	42	0	0	77	4	13	0
SP116496	46	111	0	36	35	57	47	97	0	18	0	19	0	0	34	14	0	38
SP116525	20	31	0	31	31	49	2	44	0	8	0	4	0	0	17	0	14	3
SP116481	9	0	1	7	3	0	2	0	0	0	0	0	2	0	0	0	0	17
SP116586	3	3	0	18	4	8	8	11	0	3	0	1	9	0	5	1	1	0
SP116528	156	21	0	20	14	0	4	31	0	6	42	11	0	49	2	3	16	0
SP116589	67	59	7	83	38	0	39	0	0	14	0	6	57	0	12	0	3	10
SP116406	6	12	0	37	22	0	1	0	0	1	8	8	0	0	12	0	10	0
SP116484	3	0	2	6	4	24	0	0	0	0	0	1	0	0	0	0	0	3
SP116453	10	6	1	17	7	21	0	7	0	2	0	4	9	0	5	3	7	0
SP116469	22	113	0	20	10	157	36	21	0	21	0	24	3	0	0	5	0	0
SP116578	19	276	0	31	20	35	123	71	3	28	0	31	57	3	22	0	0	0
SP116531	32	1	0	17	5	0	2	6	0	5	0	6	21	0	3	0	0	0
SP116593	3	0	1	33	4	0	0	4	0	5	0	0	5	0	3	0	4	0
SP116487	1	2	0	2	0	0	4	0	0	0	11	3	0	1	0	0	0	6
SP116456	2	0	0	5	2	0	0	12	0	3	0	1	0	0	4	15	0	5
SP116472	40	13	3	25	46	0	30	6	0	3	0	5	7	0	20	13	11	17
SP116518	123	9	3	105	124	0	7	38	0	5	0	13	0	79	25	3	19	14
SP116412	23	3	0	31	23	12	0	0	1	5	0	3	0	0	2	0	0	0
SP116534	10	8	0	10	13	2	15	11	0	4	0	0	0	5	6	2	0	3
SP116596	21	52	0	23	8	175	17	4	0	30	0	11	2	0	2	8	3	42
SP116490	19	0	0	39	39	0	15	0	0	6	17	2	4	0	8	0	8	0
SP116459	30	15	1	31	27	19	7	18	0	3	0	10	0	9	14	1	2	14
SP116475	33	0	0	19	19	26	1	0	0	3	0	0	2	1	8	1	0	0
SP116520	21	7	0	46	32	93	7	7	0	10	0	1	0	0	0	0	2	26
SP116431	51	11	4	58	25	102	1	0	0	11	0	14	0	0	0	7	0	0
SP116582	99	36	0	51	44	0	31	40	0	6	0	6	17	0	9	10	20	24
SP116599	36	0	0	14	46	18	0	13	0	6	0	5	0	14	0	0	4	3
SP116478	19	0	2	65	28	0	3	0	0	1	6	3	0	11	4	5	2	20
SP116462	28	4	0	6	13	4	2	8	0	2	0	4	4	0	6	0	4	17
SP116523	42	8	0	5	21	22	4	0	0	1	0	0	6	6	0	1	0	11
SP116434	6	7	0	0	1	0	0	3	0	1	0	1	2	0	0	0	5	1
SP122725	66	21	0	26	40	25	13	20	0	4	0	29	0	23	16	0	4	8
SP122476	15	11	6	43	13	74	25	7	0	19	0	4	8	14	0	0	1	39
SP122372	0	107	0	32	0	60	8	27	0	31	0	14	0	0	4	0	4	0
SP122489	30	1	1	27	20	43	4	32	0	6	0	6	0	0	2	7	0	2
SP122560	38	16	0	17	17	11	8	0	0	1	0	4	6	0	0	9	21	35
SP122590	13	15	0	40	20	54	3	5	0	4	0	5	1	2	4	1	7	19
SP122714	14	8	2	20	7	46	6	9	0	1	0	3	0	9	14	3	6	0
SP121870	45	0	1	31	46	0	8	37	0	7	0	9	6	21	12	2	1	0
SP123010	63	22	1	21	13	3	6	32	0	1	8	12	30	8	42	2	5	9
SP121865	19	26	3	28	27	41	4	24	0	10	0	8	12	0	5	0	7	0
SP122676	118	4	4	60	34	50	13	0	0	14	19	8	2	11	3	2	5	24
SP122412	21	20	4	17	4	11	16	20	0	4	0	7	25	13	15	1	10	0
SP122392	121	51	0	108	61	44	137	47	10	13	0	31	19	0	64	4	46	4
SP122634	24	23	0	29	18	0	10	30	0	7	7	11	7	0	15	9	5	22
SP122702	22	0	7	55	18	0	8	42	0	31	20	13	13	0	1	2	1	43
SP121828	27	13	2	39	4	15	13	0	0	29	0	3	0	0	19	0	2	43
SP121783	7	30	0	29	8	40	14	0	0	7	0	6	0	0	4	0	0	97
SP121774	39	47	0	129	32	6	14	7	0	13	0	17	0	25	22	2	5	91
SP121790	10	9	1	59	18	0	11	30	0	6	11	2	0	0	5	6	6	57
SP121859	23	0	0	31	16	35	9	18	0	18	0	7	12	8	1	2	0	50
SP121808	11	8	0	0	3	0	4	45	14	11	0	3	0	2	8	0	0	23
SP121781	43	56	1	165	57	30	18	27	0	31	0	17	14	0	78	4	13	0
SP121763	12	24	0	12	6	43	13	15	2	0	0	4	0	0	4	0	0	26
SP121811	14	26	0	26	3	14	30	8	0	7	0	1	0	0	13	6	16	37
SP121852	16	35	0	54	17	0	14	17	12	12	41	2	8	0	0	6	9	12
SP122361	59	12	2	50	159	71	14	32	0	12	50	46	0	2	51	0	8	121
SP121837	6	25	1	23	7	13	9	18	0	6	0	7	5	0	10	4	17	3
SP121824	0	18	0	18	0	6	11	33	0	2	0	3	0	0	9	2	1	14
SP121841	4	6	1	23	17	15	0	19	0	5	0	3	0	0	3	0	4	16
SP121831	30	10	3	25	21	0	6	0	0	1	0	0	0	0	0	0	4	120
SP121761	58	22	2	112	20	46	15	25	0	14	8	7	0	0	20	3	0	32
SP121816	17	8	1	46	17	82	6	14	0	16	11	6	0	0	0	2	8	34
SP121861	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	3	6	0
SP121847	16	26	1	66	16	0	13	32	0	9	45	9	0	0	0	0	0	12
DRUP01010001T	57	60	18	68	28	32	43	25	13	40	0	47	36	17	68	5	1	0
CPCT02010424T	72	120	20	72	19	105	19	0	18	55	78	26	15	0	4	14	14	0
CPCT02010349T	9	17	3	20	3	2	5	7	14	13	0	14	11	0	10	2	12	2
CPCT02020325T	45	1	49	6	16	21	10	20	62	7	45	24	7	0	5	18	5	0
CPCT02030246T	32	16	50	35	24	0	24	70	7	6	25	12	9	0	20	14	7	9
CPCT02070010T	76	0	37	28	27	0	14	19	17	15	0	8	31	0	13	10	2	0
CPCT02010370T	9	41	12	64	25	2	13	0	33	0	0	1	11	0	0	4	37	1
CPCT02010369T	140	148	54	88	57	0	63	100	80	32	0	62	67	0	0	10	57	8
CPCT02070013T	80	216	61	47	71	167	55	60	15	41	25	16	2	0	16	6	17	0
CPCT02060018T	54	0	41	21	8	0	7	48	13	6	0	7	15	25	6	15	13	0
CPCT02060022T	60	12	41	9	22	31	6	30	0	21	0	14	0	34	22	4	12	6
CPCT02070009T	68	31	74	68	40	14	20	30	69	10	105	18	7	0	17	10	0	0
CPCT02010398T	27	219	109	32	52	0	32	25	0	39	26	48	4	0	17	28	21	12
CPCT02010408T	29	6	49	0	6	27	18	8	53	8	73	14	16	0	38	0	24	15
CPCT02030246TII	43	11	18	50	26	17	17	47	10	13	51	17	19	0	18	10	11	7
CPCT02010386T	129	38	45	92	71	13	9	16	0	9	68	5	0	79	1	9	10	21
CPCT02020309T	115	19	145	39	41	6	7	21	8	6	85	18	16	0	16	21	14	0
CPCT02080045T	70	355	22	104	101	47	123	160	34	64	0	58	42	40	11	14	0	15
CPCT02020398T	30	24	18	10	26	0	22	0	41	0	0	12	0	9	31	5	24	14
CPCT02010392T	7	42	95	0	6	13	0	16	0	14	0	8	26	0	16	0	10	11
CPCT02090003T	105	14	52	45	17	0	20	0	67	10	0	0	0	0	18	14	0	0
CPCT02060274T	61	9	36	4	66	20	34	39	8	18	140	0	65	0	0	9	12	19
CPCT02020650T	83	180	70	36	16	63	10	153	6	15	0	30	0	33	1	3	10	21
CPCT02080181T	55	14	43	53	18	0	7	30	0	26	0	22	57	1	25	12	2	18
DRUP01340015T	41	0	68	28	12	16	11	6	0	7	0	7	7	98	1	354	4	0
CPCT02070436T	84	150	120	126	204	42	1457	34	36	44	173	39	0	0	16	19	226	29
CPCT02050225TII	70	0	48	11	33	0	11	38	67	14	0	25	14	7	30	0	14	0
DRUP01070031T	161	0	40	6	11	19	4	21	25	7	0	0	18	39	9	14	0	1
CPCT02070278T	31	3	45	7	11	0	8	5	0	9	5	3	41	27	19	10	0	0
CPCT02010732T	116	18	70	20	29	56	28	0	22	8	0	10	0	79	29	4	10	1
CPCT02060181T	28	20	35	21	48	0	0	31	48	10	19	10	0	40	6	15	9	8
CPCT02080175T	92	39	64	7	26	100	12	42	45	11	0	4	13	0	10	5	15	30
CPCT02020903T	18	0	20	4	29	51	23	0	60	14	0	29	0	9	27	12	5	14
CPCT02070441T	88	5	24	21	28	0	7	20	24	18	27	14	8	24	7	17	21	0
CPCT02080181TII	31	15	27	52	21	2	0	40	27	20	88	16	10	0	26	140	5	17
CPCT02070290T	56	20	60	65	35	0	10	12	17	39	77	16	37	0	8	11	21	22
DRUP01090011T	88	2	114	9	0	69	21	0	10	0	17	6	1	0	19	25	0	24
CPCT02080297T	21	25	13	67	25	40	4	35	0	9	64	1	0	6	0	19	2	15
CPCT02010680T	29	11	61	13	20	72	0	10	26	11	0	3	0	5	16	10	10	6
CPCT02090064T	58	3	7	14	28	4	14	29	26	11	0	6	0	7	16	18	9	10
CPCT02020937T	105	0	22	7	25	46	0	0	84	6	0	5	1	25	11	0	2	0
CPCT02090065T	58	22	30	37	32	0	17	22	27	11	97	11	2	22	19	18	2	2
CPCT02060191T	109	217	66	64	89	2	67	147	0	23	0	20	16	44	0	11	33	0
CPCT02060192T	0	28	85	11	5	21	4	10	0	0	42	15	34	5	12	8	3	28
CPCT02011090T	23	7	13	18	8	0	2	16	24	0	0	22	24	0	3	18	5	0
CPCT02070463T	48	46	23	24	15	0	65	14	0	12	0	15	12	25	11	13	16	0
CPCT02011094T	13	0	13	13	2	0	5	6	19	5	0	7	29	5	30	5	10	0
CPCT02030458T	28	35	50	24	2	0	7	0	22	17	0	12	48	4	11	2	16	0
CPCT02060282T	32	0	7	2	9	14	0	6	14	8	0	5	0	19	5	15	10	0
DRUP01090012T	124	0	68	5	16	26	5	16	57	4	33	8	23	0	2	18	17	13
CPCT02090042T	52	22	34	7	4	54	8	7	49	10	0	19	8	5	14	4	13	0
CPCT02340078T	12	3	46	1	2	13	3	12	10	0	0	1	0	13	14	15	3	5
WIDE01010040T	33	293	6	22	36	65	76	115	48	49	22	45	0	16	31	0	0	35
CPCT02020683T	74	521	156	47	60	92	109	125	0	51	0	55	4	30	31	5	10	0
CPCT02020691T	103	79	111	48	83	71	36	57	49	26	23	14	8	42	0	9	28	37
DRUP01010077T	100	21	36	22	12	45	16	0	43	4	13	11	0	72	20	12	2	0
DRUP01050021T	450	461	162	142	1002	102	160	0	136	567	215	100	0	0	112	169	52	0
CPCT02080206T	27	6	41	13	9	11	9	17	38	1	0	7	0	3	8	4	0	1
CPCT02060292T	107	196	22	32	26	33	59	67	0	13	0	16	0	40	2	10	0	20
CPCT02060290T	13	5	9	6	11	46	4	0	28	1	0	6	0	12	9	4	6	6
CPCT02090044T	67	123	93	150	39	0	30	85	18	497	0	4	90	0	0	77	14	20
WIDE01010138T	74	55	52	32	25	0	38	8	35	9	0	3	2	0	0	28	107	0
CPCT02130062T	54	39	73	57	40	0	28	40	0	4	0	0	78	48	0	16	10	0
WIDE01010160T	96	56	36	10	82	90	17	6	23	5	102	3	3	11	1	27	2	21
CPCT02020706T	4	31	92	0	2	5	15	0	21	7	5	2	0	5	2	0	18	0
CPCT02070313T	15	10	44	0	30	11	6	25	45	0	77	16	0	16	3	2	2	0
WIDE01010187T	54	218	27	24	34	285	43	77	0	34	0	25	15	28	0	9	22	0
WIDE01010169T	270	41	18	127	134	0	38	65	96	46	5	33	12	75	12	6	0	22
CPCT02100161T	323	372	72	162	134	111	76	93	0	57	77	58	89	158	24	20	0	0
CPCT02070317T	104	0	36	39	63	0	9	24	43	12	0	19	12	13	25	13	0	6
WIDE01010239T	143	0	31	0	29	37	17	26	79	4	0	10	0	0	13	12	8	0
WIDE01010233T	178	0	30	45	132	0	34	18	88	28	0	9	0	1	39	24	10	0
CPCT02070322T	19	20	76	35	8	0	10	32	8	7	67	3	3	0	20	4	3	0
WIDE01010262T	0	198	31	71	66	0	92	118	27	47	80	30	25	0	19	0	7	0
WIDE01010267T	108	4	22	38	79	6	8	5	46	23	69	23	8	64	36	8	0	0
WIDE01010293T	1	0	8	0	0	0	0	0	9	3	0	0	10	22	1	6	17	0
WIDE01010167T	17	17	16	0	2	71	1	0	41	9	16	3	9	0	1	7	0	4
CPCT02060211T	41	29	120	115	97	0	1	49	34	21	7	19	0	15	19	13	19	0
DRUP01080012T	70	477	384	118	126	0	137	159	0	68	24	53	83	51	9	15	21	33
WIDE01010356T	38	40	27	27	21	0	113	56	69	9	1	5	29	20	26	16	10	6
WIDE01010374T	20	149	3	36	23	0	43	5	0	6	20	11	18	0	0	15	0	0
WIDE01010393T	84	260	33	243	131	112	85	136	49	53	58	43	21	0	14	17	19	13
CPCT02090036T	240	16	59	0	177	0	18	15	0	2	0	0	0	135	0	6	0	0
CPCT02340018TII	56	175	184	85	77	250	223	2	36	18	0	0	32	0	5	24	45	38
CPCT02340088T	36	18	39	0	39	65	22	0	43	16	0	20	4	0	51	8	18	15
WIDE01010452T	142	11	31	9	14	53	13	63	0	5	0	1	0	35	18	9	7	0
CPCT02080227T	78	38	124	0	16	91	18	7	0	4	12	9	18	9	0	15	26	1
CPCT02060230T	238	31	58	37	12	0	0	47	26	13	0	0	0	5	28	1	19	0
CPCT02020750T	5	11	36	10	2	30	4	0	18	6	17	8	7	0	14	5	6	0
CPCT02060241T	29	18	51	5	44	0	2	0	7	7	0	22	28	39	2	0	19	2
CPCT02060245T	33	3	87	59	57	26	12	44	18	11	31	1	0	0	5	3	3	4
CPCT02070319T	20	27	79	47	19	26	19	40	17	21	54	15	0	0	14	13	7	18
CPCT02010856T	62	32	36	28	29	26	0	11	18	11	0	239	5	29	0	3	26	7
CPCT02090052T	38	0	43	105	76	2	0	13	0	43	0	15	51	92	0	16	0	0
CPCT02090053T	0	9	41	28	40	0	6	0	14	4	71	14	10	33	7	5	5	0
CPCT02070357T	238	243	81	536	328	156	235	77	74	51	0	40	0	69	0	10	115	0
CPCT02090057T	0	19	26	13	4	69	8	7	12	3	0	16	7	0	9	0	0	9
CPCT02270035T	83	8	38	3	22	54	0	9	76	3	50	4	13	0	0	0	7	31
CPCT02060254T	41	0	32	95	112	0	2	16	27	14	156	11	0	3	6	9	19	0
CPCT02070365T	29	16	25	17	25	0	4	10	0	5	0	8	48	34	12	10	16	0
CPCT02060258T	28	1	37	0	5	19	11	16	9	2	4	1	19	0	11	14	19	18
CPCT02080247T	78	45	81	41	38	3	8	26	114	7	6	14	21	0	68	19	11	0
CPCT02020794T	114	48	81	101	37	0	40	54	21	27	45	246	0	64	45	24	14	4
CPCT02020790T	34	6	47	24	14	65	13	27	0	18	0	4	0	37	39	4	2	0
CPCT02060253T	27	13	31	13	10	65	4	0	27	11	0	12	28	11	5	25	5	0
CPCT02020775T	46	5	33	11	23	0	0	28	10	5	0	5	46	33	28	9	2	16
CPCT02030513T	88	15	92	42	13	104	32	6	1	5	0	28	0	29	14	18	24	14
CPCT02380051T	17	6	43	7	25	0	5	0	1	6	0	4	0	76	9	11	5	7
CPCT02080248T	49	29	76	11	49	22	8	13	5	11	0	12	6	28	7	9	10	3
CPCT02070371T	8	88	51	13	53	40	19	0	25	22	0	4	0	24	8	3	10	27
CPCT02070366T	15	21	53	22	8	13	11	0	22	14	20	7	0	0	8	10	11	11
CPCT02050392T	31	46	82	20	25	0	5	51	13	7	0	13	12	19	22	4	6	4
CPCT02130147T	279	423	51	54	75	24	135	145	0	52	0	38	10	45	20	30	22	0
CPCT02020812T	66	0	30	11	30	0	19	8	31	7	20	7	0	9	0	14	0	24
CPCT02020820T	35	43	74	8	8	11	54	9	39	10	67	5	7	0	21	20	0	2
DRUP01090014T	194	7	64	49	127	23	7	0	0	23	0	6	86	33	0	18	18	40
CPCT02060240T	120	64	54	36	36	0	12	55	44	18	27	24	0	9	23	26	21	0
DRUP01060024T	284	224	32	33	51	66	99	0	109	26	137	10	0	11	2	14	0	4
CPCT02020848T	0	16	42	0	2	92	22	0	8	31	0	19	32	0	1	9	1	0
CPCT02010648T	9	34	50	39	41	0	43	13	0	15	0	10	0	0	0	17	177	33
CPCT02060130T	25	31	51	7	30	15	24	42	0	14	88	30	5	0	33	20	14	0
CPCT02010649T	240	13	116	12	23	28	1	0	9	1	0	27	9	76	4	10	3	8
CPCT02060127T	81	0	53	37	18	0	8	20	20	8	106	6	0	0	14	11	0	13
CPCT02340106T	55	18	69	28	10	45	28	16	32	10	0	9	35	13	5	20	3	4
CPCT02150034T	180	77	46	90	89	12	32	121	0	34	118	12	0	13	7	21	30	0
CPCT02030415T	45	203	218	173	65	444	52	56	181	201	0	0	0	0	0	67	0	0
CPCT02060235T	35	20	2	3	4	9	2	18	69	5	13	14	26	0	15	16	0	16
CPCT02010625T	120	18	69	16	5	0	0	7	0	16	30	8	38	35	2	6	20	0
CPCT02060275T	65	5	45	15	56	18	4	0	13	6	8	10	0	82	0	14	8	0
CPCT02340026T	17	4	58	29	28	0	11	60	66	13	0	11	21	1	13	0	0	0
CPCT02090063T	65	58	11	9	18	0	5	37	5	9	0	6	28	20	13	3	19	0
CPCT02010549T	20	36	160	65	33	0	11	25	19	11	24	2	12	0	0	6	6	4
CPCT02060066T	27	30	20	14	12	9	14	7	15	12	0	14	22	14	9	10	0	6
CPCT02020450T	23	7	8	16	0	24	11	4	16	2	17	8	2	0	4	0	0	0
CPCT02010406TII	6	26	23	3	17	47	13	33	5	18	0	3	0	6	26	5	0	5
CPCT02050167T	59	17	23	19	32	40	11	10	0	17	0	22	1	13	13	13	0	10
CPCT02110036T	7	25	37	21	12	33	9	6	41	10	0	11	0	19	9	4	0	0
CPCT02010599T	40	1	28	20	48	0	18	24	23	4	0	8	19	22	25	2	5	0
CPCT02010595T	49	3	8	0	34	19	9	27	11	4	0	10	10	28	12	0	0	0
CPCT02100091T	52	255	58	155	18	95	289	371	0	110	0	72	94	0	0	50	43	0
CPCT02060104T	0	8	10	0	1	1	8	37	29	2	0	2	9	0	5	0	0	0
CPCT02010600T	127	11	29	8	16	0	4	19	54	4	0	15	32	5	29	22	22	38
CPCT02110040T	233	6	130	264	106	0	21	63	97	38	0	31	5	111	0	46	110	0
CPCT02340018T	50	215	115	128	80	97	310	31	70	21	9	10	0	0	24	24	15	13
CPCT02050225T	69	6	46	7	32	23	12	30	38	9	38	24	8	4	48	0	8	0
CPCT02040141T	79	68	158	19	11	0	4	0	26	10	0	16	27	1	3	23	6	6
CPCT02340020T	35	28	74	29	52	26	16	17	0	13	0	8	0	0	24	13	9	0
CPCT02080139T	2	29	97	2	2	0	5	19	0	3	0	5	0	0	6	9	5	5
CPCT02060061T	173	0	34	43	299	108	6	0	7	2	0	43	7	14	45	4	0	20
CPCT02070051T	54	104	61	9	15	27	0	1	0	11	0	9	2	7	12	16	20	0
CPCT02010408TII	32	17	27	0	7	39	21	5	50	4	59	16	13	0	33	14	17	14
CPCT02010429T	46	28	31	18	2	15	13	21	15	14	3	8	26	0	8	5	4	0
CPCT02020438T	35	48	22	78	34	37	84	0	31	16	0	40	19	0	74	11	0	20
CPCT02040072T	44	18	27	62	38	115	16	29	31	16	0	1	0	7	7	14	17	5
CPCT02020428T	174	14	0	0	6	0	3	33	42	6	0	6	24	0	2	18	3	0
CPCT02010494T	48	16	28	27	23	25	15	35	21	13	0	81	8	11	29	7	5	34
CPCT02070095T	92	30	20	104	43	0	28	0	50	15	0	17	20	0	4	6	0	0
DRUP01070006T	5	0	31	1	3	15	3	0	0	0	22	0	5	0	3	6	3	0
DRUP01070005T	55	19	37	75	38	14	26	38	55	10	125	20	3	6	15	17	10	0
CPCT02020465T	7	19	8	35	0	21	6	4	34	1	0	0	0	0	27	18	0	0
CPCT02030325T	98	0	23	34	27	58	0	51	42	5	31	11	8	18	0	9	17	1
CPCT02090011T	64	0	48	10	76	65	36	10	1	4	40	4	50	52	0	20	0	0
CPCT02060071T	188	86	48	17	34	58	42	2	0	6	0	17	19	66	30	3	23	17
DRUP01070010T	66	6	47	44	12	0	25	29	8	10	114	8	0	0	10	27	9	0
CPCT02070111T	7	8	44	0	10	40	7	6	0	0	6	15	0	0	30	3	8	0
CPCT02070098T	88	5	18	54	61	0	16	48	6	13	30	8	21	0	8	11	2	0
CPCT02090012T	38	4	9	113	53	23	14	43	34	13	42	124	2	0	0	14	2	21
DRUP01090001T	77	14	22	24	30	0	0	0	17	8	52	9	0	49	29	5	9	0
CPCT02070108T	13	25	42	36	28	82	13	0	0	24	16	0	2	0	17	3	7	15
CPCT02010548T	43	9	14	12	7	31	4	4	52	9	0	6	9	0	14	0	13	0
CPCT02090014T	120	0	22	29	43	29	18	11	23	14	68	13	61	14	12	7	22	0
CPCT02010559T	98	22	54	0	3	8	21	9	18	8	37	22	13	0	9	24	15	28
CPCT02080102T	108	28	58	32	75	33	34	17	0	25	0	34	200	0	8	26	11	0
CPCT02030422T	32	19	56	0	9	46	2	11	18	4	3	5	10	0	0	6	7	7
CPCT02070249T	110	292	33	49	26	122	99	160	55	53	0	33	75	4	0	16	0	0
DRUP01070029T	118	29	119	20	40	0	11	3	0	1	15	5	0	43	5	9	8	0
CPCT02070247T	13	30	69	5	0	40	0	0	20	5	0	12	6	24	8	16	15	0
DRUP01010053T	76	11	45	0	14	25	9	41	41	15	47	2	15	0	5	21	10	15
DRUP01100003T	69	410	495	194	25	32	409	376	0	127	0	82	154	8	0	64	43	0
CPCT02070257T	201	4	80	0	97	19	2	53	29	8	0	12	12	88	24	18	0	17
CPCT02340046T	10	34	106	31	5	16	4	23	3	9	0	10	10	6	0	9	11	3
DRUP01080008T	110	66	268	29	79	109	15	30	14	29	0	62	119	0	26	110	24	12
DRUP01340002T	5	22	70	27	25	0	16	60	34	13	18	5	4	8	15	14	0	0
CPCT02010715T	38	38	140	16	4	41	6	0	51	3	0	3	12	14	5	11	0	3
WIDE01010465T	67	5	12	0	10	0	5	0	87	4	0	28	33	0	21	9	0	4
WIDE01010487T	26	30	16	22	18	40	8	19	81	6	0	17	0	0	21	19	9	2
WIDE01010492T	21	4	14	67	44	0	0	20	102	19	0	13	9	0	12	8	20	1
WIDE01010497T	16	38	17	11	7	42	20	7	39	13	0	3	9	0	16	18	23	0
WIDE01010521T	249	140	36	126	141	29	75	53	0	65	24	53	32	77	34	9	32	34
WIDE01010519T	46	231	28	32	24	9	86	139	24	24	11	26	0	26	23	18	25	24
WIDE01010527T	0	0	16	16	0	10	8	0	2	6	0	0	9	0	5	4	2	0
WIDE01010517T	0	15	18	46	18	37	23	24	22	18	8	1	32	0	0	26	5	10
WIDE01010699T	51	36	5	15	8	19	12	6	16	2	0	13	0	0	0	19	36	11
WIDE01010713T	186	42	43	0	92	40	28	0	6	10	308	35	26	0	6	27	24	5
