NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	1497.403	6.715	366.211	4.507	9.066	0.993	1000000.0
2	1481.759	6.777	360.392	4.577	4.541	0.993	1000000.0
3	1501.812	6.632	368.844	4.155	0.019	0.993	1000000.0
4	1472.458	7.231	358.863	4.844	0.024	0.99	1000000.0
5	1533.613	6.775	380.21	4.247	0.019	0.993	1000000.0
6	1481.929	6.632	361.856	4.483	4.541	0.993	1000000.0
7	1483.674	6.758	360.968	4.518	0.018	0.993	1000000.0
8	1506.482	6.603	367.879	4.134	0.019	0.993	1000000.0
9	1509.083	6.576	363.587	4.12	0.018	0.993	1000000.0
10	1475.565	7.204	361.898	4.826	0.024	0.991	1000000.0
11	1509.011	6.518	374.832	4.103	0.018	0.993	1000000.0
12	1495.991	6.532	368.254	4.107	0.018	0.993	1000000.0
13	1486.429	6.578	362.972	4.096	0.019	0.993	1000000.0
14	1485.943	7.249	361.72	4.845	0.024	0.99	1000000.0
15	1482.009	7.343	364.723	4.904	0.024	0.99	1000000.0
16	1475.112	7.236	362.566	4.866	4.547	0.99	1000000.0
17	1494.353	6.506	367.206	4.083	0.018	0.993	1000000.0
18	1466.927	6.696	354.683	4.53	4.541	0.993	1000000.0
19	1486.687	6.826	363.988	4.565	4.542	0.992	1000000.0
20	1506.757	6.628	372.031	4.141	0.019	0.993	1000000.0
21	1490.553	7.291	366.067	4.882	0.024	0.99	1000000.0
22	1477.082	7.229	362.52	4.86	0.024	0.99	1000000.0
23	1519.178	6.646	370.051	4.22	0.018	0.993	1000000.0
24	1485.489	6.627	363.559	4.132	0.019	0.993	1000000.0
25	1476.191	7.22	362.055	4.866	0.024	0.99	1000000.0
26	1483.451	7.262	365.379	4.903	0.024	0.99	1000000.0
27	1479.358	6.548	362.204	4.105	0.019	0.993	1000000.0
28	1494.738	6.591	364.71	4.101	4.542	0.993	1000000.0
29	1501.876	7.278	375.938	4.892	0.024	0.99	1000000.0
30	1510.427	6.554	369.46	4.131	0.018	0.993	1000000.0
31	1502.244	6.574	367.7	4.151	0.018	0.993	1000000.0
32	1505.262	6.497	373.847	4.067	0.018	0.993	1000000.0
33	1478.074	7.206	358.062	4.834	0.024	0.991	1000000.0
34	1484.308	7.307	362.308	4.893	0.024	0.99	1000000.0
35	1511.132	6.644	372.674	4.157	0.019	0.993	1000000.0
36	1491.575	6.578	367.383	4.161	0.019	0.993	1000000.0
37	1503.223	6.745	363.135	4.515	4.541	0.993	1000000.0
38	1507.058	7.316	372.505	4.904	0.024	0.99	1000000.0
39	1484.312	7.245	364.702	4.857	0.024	0.99	1000000.0
40	1486.714	7.239	363.094	4.881	0.024	0.99	1000000.0
41	1488.897	6.731	361.554	4.529	4.541	0.993	1000000.0
42	1501.161	7.237	370.178	4.852	0.024	0.99	1000000.0
43	1506.527	6.718	367.606	4.514	4.541	0.993	1000000.0
44	1508.224	6.56	369.372	4.148	0.018	0.993	1000000.0
45	1496.099	6.482	365.237	4.11	0.018	0.993	1000000.0
46	1481.014	6.691	359.298	4.491	4.541	0.993	1000000.0
47	1484.371	7.335	365.842	4.914	0.024	0.99	1000000.0
48	1486.432	6.506	365.803	4.095	0.018	0.993	1000000.0
49	1483.152	7.299	361.615	4.885	0.024	0.99	1000000.0
50	1491.509	6.702	361.188	4.488	0.018	0.993	1000000.0
51	1502.037	6.034	367.315	3.742	4.536	0.995	1000000.0
52	1491.336	6.714	362.998	4.532	0.017	0.993	1000000.0
53	1513.105	6.527	370.97	4.13	0.018	0.993	1000000.0
54	1508.875	6.655	368.889	4.195	0.019	0.993	1000000.0
55	1480.973	6.606	362.505	4.127	0.019	0.993	1000000.0
56	1508.842	6.639	372.738	4.154	0.019	0.993	1000000.0
57	1514.387	6.62	370.414	4.116	0.019	0.993	1000000.0
58	1481.6	7.219	362.625	4.861	0.024	0.99	1000000.0
59	1496.073	7.27	369.598	4.889	0.024	0.99	1000000.0
60	1487.831	7.225	364.329	4.858	0.024	0.99	1000000.0
61	1485.946	5.97	360.341	3.709	0.012	0.995	1000000.0
62	1499.861	6.605	372.966	4.174	0.019	0.993	1000000.0
63	1482.991	7.258	361.533	4.882	0.024	0.99	1000000.0
64	1473.146	7.273	359.714	4.878	0.024	0.99	1000000.0
65	1496.448	6.515	361.103	4.101	0.018	0.993	1000000.0
66	1471.544	7.219	359.841	4.856	0.024	0.99	1000000.0
67	1537.379	6.693	383.367	4.186	0.019	0.993	1000000.0
68	1495.03	7.22	369.748	4.855	0.024	0.991	1000000.0
69	1508.536	6.517	368.285	4.102	0.018	0.993	1000000.0
70	1505.014	6.669	369.031	4.179	0.019	0.993	1000000.0
71	1484.642	7.276	363.782	4.879	0.024	0.991	1000000.0
72	1490.41	7.329	365.936	4.919	0.024	0.99	1000000.0
73	1473.881	7.248	361.302	4.887	0.024	0.99	1000000.0
74	1481.942	6.503	359.395	4.089	0.018	0.993	1000000.0
75	1511.631	6.588	372.179	4.182	0.018	0.993	1000000.0
76	1510.493	6.663	371.554	4.164	0.019	0.993	1000000.0
77	1488.799	6.772	360.04	4.551	4.541	0.993	1000000.0
78	1476.515	7.219	359.758	4.862	0.024	0.99	1000000.0
79	1511.02	6.599	372.131	4.124	0.019	0.993	1000000.0
80	1485.753	6.522	365.053	4.113	0.018	0.993	1000000.0
81	1468.805	7.32	358.92	4.876	0.025	0.99	1000000.0
82	1517.038	7.536	370.932	5.043	0.025	0.99	1000000.0
83	1509.706	6.527	367.627	4.086	0.018	0.993	1000000.0
84	1492.915	6.534	361.393	4.157	0.018	0.993	1000000.0
85	1525.821	6.581	375.839	4.141	0.018	0.993	1000000.0
86	1509.624	6.696	369.456	4.213	0.019	0.993	1000000.0
87	1494.97	6.608	363.388	4.141	0.019	0.993	1000000.0
88	1488.687	6.797	361.227	4.54	4.541	0.993	1000000.0
89	1469.925	7.248	360.121	4.86	0.024	0.99	1000000.0
90	1485.164	7.348	361.165	4.922	0.024	0.99	1000000.0
91	1488.764	6.726	361.316	4.519	0.017	0.993	1000000.0
92	1483.49	7.292	362.998	4.889	0.024	0.99	1000000.0
93	1503.86	6.55	370.824	4.151	0.018	0.993	1000000.0
94	1485.599	7.202	364.953	4.852	0.024	0.99	1000000.0
95	1475.944	7.386	358.739	4.905	0.025	0.99	1000000.0
96	1505.074	6.712	365.818	4.202	4.542	0.993	1000000.0
97	1480.292	6.707	359.9	4.523	0.017	0.993	1000000.0
98	1498.526	5.953	365.561	3.692	4.536	0.995	1000000.0
99	1477.778	7.233	361.359	4.848	0.024	0.991	1000000.0
100	1481.114	7.315	361.405	4.915	0.024	0.99	1000000.0
