MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	0.0024923478602431716	0.04005508178845048	0.11599475637078285	0.031085927952080965	0.006619732573453802
1:Del:C:1	2.7833003352952802e-05	0.01025728154927492	0.16017654821276664	0.012611188930459321	0.00369078915391583
1:Del:C:2	0.0005335299044963904	0.0023728820733958855	0.1363679526746273	0.0019444809763808735	0.0010514779357981752
1:Del:C:3	0.0039062347053550185	0.0017799642492900601	0.049168327525258064	0.0022997331569786185	0.0005242546624231181
1:Del:C:4	0.009588143788278103	0.0	0.0350405278801918	0.00027430026429910154	2.7683033958965098e-05
1:Del:C:5	0.03395446229726076	0.00043579115157172055	0.01881616523489356	6.709368060455745e-06	0.0011279880259122698
1:Del:T:0	0.001407000863691792	0.021292021069675683	0.03831888299435377	0.044393550157547	0.004968906188150868
1:Del:T:1	0.0019099898473359644	0.0136708213808015	0.03619508408010006	0.02844214253127575	0.003993368474766612
1:Del:T:2	0.0021243655658327045	0.012927483282983303	0.024979416057467462	0.027576928213238715	0.0028119361878634662
1:Del:T:3	0.010474200369790196	0.017430882323533296	0.02794872296974063	0.020174218909814953	0.004912519785575569
1:Del:T:4	0.032167086470872165	0.010444383998401464	0.01786375552415848	0.014299708241596818	0.004215847651430522
1:Del:T:5	0.6561823982000351	0.02208255322650075	0.003127453133959441	0.0005943755534826778	0.012763219993227349
1:Ins:C:0	0.00032714773989795276	0.04314089510589838	0.006092515781485872	0.001710541031716275	0.018282212638296186
1:Ins:C:1	6.364718198710762e-05	0.004272721749730408	0.0053156038234010335	0.0071571976318955425	0.0032814671419328077
1:Ins:C:2	0.00012012676404992817	0.0012690666766138746	0.004590612882748246	0.004756286954507232	0.0018202846428903286
1:Ins:C:3	0.0003359765840286855	0.0015146828867727891	0.00620717900339514	0.004567567323101684	0.0024926443618460328
1:Ins:C:4	0.002576108470093459	0.0017838914523599669	0.006303994627669454	0.0025019064889056607	0.0007756659009464784
1:Ins:C:5	0.01140837002545595	0.020690083652734757	0.007653631786815822	0.003375892925541848	0.003880965260323137
1:Ins:T:0	0.0012125257513253018	0.014227629201486706	0.01979868730530143	0.009218073314987123	0.006028069274034351
1:Ins:T:1	1.2399306597217218e-05	0.011785028334707022	0.04420972261577845	0.016875053020194174	0.010908062537200749
1:Ins:T:2	0.002216579286614433	0.0051058097672648725	0.050972018577158454	0.0053227611862530465	0.005912679986504372
1:Ins:T:3	0.0019886047288309784	0.007597017008811236	0.028763139080256225	0.0037495717071578836	0.00126447853512218
1:Ins:T:4	0.0034555330500006675	0.00893981805536896	0.008758929492905736	0.0036256566701922564	0.002535837565665133
1:Ins:T:5	0.1352768249809742	0.5133815151453018	0.04015140384435654	0.0145813947074123	0.05768635362503119
2:Del:R:0	0.001595282548223622	0.00367357021314092	0.0067112738965079185	0.01443174303509295	0.07445623962208629
2:Del:R:1	0.0030552269401960073	0.0033020804587431483	0.011550672724843026	0.004090261338569689	0.1540079436870292
2:Del:R:2	0.0013512756564887241	0.0020104738924419507	0.010603176839649677	0.0013203954699565657	0.0392638436643756
2:Del:R:3	0.006316083804704249	4.988647599930118e-05	0.0071333707449957725	0.0005368879643538094	0.014610855607534176
2:Del:R:4	0.003894251175224781	9.264506034924125e-05	0.0032428296888247134	0.0007099615957122296	0.006331183083239012
2:Del:R:5	0.013224562257528305	6.68057864822913e-05	0.0034810818871483205	0.004971639511641115	0.006075680374633521
3:Del:R:0	0.000705076192971319	0.0014513048465596512	0.0005352837840473512	0.013503623930737375	0.00437840725411661
3:Del:R:1	0.00506861595902592	0.009848525198176503	0.0011372433876385912	0.011910954611375929	0.025458098164526745
3:Del:R:2	0.0017719966103322804	0.003143029045313597	0.0004136732080951333	0.0021256682113744317	0.003953324868052732
3:Del:R:3	0.0005656212268513628	0.001175902324030176	6.836239464973914e-05	0.0004173332162827137	0.0005488764357778564
3:Del:R:4	0.0002630178390245419	0.0006707840401213616	3.589847249941158e-05	0.0005860694572038483	0.0003223682253343441
3:Del:R:5	0.0005098823973094113	0.0008075590166845359	2.85331071595607e-05	0.00033447226556745593	0.0003620157318052541
4:Del:R:0	0.0002757493217359297	0.0012686956426477991	0.000746566719317343	0.012286830861121416	0.0037678435107227413
4:Del:R:1	0.002240264613647014	0.00624803374055773	0.001028465571871493	0.007689255550503731	0.03707233601016924
4:Del:R:2	0.000756072063522879	0.0020132492738775907	0.0002904168624354497	0.00250615221215412	0.010860645274515263
4:Del:R:3	0.0006403248768765479	0.0006663063445012086	7.80278498655207e-05	0.0015175739000551402	0.005288502496068759
4:Del:R:4	0.00018431912656524218	0.00040730175482167396	7.050199727927975e-05	0.00036019295253936434	0.002583284791544429
4:Del:R:5	0.0004819862789008766	0.0002406002485543013	8.02189460102909e-08	0.0002513849737791496	0.0010376907784553691
5:Del:R:0	8.996305359232793e-05	0.0068265249032992865	0.005562108517624438	0.11889979138970375	0.021369458166882394
5:Del:R:1	0.00033891564671648664	0.004822219875641167	0.0007826935856428463	0.006800383343361318	0.01569433441502042
5:Del:R:2	0.00023188470971945206	0.001217656306689605	0.00027523575561644976	0.0009175425820285454	0.0027636782857007347
5:Del:R:3	8.580916099163005e-05	0.00040959474397823215	0.00010577190478215926	0.00024923592341110636	0.0006761597208242165
5:Del:R:4	3.914997396350373e-05	3.303447666780812e-05	2.280132233408949e-05	8.532291076678078e-05	0.0005717639182694256
5:Del:R:5	5.754157728915743e-05	2.937633285701402e-05	5.537244942956931e-06	1.2432507673016958e-05	0.00010988389676843014
2:Ins:R:0	0.001475681186420843	0.01416113973595202	0.00818174820393324	0.01617964486591518	0.0065080316178500654
2:Ins:R:1	0.00013598227844340726	0.002727634630864486	0.003155089570209384	0.012526386342942715	0.010483941386919469
2:Ins:R:2	0.0003941085943370126	0.001770256122108549	0.000891357931541279	0.006035555680282414	0.004404638701471413
2:Ins:R:3	0.0010084756306605414	0.0009957853789092043	0.0011710249586030842	0.0027746907668188213	0.001910210004716646
2:Ins:R:4	0.003666218474972993	0.004081591472495347	0.00035929047677200286	0.0010971325467107817	0.0008012864623015048
2:Ins:R:5	0.0186705519631505	0.028575120251625775	0.0010985493246698753	0.002922447088640183	0.004252871403004974
3:Ins:R:0	0.00026761023662402294	0.005354510999750346	0.0010232017392991111	0.008025731784291565	0.003521479238406755
3:Ins:R:1	5.0790703326129006e-05	0.002038107853149995	0.00023294869283745355	0.009865527835208922	0.00946479485434793
3:Ins:R:2	4.835042361264641e-05	0.00048553971253568307	0.000105125269822679	0.001967143234796822	0.0015718483636737801
3:Ins:R:3	0.00010103209697263083	0.00010156963387544237	1.585256612770536e-05	0.00023776176371029578	9.709772861242527e-05
3:Ins:R:4	0.00014436473244131776	0.00038831285972264597	2.1669560402699518e-05	2.2206910271349577e-06	1.6585651157146054e-05
3:Ins:R:5	0.0013022852101130411	0.0021962447185069323	3.538413851117639e-05	9.025421885780816e-05	0.0007339303128537722
4:Ins:R:0	0.001288282080204226	0.009600023301318287	0.004272932466119528	0.011279749148525298	0.0030929312645457687
4:Ins:R:1	4.4319889512962616e-05	0.0016040952655021101	0.0001218539867659274	0.011922324619663414	0.0170166347376653
4:Ins:R:2	0.00014313796575152082	0.0003743223748824676	6.118627595697035e-05	0.0013724130264017732	0.0007257100399510819
4:Ins:R:3	0.00021630595947499386	0.0006590422787121497	6.031958088897227e-05	0.0001987744896132426	0.00011848085628571425
4:Ins:R:4	0.00041855790579575113	0.0011354173487052321	3.0844048002336425e-05	0.00020526364820398158	4.229006745845254e-05
4:Ins:R:5	0.00036435965026612396	0.002156109178904444	5.687621596734971e-06	0.00015177294587246593	4.64980285512695e-05
5:Ins:R:0	0.0031020188657566905	0.024632476344704626	0.007847969313152134	0.12678898334503175	0.01858106492785737
