Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	0.999	316.173	14.3%	96.392	6.56%	0.04216	0.999
SP124044	67	0.876	42.742	63.794%	6.809	48.512%	0.3957	0.825
SP123972	413	0.976	126.58	30.649%	20.42	22.067%	0.12945	0.968
SP123850	141	0.95	53.643	38.045%	8.502	31.318%	0.15782	0.925
SP123902	159	0.938	62.539	39.333%	11.138	35.345%	0.20971	0.911
SP123884	219	0.901	92.785	42.368%	17.966	43.358%	0.19376	0.847
SP123964	137	0.891	74.513	54.389%	12.274	45.522%	0.31452	0.838
SP123995	138	0.869	74.422	53.929%	13.094	49.491%	0.29993	0.798
SP123846	176	0.954	59.485	33.798%	9.707	29.843%	0.16428	0.929
SP124003	93	0.891	48.438	52.084%	8.395	45.461%	0.3384	0.839
SP123876	133	0.945	59.163	44.483%	9.582	34.599%	0.25371	0.928
SP123878	91	0.925	42.093	46.256%	6.795	38.165%	0.2865	0.888
SP123842	99	0.875	60.719	61.332%	9.867	48.435%	0.44317	0.821
SP123900	143	0.916	67.57	47.252%	11.831	40.18%	0.23193	0.88
SP123978	65	0.862	40.23	61.892%	6.559	50.755%	0.42658	0.793
SP123897	92	0.944	37.947	41.247%	6.581	33.071%	0.24184	0.925
SP124013	125	0.919	57.391	45.913%	9.724	39.468%	0.23149	0.881
SP124021	89	0.909	40.922	45.98%	7.366	41.769%	0.28306	0.865
SP123852	121	0.884	64.014	52.904%	10.183	47.324%	0.30789	0.809
SP123998	170	0.934	76.045	44.732%	12.121	35.868%	0.23897	0.903
SP123967	96	0.875	56.368	58.717%	9.493	48.57%	0.43894	0.819
SP123988	291	0.983	68.325	23.479%	10.268	18.433%	0.10349	0.974
SP123984	103	0.896	47.026	45.656%	8.84	44.479%	0.29019	0.841
SP123858	88	0.903	48.645	55.278%	7.648	42.888%	0.33645	0.86
SP123890	98	0.933	40.582	41.41%	7.093	36.102%	0.19945	0.904
SP123950	141	0.916	64.712	45.895%	10.805	40.296%	0.29138	0.873
SP123886	62	0.842	49.296	79.51%	8.58	55.384%	0.58978	0.808
SP124033	87	0.841	54.019	62.091%	9.221	54.241%	0.42695	0.757
SP123892	180	0.921	79.906	44.392%	13.618	39.084%	0.2331	0.881
