Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP111116	862	769	146	198	30	126	26	41
SP111099	370	302	95	323	4	297	26	57
SP23502	548	123	561	232	0	604	94	112
SP111069	127	735	193	67	0	622	62	62
SP111043	691	713	369	231	21	293	274	0
SP111024	736	291	243	111	37	124	111	16
SP111011	334	55	303	449	1	241	31	8
SP111082	464	493	187	147	32	422	23	59
SP111074	256	193	237	141	3	73	116	46
SP110845	232	317	230	133	15	173	67	0
SP110857	335	451	109	107	0	39	36	52
SP111017	577	470	159	183	20	126	64	11
SP111080	56	71	76	69	0	12	28	32
SP23506	25	185	64	211	0	12	67	53
SP111075	194	424	130	163	27	266	33	54
SP111112	355	374	118	169	17	123	47	61
SP111001	772	535	490	233	50	373	164	22
SP111027	24	57	47	84	0	0	18	49
SP111117	467	919	114	178	0	111	127	54
SP110842	691	563	151	303	16	265	60	56
SP111173	894	230	759	17	19	224	39	18
SP111008	439	579	150	157	22	44	43	83
SP111070	666	597	62	305	22	44	68	56
SP110847	1042	297	77	153	0	73	11	73
SP111077	653	218	397	334	8	224	122	94
SP111091	0	21	228	159	0	171	5	55
SP111072	354	314	30	208	12	31	39	36
SP111084	11	194	184	184	0	346	91	119
SP23504	38	173	48	130	4	12	41	54
SP23500	0	65	68	124	1	122	9	0
SP111029	24	50	39	126	5	9	11	33
SP111175	1372	393	755	173	21	1651	174	28
SP111049	502	747	125	136	13	71	64	83
SP23498	628	520	187	212	7	64	86	74
SP111002	75	69	66	106	0	32	33	11
SP110866	344	398	232	96	0	110	13	35
SP111035	835	1125	222	0	25	280	63	26
SP111009	621	320	169	126	0	112	212	0
SP111114	1614	941	437	142	22	345	70	56
SP111000	570	832	282	36	4	90	0	26
SP111045	881	856	121	94	10	62	129	63
SP110861	126	378	86	261	24	139	52	74
SP111047	296	352	141	415	0	29	73	75
SP111088	539	426	85	298	0	163	45	40
SP111056	339	402	221	158	9	210	59	122
SP111089	179	129	65	220	0	35	37	78
SP111038	1574	1190	176	196	35	91	63	94
SP110849	643	506	183	184	8	46	22	16
SP111164	768	543	284	172	0	67	37	50
SP111057	381	627	111	58	3	25	50	42
SP111119	2564	125	260	615	0	228	24	34
SP111095	939	796	181	211	8	105	70	38
SP111064	574	915	113	146	0	99	56	101
CPCT02030245T	26	51	0	210	204	52	186	43
CPCT02030257T	1131	947	96	200	199	78	73	138
CPCT02070015T	1509	962	262	0	269	357	0	15
CPCT02040043T	162	309	61	209	235	55	44	38
CPCT02100032T	56	570	49	70	128	14	152	139
CPCT02160007T	87	182	127	193	91	15	228	44
CPCT02030286T	764	629	99	153	254	76	41	69
CPCT02100140T	550	2275	57	0	242	249	121	55
CPCT02100141T	1516	842	164	106	274	149	61	102
CPCT02330072TII	1300	877	242	261	239	361	39	89
CPCT02330132T	1688	408	81	412	293	85	256	49
CPCT02130030T	184	733	23	32	300	86	47	33
CPCT02060183T	1478	809	347	185	251	306	113	63
CPCT02130033T	631	591	113	91	245	70	32	18
CPCT02300031T	527	620	54	106	276	82	68	61
CPCT02180054T	1000	1210	71	14	509	178	30	72
CPCT02090037T	589	586	160	155	263	161	102	164
CPCT02130041T	605	267	227	173	405	306	78	54
CPCT02060200T	0	150	0	149	318	1224	0	59
WIDE01010009T	770	627	0	160	164	31	39	15
CPCT02330094T	158	231	0	251	261	5	80	87
CPCT02110061T	285	428	40	142	376	52	227	68
WIDE01010016T	264	177	428	11	60	136	50	23
CPCT02230070T	1470	1011	161	126	260	123	24	127
CPCT02340070T	967	353	130	126	208	70	31	28
CPCT02340073T	18	372	0	41	179	0	85	8
CPCT02050330T	298	258	12	130	232	4	59	287
CPCT02340077T	353	412	65	91	161	31	63	88
WIDE01010064T	1727	1407	261	186	294	308	0	463
CPCT02050314T	110	70	15	136	260	15	68	99
CPCT02220037T	628	488	135	245	197	100	65	98
WIDE01010073T	106	410	83	172	147	38	193	135
CPCT02210045T	1327	559	114	258	400	132	70	52
CPCT02100163T	503	339	76	106	318	65	63	53
CPCT02130049T	1866	577	446	414	714	224	426	186
CPCT02050343T	109	231	59	190	218	8	206	84
CPCT02020712T	285	263	197	197	370	363	256	119
CPCT02130070T	303	569	66	83	467	47	231	132
CPCT02130071T	273	255	10	75	237	18	61	242
DRUP01020027T	281	131	168	330	465	184	285	276
CPCT02050349T	35	5	0	0	106	55	0	2312
CPCT02040242T	665	454	9	81	159	32	668	0
CPCT02300039T	412	441	24	112	271	76	63	74
CPCT02010815T	1855	254	287	140	411	58	97	124
CPCT02010813T	412	393	65	69	266	37	54	47
WIDE01010355T	398	424	120	253	184	257	135	70
CPCT02330072T	1020	601	195	155	170	73	26	58
CPCT02130091T	103	37	558	514	291	982	233	386
CPCT02230097T	250	140	83	106	94	36	49	98
CPCT02050357T	248	211	63	297	224	58	167	173
CPCT02010833T	768	534	129	269	236	53	154	123
CPCT02060213T	467	202	65	119	193	35	30	24
CPCT02130107T	422	485	48	282	220	28	111	54
CPCT02070342T	195	201	0	108	352	6	44	0
CPCT02050362T	1041	733	299	21	278	173	42	0
CPCT02150012T	1257	660	348	390	401	132	479	325
DRUP01210002T	1236	537	86	217	410	96	78	27
CPCT02130105T	84	66	4	78	265	16	118	66
CPCT02100176T	454	386	210	227	253	114	131	101
CPCT02230106T	372	402	121	380	231	307	303	77
CPCT02060199T	71	65	19	68	70	10	11	7
DRUP01330005T	1159	819	163	388	358	317	129	102
CPCT02120150T	1080	321	187	345	161	43	166	61
CPCT02060248T	486	421	37	78	264	60	26	61
CPCT02060255T	454	265	181	39	130	277	12	31
DRUP01010088T	229	349	17	266	160	15	46	84
CPCT02440014T	1303	806	374	133	246	231	50	184
CPCT02050384T	407	390	19	92	370	91	99	32
CPCT02030519T	1422	922	0	29	588	234	56	0
CPCT02050380T	2240	912	237	246	377	65	141	224
CPCT02130140T	69666	945	2324	0	1013	390	176	194
CPCT02220056T	609	425	66	196	203	88	20	65
DRUP01210003T	763	666	142	117	258	332	36	71
DRUP01050030T	155	156	39	172	204	14	80	176
CPCT02210067T	1119	212	149	124	234	100	34	30
CPCT02150021T	1119	976	79	165	473	135	104	7
CPCT02080255T	1065	728	190	202	224	210	98	216
CPCT02330124T	582	611	87	128	280	205	25	60
CPCT02100186T	890	565	196	140	171	83	80	129
CPCT02050403T	150	142	81	70	281	81	44	0
DRUP01330013T	884	652	120	293	224	212	90	221
DRUP01050033T	287	235	24	135	252	0	41	269
DRUP01440001T	1334	779	385	156	424	248	87	195
CPCT02040156T	650	694	4	121	415	15	30	39
DRUP01340013T	1499	470	252	366	305	340	157	48
CPCT02080141T	931	406	204	58	355	156	125	28
CPCT02010662T	43	509	587	4	345	1030	0	18
CPCT02120069T	417	410	75	316	209	110	98	145
CPCT02100126T	1196	866	291	176	436	394	0	32
CPCT02380021T	965	825	106	74	321	119	83	48
CPCT02020622T	1386	1133	228	247	577	117	530	98
CPCT02340034T	639	431	31	317	238	59	142	0
CPCT02210033T	897	676	123	60	533	325	76	100
CPCT02050163T	612	248	72	144	510	288	122	38
CPCT02030277T	1997	148	520	388	258	80	130	215
CPCT02100064T	509	463	177	9	97	163	38	31
CPCT02010569T	1905	942	67	421	323	70	82	66
CPCT02110032T	30	205	103	126	86	8	142	133
CPCT02340011T	506	284	34	80	196	8	11	26
CPCT02330033T	21	261	98	2	229	761	33	53
CPCT02040119T	217	256	119	177	171	40	107	74
CPCT02020536T	208	50	157	351	180	492	161	197
CPCT02340012T	522	682	134	27	161	102	45	51
CPCT02020527T	54	149	22	162	75	19	38	95
CPCT02020526T	429	1024	93	143	216	40	242	209
CPCT02100098T	334	493	67	146	135	20	53	86
CPCT02230029T	738	487	51	155	136	33	76	71
CPCT02230030T	1010	409	157	356	205	55	96	82
CPCT02230034T	708	580	58	150	190	180	10	32
CPCT02070034T	682	389	107	186	255	36	73	133
CPCT02030363T	645	239	33	85	74	22	44	27
CPCT02230039T	1572	544	1023	0	322	410	335	77
CPCT02080130T	653	292	39	347	618	114	201	64
CPCT02340019T	1166	867	125	173	250	144	41	98
CPCT02050233T	726	26	278	311	354	150	69	122
CPCT02100044T	869	1437	87	74	130	80	34	85
CPCT02050100T	579	257	234	123	180	79	21	0
CPCT02030243T	0	35	440	158	98	0	161	227
CPCT02050041T	1593	874	375	450	459	245	868	74
CPCT02030310T	655	376	277	232	161	99	176	93
CPCT02220007T	428	336	84	182	116	140	84	86
CPCT02030307T	826	487	409	30	114	96	196	59
CPCT02030304T	146	262	35	128	132	28	107	48
CPCT02110018T	527	461	96	61	137	137	28	37
CPCT02100061T	504	196	101	174	214	306	45	12
CPCT02070120T	728	872	92	165	207	48	17	29
CPCT02120011T	1056	646	164	266	295	319	77	37
CPCT02120012T	1229	1082	131	61	292	97	68	92
CPCT02050147T	1326	811	214	140	355	162	118	76
CPCT02030335T	1263	371	145	608	160	201	14	374
CPCT02040108T	521	347	90	374	121	80	99	68
CPCT02400002T	641	291	210	232	222	61	46	116
CPCT02340041T	1853	580	252	471	445	398	183	79
CPCT02380030T	369	245	62	153	197	24	78	24
CPCT02040196T	1529	917	374	256	519	165	136	0
CPCT02230068T	487	670	91	72	127	131	38	70
CPCT02100127T	1290	460	277	243	296	130	98	109
CPCT02100133T	0	790	28	38	456	0	26	45
CPCT02090026T	867	458	408	35	231	88	60	42
CPCT02050287T	579	662	129	133	243	93	295	102
CPCT02050292T	662	399	160	142	463	204	50	82
DRUP01050016T	771	9	410	380	330	156	105	205
CPCT02250004T	1269	922	358	15	208	206	40	68
WIDE01010644T	171	284	76	93	93	58	34	50
WIDE01010539T	1459	1692	285	10	372	216	23	48
WIDE01010590T	1192	830	307	174	385	665	157	99
WIDE01010691T	625	362	166	100	150	66	19	92
WIDE01010704T	666	889	97	116	111	89	139	68
WIDE01010725T	300	27	99	0	236	161	2191	69
