Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02330094T	3.40E+00	5.03E+00	4.08E+00	5.00E+00	4.84E+00	5.63E-01	2.12E+00	2.71E+00
CPCT02110061T	5.46E+00	5.92E+00	4.59E+00	1.01E+01	7.02E+00	1.86E+00	3.54E+00	2.14E+00
WIDE01010016T	4.86E+00	4.43E+00	6.78E+00	5.65E+00	2.28E+00	3.74E+00	1.53E+00	1.66E+00
CPCT02230070T	8.70E+00	6.74E+00	5.05E+00	1.36E+01	6.06E+00	2.74E+00	1.66E+00	2.77E+00
CPCT02340070T	6.20E+00	4.65E+00	4.11E+00	1.07E+01	5.23E+00	2.14E+00	1.41E+00	1.70E+00
CPCT02340073T	1.50E+00	3.01E+00	1.39E+00	2.41E+00	2.89E+00	4.00E-01	1.85E+00	1.17E+00
CPCT02050330T	2.87E+00	3.26E+00	2.70E+00	4.16E+00	3.44E+00	7.07E-01	1.96E+00	3.46E+00
CPCT02340077T	3.03E+00	3.25E+00	2.90E+00	4.90E+00	3.44E+00	1.26E+00	1.47E+00	2.31E+00
WIDE01010064T	1.50E+01	1.76E+01	9.43E+00	3.63E+01	1.03E+01	4.76E+00	1.40E+00	4.85E+00
CPCT02050314T	2.04E+00	3.82E+00	2.39E+00	3.42E+00	3.89E+00	7.95E-01	1.87E+00	2.63E+00
CPCT02220037T	5.81E+00	4.34E+00	4.67E+00	8.86E+00	4.96E+00	2.43E+00	1.76E+00	2.72E+00
WIDE01010073T	3.31E+00	3.33E+00	3.85E+00	5.32E+00	3.15E+00	1.27E+00	3.12E+00	2.58E+00
CPCT02210045T	8.12E+00	6.21E+00	5.53E+00	1.28E+01	7.54E+00	2.52E+00	1.93E+00	2.35E+00
CPCT02100163T	4.32E+00	4.31E+00	3.87E+00	7.00E+00	6.02E+00	1.67E+00	1.64E+00	2.07E+00
CPCT02130049T	1.06E+01	8.48E+00	8.97E+00	1.48E+01	1.27E+01	4.30E+00	4.96E+00	4.41E+00
CPCT02050343T	3.41E+00	3.72E+00	3.43E+00	4.54E+00	4.28E+00	7.06E-01	3.66E+00	2.49E+00
CPCT02020712T	4.13E+00	5.27E+00	6.11E+00	6.24E+00	7.08E+00	4.96E+00	3.74E+00	2.89E+00
CPCT02130070T	4.62E+00	6.21E+00	4.83E+00	8.94E+00	6.03E+00	1.80E+00	4.19E+00	3.01E+00
CPCT02130071T	2.48E+00	3.01E+00	2.41E+00	3.24E+00	3.41E+00	1.03E+00	1.81E+00	2.75E+00
DRUP01020027T	4.55E+00	5.63E+00	5.32E+00	7.24E+00	6.51E+00	3.53E+00	4.78E+00	3.71E+00
CPCT02050349T	3.45E+00	7.10E-01	4.40E+00	2.10E-01	7.85E+00	2.75E+00	2.01E+00	9.25E+00
CPCT02040242T	7.69E+00	4.40E+00	3.27E+00	7.63E+00	4.00E+00	1.64E+00	7.44E+00	8.10E-01
CPCT02300039T	4.10E+00	4.69E+00	3.11E+00	7.09E+00	4.87E+00	1.96E+00	1.56E+00	1.95E+00
CPCT02010815T	7.32E+00	5.91E+00	7.18E+00	1.17E+01	7.12E+00	2.38E+00	2.43E+00	2.80E+00
CPCT02010813T	3.15E+00	3.36E+00	2.97E+00	4.27E+00	4.21E+00	1.29E+00	1.60E+00	1.83E+00
WIDE01010355T	5.51E+00	5.28E+00	5.13E+00	8.06E+00	4.55E+00	3.88E+00	2.43E+00	2.79E+00
CPCT02330072T	5.01E+00	4.68E+00	4.40E+00	5.40E+00	3.19E+00	2.03E+00	1.47E+00	1.97E+00
CPCT02130091T	5.55E+00	4.68E+00	1.09E+01	1.32E+01	5.06E+00	1.11E+01	4.26E+00	5.61E+00
CPCT02230097T	2.75E+00	2.22E+00	3.07E+00	3.18E+00	2.13E+00	1.51E+00	1.31E+00	1.93E+00
CPCT02050357T	4.02E+00	5.17E+00	5.44E+00	5.66E+00	5.14E+00	1.45E+00	2.72E+00	3.81E+00
CPCT02010833T	5.34E+00	4.42E+00	5.11E+00	6.10E+00	4.06E+00	1.81E+00	2.92E+00	3.18E+00
CPCT02060213T	3.22E+00	2.95E+00	3.28E+00	4.62E+00	3.82E+00	1.53E+00	1.47E+00	1.34E+00
CPCT02130107T	4.84E+00	5.23E+00	4.57E+00	7.45E+00	4.21E+00	1.25E+00	2.14E+00	2.50E+00
CPCT02070342T	2.22E+00	4.59E+00	1.71E+00	3.91E+00	4.46E+00	8.33E-01	1.57E+00	1.05E+00
CPCT02050362T	8.19E+00	7.26E+00	6.99E+00	1.35E+01	5.86E+00	3.58E+00	1.58E+00	5.42E-01
CPCT02150012T	1.12E+01	8.16E+00	8.56E+00	1.80E+01	1.01E+01	2.85E+00	5.96E+00	4.81E+00
DRUP01210002T	7.62E+00	5.58E+00	5.94E+00	1.10E+01	7.95E+00	2.26E+00	2.01E+00	2.06E+00
CPCT02130105T	2.06E+00	3.26E+00	2.58E+00	3.32E+00	3.17E+00	8.99E-01	2.55E+00	2.22E+00
CPCT02100176T	3.66E+00	3.52E+00	4.51E+00	5.78E+00	4.80E+00	2.51E+00	2.57E+00	2.83E+00
CPCT02230106T	4.54E+00	4.96E+00	5.16E+00	7.98E+00	4.76E+00	4.48E+00	4.18E+00	3.58E+00
CPCT02060199T	1.45E+00	1.69E+00	1.41E+00	2.28E+00	1.63E+00	6.94E-01	6.78E-01	1.02E+00
