Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
DRUP01090019T	257	189	34	0	129	58	122	37	44	37	77	48	18	18	11	0	88	11	16	14
CPCT02120144T	12	10	4	3	0	91	0	6	13	0	19	29	48	28	1	23	0	0	4	21
CPCT02080240T	43	239	177	16	59	60	48	18	47	4	17	20	51	50	9	0	0	10	0	15
CPCT02130125T	37	53	19	6	58	32	8	33	32	33	6	49	27	15	10	20	5	15	14	36
CPCT02070355T	7	0	4	0	24	24	26	37	9	7	6	7	9	0	4	17	6	0	3	10
CPCT02010872T	7	10	2	1	0	9	31	32	5	15	23	0	7	17	2	15	0	12	3	16
CPCT02010878T	21	91	27	0	92	0	24	78	106	12	0	19	6	0	11	36	7	12	22	19
CPCT02090054T	702	790	159	2	255	51	219	57	253	120	38	21	244	94	237	1	28	142	38	31
CPCT02330117T	257	183	19	0	157	138	8	17	34	42	11	44	0	60	10	29	5	33	9	25
CPCT02170031T	293	487	38	8	409	0	0	47	0	19	15	11	13	11	35	46	88	0	40	0
CPCT02020765T	10	77	5	0	3	41	17	73	28	9	9	323	23	50	12	24	0	0	4	2
CPCT02010851T	2	13	16	2	0	8	12	87	12	0	1	8	15	25	2	7	8	15	5	13
CPCT02020756T	13	17	37	6	0	104	32	57	36	13	12	25	27	45	3	12	4	12	1	0
DRUP01170001T	45	246	10	0	338	10	0	45	156	0	59	0	0	0	9	64	0	0	2	0
WIDE01010617T	159	163	30	0	0	25	74	15	34	26	11	29	23	12	13	16	0	74	3	5
WIDE01010627T	5	35	16	2	0	33	0	8	10	20	3	17	52	12	2	17	0	11	7	1
CPCT02030502T	29	35	39	6	8	22	55	18	34	7	18	10	24	41	11	8	0	17	2	35
CPCT02030507T	202	63	13	0	98	9	0	48	10	12	5	20	11	41	8	16	7	13	5	8
WIDE01010595T	75	361	0	15	361	9	0	12	20	18	83	25	11	22	7	46	0	1	32	16
CPCT02040273T	5	108	19	5	0	55	2	25	10	23	43	26	36	11	12	25	12	0	13	10
CPCT02030520T	49	152	21	0	60	104	65	41	8	32	0	19	17	21	7	15	0	2	2	30
CPCT02110075T	702	569	13	20	228	27	0	67	28	24	11	25	141	0	43	63	77	9	14	31
CPCT02290050T	131	153	44	0	0	26	3	73	26	17	17	29	23	52	10	21	43	33	4	5
CPCT02290053T	1	13	0	5	62	16	6	49	9	0	6	11	3	21	3	16	0	9	8	10
CPCT02080257T	27	20	25	14	76	20	0	29	8	1	5	18	0	28	2	16	0	23	4	0
CPCT02290054T	11	94	34	5	54	49	19	32	3	8	20	13	8	22	2	12	0	15	2	19
CPCT02080256T	30	93	13	14	93	45	0	78	2	6	10	30	12	24	3	9	0	12	6	29
CPCT02030497T	105	46	1071	55	0	49	559	82	110	0	117	64	84	48	49	0	0	0	0	25
DRUP01290001T	1096	495	6	19	561	4	0	110	114	17	5	76	85	26	44	64	0	10	70	36
CPCT02070372T	6	17	17	11	8	44	38	50	6	8	0	0	0	5	7	5	0	24	3	10
CPCT02290051T	6	24	3	3	0	0	34	100	21	11	5	3	2	23	3	17	0	14	6	11
CPCT02020815T	107	62	4222	196	0	0	878	23	629	14	911	0	112	122	77	0	0	0	0	0
CPCT02040271T	12	22	20	6	0	56	18	118	31	7	8	30	31	11	10	0	16	0	6	0
CPCT02130154T	4	27	7	9	27	15	16	15	19	0	0	5	9	0	2	21	0	25	4	15
CPCT02120164T	210	331	931	103	362	0	360	103	106	23	117	44	77	74	72	8	0	23	27	1
CPCT02020797T	4	10	0	0	21	4	0	51	5	3	5	15	3	22	7	7	2	6	5	12
DRUP01010099T	154	350	23	8	0	8	0	53	12	39	19	38	49	0	10	16	66	68	9	37
CPCT02340104T	4	7	18	8	17	48	0	45	9	16	9	6	5	48	1	13	0	37	1	4
CPCT02380018T	152	217	34	0	92	0	0	140	52	29	9	353	164	83	95	25	18	13	5	7
CPCT02340010TIII	212	117	0	40	7	45	32	179	8	1829	2	97	0	7	16	28	0	280	6	20
CPCT02060033TII	73	16	19	1	140	72	0	196	26	58	20	43	15	11	15	38	34	14	26	30
CPCT02020582T	4	57	5	0	0	21	33	36	16	14	9	29	22	10	6	27	0	40	3	2
DRUP01050040T	406	309	6	14	144	34	0	7	90	9	11	2	5	23	9	92	0	3	1	0
CPCT02180041T	95	50	32	2	192	23	14	86	14	19	32	36	25	28	17	16	0	12	8	9
CPCT02060137T	2	12	8	6	0	3	15	35	17	5	0	7	24	0	4	0	0	13	5	5
CPCT02070403T	1	4	0	0	2	21	24	12	2	0	2	4	0	4	0	16	2	2	8	9
CPCT02050264T	93	147	12	4	162	24	0	76	17	1	22	29	25	37	3	19	0	8	11	10
CPCT02060143T	439	337	755	107	88	103	230	51	102	28	232	87	72	86	29	0	0	31	0	6
CPCT02010988T	11	48	3	8	4	21	2	51	20	8	20	6	12	24	13	0	0	35	7	10
CPCT02010993T	59	69	33	21	0	210	13	10	32	46	13	73	12	49	16	40	7	0	26	51
CPCT02450003T	24	99	55	19	180	32	8	43	2	9	17	13	25	10	8	14	4	27	13	6
CPCT02230049T	10	132	218	14	40	128	15	125	64	25	55	610	16	58	35	43	0	42	17	37
CPCT02010995T	23	60	39	6	124	43	33	45	35	35	9	18	37	0	14	0	0	13	6	7
CPCT02010878TII	21	72	20	0	114	4	40	32	97	22	0	14	4	0	69	71	2	7	29	17
CPCT02010656T	1	10	1	6	0	0	8	72	3	0	0	8	1	8	4	8	0	3	12	0
CPCT02010645T	10	37	4	0	26	16	14	56	13	4	8	1	13	13	7	19	0	6	6	1
DRUP01330016T	438	494	82	6	378	418	51	0	73	27	93	118	112	0	180	222	0	0	31	25
DRUP01080005T	26	35	2129	120	0	84	684	336	316	34	321	12	62	0	57	18	0	0	0	0
CPCT02020879T	54	25	12	4	95	106	34	11	15	8	4	8	16	0	8	17	0	14	4	7
DRUP01090004T	15	21	29	20	0	127	0	48	47	180	23	56	42	80	9	68	25	8	19	0
CPCT02020613T	16	70	43	0	84	63	0	48	51	8	30	46	68	26	16	9	14	7	7	15
DRUP01110006T	115	331	22	7	0	25	38	21	25	6	15	17	32	29	17	19	27	55	13	13
CPCT02010993TII	64	81	34	1	0	226	31	14	26	37	10	69	17	37	4	29	10	0	27	39
CPCT02060125T	64	148	25	5	104	69	44	134	14	29	9	42	18	14	10	28	0	20	16	35
CPCT02010647T	58	209	0	14	47	38	0	106	15	22	7	7	139	0	11	4	0	11	20	23
CPCT02170013T	938	215	8	0	123	21	0	102	38	41	15	31	90	78	26	8	0	40	4	10
CPCT02170009T	16	32	4	11	0	33	60	118	18	0	14	0	28	2	4	27	0	6	3	14
CPCT02170012T	41	126	13	3	142	44	0	116	86	0	32	0	4	0	10	15	1	0	7	0
CPCT02020608T	2	0	8	0	38	29	3	121	3	7	1	7	3	2	2	5	3	25	1	5
CPCT02010653T	6	22	6	10	0	11	32	100	14	1	4	11	15	33	5	8	4	2	4	3
CPCT02230061T	265	151	32	25	367	43	2	78	15	38	12	11	18	19	4	18	41	20	13	22
CPCT02050282T	233	324	31	4	57	28	21	77	56	21	30	69	100	0	31	67	52	35	8	38
CPCT02010560T	9	13	3	6	0	12	1	10	11	5	5	5	8	8	2	20	0	4	8	9
CPCT02380007T	13	54	13	1	25	2	0	25	5	11	4	10	22	2	2	11	4	6	5	5
CPCT02380006T	88	30	709	46	89	56	136	26	86	22	115	27	69	55	29	0	0	14	16	2
CPCT02080105T	174	239	1554	156	0	32	634	19	240	49	383	29	70	94	39	0	0	0	4	0
CPCT02340010T	211	107	0	41	14	32	51	28	9	1824	6	104	0	5	13	32	0	284	7	12
CPCT02010574T	17	72	22	5	0	8	0	18	15	9	12	15	2	20	6	31	0	20	5	26
CPCT02180026T	411	413	71	1	79	291	0	23	64	46	34	114	125	44	112	8	66	6	19	47
CPCT02100074T	6	124	14	9	86	20	22	42	18	28	4	12	12	21	4	23	0	27	14	24
CPCT02120018T	18	113	16	5	10	17	20	26	30	14	8	1	8	23	4	64	17	16	15	12
CPCT02380008T	0	259	41	0	162	23	0	10	7	1	20	17	8	14	1	21	0	10	9	19
CPCT02170003T	8	12	12	0	77	15	31	136	17	2	7	6	11	0	0	12	0	11	5	0
CPCT02020523T	56	13	1	4	111	49	5	34	25	7	9	56	16	32	14	5	0	17	20	31
CPCT02060081T	114	131	23	14	36	5	0	21	22	23	0	26	0	28	8	11	63	22	12	8
CPCT02110035T	5	6	1	14	16	11	23	32	8	11	6	21	1	22	4	20	0	21	8	17
CPCT02080118T	9	91	29	3	0	32	0	0	12	15	21	15	0	0	5	35	0	32	12	17
CPCT02010589T	1	13	2	0	0	9	14	24	4	5	0	6	6	27	0	8	4	26	5	22
CPCT02030349T	41996	2276	320	8784	1576	0	0	40	0	130	71	0	670	0	39	0	0	55	7	0
CPCT02110039T	61	143	13	5	77	0	0	65	7	2	11	0	0	9	6	37	34	8	17	24
CPCT02030353T	252	221	24	2	261	181	79	54	115	20	4	805	76	93	36	55	38	37	12	3
CPCT02020540T	102	52	485	73	142	49	129	58	60	8	80	46	81	50	39	0	0	27	5	22
CPCT02010611T	0	0	4	0	10	13	0	28	8	7	6	0	4	3	0	1	6	7	0	5
CPCT02010608T	31	20	14	15	0	6	6	18	27	6	0	12	2	49	9	7	0	18	5	19
CPCT02330041T	640	473	163	0	222	42	253	18	487	150	22	0	38	125	491	0	0	0	53	31
CPCT02380013T	11	12	0	7	0	9	8	22	4	7	2	8	0	17	8	2	4	20	8	12
CPCT02010613T	5	7	6	10	6	27	0	24	17	4	5	5	9	25	4	20	0	45	6	6
CPCT02010577T	2	17	5	7	19	3	4	64	7	11	13	26	11	28	8	31	0	41	11	5
CPCT02050202T	24	62	8	8	0	0	17	68	23	9	21	16	0	14	9	12	50	16	7	29
CPCT02020559T	87	101	24	13	40	76	5	85	49	473	23	28	41	11	7	0	32	0	14	5
CPCT02050213T	10	65	11	1	13	45	55	82	12	0	0	5	19	32	3	26	10	17	0	15
CPCT02020568T	10	76	16	0	43	50	54	21	18	3	0	12	24	1	2	3	0	3	2	3
CPCT02030364T	4	23	19	3	4	8	24	70	3	0	17	18	11	21	5	5	14	24	13	15
CPCT02050192T	8	11	0	0	0	12	22	144	5	10	12	18	0	31	4	14	0	16	7	17
CPCT02010596T	0	9	0	16	0	23	14	62	7	5	4	2	11	21	4	30	0	0	6	7
CPCT02030365T	8	8	0	4	7	20	11	64	7	3	10	10	5	0	4	31	0	5	7	6
DRUP01010036T	6	29	23	10	0	89	0	110	9	20	13	15	33	3	1	47	12	3	2	26
CPCT02230043T	112	56	16	3	293	8	29	24	31	34	13	24	26	14	15	23	0	11	9	4
CPCT02080135T	159	93	60	17	60	209	43	135	60	30	16	78	74	69	33	0	0	19	32	12
CPCT02050229T	2	55	1	1	5	26	26	42	1	3	0	1	2	0	4	40	0	0	0	11
CPCT02010632T	6	17	10	4	0	13	0	53	4	9	5	15	21	6	1	10	9	0	6	8
CPCT02020579T	30	41	16	7	0	34	17	58	18	3	0	8	18	16	4	19	0	3	1	10
CPCT02020587T	20	26	93	16	4	387	0	136	59	31	0	56	54	153	12	1	9	18	13	6
CPCT02070040T	508	318	8	11	278	0	0	130	38	46	18	23	10	8	97	63	0	12	21	76
CPCT02070050T	342	492	25	5	161	19	0	36	33	16	20	16	40	87	67	35	11	11	21	71
CPCT02300004T	26	116	25	8	3	12	28	40	21	21	4	20	24	15	3	26	0	18	6	24
CPCT02020424T	3	18	14	8	0	5	3	16	25	1	10	10	12	15	2	26	0	13	3	5
CPCT02020433T	3	12	19	7	0	0	16	15	9	1	6	5	10	42	6	17	0	14	11	13
CPCT02010466T	12	11	0	5	11	4	15	21	9	11	11	9	20	19	0	25	0	24	4	1
CPCT02010454T	10	19	7	6	0	14	22	13	4	0	1	0	18	1	6	16	0	38	4	0
